"BehaviorSpace results (NetLogo 6.2.0)"
"business_investor_class_18.nlogo"
"get-probabilities"
"10/27/2021 23:35:30:308 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","stochastic?","failure-max","p-high-profit-high-risk","turtle-coloring-mode","p-low-profit-low-risk","failure-min","p-low-profit-high-risk","max-ticks","p-high-profit-low-risk","color-patches-by","num-investors","[step]","p-hplr","p-hphr","p-lplr","p-lphr","p-same"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8","0.16216216216216217","0.03543307086614173","0","0.8766666666666667"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.6666666666666666","0.25","0.04363636363636364","0","0.8707692307692307"
"36","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8095238095238095","0.25","0.03180212014134275","0","0.8925"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.75","0.13333333333333333","0.038314176245210725","0","0.8828571428571429"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8571428571428571","0.08490566037735849","0.019672131147540985","0","0.9057142857142857"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.5882352941176471","0.26506024096385544","0.03642384105960265","0","0.8676923076923077"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8","0.14634146341463414","0.03663003663003663","0","0.8830769230769231"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.7777777777777778","0.1320754716981132","0.05405405405405406","0","0.8769230769230769"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.75","0.22058823529411764","0.029411764705882353","0","0.8057142857142857"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.6666666666666666","0.23333333333333334","0.05102040816326531","0","0.8685714285714285"
"39","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.6296296296296297","0.12698412698412698","0.03208556149732621","0","0.9142857142857143"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8125","0.06077348066298342","0.03237410071942446","0","0.9266666666666666"
"38","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8333333333333334","0.06976744186046512","0.04672897196261682","0","0.906"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","1","0.5714285714285714","0.06666666666666667","0","0.12"
"35","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.85","0.06542056074766354","0.030726256983240222","0","0.93"
"41","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8181818181818182","0.25925925925925924","0.027607361963190184","0","0.8906666666666667"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.75","0.12403100775193798","0.039568345323741004","0","0.888"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8571428571428571","0.07964601769911504","0.01834862385321101","0","0.912"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8","0.13186813186813187","0.03424657534246575","0","0.8914285714285715"
"36","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8095238095238095","0.24324324324324326","0.033444816053511704","0","0.8941176470588236"
"43","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7894736842105263","0.10344827586206896","0.04285714285714286","0","0.888"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.7777777777777778","0.12173913043478261","0.059322033898305086","0","0.88"
"46","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.9","0.2682926829268293","0.03007518796992481","0","0.8114285714285714"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.75","0.3","0.024691358024691357","0","0.74"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.8095238095238095","0.5517241379310345","0.05357142857142857","0","0.52"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6875","0.21568627450980393","0.04807692307692308","0","0.872"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.75","0.24719101123595505","0.041884816753926704","0","0.808"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.5882352941176471","0.23655913978494625","0.037037037037037035","0","0.8742857142857143"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.75","0.11510791366906475","0.03728813559322034","0","0.895"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.75","0.19480519480519481","0.03225806451612903","0","0.825"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8","0.13","0.03215434083601286","0","0.896"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8571428571428571","0.075","0.017191977077363897","0","0.9175"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8125","0.05759162303664921","0.030716723549488054","0","0.9305263157894736"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7777777777777778","0.12698412698412698","0.060240963855421686","0","0.88"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6111111111111112","0.22115384615384615","0.034782608695652174","0","0.8773333333333333"
"39","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.6428571428571429","0.11940298507462686","0.03076923076923077","0","0.9163636363636364"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6875","0.19642857142857142","0.051515151515151514","0","0.875"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.75","0.10738255033557047","0.035256410256410256","0","0.9011764705882352"
"38","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8333333333333334","0.06486486486486487","0.04477611940298507","0","0.9104761904761904"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8095238095238095","0.47058823529411764","0.06666666666666667","0","0.62"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.9411764705882353","0.5294117647058824","0.08108108108108109","0","0.44"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8571428571428571","0.07874015748031496","0.018867924528301886","0","0.9176470588235294"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.75","0.1724137931034483","0.028735632183908046","0","0.8444444444444444"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8125","0.05472636815920398","0.02922077922077922","0","0.934"
"36","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8095238095238095","0.22784810126582278","0.03481012658227848","0","0.8977777777777778"
"41","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8181818181818182","0.23728813559322035","0.02881844380403458","0","0.895"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6111111111111112","0.21428571428571427","0.04087193460490463","0","0.875"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.75","0.10062893081761007","0.0364741641337386","0","0.9044444444444445"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7777777777777778","0.11764705882352941","0.05725190839694656","0","0.8875"
"43","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7894736842105263","0.09554140127388536","0.04054054054054054","0","0.895"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8","0.12037037037037036","0.03625377643504532","0","0.8975"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8571428571428571","0.07518796992481203","0.017811704834605598","0","0.9222222222222223"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.6875","0.18699186991869918","0.049132947976878616","0","0.88"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.75","0.22448979591836735","0.038461538461538464","0","0.8254545454545454"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8095238095238095","0.4","0.07526881720430108","0","0.68"
"46","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.9","0.2391304347826087","0.02631578947368421","0","0.835"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.75","0.15463917525773196","0.031088082901554404","0","0.856"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.75","0.2647058823529412","0.0196078431372549","0","0.792"
"38","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8333333333333334","0.06565656565656566","0.04297994269340974","0","0.9127272727272727"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.75","0.1","0.034782608695652174","0","0.9073684210526316"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.6111111111111112","0.2032520325203252","0.03865979381443299","0","0.88"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8125","0.052132701421800945","0.02786377708978328","0","0.9371428571428572"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8","0.1206896551724138","0.03428571428571429","0","0.9011764705882352"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7777777777777778","0.1095890410958904","0.05818181818181818","0","0.8917647058823529"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8571428571428571","0.07913669064748201","0.024096385542168676","0","0.9178947368421052"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.6875","0.1791044776119403","0.046831955922865015","0","0.8844444444444445"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.75","0.09444444444444444","0.03314917127071823","0","0.912"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.631578947368421","0.1865671641791045","0.036585365853658534","0","0.8844444444444445"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.9411764705882353","0.5238095238095238","0.07142857142857142","0","0.5866666666666667"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"41","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8181818181818182","0.2153846153846154","0.027247956403269755","0","0.9011764705882352"
"39","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.6428571428571429","0.11347517730496454","0.03201970443349754","0","0.9182608695652174"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.75","0.14814814814814814","0.03317535545023697","0","0.8618181818181818"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8181818181818182","0.3333333333333333","0.07207207207207207","0","0.72"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8","0.11475409836065574","0.032432432432432434","0","0.9066666666666666"
"36","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8095238095238095","0.21176470588235294","0.03313253012048193","0","0.9031578947368422"
"38","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8333333333333334","0.06666666666666667","0.04132231404958678","0","0.9147826086956522"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.75","0.205607476635514","0.035555555555555556","0","0.84"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8571428571428571","0.07586206896551724","0.02522935779816514","0","0.92"
"43","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7894736842105263","0.08875739644970414","0.038461538461538464","0","0.9011764705882352"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.75","0.08947368421052632","0.03430079155672823","0","0.9142857142857143"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7777777777777778","0.10191082802547771","0.06597222222222222","0","0.8911111111111111"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.6875","0.16666666666666666","0.04473684210526316","0","0.8905263157894737"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8125","0.049773755656108594","0.026627218934911243","0","0.94"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.631578947368421","0.1724137931034483","0.03944315545243619","0","0.8863157894736842"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.75","0.13445378151260504","0.034934497816593885","0","0.87"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8571428571428571","0.07236842105263158","0.02412280701754386","0","0.9238095238095239"
"46","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.9","0.21568627450980393","0.023391812865497075","0","0.8533333333333334"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.75","0.085","0.03291139240506329","0","0.9181818181818182"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8","0.10852713178294573","0.035897435897435895","0","0.9073684210526316"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7333333333333333","0.7333333333333333","0.0625","0","0.08"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.75","0.23684210526315788","0.024390243902439025","0","0.82"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8125","0.047619047619047616","0.025495750708215296","0","0.9426086956521739"
"41","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8181818181818182","0.19718309859154928","0.025839793281653745","0","0.9066666666666666"
"39","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.6428571428571429","0.10738255033557047","0.03317535545023697","0","0.92"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7777777777777778","0.09411764705882353","0.06688963210702341","0","0.8947368421052632"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.6875","0.15584415584415584","0.042821158690176324","0","0.896"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.631578947368421","0.15822784810126583","0.03761061946902655","0","0.892"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.9444444444444444","0.5","0.05333333333333334","0","0.67"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.75","0.19827586206896552","0.03305785123966942","0","0.8492307692307692"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.75","0.08095238095238096","0.031630170316301706","0","0.9217391304347826"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8571428571428571","0.06918238993710692","0.025210084033613446","0","0.9254545454545454"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.75","0.12213740458015267","0.03643724696356275","0","0.8769230769230769"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8181818181818182","0.2857142857142857","0.0703125","0","0.7542857142857143"
"38","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8333333333333334","0.06334841628959276","0.042440318302387266","0","0.9166666666666666"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.8260869565217391","0.65","0.05263157894736842","0","0.32"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7777777777777778","0.09289617486338798","0.06796116504854369","0","0.896"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8125","0.04564315352697095","0.024456521739130436","0","0.945"
"46","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.9","0.21428571428571427","0.021052631578947368","0","0.864"
"36","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8095238095238095","0.1978021978021978","0.034482758620689655","0","0.906"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.6875","0.14634146341463414","0.043478260869565216","0","0.8990476190476191"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.75","0.20930232558139536","0.027972027972027972","0","0.84"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8","0.1","0.03431372549019608","0","0.912"
"43","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7894736842105263","0.08287292817679558","0.039634146341463415","0","0.9044444444444445"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8181818181818182","0.0718562874251497","0.024242424242424242","0","0.9269565217391305"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.75","0.07727272727272727","0.03044496487119438","0","0.925"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.631578947368421","0.14619883040935672","0.035940803382663845","0","0.8971428571428571"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.75","0.11188811188811189","0.033962264150943396","0","0.8857142857142857"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.8181818181818182","0.25","0.0625","0","0.785"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7777777777777778","0.08673469387755102","0.065625","0","0.900952380952381"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.9444444444444444","0.46153846153846156","0.06315789473684211","0","0.72"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8","0.09933774834437085","0.03286384976525822","0","0.9142857142857143"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8181818181818182","0.06896551724137931","0.02524271844660194","0","0.9283333333333333"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.631578947368421","0.14054054054054055","0.03643724696356275","0","0.8981818181818182"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.6875","0.13714285714285715","0.04176334106728538","0","0.9036363636363637"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.8333333333333334","0.6086956521739131","0.034482758620689655","0","0.52"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.75","0.1032258064516129","0.0353356890459364","0","0.8906666666666667"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.7777777777777778","0.0861244019138756","0.0634441087613293","0","0.9036363636363637"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8","0.09316770186335403","0.033707865168539325","0","0.9163636363636364"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.631578947368421","0.1306532663316583","0.03495145631067961","0","0.9026086956521739"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.9444444444444444","0.43333333333333335","0.06140350877192982","0","0.7533333333333333"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.75","0.18548387096774194","0.04230769230769231","0","0.8514285714285714"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.8181818181818182","0.2222222222222222","0.05625","0","0.8088888888888889"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.75","0.09523809523809523","0.03666666666666667","0","0.895"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8","0.0872093023255814","0.032397408207343416","0","0.92"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.6875","0.12903225806451613","0.04017857142857143","0","0.9078260869565218"
"41","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8181818181818182","0.18181818181818182","0.02457002457002457","0","0.911578947368421"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6153846153846154","0.7647058823529411","0","0","0.16"
"43","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7894736842105263","0.07731958762886598","0.0377906976744186","0","0.9094736842105263"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.8823529411764706","0.4","0","0","0.08"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.7777777777777778","0.08144796380090498","0.06432748538011696","0","0.9060869565217391"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.631578947368421","0.12206572769953052","0.033582089552238806","0","0.9066666666666666"
"63","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8","0.08196721311475409","0.031185031185031187","0","0.9233333333333333"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.75","0.08839779005524862","0.0379746835443038","0","0.8988235294117647"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8181818181818182","0.2","0.05113636363636364","0","0.828"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8333333333333334","0.56","0.038461538461538464","0","0.63"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.9444444444444444","0.4117647058823529","0.05970149253731343","0","0.7771428571428571"
"47","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.6875","0.1218274111675127","0.04086021505376344","0","0.91"
"46","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.9","0.2","0.028708133971291867","0","0.8690909090909091"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.75","0.1836734693877551","0.030864197530864196","0","0.855"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.8823529411764706","0.4230769230769231","0.023255813953488372","0","0.46"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6666666666666666","0.6923076923076923","0","0","0.32"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7647058823529411","0.6","0.07142857142857142","0","0.08"
"63","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6111111111111112","0.6","0","0","0.2"
"48","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7777777777777778","0.07659574468085106","0.06534090909090909","0","0.9083333333333333"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.75","0.17037037037037037","0.04332129963898917","0","0.8586666666666667"
"43","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7894736842105263","0.07246376811594203","0.03888888888888889","0","0.912"
"36","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8095238095238095","0.1836734693877551","0.03581267217630854","0","0.9085714285714286"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.75","0.08717948717948718","0.03625377643504532","0","0.9022222222222223"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7058823529411765","0.76","0","0","0.38"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8333333333333334","0.5","0.04081632653061224","0","0.696"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8181818181818182","0.18181818181818182","0.057291666666666664","0","0.8363636363636363"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.9444444444444444","0.3684210526315789","0.058823529411764705","0","0.8"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.8823529411764706","0.36666666666666664","0.03076923076923077","0","0.6266666666666667"
"41","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8181818181818182","0.18072289156626506","0.0234192037470726","0","0.914"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"63","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6818181818181818","0.47619047619047616","0.02631578947368421","0","0.48"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.75","0.08173076923076923","0.03757225433526012","0","0.9052631578947369"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8823529411764706","0.3142857142857143","0.023255813953488372","0","0.72"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7727272727272727","0.5714285714285714","0.08108108108108109","0","0.36"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6923076923076923","0.5625","0","0","0.64"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8333333333333334","0.4375","0.03418803418803419","0","0.7466666666666667"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.7222222222222222","0.7241379310344828","0","0","0.5466666666666666"
"65","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"46","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.9","0.18181818181818182","0.02643171806167401","0","0.88"
"43","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7894736842105263","0.06787330316742081","0.03723404255319149","0","0.9161904761904762"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.75","0.16071428571428573","0.027777777777777776","0","0.8711111111111111"
"63","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.6956521739130435","0.4230769230769231","0.03508771929824561","0","0.6133333333333333"
"36","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8095238095238095","0.16981132075471697","0.034482758620689655","0","0.9127272727272727"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.782608695652174","0.1836734693877551","0.05339805825242718","0","0.8433333333333334"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.8","0.6428571428571429","0","0","0.32"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.9473684210526315","0.3488372093023256","0.05847953216374269","0","0.8088888888888889"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.75","0.07657657657657657","0.04155124653739612","0","0.906"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.75","0.1564625850340136","0.04081632653061224","0","0.8675"
