"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business_investor_class_18.nlogo"
"get-probabilities"
"10/21/2025 22:01:06:012 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","stochastic?","failure-max","p-high-profit-high-risk","turtle-coloring-mode","p-low-profit-low-risk","failure-min","p-low-profit-high-risk","max-ticks","p-high-profit-low-risk","color-patches-by","num-investors","[step]","p-hplr","p-hphr","p-lplr","p-lphr","p-same"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.7391304347826086","0.2727272727272727","0.060810810810810814","0","0.7485714285714286"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8636363636363636","0.3","0.028169014084507043","0","0.7"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.5882352941176471","0.7058823529411765","0","0","0.12"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8","0.53125","0.06666666666666667","0","0.7542857142857143"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8333333333333334","0.25","0.0228310502283105","0","0.8933333333333333"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.7391304347826086","0.25333333333333335","0.0650887573964497","0","0.765"
"49","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7894736842105263","0.16","0.011312217194570135","0","0.94"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6190476190476191","0.21428571428571427","0.047337278106508875","0","0.8586666666666667"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7058823529411765","0.13636363636363635","0.039886039886039885","0","0.912"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.8666666666666667","0.5","0.07692307692307693","0","0.08"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.7391304347826086","0.2235294117647059","0.05789473684210526","0","0.7911111111111111"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.9523809523809523","0.28125","0.011152416356877323","0","0.9085714285714286"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.7391304347826086","0.2","0.05687203791469194","0","0.808"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8636363636363636","0.2647058823529412","0.02247191011235955","0","0.76"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8333333333333334","0.13274336283185842","0.030534351145038167","0","0.92"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"39","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.6818181818181818","0.13432835820895522","0.014084507042253521","0","0.9321739130434783"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6363636363636364","0.6363636363636364","0.02564102564102564","0","0.42"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6190476190476191","0.1935483870967742","0.05013927576601671","0","0.8625"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.875","0.4782608695652174","0.08823529411764706","0","0.44"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.9523809523809523","0.2727272727272727","0.013888888888888888","0","0.912"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8333333333333334","0.2222222222222222","0.0211864406779661","0","0.9015384615384615"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.8","0.4358974358974359","0.06432748538011696","0","0.78"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7058823529411765","0.1347517730496454","0.03825136612021858","0","0.9142857142857143"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.7391304347826086","0.1792452830188679","0.05603448275862069","0","0.8218181818181818"
"41","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7894736842105263","0.09497206703910614","0.025974025974025976","0","0.9266666666666666"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.5","0.6470588235294118","0.058823529411764705","0","0.16"
"39","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.6818181818181818","0.1276595744680851","0.013544018058690745","0","0.935"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.6363636363636364","0.56","0.017241379310344827","0","0.6133333333333333"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8636363636363636","0.23684210526315788","0.018691588785046728","0","0.8"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8333333333333334","0.12396694214876033","0.03178484107579462","0","0.9218181818181819"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.875","0.46153846153846156","0.05555555555555555","0","0.6133333333333333"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.9523809523809523","0.2571428571428571","0.016286644951140065","0","0.915"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.7391304347826086","0.1623931623931624","0.05976095617529881","0","0.83"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.7058823529411765","0.12751677852348994","0.041884816753926704","0","0.9145454545454546"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.6190476190476191","0.18248175182481752","0.047493403693931395","0","0.8682352941176471"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8333333333333334","0.21666666666666667","0.027777777777777776","0","0.9"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.6363636363636364","0.5","0.012987012987012988","0","0.71"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.55","0.6470588235294118","0.10810810810810811","0","0.48"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8636363636363636","0.21428571428571427","0.016","0","0.8285714285714286"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.7391304347826086","0.15503875968992248","0.055762081784386616","0","0.84"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.875","0.42857142857142855","0.04054054054054054","0","0.71"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.8","0.3829787234042553","0.0625","0","0.7955555555555556"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.625","0.6190476190476191","0","0","0.08"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.7058823529411765","0.11875","0.04050632911392405","0","0.9182608695652174"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.6190476190476191","0.174496644295302","0.045","0","0.8733333333333333"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.6363636363636364","0.45161290322580644","0.010416666666666666","0","0.768"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.7391304347826086","0.14285714285714285","0.059233449477351915","0","0.8457142857142858"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.9523809523809523","0.2631578947368421","0.015337423312883436","0","0.9176470588235294"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.5909090909090909","0.5454545454545454","0.10714285714285714","0","0.5866666666666667"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.875","0.4","0.031914893617021274","0","0.768"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7391304347826086","0.1390728476821192","0.05573770491803279","0","0.8533333333333334"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8333333333333334","0.11538461538461539","0.03294117647058824","0","0.9234782608695652"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.8636363636363636","0.1956521739130435","0.013986013986013986","0","0.85"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7391304347826086","0.13043478260869565","0.05263157894736842","0","0.8625"
"50","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7058823529411765","0.1111111111111111","0.04656862745098039","0","0.9166666666666666"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.6363636363636364","0.4117647058823529","0.017391304347826087","0","0.8"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8","0.34545454545454546","0.06132075471698113","0","0.808"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.6190476190476191","0.1625","0.04513064133016627","0","0.8778947368421053"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8333333333333334","0.21212121212121213","0.026119402985074626","0","0.904"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7391304347826086","0.12280701754385964","0.04985337243401759","0","0.8705882352941177"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.875","0.375","0.02631578947368421","0","0.8066666666666666"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.5909090909090909","0.48148148148148145","0.0821917808219178","0","0.68"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6666666666666666","0.6153846153846154","0","0","0.44"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.9523809523809523","0.25","0.014492753623188406","0","0.9222222222222223"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.8636363636363636","0.18","0.012422360248447204","0","0.8666666666666667"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7391304347826086","0.11602209944751381","0.05013927576601671","0","0.8755555555555555"
"44","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8333333333333334","0.10714285714285714","0.031818181818181815","0","0.9266666666666666"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.6190476190476191","0.1569767441860465","0.04308390022675737","0","0.882"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6666666666666666","0.625","0.08333333333333333","0","0.16"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8333333333333334","0.19718309859154928","0.024475524475524476","0","0.91"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7391304347826086","0.109375","0.050397877984084884","0","0.88"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.6363636363636364","0.39473684210526316","0.022556390977443608","0","0.8171428571428572"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8","0.30158730158730157","0.05603448275862069","0","0.8254545454545454"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.5909090909090909","0.41935483870967744","0.06593406593406594","0","0.744"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6666666666666666","0.7222222222222222","0.05263157894736842","0","0.2"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.875","0.35294117647058826","0.022388059701492536","0","0.8342857142857143"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.9523809523809523","0.23809523809523808","0.013736263736263736","0","0.9263157894736842"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.6666666666666666","0.6071428571428571","0.0196078431372549","0","0.6"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7391304347826086","0.10344827586206896","0.0532994923857868","0","0.882"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.6190476190476191","0.14754098360655737","0.04338394793926247","0","0.8857142857142857"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.6363636363636364","0.35714285714285715","0.03289473684210526","0","0.83"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8636363636363636","0.16666666666666666","0.0111731843575419","0","0.88"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.5909090909090909","0.37142857142857144","0.07339449541284404","0","0.7733333333333333"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7391304347826086","0.10648148148148148","0.05121951219512195","0","0.8838095238095238"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8","0.28169014084507044","0.051587301587301584","0","0.8366666666666667"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.875","0.3333333333333333","0.01948051948051948","0","0.855"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8333333333333334","0.18421052631578946","0.023026315789473683","0","0.9152941176470588"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.6666666666666666","0.6","0.041666666666666664","0","0.67"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7058823529411765","0.5789473684210527","0.06666666666666667","0","0.5"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.6190476190476191","0.14358974358974358","0.04791666666666667","0","0.8836363636363637"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.7391304347826086","0.1013215859030837","0.04918032786885246","0","0.889090909090909"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.9523809523809523","0.22727272727272727","0.013054830287206266","0","0.93"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.6363636363636364","0.3191489361702128","0.029585798816568046","0","0.8488888888888889"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.5625","0.75","0.07142857142857142","0","0.12"
"63","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.7391304347826086","0.09663865546218488","0.04954954954954955","0","0.8921739130434783"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.5909090909090909","0.36585365853658536","0.064","0","0.7942857142857143"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.875","0.3157894736842105","0.028735632183908046","0","0.8622222222222222"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8636363636363636","0.15517241379310345","0.015228426395939087","0","0.8872727272727273"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.75","0.625","0.023809523809523808","0","0.5"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.6842105263157895","0.5454545454545454","0.06521739130434782","0","0.704"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8","0.2564102564102564","0.04779411764705882","0","0.8492307692307692"
"54","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7391304347826086","0.1","0.04772234273318872","0","0.8933333333333333"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.6363636363636364","0.13592233009708737","0.0482897384305835","0","0.8852173913043478"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.6363636363636364","0.28846153846153844","0.043010752688172046","0","0.852"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8333333333333334","0.1728395061728395","0.027950310559006212","0","0.9155555555555556"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6818181818181818","0.625","0.05405405405405406","0","0.36"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.9523809523809523","0.21739130434782608","0.012437810945273632","0","0.9333333333333333"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.7058823529411765","0.5714285714285714","0.06521739130434782","0","0.64"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.5909090909090909","0.3333333333333333","0.06993006993006994","0","0.81"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.7","0.48717948717948717","0.06363636363636363","0","0.7333333333333333"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.875","0.2857142857142857","0.031088082901554404","0","0.872"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8636363636363636","0.14285714285714285","0.013953488372093023","0","0.8966666666666666"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.75","0.6071428571428571","0.046153846153846156","0","0.6133333333333333"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8333333333333334","0.1590909090909091","0.029498525073746312","0","0.9178947368421052"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.6521739130434783","0.26229508196721313","0.039603960396039604","0","0.8581818181818182"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8","0.23529411764705882","0.04794520547945205","0","0.8571428571428571"
"52","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.6363636363636364","0.12903225806451613","0.04678362573099415","0","0.89"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.5909090909090909","0.29411764705882354","0.0625","0","0.8311111111111111"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.7","0.43478260869565216","0.0625","0","0.76"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.9523809523809523","0.20833333333333334","0.011876484560570071","0","0.9363636363636364"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.875","0.2553191489361702","0.0330188679245283","0","0.88"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.6956521739130435","0.5714285714285714","0.06557377049180328","0","0.52"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8333333333333334","0.14736842105263157","0.028169014084507043","0","0.922"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8636363636363636","0.1323529411764706","0.02145922746781116","0","0.8984615384615384"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.7692307692307693","0.5151515151515151","0.046511627906976744","0","0.69"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.7058823529411765","0.5217391304347826","0.04838709677419355","0","0.73"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.6521739130434783","0.23529411764705882","0.03686635944700461","0","0.87"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6842105263157895","0.5555555555555556","0.0625","0","0.04"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8","0.22580645161290322","0.04501607717041801","0","0.864"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.7","0.37735849056603776","0.05517241379310345","0","0.79"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.5909090909090909","0.2631578947368421","0.062146892655367235","0","0.844"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.6521739130434783","0.21333333333333335","0.04310344827586207","0","0.8738461538461538"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.9523809523809523","0.2","0.011363636363636364","0","0.9391304347826087"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.875","0.22641509433962265","0.030303030303030304","0","0.89"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.6956521739130435","0.5","0.05952380952380952","0","0.63"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7391304347826086","0.5","0.05263157894736842","0","0.42"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8333333333333334","0.13725490196078433","0.029649595687331536","0","0.9238095238095239"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.7058823529411765","0.48","0.0641025641025641","0","0.768"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8636363636363636","0.12162162162162163","0.028112449799196786","0","0.9"
"63","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.75","0.625","0.07692307692307693","0","0.08"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.6666666666666666","0.18823529411764706","0.044897959183673466","0","0.8771428571428571"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.7","0.3333333333333333","0.04938271604938271","0","0.8133333333333334"
"65","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.875","0.2033898305084746","0.032","0","0.8953846153846153"
"51","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.9523809523809523","0.19230769230769232","0.010893246187363835","0","0.9416666666666667"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.5909090909090909","0.25396825396825395","0.05670103092783505","0","0.8545454545454545"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8","0.21","0.045317220543806644","0","0.87"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.76","0.44","0.034482758620689655","0","0.5733333333333334"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.6956521739130435","0.4473684210526316","0.056074766355140186","0","0.688"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.7","0.4482758620689655","0.07017543859649122","0","0.5866666666666667"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.7058823529411765","0.4827586206896552","0.05434782608695652","0","0.7933333333333333"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8636363636363636","0.1111111111111111","0.030418250950570342","0","0.904"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.7","0.29850746268656714","0.0446927374301676","0","0.832"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6666666666666666","0.17894736842105263","0.042801556420233464","0","0.8826666666666667"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.7692307692307693","0.4358974358974359","0.037383177570093455","0","0.752"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.875","0.18181818181818182","0.03345724907063197","0","0.9"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8333333333333334","0.12727272727272726","0.02849740932642487","0","0.9272727272727272"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.76","0.3793103448275862","0.025974025974025976","0","0.68"
"65","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.875","0.5333333333333333","0.05555555555555555","0","0.08"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.6956521739130435","0.3953488372093023","0.05384615384615385","0","0.7333333333333333"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.5909090909090909","0.23529411764705882","0.061611374407582936","0","0.86"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.875","0.1643835616438356","0.03125","0","0.9066666666666666"
"45","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8","0.19444444444444445","0.04285714285714286","0","0.8776470588235294"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.76","0.3333333333333333","0.020833333333333332","0","0.744"
"53","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.7","0.38235294117647056","0.0641025641025641","0","0.68"
"60","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.7058823529411765","0.45161290322580644","0.05555555555555555","0","0.8171428571428572"
"63","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.75","0.6","0.125","0","0.44"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.6956521739130435","0.3469387755102041","0.0457516339869281","0","0.7714285714285715"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6666666666666666","0.16346153846153846","0.044444444444444446","0","0.8875"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.875","0.15","0.029315960912052116","0","0.9125"
"65","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.8823529411764706","0.5789473684210527","0.075","0","0.42"
"55","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8636363636363636","0.10112359550561797","0.032490974729241874","0","0.9075"
"64","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.76","0.2972972972972973","0.02608695652173913","0","0.78"
"58","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.5909090909090909","0.2236842105263158","0.06637168141592921","0","0.8615384615384616"
"59","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.7","0.2702702702702703","0.04081632653061224","0","0.8472727272727273"
"42","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8333333333333334","0.1271186440677966","0.02743142144638404","0","0.928695652173913"
"61","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.7692307692307693","0.37777777777777777","0.03125","0","0.7933333333333333"
"62","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.6956521739130435","0.3090909090909091","0.045454545454545456","0","0.795"
"66","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"56","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.68","0.14912280701754385","0.04964539007092199","0","0.8870588235294118"
"57","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.875","0.13793103448275862","0.03067484662576687","0","0.9152941176470588"
