"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"segregation.nlogo"
"big-experiment"
"11/12/2024 22:29:38:099 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-similar"
"163","50","20","7","60.76655052264809"
"166","50","20","5","57.93460925039873"
"164","50","20","5","60.25362318840579"
"158","50","17.5","7","59.38075930704018"
"173","50","20","5","58.45261121856866"
"165","50","20","5","57.298628209637705"
"169","50","20","5","60.24796590468811"
"177","50","20","4","59.28981348637016"
"172","50","20","5","59.55229641065226"
"170","50","20","5","59.94888645491056"
"168","50","20","6","59.69685192382433"
"167","50","20","7","60.007385524372225"
"178","50","20","4","60.80980683506686"
"174","50","20","6","59.92779783393502"
"171","50","20","7","60.36471901749163"
"175","50","20","8","59.79754157628344"
"176","50","20","7","60.48598130841122"
"184","50","22.5","7","65.67796610169492"
"181","50","22.5","9","65.91603053435115"
"179","50","20","6","59.927652733118975"
"185","50","22.5","8","66.06456571867794"
"180","50","20","6","58.27586206896552"
"187","50","22.5","7","67.1541057367829"
"183","50","22.5","8","65.40686463555727"
"190","50","22.5","8","65.02994011976048"
"188","50","22.5","11","64.43319049474094"
"194","50","22.5","9","66.6536813400857"
"189","50","22.5","10","63.196214051692756"
"191","50","22.5","7","64.89889355207936"
"192","50","22.5","7","66.8661181750187"
"193","50","22.5","8","65.77540106951871"
"197","50","22.5","9","65.80037664783428"
"195","50","22.5","10","65.18492176386913"
"198","50","22.5","6","66.14757137560252"
"182","50","22.5","14","66.270783847981"
"196","50","22.5","8","64.81623277182236"
"203","50","25","7","65.05415162454874"
"201","50","25","10","64.64646464646465"
"204","50","25","8","63.9205590290548"
"202","50","25","9","66.81614349775785"
"206","50","25","6","67.76395022079487"
"199","50","22.5","11","65.88641596316194"
"205","50","25","7","67.13649851632047"
"209","50","25","7","65.37302185380558"
"208","50","25","8","65.80570547417116"
"200","50","22.5","10","66.36871508379888"
"186","50","22.5","14","67.68591921479803"
"207","50","25","10","65.12428298279158"
"213","50","25","6","65.96899224806202"
"210","50","25","8","64.29646350639578"
"215","50","25","6","66.29601226993866"
"211","50","25","9","65.220700152207"
"216","50","25","6","64.05638214565388"
"214","50","25","7","65.26852214817718"
"212","50","25","8","66.77595628415301"
"219","50","25","5","64.82655725475568"
"217","50","25","8","63.024240092343206"
"218","50","25","9","65.4425266250459"
"227","50","27.5","7","70.9298052186696"
"221","50","27.5","10","73.55219476208042"
"225","50","27.5","9","72.76373846770959"
"224","50","27.5","9","74.38192668371697"
"220","50","25","11","65.64321803342402"
"230","50","27.5","9","74.2845942767542"
"229","50","27.5","10","73.45370726085287"
"223","50","27.5","12","71.23088128186453"
"232","50","27.5","8","73.0741012472487"
"228","50","27.5","12","74.78191911181602"
"222","50","27.5","14","72.99484915378956"
"233","50","27.5","8","73.44827586206897"
"235","50","27.5","8","71.71875"
"226","50","27.5","13","72.65336289726534"
"231","50","27.5","14","75.00922849760059"
"238","50","27.5","9","72.03791469194313"
"237","50","27.5","9","73.14680232558139"
"240","50","27.5","9","72.84644194756554"
"234","50","27.5","10","72.46376811594203"
"236","50","27.5","11","71.72438414851838"
"239","50","27.5","11","73.3969465648855"
"243","50","30","9","72.72033574971385"
"242","50","30","10","75.10056315366049"
"241","50","30","11","76.11464968152866"
"246","50","30","9","73.87350144687888"
"248","50","30","8","73.77812257564003"
"247","50","30","10","73.6217457886677"
"245","50","30","9","74.48377581120944"
"251","50","30","9","75.82677165354332"
"244","50","30","12","75.05270555165144"
"250","50","30","9","72.99435028248588"
"249","50","30","10","72.63249348392702"
"252","50","30","12","74.93209157935584"
"253","50","30","10","74.92029755579172"
"258","50","30","9","73.39137017411052"
"254","50","30","10","76.15207373271889"
"256","50","30","10","77.40518962075849"
"257","50","30","11","73.66426676771505"
"260","50","30","7","74.59342247921937"
"255","50","30","11","75.35950252623397"
"259","50","30","11","73.54202401372213"
"263","50","32.5","9","73.37099811676083"
"261","50","32.5","13","76.13074876472824"
"265","50","32.5","8","74.79174212241941"
"262","50","32.5","10","75.0390015600624"
"266","50","32.5","7","72.55343082114736"
"268","50","32.5","8","73.12567910177472"
"269","50","32.5","9","74.44950645406226"
"264","50","32.5","10","76.22088655146506"
"267","50","32.5","11","75.15822784810126"
"270","50","32.5","10","74.77941176470588"
"271","50","32.5","10","74.31228206121658"
"276","50","32.5","11","72.33140655105973"
"275","50","32.5","10","74.07407407407408"
"272","50","32.5","13","75.3757225433526"
"279","50","32.5","9","75.0098231827112"
"278","50","32.5","10","74.21335379892555"
"280","50","32.5","9","72.82913165266106"
"274","50","32.5","13","76.26980902072327"
"277","50","32.5","15","73.95437262357414"
"273","50","32.5","7","73.86403663261711"
"283","50","35","12","82.47148288973384"
"282","50","35","13","83.8044308632544"
"285","50","35","9","81.3807531380753"
"284","50","35","11","83.46923647146033"
"281","50","35","16","83.56164383561644"
"287","50","35","12","82.7732715334106"
"286","50","35","11","84.4122965641953"
"293","50","35","8","81.66853722409277"
"294","50","35","10","83.37061894108874"
"289","50","35","13","84.81152993348115"
"291","50","35","13","83.06652436855212"
"288","50","35","15","82.84023668639054"
"292","50","35","14","83.5759611795446"
"290","50","35","15","82.55857195983637"
"296","50","35","11","81.86453022578296"
"298","50","35","11","84.45154419595315"
"297","50","35","11","83.3710407239819"
"295","50","35","14","84.3074743181013"
"305","50","37.5","10","84.151217739004"
"301","50","37.5","13","86.88897309586964"
"300","50","35","13","82.00983836964161"
"299","50","35","19","82.00395517468688"
"303","50","37.5","13","83.81162619573216"
"302","50","37.5","17","84.13217138707336"
"306","50","37.5","10","81.67467398764585"
"304","50","37.5","13","83.67121267969037"
"308","50","37.5","11","83.63897878460985"
"312","50","37.5","11","83.03817394726487"
"307","50","37.5","12","82.3325234293648"
"315","50","37.5","9","82.03723986856517"
"313","50","37.5","13","83.88804841149773"
"314","50","37.5","11","84.25054308472122"
"310","50","37.5","15","82.92307692307692"
"316","50","37.5","10","83.03443328550932"
"317","50","37.5","12","82.34660925726588"
"318","50","37.5","13","85.1401179941003"
"309","50","37.5","13","83.30398027474463"
"322","50","40","11","82.46481551920883"
"311","50","37.5","22","83.58956024311762"
"321","50","40","14","81.54994667614646"
"320","50","37.5","15","84.00427502671891"
"323","50","40","13","83.98021308980213"
"319","50","37.5","19","83.88660947407683"
"327","50","40","13","84.2143906020558"
"325","50","40","13","84.16255222180023"
"328","50","40","12","81.87713310580205"
"329","50","40","11","84.20471281296024"
"326","50","40","15","83.26580226904376"
"330","50","40","12","84.3241196516471"
"324","50","40","20","83.50918327471668"
"333","50","40","12","83.65348399246705"
"335","50","40","13","83.42077649527808"
"337","50","40","11","84.11764705882354"
"338","50","40","11","83.35826477187733"
"334","50","40","15","83.0931047915855"
"336","50","40","17","84.04599353215954"
"332","50","40","16","81.66189111747852"
"331","50","40","17","82.25806451612904"
"340","50","40","12","82.622187742436"
"339","50","40","16","84.47944679216289"
"342","50","42.5","11","87.92779240315907"
"343","50","42.5","14","89.16385451818523"
"344","50","42.5","16","88.19188191881919"
"348","50","42.5","11","87.1504157218443"
"345","50","42.5","14","87.01250919793966"
"349","50","42.5","13","87.67527675276753"
"341","50","42.5","19","87.38472888233125"
"351","50","42.5","12","89.21759439470611"
"346","50","42.5","15","87.77576853526222"
"350","50","42.5","17","88.78822197055493"
"347","50","42.5","18","87.05925118138859"
"355","50","42.5","12","88.82532418001526"
"353","50","42.5","14","87.99295774647888"
"354","50","42.5","17","88.75"
"352","50","42.5","17","87.98993167925207"
"356","50","42.5","16","89.58174904942966"
"357","50","42.5","14","88.3473799926713"
"359","50","42.5","11","88.73656909966654"
"361","50","45","15","89.80329185066238"
"360","50","42.5","15","90.34822104466313"
"358","50","42.5","21","87.26340694006309"
"364","50","45","14","90.79189686924494"
"362","50","45","15","89.59881129271918"
"363","50","45","17","90.25660096690218"
"367","50","45","15","88.96797153024912"
"372","50","45","11","89.66861598440545"
"371","50","45","13","89.0142964635064"
"369","50","45","14","89.90963855421687"
"366","50","45","21","88.61607142857143"
"370","50","45","17","88.49395382924148"
"373","50","45","16","88.77086494688923"
"374","50","45","14","88.31877729257643"
"368","50","45","19","89.4912985274431"
"365","50","45","25","90.07879656160458"
"378","50","45","14","88.29496683573936"
"375","50","45","18","89.59627329192547"
"379","50","45","11","88.81195335276968"
"376","50","45","18","90.26870007262164"
"381","50","47.5","14","88.83572567783095"
"377","50","45","20","91.58095238095238"
"380","50","45","13","87.88091068301226"
"382","50","47.5","13","88.15184049079755"
"387","50","47.5","13","89.24493554327807"
"386","50","47.5","16","90.38461538461539"
"384","50","47.5","16","89.22111480251014"
"389","50","47.5","14","89.41578148710167"
"385","50","47.5","18","89.96889580093313"
"388","50","47.5","16","88.30758426966293"
"383","50","47.5","23","88.60294117647058"
"390","50","47.5","17","89.3889498719356"
"396","50","47.5","12","88.25941110696981"
"394","50","47.5","14","89.97764530551416"
"392","50","47.5","16","89.07766990291263"
"391","50","47.5","20","88.14159292035399"
"395","50","47.5","15","90.05275056518462"
"393","50","47.5","19","88.42432619212163"
"397","50","47.5","16","89.20282542885974"
"399","50","47.5","14","88.42182890855457"
"398","50","47.5","17","89.94371482176359"
"400","50","47.5","15","88.06170355466129"
"401","50","50","17","90.54054054054053"
"403","50","50","14","90.41778459179763"
"404","50","50","16","89.57009345794393"
"402","50","50","19","89.75859546452085"
"408","50","50","13","89.11229135053111"
"406","50","50","15","89.52416082626337"
"405","50","50","18","90.86219602063376"
"409","50","50","16","89.57006369426752"
"410","50","50","15","89.55979742890534"
"407","50","50","15","90.61426936283861"
"411","50","50","15","90.19292604501608"
"412","50","50","16","90.16086793864572"
"416","50","50","11","89.31297709923665"
"417","50","50","14","89.5869191049914"
"414","50","50","14","89.38856015779093"
"413","50","50","16","90.14742898238043"
"415","50","50","13","88.29489867225716"
"420","50","50","11","88.67289719626169"
"419","50","50","12","88.75368731563422"
"418","50","50","15","87.64378478664193"
"422","50","52.5","18","96.23197903014416"
"425","50","52.5","19","96.46897497428866"
"423","50","52.5","21","96.1499493414387"
"421","50","52.5","24","96.74824002681865"
"424","50","52.5","22","95.69425901201602"
"428","50","52.5","19","96.05216778286922"
"432","50","52.5","18","96.04596147347077"
"426","50","52.5","22","97.00619408121128"
"430","50","52.5","19","96.30127774041695"
"434","50","52.5","17","95.35042735042735"
"429","50","52.5","23","96.37512470901231"
"427","50","52.5","25","96.99615787635348"
"431","50","52.5","22","95.68768376347599"
"433","50","52.5","30","96.06070390700678"
"435","50","52.5","31","96.99140401146131"
"436","50","52.5","22","96.35816906114266"
"439","50","52.5","25","96.14035087719299"
"438","50","52.5","22","96.6554054054054"
"437","50","52.5","22","96.4968152866242"
"440","50","52.5","22","96.00140301648544"
"443","50","55","19","96.730957829356"
"441","50","55","22","96.35237439779766"
"442","50","55","26","96.58620689655173"
"446","50","55","21","95.79609400860643"
"448","50","55","19","96.53333333333333"
"447","50","55","23","96.05584642233856"
"444","50","55","26","96.24920534011443"
"449","50","55","19","96.51705565529622"
"445","50","55","27","96.28543499511241"
"450","50","55","20","95.2720207253886"
"452","50","55","17","96.72988881621976"
"451","50","55","23","96.65201217450118"
"453","50","55","22","96.56726768377254"
"456","50","55","16","95.70032573289903"
"459","50","55","19","96.77876106194691"
"461","50","57.5","22","97.4062390466176"
"457","50","55","25","96.15635179153095"
"460","50","55","24","95.21809369951535"
"455","50","55","31","96.69079627714581"
"462","50","57.5","18","96.4649898028552"
"458","50","55","32","95.55633310006998"
"463","50","57.5","23","96.77093844601413"
"464","50","57.5","20","96.78075228736022"
"454","50","55","33","96.22520793346129"
"465","50","57.5","24","96.73992673992674"
"468","50","57.5","21","97.33150872391379"
"466","50","57.5","25","96.39945652173914"
"470","50","57.5","19","97.65366820885659"
"469","50","57.5","23","95.93687038280724"
"467","50","57.5","24","96.4354527938343"
"474","50","57.5","20","96.8178740690589"
"475","50","57.5","20","97.05366538056822"
"473","50","57.5","20","96.81247880637504"
"471","50","57.5","23","97.54834254143645"
"476","50","57.5","19","96.97933227344993"
"472","50","57.5","25","96.45217391304348"
"477","50","57.5","20","97.20749381406858"
"479","50","57.5","22","97.76301992310381"
"478","50","57.5","24","96.2632275132275"
"484","50","60","17","96.33905013192611"
"485","50","60","21","97.20377490387976"
"483","50","60","25","96.91337537338201"
"486","50","60","23","96.9020652898068"
"488","50","60","22","96.89045936395759"
"487","50","60","22","97.19354838709677"
"491","50","60","19","96.84521853434111"
"481","50","60","30","96.95142378559464"
"480","50","57.5","38","96.83395082519367"
"492","50","60","20","96.05442176870748"
"489","50","60","25","96.54025282767797"
"482","50","60","29","96.53905053598774"
"490","50","60","25","96.35499207606973"
"494","50","60","28","97.40767045454545"
"493","50","60","34","97.16642754662841"
"495","50","60","24","96.72300793377026"
"496","50","60","22","96.67844522968197"
"499","50","60","21","96.81574239713775"
"498","50","60","22","96.35451505016722"
"502","50","62.5","24","98.59766277128547"
"500","50","60","26","96.65584415584415"
"497","50","60","30","97.40128248396896"
"501","50","62.5","27","98.45956354300385"
"506","50","62.5","24","98.62368706990222"
"504","50","62.5","25","98.87218045112782"
"505","50","62.5","26","98.54060913705584"
"507","50","62.5","24","98.41437632135307"
"503","50","62.5","34","99.12663755458514"
"510","50","62.5","25","98.68731066980814"
"508","50","62.5","27","98.74732661167126"
"509","50","62.5","29","98.81114130434783"
"511","50","62.5","26","98.54014598540147"
"513","50","62.5","25","98.51874244256348"
"512","50","62.5","29","98.73622812702527"
"515","50","62.5","28","98.828125"
"517","50","62.5","26","98.37209302325581"
"519","50","62.5","29","98.53146853146853"
"522","50","65","24","98.89967637540454"
"516","50","62.5","29","98.8817891373802"
"514","50","62.5","31","98.79635653871178"
"521","50","65","29","98.6986301369863"
"520","50","62.5","30","98.87748556767158"
"524","50","65","25","98.59203296703298"
"525","50","65","24","99.01512486809708"
"518","50","62.5","39","98.97588371324744"
"523","50","65","28","99.05629677839245"
"526","50","65","30","98.57589440778048"
"528","50","65","25","98.8595633756924"
"527","50","65","30","98.98373983739837"
"535","50","65","26","98.95622895622895"
"531","50","65","26","97.97004991680532"
"529","50","65","29","98.95868323815921"
"533","50","65","27","98.68686868686869"
"532","50","65","26","98.69323750408363"
"530","50","65","35","98.60557768924303"
"534","50","65","31","98.7757957327737"
"538","50","65","26","98.86831275720165"
"536","50","65","29","98.59201047806155"
"537","50","65","28","98.77010406811732"
"539","50","65","29","98.66579889358933"
"540","50","65","28","98.69652406417111"
"541","50","67.5","46","99.65024774118334"
"542","50","67.5","50","99.76366322008863"
"546","50","67.5","49","99.79289940828401"
"547","50","67.5","49","99.7251069028711"
"544","50","67.5","51","99.79716024340772"
"543","50","67.5","56","99.76858547873879"
"548","50","67.5","47","99.79054458408139"
"545","50","67.5","50","99.69118472768108"
"549","50","67.5","48","99.66837503768465"
"551","50","67.5","46","99.85087980912616"
"554","50","67.5","43","99.75683890577508"
"550","50","67.5","54","99.72443355786895"
"552","50","67.5","50","99.83277591973244"
"555","50","67.5","58","99.81527093596058"
"553","50","67.5","61","99.79326639102185"
"558","50","67.5","40","99.64591324874594"
"556","50","67.5","53","99.79982842436374"
"559","50","67.5","40","99.71239574345701"
"557","50","67.5","57","99.72560975609757"
"560","50","67.5","54","99.70202622169249"
"564","50","70","45","99.8746474459417"
"561","50","70","57","99.80237154150198"
"562","50","70","60","99.73372781065089"
"563","50","70","58","99.62962962962963"
"566","50","70","52","99.74439079806872"
"567","50","70","52","99.72084367245657"
"565","50","70","52","99.88561624249357"
"568","50","70","48","99.69299469718113"
"569","50","70","46","99.73791496796738"
"570","50","70","49","99.68634160250926"
"571","50","70","41","99.67056004791854"
"575","50","70","45","99.45417983338122"
"572","50","70","50","99.74446337308348"
"577","50","70","43","99.73427812223207"
"573","50","70","53","99.74285714285715"
"576","50","70","47","99.53347969264544"
"574","50","70","54","99.73668812170861"
"580","50","70","44","99.66320516418749"
"578","50","70","52","99.75661697596593"
"579","50","70","59","99.71526195899773"
"584","50","72.5","55","99.7016706443914"
"582","50","72.5","58","99.6637114032406"
"581","50","72.5","69","99.77869986168741"
"583","50","72.5","60","99.66044142614601"
"585","50","72.5","63","99.86087924318309"
"586","50","72.5","70","99.72759466085536"
"594","50","72.5","46","99.67291109128755"
"588","50","72.5","56","99.55277280858677"
"593","50","72.5","57","99.66288691388293"
"590","50","72.5","63","99.76033553025763"
"589","50","72.5","58","99.6874111963626"
"587","50","72.5","64","99.65880011373329"
"592","50","72.5","57","99.88348383338189"
"591","50","72.5","68","99.72981086760733"
"596","50","72.5","47","99.72677595628416"
"597","50","72.5","52","99.67144563918757"
"599","50","72.5","47","99.88538681948424"
"595","50","72.5","67","99.644128113879"
"600","50","72.5","58","99.83098591549296"
"598","50","72.5","71","99.83748645720478"
"601","50","75","66","99.78997899789978"
"602","50","75","54","99.88469299509946"
"603","50","75","53","99.70041941282204"
"604","50","75","58","99.71206449755255"
"606","50","75","48","99.6966939642099"
"608","50","75","51","99.79704262104958"
"605","50","75","58","99.8033155380725"
"609","50","75","53","99.64125560538116"
"611","50","75","49","99.70570924072985"
"610","50","75","57","99.75542647508408"
"607","50","75","72","99.84286612193588"
"615","50","75","45","99.9128160418483"
"613","50","75","59","99.80259447264524"
"612","50","75","67","99.68171296296296"
"616","50","75","59","99.90694789081886"
"614","50","75","76","99.73852411388727"
"618","50","75","57","99.8034811903425"
"617","50","75","64","99.70955562009875"
"619","50","75","60","99.7348261638185"
"620","50","75","70","99.82648930017352"
"625","50","77.5","356","100"
"631","50","77.5","358","100"
"627","50","77.5","370","99.9738356881214"
"621","50","77.5","424","99.97345367666578"
"633","50","77.5","408","99.94742376445846"
"632","50","77.5","400","100"
"626","50","77.5","432","99.97407983411094"
"624","50","77.5","460","99.97442455242967"
"623","50","77.5","515","99.97395833333333"
"628","50","77.5","522","100"
"634","50","77.5","553","100"
"622","50","77.5","594","100"
"629","50","77.5","628","99.9482669425763"
"630","50","77.5","648","99.94977398292315"
"636","50","77.5","363","100"
"637","50","77.5","342","100"
"639","50","77.5","410","100"
"641","50","80","489","100"
"640","50","77.5","509","100"
"638","50","77.5","563","100"
"635","50","77.5","826","100"
"643","50","80","471","99.9748490945674"
"650","50","80","379","100"
"645","50","80","517","99.89769820971867"
"654","50","80","257","99.92138364779875"
"652","50","80","340","99.94934143870314"
"651","50","80","512","100"
"646","50","80","632","99.97337593184238"
"647","50","80","605","99.97502497502498"
"642","50","80","717","99.97511199601792"
"649","50","80","574","100"
"648","50","80","624","100"
"656","50","80","393","99.97300944669367"
"644","50","80","783","100"
"658","50","80","475","99.97360084477297"
"657","50","80","576","99.97422680412372"
"653","50","80","631","100"
"655","50","80","673","100"
"659","50","80","542","100"
"660","50","80","474","99.97308934337998"
"663","50","82.5","1000","52.80502157708905"
"665","50","82.5","1000","53.94944707740916"
"661","50","82.5","1000","53.16503391107762"
"662","50","82.5","1000","54.50202131569276"
"664","50","82.5","1000","54.04302670623146"
"666","50","82.5","1000","52.862595419847324"
"668","50","82.5","1000","53.871364195002045"
"667","50","82.5","1000","53.472472112270594"
"669","50","82.5","1000","52.46022937476877"
"670","50","82.5","1000","52.88647810925998"
"671","50","82.5","1000","51.54950869236583"
"672","50","82.5","1000","53.73420145538108"
"673","50","82.5","1000","51.51981531358215"
"675","50","82.5","1000","54.64111236377301"
"674","50","82.5","1000","54.09106470386854"
"678","50","82.5","1000","55.38651315789473"
"677","50","82.5","1000","53.79499217527387"
"676","50","82.5","1000","55.07797641688855"
"680","50","82.5","1000","53.46462436177972"
"679","50","82.5","1000","52.751283932501835"
"683","50","85","1000","52.05696202531646"
"682","50","85","1000","52.108649035025024"
"681","50","85","1000","51.65229885057471"
"685","50","85","1000","53.11236863379143"
"688","50","85","1000","49.73305954825462"
"684","50","85","1000","50.61638868745467"
"687","50","85","1000","53.55411954765751"
"686","50","85","1000","52.91529152915292"
"689","50","85","1000","52.85331290693222"
"690","50","85","1000","50.30651340996168"
"691","50","85","1000","51.87911662146455"
"693","50","85","1000","52.207591014717266"
"694","50","85","1000","53.19063004846527"
"692","50","85","1000","49.790502793296085"
"696","50","85","1000","52.73945605045329"
"698","50","85","1000","53.86187167960769"
"697","50","85","1000","53.11642493139945"
"695","50","85","1000","51.57657657657657"
"699","50","85","1000","50.89188205314888"
"700","50","85","1000","51.60089352196575"
"702","50","87.5","1000","51.97063369397218"
"701","50","87.5","1000","51.549815498154985"
"704","50","87.5","1000","51.22355868934052"
"703","50","87.5","1000","51.07506601282535"
"705","50","87.5","1000","53.98406374501992"
"706","50","87.5","1000","51.36467020470054"
"707","50","87.5","1000","51.15399167612561"
"710","50","87.5","1000","53.75340334500195"
"713","50","87.5","1000","50.44751830756713"
"708","50","87.5","1000","51.10081112398609"
"709","50","87.5","1000","53.000372717107716"
"715","50","87.5","1000","50.74506645187273"
"711","50","87.5","1000","51.81481481481482"
"714","50","87.5","1000","50.324056423942054"
"712","50","87.5","1000","51.05189340813464"
"716","50","87.5","1000","51.13088616981831"
"719","50","87.5","1000","51.205057289608845"
"717","50","87.5","1000","50.99925980754997"
"718","50","87.5","1000","52.013422818791945"
