"BehaviorSpace results (NetLogo 5.3.1)"
"wood_hoopoe_strategies.nlogo"
"optimize"
"04/06/2017 00:11:07:861 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","0","0"
"[run number]","x2","x1","p-vacant","strategy","[step]","age-diff","foray-timing","group-dist-1","group-dist-2","group-dist-3","performance"
"15650","0.32","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"15654","0.32","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"15655","0.32","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"15656","0.32","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"15657","0.32","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"15658","0.32","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"15659","0.32","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"15661","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15660","0.32","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"15662","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15663","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15664","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15667","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15666","0.32","0","0.17","""expected reproduction""","264","1","0","1","0","0","1.5"
"15665","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15668","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15669","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15670","0.32","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"15672","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15671","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15673","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15674","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15677","0.32","0","0.18","""expected reproduction""","264","1","0","1","0","0","1.5"
"15676","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15679","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15678","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15675","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15680","0.32","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"15684","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15681","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15685","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15683","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15682","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15687","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15686","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15688","0.32","0","0.19","""expected reproduction""","264","1","0","1","0","0","1.5"
"15689","0.32","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"15690","0.32","0","0.19","""expected reproduction""","264","1","0","1","0","0","1.5"
"15692","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15691","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15693","0.32","0","0.2","""expected reproduction""","264","1","0","1","0","0","1.5"
"15694","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15697","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15695","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15696","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15698","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15703","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15700","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15701","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15699","0.32","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"15704","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15706","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15707","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15702","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15705","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15709","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15708","0.32","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"15710","0.32","0","0.21","""expected reproduction""","264","1","0","1","0","0","1.5"
"15711","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15712","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15713","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15719","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15715","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15714","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15716","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15721","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15720","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15718","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15717","0.32","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"15722","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15724","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15723","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15725","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15726","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15727","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15728","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15730","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15731","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15729","0.32","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"15734","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15732","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15733","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15735","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15736","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15739","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15738","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15737","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15740","0.32","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"15741","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15743","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15742","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15745","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15744","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15746","0.32","0","0.25","""expected reproduction""","264","1","0","1","0","0","1.5"
"15747","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15748","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15752","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"15749","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15750","0.32","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"15751","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"15753","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"15754","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"15755","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"15756","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","1","1.7"
"15757","0.32","0","0.26","""expected reproduction""","264","1","0","1","0","0","1.5"
"15758","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"15759","0.32","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"15761","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15760","0.32","0","0.26","""expected reproduction""","264","1","0","1","0","0","1.5"
"15762","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15763","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15764","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15765","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","1","1.7"
"15766","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15769","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15767","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15768","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15770","0.32","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"15771","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15772","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15775","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15773","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15774","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15777","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15776","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15778","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","1","1.7"
"15779","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15780","0.32","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"15781","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15782","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15784","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15783","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15785","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15787","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15790","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15786","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15789","0.32","0","0.29","""expected reproduction""","264","1","0","1","0","0","1.5"
"15788","0.32","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"15791","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15794","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15792","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15793","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15795","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15796","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15798","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15797","0.32","0","0.3","""expected reproduction""","264","1","0","1","0","0","1.5"
"15799","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15800","0.32","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"15801","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15802","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","1","1.7"
"15803","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15806","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15804","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15805","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15807","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15809","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15808","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15810","0.32","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"15811","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15815","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15814","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15812","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15813","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15816","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15817","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15818","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15820","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15819","0.32","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"15821","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"15822","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"15824","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"15823","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","1","1.7"
"15826","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"15825","0.32","0","0.33","""expected reproduction""","264","1","0","1","0","0","1.5"
"15827","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","1","1.7"
"15828","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"15829","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"15830","0.32","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"15833","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15831","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15834","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","1","1.7"
"15835","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15832","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15836","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15837","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15843","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15838","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15842","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15841","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15840","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15844","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15839","0.32","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"15845","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","1","1.7"
"15847","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15848","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","1","1.7"
"15846","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15851","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15853","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15852","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15854","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15858","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15855","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15857","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15856","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15849","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15850","0.32","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"15860","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15859","0.32","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"15863","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15861","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15862","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15864","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15866","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","1","1.7"
"15867","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15865","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15868","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15869","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15873","0.32","0","0.38","""expected reproduction""","264","1","0","1","0","0","1.5"
"15870","0.32","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"15875","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","1","1.7"
"15871","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"15872","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"15876","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"15874","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"15878","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","1","1.7"
"15877","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"15879","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"15881","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15880","0.32","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"15882","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15883","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15884","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15885","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15886","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15887","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15890","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","1","1.7"
"15889","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15888","0.32","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"15891","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15893","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","1","1.7"
"15892","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15896","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15894","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15895","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15897","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15899","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15898","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15900","0.32","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"15901","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15902","0.32","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"15903","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15904","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15905","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15906","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","1","1.7"
"15908","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15907","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15911","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","1","1.7"
"15909","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15910","0.32","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"15913","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"15912","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"15914","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","1","1.7"
"15915","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"15916","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"15917","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"15918","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"15919","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","1","1.7"
"15920","0.32","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"15921","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15922","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15923","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15924","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15926","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15927","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15925","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15928","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15930","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15931","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15929","0.32","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"15932","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15933","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15934","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15936","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15935","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15938","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15940","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15939","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15937","0.32","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"15941","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15942","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15946","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15943","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15947","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15944","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15945","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15948","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15949","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"15952","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15950","0.32","0","0.45","""expected reproduction""","264","1","0","1","1","1","1.7"
"15951","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15955","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15953","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15954","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15958","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","1","1.7"
"15957","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15956","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15963","0.32","0","0.47","""expected reproduction""","264","1","0","1","0","0","1.5"
"15959","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15960","0.32","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"15961","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15962","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15965","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15967","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15964","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15966","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15968","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15969","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15970","0.32","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"15972","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15971","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15973","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15976","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15974","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15975","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15977","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15979","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15978","0.32","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"15982","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15983","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15981","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15980","0.32","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"15984","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15986","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15985","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15987","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15989","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15990","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15988","0.32","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"15991","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"15993","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","1","1.7"
"15998","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"15994","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"15997","0.32","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"15995","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"15992","0.32","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
