"BehaviorSpace results (NetLogo 6.1.0)"
"wild_dogs.nlogo"
"vary_meeting_disp_mortality_pe"
"10/29/2019 01:00:55:953 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","p-extinction","time-to-extinction"
"814","10","2","0.2","0.4","100","60","5","1","0.35","87.2"
"816","10","2","0.2","0.4","100","60","5","1","0.37","85.96"
"817","10","2","0.2","0.4","100","60","5","1","0.28","90.8"
"819","10","2","0.2","0.4","100","60","5","1","0.41","81.56"
"818","10","2","0.2","0.4","100","60","5","1","0.34","88.17"
"821","10","2","0.2","0.45","100","60","5","1","0.38","85.46"
"824","10","2","0.2","0.45","100","60","5","1","0.45","80.08"
"822","10","2","0.2","0.45","100","60","5","1","0.38","86.39"
"820","10","2","0.2","0.4","100","60","5","1","0.32","90.68"
"823","10","2","0.2","0.45","100","60","5","1","0.4","87.32"
"826","10","2","0.2","0.45","100","60","5","1","0.44","84.86"
"825","10","2","0.2","0.45","100","60","5","1","0.41","86.96"
"827","10","2","0.2","0.45","100","60","5","1","0.43","84.53"
"828","10","2","0.2","0.45","100","60","5","1","0.39","85.12"
"829","10","2","0.2","0.45","100","60","5","1","0.41","86.23"
"833","10","2","0.2","0.45","100","60","5","1","0.44","82.7"
"830","10","2","0.2","0.45","100","60","5","1","0.39","85.96"
"831","10","2","0.2","0.45","100","60","5","1","0.41","85.6"
"832","10","2","0.2","0.45","100","60","5","1","0.36","87.97"
"836","10","2","0.2","0.45","100","60","5","1","0.5","80.77"
"834","10","2","0.2","0.45","100","60","5","1","0.47","82.48"
"835","10","2","0.2","0.45","100","60","5","1","0.33","88.77"
"837","10","2","0.2","0.45","100","60","5","1","0.39","84.71"
"840","10","2","0.2","0.45","100","60","5","1","0.45","83.34"
"842","10","2","0.2","0.5","100","60","5","1","0.49","79.12"
"838","10","2","0.2","0.45","100","60","5","1","0.44","86.11"
"839","10","2","0.2","0.45","100","60","5","1","0.34","87.1"
"841","10","2","0.2","0.5","100","60","5","1","0.47","82.11"
"843","10","2","0.2","0.5","100","60","5","1","0.54","81.11"
"844","10","2","0.2","0.5","100","60","5","1","0.46","80.28"
"846","10","2","0.2","0.5","100","60","5","1","0.55","79.72"
"845","10","2","0.2","0.5","100","60","5","1","0.47","81.86"
"847","10","2","0.2","0.5","100","60","5","1","0.58","78.45"
"848","10","2","0.2","0.5","100","60","5","1","0.45","83.52"
"852","10","2","0.2","0.5","100","60","5","1","0.57","80.35"
"851","10","2","0.2","0.5","100","60","5","1","0.51","79.48"
"849","10","2","0.2","0.5","100","60","5","1","0.47","84.27"
"850","10","2","0.2","0.5","100","60","5","1","0.44","85.91"
"854","10","2","0.2","0.5","100","60","5","1","0.61","73.03"
"855","10","2","0.2","0.5","100","60","5","1","0.49","79.7"
"853","10","2","0.2","0.5","100","60","5","1","0.44","82.39"
"861","10","2","0.2","0.55","100","60","5","1","0.6","73.97"
"856","10","2","0.2","0.5","100","60","5","1","0.54","80.7"
"859","10","2","0.2","0.5","100","60","5","1","0.59","78.96"
"860","10","2","0.2","0.5","100","60","5","1","0.65","76.06"
"857","10","2","0.2","0.5","100","60","5","1","0.49","80.83"
"862","10","2","0.2","0.55","100","60","5","1","0.56","78.25"
"863","10","2","0.2","0.55","100","60","5","1","0.51","79.1"
"858","10","2","0.2","0.5","100","60","5","1","0.46","81.02"
"865","10","2","0.2","0.55","100","60","5","1","0.61","76.87"
"864","10","2","0.2","0.55","100","60","5","1","0.64","76.94"
"866","10","2","0.2","0.55","100","60","5","1","0.58","76.09"
"867","10","2","0.2","0.55","100","60","5","1","0.69","74.74"
"869","10","2","0.2","0.55","100","60","5","1","0.67","72.42"
"868","10","2","0.2","0.55","100","60","5","1","0.64","72.95"
"870","10","2","0.2","0.55","100","60","5","1","0.58","77.33"
"871","10","2","0.2","0.55","100","60","5","1","0.55","78.77"
"872","10","2","0.2","0.55","100","60","5","1","0.53","78.11"
"873","10","2","0.2","0.55","100","60","5","1","0.54","76.41"
"874","10","2","0.2","0.55","100","60","5","1","0.54","79.46"
"875","10","2","0.2","0.55","100","60","5","1","0.62","77.28"
"883","10","2","0.2","0.6","100","60","5","1","0.62","71.34"
"882","10","2","0.2","0.6","100","60","5","1","0.67","73.7"
"881","10","2","0.2","0.6","100","60","5","1","0.56","74.71"
"878","10","2","0.2","0.55","100","60","5","1","0.6","75.05"
"880","10","2","0.2","0.55","100","60","5","1","0.65","77.09"
"879","10","2","0.2","0.55","100","60","5","1","0.6","73.2"
"876","10","2","0.2","0.55","100","60","5","1","0.54","80.42"
"877","10","2","0.2","0.55","100","60","5","1","0.58","79.33"
"884","10","2","0.2","0.6","100","60","5","1","0.61","75.52"
"886","10","2","0.2","0.6","100","60","5","1","0.67","73.01"
"885","10","2","0.2","0.6","100","60","5","1","0.68","72.2"
"887","10","2","0.2","0.6","100","60","5","1","0.66","74.17"
"888","10","2","0.2","0.6","100","60","5","1","0.65","72.39"
"889","10","2","0.2","0.6","100","60","5","1","0.73","74.65"
"890","10","2","0.2","0.6","100","60","5","1","0.6","75.06"
"891","10","2","0.2","0.6","100","60","5","1","0.67","73.99"
"892","10","2","0.2","0.6","100","60","5","1","0.61","74.13"
"893","10","2","0.2","0.6","100","60","5","1","0.6","74.3"
"894","10","2","0.2","0.6","100","60","5","1","0.64","72.8"
"897","10","2","0.2","0.6","100","60","5","1","0.68","71.79"
"895","10","2","0.2","0.6","100","60","5","1","0.65","71.87"
"899","10","2","0.2","0.6","100","60","5","1","0.69","72.39"
"900","10","2","0.2","0.6","100","60","5","1","0.66","71.81"
"896","10","2","0.2","0.6","100","60","5","1","0.56","78.35"
"898","10","2","0.2","0.6","100","60","5","1","0.65","74.33"
"901","10","2.5","0.2","0.2","100","60","5","1","0.05","98.32"
"902","10","2.5","0.2","0.2","100","60","5","1","0.05","98.62"
"904","10","2.5","0.2","0.2","100","60","5","1","0.06","98.63"
"903","10","2.5","0.2","0.2","100","60","5","1","0.08","97.26"
"905","10","2.5","0.2","0.2","100","60","5","1","0.04","98.87"
"907","10","2.5","0.2","0.2","100","60","5","1","0.03","98.83"
"906","10","2.5","0.2","0.2","100","60","5","1","0.09","97.35"
"908","10","2.5","0.2","0.2","100","60","5","1","0.04","99.37"
"909","10","2.5","0.2","0.2","100","60","5","1","0.04","98.74"
"910","10","2.5","0.2","0.2","100","60","5","1","0.04","98.42"
"911","10","2.5","0.2","0.2","100","60","5","1","0.06","98.86"
"912","10","2.5","0.2","0.2","100","60","5","1","0.07","97.43"
"914","10","2.5","0.2","0.2","100","60","5","1","0.1","96.39"
"915","10","2.5","0.2","0.2","100","60","5","1","0.08","96.84"
"917","10","2.5","0.2","0.2","100","60","5","1","0.06","97.84"
"913","10","2.5","0.2","0.2","100","60","5","1","0.05","98.14"
"918","10","2.5","0.2","0.2","100","60","5","1","0.08","97.68"
"916","10","2.5","0.2","0.2","100","60","5","1","0.07","98.74"
"919","10","2.5","0.2","0.2","100","60","5","1","0.07","97.97"
"920","10","2.5","0.2","0.2","100","60","5","1","0.05","99.01"
"922","10","2.5","0.2","0.25","100","60","5","1","0.06","97.59"
"921","10","2.5","0.2","0.25","100","60","5","1","0.08","96.38"
"923","10","2.5","0.2","0.25","100","60","5","1","0.08","98.06"
"924","10","2.5","0.2","0.25","100","60","5","1","0.17","93.93"
"925","10","2.5","0.2","0.25","100","60","5","1","0.11","97.05"
"926","10","2.5","0.2","0.25","100","60","5","1","0.09","96.7"
"928","10","2.5","0.2","0.25","100","60","5","1","0.17","95.31"
"929","10","2.5","0.2","0.25","100","60","5","1","0.12","96.63"
"930","10","2.5","0.2","0.25","100","60","5","1","0.08","97.19"
"927","10","2.5","0.2","0.25","100","60","5","1","0.09","97.3"
"932","10","2.5","0.2","0.25","100","60","5","1","0.15","95"
"931","10","2.5","0.2","0.25","100","60","5","1","0.13","96.64"
"934","10","2.5","0.2","0.25","100","60","5","1","0.08","97.34"
"933","10","2.5","0.2","0.25","100","60","5","1","0.08","97.34"
"937","10","2.5","0.2","0.25","100","60","5","1","0.11","96.74"
"936","10","2.5","0.2","0.25","100","60","5","1","0.08","95.66"
"935","10","2.5","0.2","0.25","100","60","5","1","0.1","96.9"
"938","10","2.5","0.2","0.25","100","60","5","1","0.11","97.48"
"939","10","2.5","0.2","0.25","100","60","5","1","0.13","95.98"
"940","10","2.5","0.2","0.25","100","60","5","1","0.07","97.69"
"941","10","2.5","0.2","0.3","100","60","5","1","0.15","95.77"
"942","10","2.5","0.2","0.3","100","60","5","1","0.15","94.39"
"943","10","2.5","0.2","0.3","100","60","5","1","0.11","96.29"
"944","10","2.5","0.2","0.3","100","60","5","1","0.16","94.06"
"945","10","2.5","0.2","0.3","100","60","5","1","0.17","95.68"
"946","10","2.5","0.2","0.3","100","60","5","1","0.13","94.29"
"951","10","2.5","0.2","0.3","100","60","5","1","0.16","94.89"
"949","10","2.5","0.2","0.3","100","60","5","1","0.14","95.56"
"947","10","2.5","0.2","0.3","100","60","5","1","0.06","97.85"
"948","10","2.5","0.2","0.3","100","60","5","1","0.16","95.28"
"954","10","2.5","0.2","0.3","100","60","5","1","0.19","94.18"
"952","10","2.5","0.2","0.3","100","60","5","1","0.16","94.56"
"950","10","2.5","0.2","0.3","100","60","5","1","0.13","95.19"
"953","10","2.5","0.2","0.3","100","60","5","1","0.14","95.35"
"959","10","2.5","0.2","0.3","100","60","5","1","0.1","96.38"
"955","10","2.5","0.2","0.3","100","60","5","1","0.11","96.3"
"958","10","2.5","0.2","0.3","100","60","5","1","0.16","96.01"
"957","10","2.5","0.2","0.3","100","60","5","1","0.11","96.05"
"956","10","2.5","0.2","0.3","100","60","5","1","0.13","95.49"
"960","10","2.5","0.2","0.3","100","60","5","1","0.13","93.46"
"961","10","2.5","0.2","0.35","100","60","5","1","0.21","93.52"
"962","10","2.5","0.2","0.35","100","60","5","1","0.25","90.66"
"965","10","2.5","0.2","0.35","100","60","5","1","0.29","87.28"
"963","10","2.5","0.2","0.35","100","60","5","1","0.17","93.65"
"964","10","2.5","0.2","0.35","100","60","5","1","0.21","93.03"
"966","10","2.5","0.2","0.35","100","60","5","1","0.26","89.22"
"967","10","2.5","0.2","0.35","100","60","5","1","0.31","89.91"
"969","10","2.5","0.2","0.35","100","60","5","1","0.26","90.03"
"968","10","2.5","0.2","0.35","100","60","5","1","0.18","93.82"
"970","10","2.5","0.2","0.35","100","60","5","1","0.22","92.41"
"971","10","2.5","0.2","0.35","100","60","5","1","0.23","92.53"
"974","10","2.5","0.2","0.35","100","60","5","1","0.14","94.86"
"972","10","2.5","0.2","0.35","100","60","5","1","0.18","94.57"
"977","10","2.5","0.2","0.35","100","60","5","1","0.2","92.32"
"975","10","2.5","0.2","0.35","100","60","5","1","0.18","94.85"
"973","10","2.5","0.2","0.35","100","60","5","1","0.22","93.53"
"978","10","2.5","0.2","0.35","100","60","5","1","0.26","92.36"
"976","10","2.5","0.2","0.35","100","60","5","1","0.18","93.62"
"979","10","2.5","0.2","0.35","100","60","5","1","0.17","93.59"
"980","10","2.5","0.2","0.35","100","60","5","1","0.12","95.01"
"981","10","2.5","0.2","0.4","100","60","5","1","0.28","90.1"
"982","10","2.5","0.2","0.4","100","60","5","1","0.4","84.42"
"983","10","2.5","0.2","0.4","100","60","5","1","0.28","90.43"
"985","10","2.5","0.2","0.4","100","60","5","1","0.31","89.27"
"984","10","2.5","0.2","0.4","100","60","5","1","0.24","92.79"
"986","10","2.5","0.2","0.4","100","60","5","1","0.31","87.57"
"988","10","2.5","0.2","0.4","100","60","5","1","0.36","84.67"
"987","10","2.5","0.2","0.4","100","60","5","1","0.2","92.89"
"989","10","2.5","0.2","0.4","100","60","5","1","0.2","92.42"
"990","10","2.5","0.2","0.4","100","60","5","1","0.31","90.73"
"992","10","2.5","0.2","0.4","100","60","5","1","0.4","85.81"
"991","10","2.5","0.2","0.4","100","60","5","1","0.27","89.43"
"993","10","2.5","0.2","0.4","100","60","5","1","0.4","86.29"
"995","10","2.5","0.2","0.4","100","60","5","1","0.32","89.11"
"998","10","2.5","0.2","0.4","100","60","5","1","0.33","87.64"
"997","10","2.5","0.2","0.4","100","60","5","1","0.33","88.4"
"994","10","2.5","0.2","0.4","100","60","5","1","0.28","92.26"
"1000","10","2.5","0.2","0.4","100","60","5","1","0.33","89.47"
"996","10","2.5","0.2","0.4","100","60","5","1","0.3","88.75"
"999","10","2.5","0.2","0.4","100","60","5","1","0.23","92.12"
"1001","10","2.5","0.2","0.45","100","60","5","1","0.46","83.23"
"1002","10","2.5","0.2","0.45","100","60","5","1","0.46","82.09"
"1003","10","2.5","0.2","0.45","100","60","5","1","0.4","87.36"
"1004","10","2.5","0.2","0.45","100","60","5","1","0.44","82.19"
"1005","10","2.5","0.2","0.45","100","60","5","1","0.44","86.64"
"1006","10","2.5","0.2","0.45","100","60","5","1","0.38","87.35"
"1008","10","2.5","0.2","0.45","100","60","5","1","0.39","84.99"
"1007","10","2.5","0.2","0.45","100","60","5","1","0.38","87.24"
"1010","10","2.5","0.2","0.45","100","60","5","1","0.45","82.01"
"1011","10","2.5","0.2","0.45","100","60","5","1","0.45","86.96"
"1009","10","2.5","0.2","0.45","100","60","5","1","0.32","89.42"
"1012","10","2.5","0.2","0.45","100","60","5","1","0.34","88.38"
"1013","10","2.5","0.2","0.45","100","60","5","1","0.43","84.8"
"1014","10","2.5","0.2","0.45","100","60","5","1","0.37","85.17"
"1015","10","2.5","0.2","0.45","100","60","5","1","0.33","87.81"
"1021","10","2.5","0.2","0.5","100","60","5","1","0.48","80.52"
"1016","10","2.5","0.2","0.45","100","60","5","1","0.35","87.61"
"1017","10","2.5","0.2","0.45","100","60","5","1","0.43","84.54"
"1018","10","2.5","0.2","0.45","100","60","5","1","0.34","89.16"
"1020","10","2.5","0.2","0.45","100","60","5","1","0.36","85.1"
"1019","10","2.5","0.2","0.45","100","60","5","1","0.38","87.05"
"1022","10","2.5","0.2","0.5","100","60","5","1","0.41","83.11"
"1023","10","2.5","0.2","0.5","100","60","5","1","0.51","83.65"
"1025","10","2.5","0.2","0.5","100","60","5","1","0.5","80.75"
"1026","10","2.5","0.2","0.5","100","60","5","1","0.51","80.27"
"1024","10","2.5","0.2","0.5","100","60","5","1","0.47","84.38"
"1029","10","2.5","0.2","0.5","100","60","5","1","0.63","77.18"
"1028","10","2.5","0.2","0.5","100","60","5","1","0.45","83.24"
"1027","10","2.5","0.2","0.5","100","60","5","1","0.44","84.41"
"1030","10","2.5","0.2","0.5","100","60","5","1","0.46","82.24"
"1031","10","2.5","0.2","0.5","100","60","5","1","0.45","83.54"
"1032","10","2.5","0.2","0.5","100","60","5","1","0.54","81.01"
"1036","10","2.5","0.2","0.5","100","60","5","1","0.55","77.49"
"1033","10","2.5","0.2","0.5","100","60","5","1","0.51","80.33"
"1034","10","2.5","0.2","0.5","100","60","5","1","0.42","85.19"
"1035","10","2.5","0.2","0.5","100","60","5","1","0.46","82.55"
"1038","10","2.5","0.2","0.5","100","60","5","1","0.52","80.67"
"1037","10","2.5","0.2","0.5","100","60","5","1","0.42","85.44"
"1042","10","2.5","0.2","0.55","100","60","5","1","0.55","77.39"
"1039","10","2.5","0.2","0.5","100","60","5","1","0.46","82.6"
"1041","10","2.5","0.2","0.55","100","60","5","1","0.58","76.72"
"1040","10","2.5","0.2","0.5","100","60","5","1","0.44","80.45"
"1043","10","2.5","0.2","0.55","100","60","5","1","0.66","75.95"
"1047","10","2.5","0.2","0.55","100","60","5","1","0.64","73.71"
"1046","10","2.5","0.2","0.55","100","60","5","1","0.57","77.16"
"1044","10","2.5","0.2","0.55","100","60","5","1","0.46","81.04"
"1045","10","2.5","0.2","0.55","100","60","5","1","0.52","77.93"
"1050","10","2.5","0.2","0.55","100","60","5","1","0.6","74.25"
"1049","10","2.5","0.2","0.55","100","60","5","1","0.56","78.8"
"1051","10","2.5","0.2","0.55","100","60","5","1","0.66","73.83"
"1048","10","2.5","0.2","0.55","100","60","5","1","0.44","82.99"
"1052","10","2.5","0.2","0.55","100","60","5","1","0.55","78.79"
"1056","10","2.5","0.2","0.55","100","60","5","1","0.56","74.9"
"1055","10","2.5","0.2","0.55","100","60","5","1","0.56","78.13"
"1053","10","2.5","0.2","0.55","100","60","5","1","0.52","79.54"
"1054","10","2.5","0.2","0.55","100","60","5","1","0.49","81.92"
"1057","10","2.5","0.2","0.55","100","60","5","1","0.53","81.93"
"1062","10","2.5","0.2","0.6","100","60","5","1","0.68","69.04"
"1058","10","2.5","0.2","0.55","100","60","5","1","0.54","79.32"
"1059","10","2.5","0.2","0.55","100","60","5","1","0.61","77.88"
"1060","10","2.5","0.2","0.55","100","60","5","1","0.57","76.87"
"1061","10","2.5","0.2","0.6","100","60","5","1","0.55","77.59"
"1064","10","2.5","0.2","0.6","100","60","5","1","0.59","74.51"
"1063","10","2.5","0.2","0.6","100","60","5","1","0.67","73.86"
"1067","10","2.5","0.2","0.6","100","60","5","1","0.7","71.97"
"1065","10","2.5","0.2","0.6","100","60","5","1","0.68","69.2"
"1068","10","2.5","0.2","0.6","100","60","5","1","0.66","71.87"
"1066","10","2.5","0.2","0.6","100","60","5","1","0.54","75.19"
"1069","10","2.5","0.2","0.6","100","60","5","1","0.65","75.17"
"1070","10","2.5","0.2","0.6","100","60","5","1","0.57","76.97"
"1071","10","2.5","0.2","0.6","100","60","5","1","0.68","72.7"
"1072","10","2.5","0.2","0.6","100","60","5","1","0.62","72.11"
"1073","10","2.5","0.2","0.6","100","60","5","1","0.68","73.91"
"1075","10","2.5","0.2","0.6","100","60","5","1","0.61","75.06"
"1074","10","2.5","0.2","0.6","100","60","5","1","0.66","74.89"
"1076","10","2.5","0.2","0.6","100","60","5","1","0.69","71.4"
"1079","10","2.5","0.2","0.6","100","60","5","1","0.62","71.88"
"1080","10","2.5","0.2","0.6","100","60","5","1","0.71","71"
"1077","10","2.5","0.2","0.6","100","60","5","1","0.59","76.65"
"1078","10","2.5","0.2","0.6","100","60","5","1","0.56","82.48"
"1081","10","3","0.2","0.2","100","60","5","1","0.03","98.97"
"1082","10","3","0.2","0.2","100","60","5","1","0.05","98.36"
"1087","10","3","0.2","0.2","100","60","5","1","0.06","97.7"
"1083","10","3","0.2","0.2","100","60","5","1","0.03","99.19"
"1085","10","3","0.2","0.2","100","60","5","1","0.05","98.69"
"1084","10","3","0.2","0.2","100","60","5","1","0.04","98.64"
"1088","10","3","0.2","0.2","100","60","5","1","0.09","96.63"
"1089","10","3","0.2","0.2","100","60","5","1","0.03","99.27"
"1086","10","3","0.2","0.2","100","60","5","1","0.07","97.48"
"1090","10","3","0.2","0.2","100","60","5","1","0.04","99.21"
"1091","10","3","0.2","0.2","100","60","5","1","0.05","98.63"
"1093","10","3","0.2","0.2","100","60","5","1","0.07","98.65"
"1092","10","3","0.2","0.2","100","60","5","1","0.06","97.86"
"1094","10","3","0.2","0.2","100","60","5","1","0.03","99.17"
"1095","10","3","0.2","0.2","100","60","5","1","0.04","99.44"
"1096","10","3","0.2","0.2","100","60","5","1","0.09","96.94"
"1097","10","3","0.2","0.2","100","60","5","1","0.06","97.21"
"1099","10","3","0.2","0.2","100","60","5","1","0.04","98.57"
"1098","10","3","0.2","0.2","100","60","5","1","0.02","99.47"
"1100","10","3","0.2","0.2","100","60","5","1","0.09","96.13"
"1101","10","3","0.2","0.25","100","60","5","1","0.06","97.48"
"1103","10","3","0.2","0.25","100","60","5","1","0.08","96.96"
"1105","10","3","0.2","0.25","100","60","5","1","0.1","96.64"
"1108","10","3","0.2","0.25","100","60","5","1","0.06","97.52"
"1102","10","3","0.2","0.25","100","60","5","1","0.1","96.9"
"1107","10","3","0.2","0.25","100","60","5","1","0.13","96.75"
"1104","10","3","0.2","0.25","100","60","5","1","0.07","97.32"
"1106","10","3","0.2","0.25","100","60","5","1","0.11","95.4"
"1110","10","3","0.2","0.25","100","60","5","1","0.1","96.75"
"1111","10","3","0.2","0.25","100","60","5","1","0.08","97.93"
"1109","10","3","0.2","0.25","100","60","5","1","0.06","97.52"
"1112","10","3","0.2","0.25","100","60","5","1","0.07","97.76"
"1115","10","3","0.2","0.25","100","60","5","1","0.11","96.41"
"1113","10","3","0.2","0.25","100","60","5","1","0.09","97.69"
"1114","10","3","0.2","0.25","100","60","5","1","0.06","99.17"
"1117","10","3","0.2","0.25","100","60","5","1","0.11","96.11"
"1116","10","3","0.2","0.25","100","60","5","1","0.07","97.45"
"1118","10","3","0.2","0.25","100","60","5","1","0.08","97.85"
"1119","10","3","0.2","0.25","100","60","5","1","0.1","96.88"
"1120","10","3","0.2","0.25","100","60","5","1","0.03","98.69"
"1121","10","3","0.2","0.3","100","60","5","1","0.16","95.81"
"1122","10","3","0.2","0.3","100","60","5","1","0.12","95.81"
"1129","10","3","0.2","0.3","100","60","5","1","0.15","93.48"
"1123","10","3","0.2","0.3","100","60","5","1","0.16","95.34"
"1124","10","3","0.2","0.3","100","60","5","1","0.1","96.22"
"1126","10","3","0.2","0.3","100","60","5","1","0.15","94.36"
"1127","10","3","0.2","0.3","100","60","5","1","0.08","96.61"
"1130","10","3","0.2","0.3","100","60","5","1","0.18","94.73"
"1128","10","3","0.2","0.3","100","60","5","1","0.13","96.42"
"1125","10","3","0.2","0.3","100","60","5","1","0.06","97.21"
"1131","10","3","0.2","0.3","100","60","5","1","0.11","96.43"
"1133","10","3","0.2","0.3","100","60","5","1","0.13","94.38"
"1132","10","3","0.2","0.3","100","60","5","1","0.14","95.35"
"1135","10","3","0.2","0.3","100","60","5","1","0.14","94.53"
"1134","10","3","0.2","0.3","100","60","5","1","0.17","93.46"
"1136","10","3","0.2","0.3","100","60","5","1","0.13","95.73"
"1137","10","3","0.2","0.3","100","60","5","1","0.13","95.99"
"1138","10","3","0.2","0.3","100","60","5","1","0.12","96.35"
"1139","10","3","0.2","0.3","100","60","5","1","0.15","94.86"
"1140","10","3","0.2","0.3","100","60","5","1","0.1","95.29"
"1142","10","3","0.2","0.35","100","60","5","1","0.16","93.37"
"1141","10","3","0.2","0.35","100","60","5","1","0.14","95.85"
"1143","10","3","0.2","0.35","100","60","5","1","0.21","91.61"
"1145","10","3","0.2","0.35","100","60","5","1","0.2","92.03"
"1144","10","3","0.2","0.35","100","60","5","1","0.17","94.3"
"1148","10","3","0.2","0.35","100","60","5","1","0.22","92.81"
"1149","10","3","0.2","0.35","100","60","5","1","0.25","89.35"
"1147","10","3","0.2","0.35","100","60","5","1","0.18","95.4"
"1146","10","3","0.2","0.35","100","60","5","1","0.1","96.29"
"1152","10","3","0.2","0.35","100","60","5","1","0.32","88.55"
"1151","10","3","0.2","0.35","100","60","5","1","0.26","91.38"
"1154","10","3","0.2","0.35","100","60","5","1","0.26","89.62"
"1153","10","3","0.2","0.35","100","60","5","1","0.25","91.59"
"1156","10","3","0.2","0.35","100","60","5","1","0.24","90.39"
"1150","10","3","0.2","0.35","100","60","5","1","0.12","95.83"
"1155","10","3","0.2","0.35","100","60","5","1","0.19","92.69"
"1158","10","3","0.2","0.35","100","60","5","1","0.19","94.01"
"1157","10","3","0.2","0.35","100","60","5","1","0.17","96.09"
"1159","10","3","0.2","0.35","100","60","5","1","0.14","95.2"
"1160","10","3","0.2","0.35","100","60","5","1","0.24","94.33"
"1163","10","3","0.2","0.4","100","60","5","1","0.33","90.5"
"1161","10","3","0.2","0.4","100","60","5","1","0.24","92.81"
"1162","10","3","0.2","0.4","100","60","5","1","0.23","92.43"
"1164","10","3","0.2","0.4","100","60","5","1","0.19","92.68"
"1166","10","3","0.2","0.4","100","60","5","1","0.32","86.1"
"1165","10","3","0.2","0.4","100","60","5","1","0.28","91.57"
"1168","10","3","0.2","0.4","100","60","5","1","0.41","86.6"
"1167","10","3","0.2","0.4","100","60","5","1","0.3","90.81"
"1169","10","3","0.2","0.4","100","60","5","1","0.27","91.44"
"1172","10","3","0.2","0.4","100","60","5","1","0.37","85.99"
"1170","10","3","0.2","0.4","100","60","5","1","0.27","91.5"
"1171","10","3","0.2","0.4","100","60","5","1","0.28","91.08"
"1173","10","3","0.2","0.4","100","60","5","1","0.31","88.9"
"1174","10","3","0.2","0.4","100","60","5","1","0.26","89.71"
"1176","10","3","0.2","0.4","100","60","5","1","0.17","92.99"
"1175","10","3","0.2","0.4","100","60","5","1","0.24","91.38"
"1177","10","3","0.2","0.4","100","60","5","1","0.28","86.27"
"1178","10","3","0.2","0.4","100","60","5","1","0.33","89.03"
"1179","10","3","0.2","0.4","100","60","5","1","0.27","89.49"
"1180","10","3","0.2","0.4","100","60","5","1","0.34","86.52"
"1182","10","3","0.2","0.45","100","60","5","1","0.42","87.04"
"1181","10","3","0.2","0.45","100","60","5","1","0.35","87.34"
"1183","10","3","0.2","0.45","100","60","5","1","0.38","85.59"
"1184","10","3","0.2","0.45","100","60","5","1","0.34","86.36"
"1186","10","3","0.2","0.45","100","60","5","1","0.38","84.94"
"1185","10","3","0.2","0.45","100","60","5","1","0.36","87.13"
"1187","10","3","0.2","0.45","100","60","5","1","0.32","88.05"
"1190","10","3","0.2","0.45","100","60","5","1","0.43","84.96"
"1188","10","3","0.2","0.45","100","60","5","1","0.37","83.76"
"1189","10","3","0.2","0.45","100","60","5","1","0.32","87.4"
"1191","10","3","0.2","0.45","100","60","5","1","0.38","85.53"
"1192","10","3","0.2","0.45","100","60","5","1","0.37","85.59"
"1193","10","3","0.2","0.45","100","60","5","1","0.38","84.9"
"1194","10","3","0.2","0.45","100","60","5","1","0.36","87.35"
"1195","10","3","0.2","0.45","100","60","5","1","0.37","86.14"
"1196","10","3","0.2","0.45","100","60","5","1","0.36","84.29"
"1197","10","3","0.2","0.45","100","60","5","1","0.4","86.53"
"1198","10","3","0.2","0.45","100","60","5","1","0.33","89.53"
"1199","10","3","0.2","0.45","100","60","5","1","0.4","85.1"
"1200","10","3","0.2","0.45","100","60","5","1","0.36","88.83"
"1201","10","3","0.2","0.5","100","60","5","1","0.42","86.44"
"1203","10","3","0.2","0.5","100","60","5","1","0.42","83.57"
"1202","10","3","0.2","0.5","100","60","5","1","0.46","82.99"
"1204","10","3","0.2","0.5","100","60","5","1","0.58","77.44"
"1205","10","3","0.2","0.5","100","60","5","1","0.49","82.32"
"1206","10","3","0.2","0.5","100","60","5","1","0.46","82.38"
"1207","10","3","0.2","0.5","100","60","5","1","0.48","79.86"
"1208","10","3","0.2","0.5","100","60","5","1","0.44","82.3"
"1210","10","3","0.2","0.5","100","60","5","1","0.46","83.56"
"1209","10","3","0.2","0.5","100","60","5","1","0.44","84.2"
"1211","10","3","0.2","0.5","100","60","5","1","0.39","83.31"
"1212","10","3","0.2","0.5","100","60","5","1","0.48","82.5"
"1213","10","3","0.2","0.5","100","60","5","1","0.44","82.39"
"1214","10","3","0.2","0.5","100","60","5","1","0.54","81.25"
"1216","10","3","0.2","0.5","100","60","5","1","0.51","78.79"
"1215","10","3","0.2","0.5","100","60","5","1","0.53","81.4"
"1217","10","3","0.2","0.5","100","60","5","1","0.51","81.64"
"1219","10","3","0.2","0.5","100","60","5","1","0.48","81.95"
"1218","10","3","0.2","0.5","100","60","5","1","0.43","85"
"1222","10","3","0.2","0.55","100","60","5","1","0.55","75.37"
"1221","10","3","0.2","0.55","100","60","5","1","0.6","73.64"
"1224","10","3","0.2","0.55","100","60","5","1","0.62","76.02"
"1220","10","3","0.2","0.5","100","60","5","1","0.51","84.15"
"1223","10","3","0.2","0.55","100","60","5","1","0.53","81.27"
"1225","10","3","0.2","0.55","100","60","5","1","0.58","75.83"
"1227","10","3","0.2","0.55","100","60","5","1","0.59","75.06"
