"BehaviorSpace results (NetLogo 6.1.0)"
"wild_dogs.nlogo"
"vary_initialization"
"10/29/2019 00:36:56:900 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"963","4","1","0.2","0.44","100","60","10","100","100","false"
"967","4","1","0.2","0.44","100","60","10","100","100","false"
"980","4","1","0.2","0.44","100","60","10","85","85","true"
"981","4","1","0.2","0.44","100","60","10","42","42","true"
"985","4","1","0.2","0.44","100","60","10","42","42","true"
"973","4","1","0.2","0.44","100","60","10","100","100","false"
"993","4","1","0.2","0.44","100","60","10","52","52","true"
"984","4","1","0.2","0.44","100","60","10","84","84","true"
"996","4","1","0.2","0.44","100","60","10","26","26","true"
"979","4","1","0.2","0.44","100","60","10","100","100","false"
"997","4","1","0.2","0.44","100","60","10","48","48","true"
"982","4","1","0.2","0.44","100","60","10","86","86","true"
"968","4","1","0.2","0.44","100","60","10","100","100","false"
"990","4","1","0.2","0.44","100","60","10","52","52","true"
"1004","6","1","0.2","0.44","100","60","2","22","22","true"
"975","4","1","0.2","0.44","100","60","10","100","100","false"
"1007","6","1","0.2","0.44","100","60","2","25","25","true"
"1003","6","1","0.2","0.44","100","60","2","27","27","true"
"995","4","1","0.2","0.44","100","60","10","56","56","true"
"978","4","1","0.2","0.44","100","60","10","100","100","false"
"1012","6","1","0.2","0.44","100","60","2","12","12","true"
"1009","6","1","0.2","0.44","100","60","2","26","26","true"
"1013","6","1","0.2","0.44","100","60","2","16","16","true"
"1015","6","1","0.2","0.44","100","60","2","11","11","true"
"983","4","1","0.2","0.44","100","60","10","99","99","true"
"986","4","1","0.2","0.44","100","60","10","100","100","false"
"1018","6","1","0.2","0.44","100","60","2","19","19","true"
"1011","6","1","0.2","0.44","100","60","2","36","36","true"
"1008","6","1","0.2","0.44","100","60","2","32","32","true"
"987","4","1","0.2","0.44","100","60","10","100","100","false"
"989","4","1","0.2","0.44","100","60","10","100","100","false"
"1006","6","1","0.2","0.44","100","60","2","55","55","true"
"1024","6","1","0.2","0.44","100","60","2","12","12","true"
"994","4","1","0.2","0.44","100","60","10","100","100","false"
"1026","6","1","0.2","0.44","100","60","2","19","19","true"
"1027","6","1","0.2","0.44","100","60","2","5","5","true"
"1028","6","1","0.2","0.44","100","60","2","16","16","true"
"1017","6","1","0.2","0.44","100","60","2","33","33","true"
"1001","6","1","0.2","0.44","100","60","2","100","100","false"
"999","4","1","0.2","0.44","100","60","10","79","79","true"
"1025","6","1","0.2","0.44","100","60","2","41","41","true"
"1029","6","1","0.2","0.44","100","60","2","20","20","true"
"1020","6","1","0.2","0.44","100","60","2","55","55","true"
"1023","6","1","0.2","0.44","100","60","2","37","37","true"
"1005","6","1","0.2","0.44","100","60","2","99","99","true"
"992","4","1","0.2","0.44","100","60","10","100","100","false"
"1002","6","1","0.2","0.44","100","60","2","100","100","false"
"1035","6","1","0.2","0.44","100","60","2","26","26","true"
"991","4","1","0.2","0.44","100","60","10","100","100","false"
"988","4","1","0.2","0.44","100","60","10","100","100","false"
"1000","4","1","0.2","0.44","100","60","10","100","100","false"
"1030","6","1","0.2","0.44","100","60","2","35","35","true"
"1040","6","1","0.2","0.44","100","60","2","35","35","true"
"1021","6","1","0.2","0.44","100","60","2","70","70","true"
"1044","6","1","0.2","0.44","100","60","2","22","22","true"
"1042","6","1","0.2","0.44","100","60","2","27","27","true"
"998","4","1","0.2","0.44","100","60","10","100","100","false"
"1038","6","1","0.2","0.44","100","60","2","48","48","true"
"1050","6","1","0.2","0.44","100","60","2","11","11","true"
"1051","6","1","0.2","0.44","100","60","2","8","8","true"
"1022","6","1","0.2","0.44","100","60","2","100","100","false"
"1039","6","1","0.2","0.44","100","60","2","67","67","true"
"1016","6","1","0.2","0.44","100","60","2","100","100","false"
"1046","6","1","0.2","0.44","100","60","2","43","43","true"
"1047","6","1","0.2","0.44","100","60","2","66","66","true"
"1055","6","1","0.2","0.44","100","60","2","12","12","true"
"1010","6","1","0.2","0.44","100","60","2","100","100","false"
"1052","6","1","0.2","0.44","100","60","2","45","45","true"
"1056","6","1","0.2","0.44","100","60","2","42","42","true"
"1054","6","1","0.2","0.44","100","60","2","32","32","true"
"1049","6","1","0.2","0.44","100","60","2","100","100","false"
"1033","6","1","0.2","0.44","100","60","2","95","95","true"
"1045","6","1","0.2","0.44","100","60","2","62","62","true"
"1034","6","1","0.2","0.44","100","60","2","79","79","true"
"1059","6","1","0.2","0.44","100","60","2","33","33","true"
"1019","6","1","0.2","0.44","100","60","2","100","100","false"
"1037","6","1","0.2","0.44","100","60","2","95","95","true"
"1031","6","1","0.2","0.44","100","60","2","87","87","true"
"1048","6","1","0.2","0.44","100","60","2","72","72","true"
"1014","6","1","0.2","0.44","100","60","2","100","100","false"
"1072","6","1","0.2","0.44","100","60","2","29","29","true"
"1057","6","1","0.2","0.44","100","60","2","50","50","true"
"1061","6","1","0.2","0.44","100","60","2","31","31","true"
"1065","6","1","0.2","0.44","100","60","2","76","76","true"
"1063","6","1","0.2","0.44","100","60","2","46","46","true"
"1076","6","1","0.2","0.44","100","60","2","14","14","true"
"1067","6","1","0.2","0.44","100","60","2","45","45","true"
"1069","6","1","0.2","0.44","100","60","2","42","42","true"
"1060","6","1","0.2","0.44","100","60","2","72","72","true"
"1081","6","1","0.2","0.44","100","60","2","10","10","true"
"1043","6","1","0.2","0.44","100","60","2","88","88","true"
"1032","6","1","0.2","0.44","100","60","2","100","100","false"
"1036","6","1","0.2","0.44","100","60","2","100","100","false"
"1077","6","1","0.2","0.44","100","60","2","25","25","true"
"1075","6","1","0.2","0.44","100","60","2","59","59","true"
"1068","6","1","0.2","0.44","100","60","2","89","89","true"
"1082","6","1","0.2","0.44","100","60","2","28","28","true"
"1088","6","1","0.2","0.44","100","60","2","12","12","true"
"1062","6","1","0.2","0.44","100","60","2","100","100","false"
"1041","6","1","0.2","0.44","100","60","2","100","100","false"
"1073","6","1","0.2","0.44","100","60","2","51","51","true"
"1064","6","1","0.2","0.44","100","60","2","75","75","true"
"1086","6","1","0.2","0.44","100","60","2","47","47","true"
"1092","6","1","0.2","0.44","100","60","2","24","24","true"
"1071","6","1","0.2","0.44","100","60","2","57","57","true"
"1093","6","1","0.2","0.44","100","60","2","20","20","true"
"1083","6","1","0.2","0.44","100","60","2","62","62","true"
"1085","6","1","0.2","0.44","100","60","2","36","36","true"
"1058","6","1","0.2","0.44","100","60","2","100","100","false"
"1095","6","1","0.2","0.44","100","60","2","38","38","true"
"1084","6","1","0.2","0.44","100","60","2","58","58","true"
"1080","6","1","0.2","0.44","100","60","2","100","100","false"
"1053","6","1","0.2","0.44","100","60","2","100","100","false"
"1089","6","1","0.2","0.44","100","60","2","74","74","true"
"1106","6","1","0.2","0.44","100","60","4","12","12","true"
"1094","6","1","0.2","0.44","100","60","2","54","54","true"
"1066","6","1","0.2","0.44","100","60","2","100","100","false"
"1099","6","1","0.2","0.44","100","60","2","58","58","true"
"1070","6","1","0.2","0.44","100","60","2","100","100","false"
"1074","6","1","0.2","0.44","100","60","2","100","100","false"
"1079","6","1","0.2","0.44","100","60","2","100","100","false"
"1104","6","1","0.2","0.44","100","60","4","71","71","true"
"1098","6","1","0.2","0.44","100","60","2","100","100","false"
"1087","6","1","0.2","0.44","100","60","2","100","100","false"
"1097","6","1","0.2","0.44","100","60","2","100","100","false"
"1078","6","1","0.2","0.44","100","60","2","100","100","false"
"1103","6","1","0.2","0.44","100","60","4","100","100","false"
"1101","6","1","0.2","0.44","100","60","4","76","76","true"
"1102","6","1","0.2","0.44","100","60","4","100","100","false"
"1105","6","1","0.2","0.44","100","60","4","78","78","true"
"1108","6","1","0.2","0.44","100","60","4","89","89","true"
"1114","6","1","0.2","0.44","100","60","4","34","34","true"
"1113","6","1","0.2","0.44","100","60","4","50","50","true"
"1100","6","1","0.2","0.44","100","60","2","100","100","false"
"1096","6","1","0.2","0.44","100","60","2","100","100","false"
"1109","6","1","0.2","0.44","100","60","4","100","100","false"
"1091","6","1","0.2","0.44","100","60","2","100","100","false"
"1090","6","1","0.2","0.44","100","60","2","100","100","false"
"1117","6","1","0.2","0.44","100","60","4","56","56","true"
"1121","6","1","0.2","0.44","100","60","4","63","63","true"
"1107","6","1","0.2","0.44","100","60","4","89","89","true"
"1112","6","1","0.2","0.44","100","60","4","100","100","false"
"1124","6","1","0.2","0.44","100","60","4","67","67","true"
"1119","6","1","0.2","0.44","100","60","4","77","77","true"
"1110","6","1","0.2","0.44","100","60","4","100","100","false"
"1137","6","1","0.2","0.44","100","60","4","17","17","true"
"1128","6","1","0.2","0.44","100","60","4","30","30","true"
"1111","6","1","0.2","0.44","100","60","4","100","100","false"
"1115","6","1","0.2","0.44","100","60","4","100","100","false"
"1126","6","1","0.2","0.44","100","60","4","65","65","true"
"1140","6","1","0.2","0.44","100","60","4","24","24","true"
"1120","6","1","0.2","0.44","100","60","4","100","100","false"
"1122","6","1","0.2","0.44","100","60","4","86","86","true"
"1135","6","1","0.2","0.44","100","60","4","53","53","true"
"1123","6","1","0.2","0.44","100","60","4","100","100","false"
"1145","6","1","0.2","0.44","100","60","4","12","12","true"
"1133","6","1","0.2","0.44","100","60","4","56","56","true"
"1118","6","1","0.2","0.44","100","60","4","100","100","false"
"1131","6","1","0.2","0.44","100","60","4","71","71","true"
"1127","6","1","0.2","0.44","100","60","4","100","100","false"
"1125","6","1","0.2","0.44","100","60","4","100","100","false"
"1132","6","1","0.2","0.44","100","60","4","100","100","false"
"1116","6","1","0.2","0.44","100","60","4","100","100","false"
"1141","6","1","0.2","0.44","100","60","4","62","62","true"
"1129","6","1","0.2","0.44","100","60","4","98","98","true"
"1136","6","1","0.2","0.44","100","60","4","100","100","false"
"1130","6","1","0.2","0.44","100","60","4","100","100","false"
"1154","6","1","0.2","0.44","100","60","4","42","42","true"
"1143","6","1","0.2","0.44","100","60","4","48","48","true"
"1134","6","1","0.2","0.44","100","60","4","100","100","false"
"1138","6","1","0.2","0.44","100","60","4","77","77","true"
"1139","6","1","0.2","0.44","100","60","4","100","100","false"
"1144","6","1","0.2","0.44","100","60","4","100","100","false"
"1160","6","1","0.2","0.44","100","60","4","28","28","true"
"1149","6","1","0.2","0.44","100","60","4","68","68","true"
"1148","6","1","0.2","0.44","100","60","4","100","100","false"
"1142","6","1","0.2","0.44","100","60","4","90","90","true"
"1158","6","1","0.2","0.44","100","60","4","43","43","true"
"1162","6","1","0.2","0.44","100","60","4","36","36","true"
"1165","6","1","0.2","0.44","100","60","4","17","17","true"
"1159","6","1","0.2","0.44","100","60","4","69","69","true"
"1170","6","1","0.2","0.44","100","60","4","25","25","true"
"1156","6","1","0.2","0.44","100","60","4","58","58","true"
"1163","6","1","0.2","0.44","100","60","4","80","80","true"
"1150","6","1","0.2","0.44","100","60","4","100","100","false"
"1147","6","1","0.2","0.44","100","60","4","100","100","false"
"1169","6","1","0.2","0.44","100","60","4","26","26","true"
"1151","6","1","0.2","0.44","100","60","4","100","100","false"
"1146","6","1","0.2","0.44","100","60","4","100","100","false"
"1173","6","1","0.2","0.44","100","60","4","32","32","true"
"1152","6","1","0.2","0.44","100","60","4","97","97","true"
"1175","6","1","0.2","0.44","100","60","4","39","39","true"
"1161","6","1","0.2","0.44","100","60","4","100","100","false"
"1180","6","1","0.2","0.44","100","60","4","24","24","true"
"1172","6","1","0.2","0.44","100","60","4","52","52","true"
"1155","6","1","0.2","0.44","100","60","4","100","100","false"
"1168","6","1","0.2","0.44","100","60","4","68","68","true"
"1153","6","1","0.2","0.44","100","60","4","100","100","false"
"1181","6","1","0.2","0.44","100","60","4","61","61","true"
"1186","6","1","0.2","0.44","100","60","4","43","43","true"
"1157","6","1","0.2","0.44","100","60","4","100","100","false"
"1167","6","1","0.2","0.44","100","60","4","86","86","true"
"1171","6","1","0.2","0.44","100","60","4","100","100","false"
"1189","6","1","0.2","0.44","100","60","4","60","60","true"
"1164","6","1","0.2","0.44","100","60","4","100","100","false"
"1183","6","1","0.2","0.44","100","60","4","87","87","true"
"1166","6","1","0.2","0.44","100","60","4","100","100","false"
"1176","6","1","0.2","0.44","100","60","4","100","100","false"
"1199","6","1","0.2","0.44","100","60","4","16","16","true"
"1174","6","1","0.2","0.44","100","60","4","100","100","false"
"1177","6","1","0.2","0.44","100","60","4","100","100","false"
"1178","6","1","0.2","0.44","100","60","4","100","100","false"
"1184","6","1","0.2","0.44","100","60","4","100","100","false"
"1192","6","1","0.2","0.44","100","60","4","88","88","true"
"1179","6","1","0.2","0.44","100","60","4","100","100","false"
"1182","6","1","0.2","0.44","100","60","4","90","90","true"
"1185","6","1","0.2","0.44","100","60","4","99","99","true"
"1195","6","1","0.2","0.44","100","60","4","71","71","true"
"1191","6","1","0.2","0.44","100","60","4","78","78","true"
"1187","6","1","0.2","0.44","100","60","4","100","100","false"
"1196","6","1","0.2","0.44","100","60","4","54","54","true"
"1190","6","1","0.2","0.44","100","60","4","100","100","false"
"1204","6","1","0.2","0.44","100","60","6","41","41","true"
"1202","6","1","0.2","0.44","100","60","6","50","50","true"
"1206","6","1","0.2","0.44","100","60","6","38","38","true"
"1188","6","1","0.2","0.44","100","60","4","100","100","false"
"1197","6","1","0.2","0.44","100","60","4","57","57","true"
"1200","6","1","0.2","0.44","100","60","4","58","58","true"
"1194","6","1","0.2","0.44","100","60","4","100","100","false"
"1205","6","1","0.2","0.44","100","60","6","54","54","true"
"1214","6","1","0.2","0.44","100","60","6","39","39","true"
"1193","6","1","0.2","0.44","100","60","4","100","100","false"
"1213","6","1","0.2","0.44","100","60","6","53","53","true"
"1198","6","1","0.2","0.44","100","60","4","100","100","false"
"1207","6","1","0.2","0.44","100","60","6","100","100","false"
"1209","6","1","0.2","0.44","100","60","6","94","94","true"
"1221","6","1","0.2","0.44","100","60","6","43","43","true"
"1212","6","1","0.2","0.44","100","60","6","76","76","true"
"1217","6","1","0.2","0.44","100","60","6","86","86","true"
"1220","6","1","0.2","0.44","100","60","6","71","71","true"
"1201","6","1","0.2","0.44","100","60","6","100","100","false"
"1211","6","1","0.2","0.44","100","60","6","100","100","false"
"1216","6","1","0.2","0.44","100","60","6","81","81","true"
"1228","6","1","0.2","0.44","100","60","6","33","33","true"
"1203","6","1","0.2","0.44","100","60","6","100","100","false"
"1215","6","1","0.2","0.44","100","60","6","92","92","true"
"1210","6","1","0.2","0.44","100","60","6","100","100","false"
"1208","6","1","0.2","0.44","100","60","6","100","100","false"
"1223","6","1","0.2","0.44","100","60","6","60","60","true"
"1225","6","1","0.2","0.44","100","60","6","69","69","true"
"1224","6","1","0.2","0.44","100","60","6","71","71","true"
"1230","6","1","0.2","0.44","100","60","6","57","57","true"
"1234","6","1","0.2","0.44","100","60","6","54","54","true"
"1237","6","1","0.2","0.44","100","60","6","50","50","true"
"1231","6","1","0.2","0.44","100","60","6","100","100","false"
"1218","6","1","0.2","0.44","100","60","6","100","100","false"
"1238","6","1","0.2","0.44","100","60","6","87","87","true"
"1232","6","1","0.2","0.44","100","60","6","64","64","true"
"1226","6","1","0.2","0.44","100","60","6","100","100","false"
"1219","6","1","0.2","0.44","100","60","6","100","100","false"
"1243","6","1","0.2","0.44","100","60","6","52","52","true"
"1249","6","1","0.2","0.44","100","60","6","32","32","true"
"1251","6","1","0.2","0.44","100","60","6","29","29","true"
"1222","6","1","0.2","0.44","100","60","6","100","100","false"
"1246","6","1","0.2","0.44","100","60","6","44","44","true"
"1244","6","1","0.2","0.44","100","60","6","41","41","true"
"1248","6","1","0.2","0.44","100","60","6","46","46","true"
"1250","6","1","0.2","0.44","100","60","6","56","56","true"
"1233","6","1","0.2","0.44","100","60","6","100","100","false"
"1242","6","1","0.2","0.44","100","60","6","65","65","true"
"1227","6","1","0.2","0.44","100","60","6","100","100","false"
"1247","6","1","0.2","0.44","100","60","6","73","73","true"
"1235","6","1","0.2","0.44","100","60","6","100","100","false"
"1261","6","1","0.2","0.44","100","60","6","37","37","true"
"1229","6","1","0.2","0.44","100","60","6","100","100","false"
"1245","6","1","0.2","0.44","100","60","6","87","87","true"
"1239","6","1","0.2","0.44","100","60","6","100","100","false"
"1236","6","1","0.2","0.44","100","60","6","100","100","false"
"1254","6","1","0.2","0.44","100","60","6","70","70","true"
"1240","6","1","0.2","0.44","100","60","6","100","100","false"
"1262","6","1","0.2","0.44","100","60","6","52","52","true"
"1241","6","1","0.2","0.44","100","60","6","100","100","false"
"1252","6","1","0.2","0.44","100","60","6","100","100","false"
"1256","6","1","0.2","0.44","100","60","6","100","100","false"
"1265","6","1","0.2","0.44","100","60","6","82","82","true"
"1259","6","1","0.2","0.44","100","60","6","92","92","true"
"1258","6","1","0.2","0.44","100","60","6","100","100","false"
"1255","6","1","0.2","0.44","100","60","6","100","100","false"
"1253","6","1","0.2","0.44","100","60","6","93","93","true"
"1260","6","1","0.2","0.44","100","60","6","100","100","false"
"1267","6","1","0.2","0.44","100","60","6","81","81","true"
"1268","6","1","0.2","0.44","100","60","6","83","83","true"
"1276","6","1","0.2","0.44","100","60","6","43","43","true"
"1275","6","1","0.2","0.44","100","60","6","41","41","true"
"1272","6","1","0.2","0.44","100","60","6","73","73","true"
"1282","6","1","0.2","0.44","100","60","6","38","38","true"
"1284","6","1","0.2","0.44","100","60","6","35","35","true"
"1279","6","1","0.2","0.44","100","60","6","48","48","true"
"1285","6","1","0.2","0.44","100","60","6","35","35","true"
"1274","6","1","0.2","0.44","100","60","6","74","74","true"
"1269","6","1","0.2","0.44","100","60","6","100","100","false"
"1263","6","1","0.2","0.44","100","60","6","100","100","false"
"1257","6","1","0.2","0.44","100","60","6","100","100","false"
"1264","6","1","0.2","0.44","100","60","6","100","100","false"
"1266","6","1","0.2","0.44","100","60","6","100","100","false"
"1292","6","1","0.2","0.44","100","60","6","34","34","true"
"1289","6","1","0.2","0.44","100","60","6","43","43","true"
"1273","6","1","0.2","0.44","100","60","6","100","100","false"
"1270","6","1","0.2","0.44","100","60","6","100","100","false"
"1277","6","1","0.2","0.44","100","60","6","99","99","true"
"1299","6","1","0.2","0.44","100","60","6","25","25","true"
"1271","6","1","0.2","0.44","100","60","6","100","100","false"
"1293","6","1","0.2","0.44","100","60","6","72","72","true"
"1298","6","1","0.2","0.44","100","60","6","44","44","true"
"1280","6","1","0.2","0.44","100","60","6","100","100","false"
"1278","6","1","0.2","0.44","100","60","6","100","100","false"
"1286","6","1","0.2","0.44","100","60","6","100","100","false"
"1294","6","1","0.2","0.44","100","60","6","64","64","true"
"1281","6","1","0.2","0.44","100","60","6","100","100","false"
"1296","6","1","0.2","0.44","100","60","6","65","65","true"
"1290","6","1","0.2","0.44","100","60","6","100","100","false"
"1283","6","1","0.2","0.44","100","60","6","100","100","false"
"1297","6","1","0.2","0.44","100","60","6","100","100","false"
"1291","6","1","0.2","0.44","100","60","6","100","100","false"
"1287","6","1","0.2","0.44","100","60","6","100","100","false"
"1311","6","1","0.2","0.44","100","60","8","34","34","true"
"1304","6","1","0.2","0.44","100","60","8","62","62","true"
"1288","6","1","0.2","0.44","100","60","6","100","100","false"
"1306","6","1","0.2","0.44","100","60","8","72","72","true"
"1308","6","1","0.2","0.44","100","60","8","68","68","true"
"1295","6","1","0.2","0.44","100","60","6","100","100","false"
"1313","6","1","0.2","0.44","100","60","8","65","65","true"
"1300","6","1","0.2","0.44","100","60","6","100","100","false"
"1309","6","1","0.2","0.44","100","60","8","100","100","false"
"1321","6","1","0.2","0.44","100","60","8","59","59","true"
"1301","6","1","0.2","0.44","100","60","8","100","100","false"
"1312","6","1","0.2","0.44","100","60","8","100","100","false"
"1302","6","1","0.2","0.44","100","60","8","100","100","false"
"1319","6","1","0.2","0.44","100","60","8","75","75","true"
"1322","6","1","0.2","0.44","100","60","8","46","46","true"
"1303","6","1","0.2","0.44","100","60","8","100","100","false"
"1314","6","1","0.2","0.44","100","60","8","100","100","false"
"1305","6","1","0.2","0.44","100","60","8","100","100","false"
"1323","6","1","0.2","0.44","100","60","8","68","68","true"
"1310","6","1","0.2","0.44","100","60","8","100","100","false"
"1329","6","1","0.2","0.44","100","60","8","22","22","true"
"1307","6","1","0.2","0.44","100","60","8","100","100","false"
"1327","6","1","0.2","0.44","100","60","8","53","53","true"
"1316","6","1","0.2","0.44","100","60","8","95","95","true"
"1315","6","1","0.2","0.44","100","60","8","100","100","false"
"1328","6","1","0.2","0.44","100","60","8","56","56","true"
"1337","6","1","0.2","0.44","100","60","8","43","43","true"
"1317","6","1","0.2","0.44","100","60","8","100","100","false"
"1333","6","1","0.2","0.44","100","60","8","57","57","true"
"1318","6","1","0.2","0.44","100","60","8","100","100","false"
"1335","6","1","0.2","0.44","100","60","8","53","53","true"
"1320","6","1","0.2","0.44","100","60","8","100","100","false"
"1345","6","1","0.2","0.44","100","60","8","25","25","true"
"1325","6","1","0.2","0.44","100","60","8","100","100","false"
"1332","6","1","0.2","0.44","100","60","8","93","93","true"
"1336","6","1","0.2","0.44","100","60","8","61","61","true"
"1324","6","1","0.2","0.44","100","60","8","95","95","true"
"1326","6","1","0.2","0.44","100","60","8","100","100","false"
"1334","6","1","0.2","0.44","100","60","8","100","100","false"
"1348","6","1","0.2","0.44","100","60","8","36","36","true"
"1338","6","1","0.2","0.44","100","60","8","84","84","true"
"1330","6","1","0.2","0.44","100","60","8","100","100","false"
"1339","6","1","0.2","0.44","100","60","8","100","100","false"
"1331","6","1","0.2","0.44","100","60","8","100","100","false"
"1349","6","1","0.2","0.44","100","60","8","58","58","true"
"1352","6","1","0.2","0.44","100","60","8","74","74","true"
"1346","6","1","0.2","0.44","100","60","8","100","100","false"
"1340","6","1","0.2","0.44","100","60","8","100","100","false"
"1343","6","1","0.2","0.44","100","60","8","100","100","false"
"1363","6","1","0.2","0.44","100","60","8","20","20","true"
"1342","6","1","0.2","0.44","100","60","8","100","100","false"
"1341","6","1","0.2","0.44","100","60","8","100","100","false"
"1347","6","1","0.2","0.44","100","60","8","100","100","false"
"1361","6","1","0.2","0.44","100","60","8","31","31","true"
"1344","6","1","0.2","0.44","100","60","8","100","100","false"
"1351","6","1","0.2","0.44","100","60","8","82","82","true"
"1350","6","1","0.2","0.44","100","60","8","100","100","false"
"1356","6","1","0.2","0.44","100","60","8","73","73","true"
"1357","6","1","0.2","0.44","100","60","8","100","100","false"
"1354","6","1","0.2","0.44","100","60","8","100","100","false"
"1355","6","1","0.2","0.44","100","60","8","100","100","false"
"1360","6","1","0.2","0.44","100","60","8","69","69","true"
"1372","6","1","0.2","0.44","100","60","8","47","47","true"
"1353","6","1","0.2","0.44","100","60","8","100","100","false"
"1358","6","1","0.2","0.44","100","60","8","100","100","false"
"1359","6","1","0.2","0.44","100","60","8","89","89","true"
"1364","6","1","0.2","0.44","100","60","8","57","57","true"
"1365","6","1","0.2","0.44","100","60","8","76","76","true"
"1374","6","1","0.2","0.44","100","60","8","69","69","true"
"1368","6","1","0.2","0.44","100","60","8","52","52","true"
"1367","6","1","0.2","0.44","100","60","8","65","65","true"
"1371","6","1","0.2","0.44","100","60","8","60","60","true"
"1362","6","1","0.2","0.44","100","60","8","100","100","false"
"1380","6","1","0.2","0.44","100","60","8","59","59","true"
"1384","6","1","0.2","0.44","100","60","8","53","53","true"
"1366","6","1","0.2","0.44","100","60","8","100","100","false"
"1383","6","1","0.2","0.44","100","60","8","56","56","true"
"1378","6","1","0.2","0.44","100","60","8","100","100","false"
"1379","6","1","0.2","0.44","100","60","8","100","100","false"
"1377","6","1","0.2","0.44","100","60","8","100","100","false"
"1369","6","1","0.2","0.44","100","60","8","95","95","true"
"1376","6","1","0.2","0.44","100","60","8","100","100","false"
"1375","6","1","0.2","0.44","100","60","8","100","100","false"
"1382","6","1","0.2","0.44","100","60","8","100","100","false"
"1370","6","1","0.2","0.44","100","60","8","100","100","false"
"1373","6","1","0.2","0.44","100","60","8","100","100","false"
"1391","6","1","0.2","0.44","100","60","8","45","45","true"
"1385","6","1","0.2","0.44","100","60","8","68","68","true"
"1387","6","1","0.2","0.44","100","60","8","81","81","true"
"1386","6","1","0.2","0.44","100","60","8","72","72","true"
"1381","6","1","0.2","0.44","100","60","8","100","100","false"
"1388","6","1","0.2","0.44","100","60","8","100","100","false"
"1405","6","1","0.2","0.44","100","60","10","28","28","true"
"1400","6","1","0.2","0.44","100","60","8","54","54","true"
"1397","6","1","0.2","0.44","100","60","8","78","78","true"
"1399","6","1","0.2","0.44","100","60","8","53","53","true"
"1394","6","1","0.2","0.44","100","60","8","88","88","true"
"1413","6","1","0.2","0.44","100","60","10","27","27","true"
"1393","6","1","0.2","0.44","100","60","8","84","84","true"
"1401","6","1","0.2","0.44","100","60","10","100","100","false"
"1390","6","1","0.2","0.44","100","60","8","100","100","false"
"1389","6","1","0.2","0.44","100","60","8","100","100","false"
"1408","6","1","0.2","0.44","100","60","10","52","52","true"
"1392","6","1","0.2","0.44","100","60","8","100","100","false"
"1395","6","1","0.2","0.44","100","60","8","100","100","false"
"1404","6","1","0.2","0.44","100","60","10","74","74","true"
"1409","6","1","0.2","0.44","100","60","10","57","57","true"
"1402","6","1","0.2","0.44","100","60","10","100","100","false"
"1406","6","1","0.2","0.44","100","60","10","100","100","false"
"1420","6","1","0.2","0.44","100","60","10","36","36","true"
"1418","6","1","0.2","0.44","100","60","10","73","73","true"
"1396","6","1","0.2","0.44","100","60","8","100","100","false"
"1415","6","1","0.2","0.44","100","60","10","100","100","false"
"1398","6","1","0.2","0.44","100","60","8","100","100","false"
"1426","6","1","0.2","0.44","100","60","10","36","36","true"
"1407","6","1","0.2","0.44","100","60","10","100","100","false"
"1410","6","1","0.2","0.44","100","60","10","100","100","false"
"1425","6","1","0.2","0.44","100","60","10","43","43","true"
"1422","6","1","0.2","0.44","100","60","10","56","56","true"
"1421","6","1","0.2","0.44","100","60","10","62","62","true"
"1403","6","1","0.2","0.44","100","60","10","100","100","false"
"1412","6","1","0.2","0.44","100","60","10","100","100","false"
"1419","6","1","0.2","0.44","100","60","10","100","100","false"
"1424","6","1","0.2","0.44","100","60","10","100","100","false"
"1428","6","1","0.2","0.44","100","60","10","40","40","true"
"1414","6","1","0.2","0.44","100","60","10","100","100","false"
"1440","6","1","0.2","0.44","100","60","10","22","22","true"
"1411","6","1","0.2","0.44","100","60","10","100","100","false"
"1431","6","1","0.2","0.44","100","60","10","52","52","true"
"1417","6","1","0.2","0.44","100","60","10","100","100","false"
"1416","6","1","0.2","0.44","100","60","10","100","100","false"
"1427","6","1","0.2","0.44","100","60","10","91","91","true"
"1423","6","1","0.2","0.44","100","60","10","100","100","false"
"1443","6","1","0.2","0.44","100","60","10","63","63","true"
"1432","6","1","0.2","0.44","100","60","10","88","88","true"
"1434","6","1","0.2","0.44","100","60","10","100","100","false"
"1446","6","1","0.2","0.44","100","60","10","48","48","true"
"1430","6","1","0.2","0.44","100","60","10","100","100","false"
"1442","6","1","0.2","0.44","100","60","10","69","69","true"
"1429","6","1","0.2","0.44","100","60","10","100","100","false"
"1437","6","1","0.2","0.44","100","60","10","100","100","false"
"1439","6","1","0.2","0.44","100","60","10","89","89","true"
"1436","6","1","0.2","0.44","100","60","10","100","100","false"
"1441","6","1","0.2","0.44","100","60","10","100","100","false"
"1435","6","1","0.2","0.44","100","60","10","100","100","false"
"1452","6","1","0.2","0.44","100","60","10","46","46","true"
"1438","6","1","0.2","0.44","100","60","10","100","100","false"
"1448","6","1","0.2","0.44","100","60","10","70","70","true"
"1433","6","1","0.2","0.44","100","60","10","100","100","false"
"1458","6","1","0.2","0.44","100","60","10","29","29","true"
"1455","6","1","0.2","0.44","100","60","10","44","44","true"
"1445","6","1","0.2","0.44","100","60","10","100","100","false"
