"BehaviorSpace results (NetLogo 6.2.0)"
"wild_dogs.nlogo"
"vary_meeting_disp_mortality"
"11/01/2021 22:21:42:264 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"463","10","0","0.2","0.4","100","60","5","40","40","true"
"454","10","0","0.2","0.4","100","60","5","81","81","true"
"443","10","0","0.2","0.4","100","60","5","91","91","true"
"438","10","0","0.2","0.4","100","60","5","100","100","false"
"475","10","0","0.2","0.4","100","60","5","19","19","true"
"452","10","0","0.2","0.4","100","60","5","100","100","false"
"479","10","0","0.2","0.4","100","60","5","25","25","true"
"474","10","0","0.2","0.4","100","60","5","39","39","true"
"472","10","0","0.2","0.4","100","60","5","54","54","true"
"478","10","0","0.2","0.4","100","60","5","23","23","true"
"476","10","0","0.2","0.4","100","60","5","40","40","true"
"462","10","0","0.2","0.4","100","60","5","100","100","false"
"464","10","0","0.2","0.4","100","60","5","98","98","true"
"488","10","0","0.2","0.4","100","60","5","13","13","true"
"460","10","0","0.2","0.4","100","60","5","100","100","false"
"470","10","0","0.2","0.4","100","60","5","78","78","true"
"457","10","0","0.2","0.4","100","60","5","100","100","false"
"487","10","0","0.2","0.4","100","60","5","24","24","true"
"482","10","0","0.2","0.4","100","60","5","80","80","true"
"473","10","0","0.2","0.4","100","60","5","56","56","true"
"493","10","0","0.2","0.4","100","60","5","24","24","true"
"486","10","0","0.2","0.4","100","60","5","46","46","true"
"484","10","0","0.2","0.4","100","60","5","43","43","true"
"471","10","0","0.2","0.4","100","60","5","98","98","true"
"469","10","0","0.2","0.4","100","60","5","100","100","false"
"466","10","0","0.2","0.4","100","60","5","100","100","false"
"468","10","0","0.2","0.4","100","60","5","97","97","true"
"490","10","0","0.2","0.4","100","60","5","30","30","true"
"477","10","0","0.2","0.4","100","60","5","81","81","true"
"499","10","0","0.2","0.4","100","60","5","20","20","true"
"489","10","0","0.2","0.4","100","60","5","55","55","true"
"481","10","0","0.2","0.4","100","60","5","66","66","true"
"495","10","0","0.2","0.4","100","60","5","40","40","true"
"506","10","0","0.2","0.45","100","60","5","20","20","true"
"497","10","0","0.2","0.4","100","60","5","33","33","true"
"500","10","0","0.2","0.4","100","60","5","34","34","true"
"502","10","0","0.2","0.45","100","60","5","26","26","true"
"480","10","0","0.2","0.4","100","60","5","100","100","false"
"496","10","0","0.2","0.4","100","60","5","39","39","true"
"494","10","0","0.2","0.4","100","60","5","38","38","true"
"507","10","0","0.2","0.45","100","60","5","25","25","true"
"483","10","0","0.2","0.4","100","60","5","90","90","true"
"513","10","0","0.2","0.45","100","60","5","37","37","true"
"510","10","0","0.2","0.45","100","60","5","23","23","true"
"509","10","0","0.2","0.45","100","60","5","36","36","true"
"515","10","0","0.2","0.45","100","60","5","34","34","true"
"485","10","0","0.2","0.4","100","60","5","100","100","false"
"519","10","0","0.2","0.45","100","60","5","25","25","true"
"491","10","0","0.2","0.4","100","60","5","82","82","true"
"498","10","0","0.2","0.4","100","60","5","55","55","true"
"514","10","0","0.2","0.45","100","60","5","24","24","true"
"522","10","0","0.2","0.45","100","60","5","26","26","true"
"508","10","0","0.2","0.45","100","60","5","63","63","true"
"504","10","0","0.2","0.45","100","60","5","63","63","true"
"516","10","0","0.2","0.45","100","60","5","81","81","true"
"525","10","0","0.2","0.45","100","60","5","20","20","true"
"521","10","0","0.2","0.45","100","60","5","26","26","true"
"492","10","0","0.2","0.4","100","60","5","100","100","false"
"505","10","0","0.2","0.45","100","60","5","100","100","false"
"501","10","0","0.2","0.45","100","60","5","100","100","false"
"529","10","0","0.2","0.45","100","60","5","12","12","true"
"503","10","0","0.2","0.45","100","60","5","93","93","true"
"526","10","0","0.2","0.45","100","60","5","29","29","true"
"512","10","0","0.2","0.45","100","60","5","100","100","false"
"517","10","0","0.2","0.45","100","60","5","75","75","true"
"523","10","0","0.2","0.45","100","60","5","52","52","true"
"528","10","0","0.2","0.45","100","60","5","41","41","true"
"518","10","0","0.2","0.45","100","60","5","98","98","true"
"533","10","0","0.2","0.45","100","60","5","33","33","true"
"527","10","0","0.2","0.45","100","60","5","58","58","true"
"530","10","0","0.2","0.45","100","60","5","45","45","true"
"535","10","0","0.2","0.45","100","60","5","31","31","true"
"511","10","0","0.2","0.45","100","60","5","100","100","false"
"524","10","0","0.2","0.45","100","60","5","76","76","true"
"545","10","0","0.2","0.45","100","60","5","22","22","true"
"537","10","0","0.2","0.45","100","60","5","57","57","true"
"520","10","0","0.2","0.45","100","60","5","100","100","false"
"548","10","0","0.2","0.45","100","60","5","42","42","true"
"538","10","0","0.2","0.45","100","60","5","65","65","true"
"540","10","0","0.2","0.45","100","60","5","58","58","true"
"547","10","0","0.2","0.45","100","60","5","35","35","true"
"541","10","0","0.2","0.45","100","60","5","48","48","true"
"553","10","0","0.2","0.45","100","60","5","41","41","true"
"551","10","0","0.2","0.45","100","60","5","34","34","true"
"542","10","0","0.2","0.45","100","60","5","53","53","true"
"554","10","0","0.2","0.45","100","60","5","43","43","true"
"536","10","0","0.2","0.45","100","60","5","100","100","false"
"543","10","0","0.2","0.45","100","60","5","72","72","true"
"552","10","0","0.2","0.45","100","60","5","65","65","true"
"534","10","0","0.2","0.45","100","60","5","100","100","false"
"539","10","0","0.2","0.45","100","60","5","81","81","true"
"532","10","0","0.2","0.45","100","60","5","100","100","false"
"557","10","0","0.2","0.45","100","60","5","27","27","true"
"546","10","0","0.2","0.45","100","60","5","100","100","false"
"560","10","0","0.2","0.45","100","60","5","50","50","true"
"559","10","0","0.2","0.45","100","60","5","32","32","true"
"565","10","0","0.2","0.45","100","60","5","42","42","true"
"566","10","0","0.2","0.45","100","60","5","17","17","true"
"550","10","0","0.2","0.45","100","60","5","58","58","true"
"569","10","0","0.2","0.45","100","60","5","32","32","true"
"555","10","0","0.2","0.45","100","60","5","53","53","true"
"570","10","0","0.2","0.45","100","60","5","25","25","true"
"564","10","0","0.2","0.45","100","60","5","34","34","true"
"572","10","0","0.2","0.45","100","60","5","16","16","true"
"549","10","0","0.2","0.45","100","60","5","100","100","false"
"531","10","0","0.2","0.45","100","60","5","100","100","false"
"544","10","0","0.2","0.45","100","60","5","100","100","false"
"558","10","0","0.2","0.45","100","60","5","56","56","true"
"561","10","0","0.2","0.45","100","60","5","47","47","true"
"563","10","0","0.2","0.45","100","60","5","45","45","true"
"562","10","0","0.2","0.45","100","60","5","62","62","true"
"577","10","0","0.2","0.45","100","60","5","25","25","true"
"581","10","0","0.2","0.45","100","60","5","22","22","true"
"579","10","0","0.2","0.45","100","60","5","38","38","true"
"583","10","0","0.2","0.45","100","60","5","39","39","true"
"584","10","0","0.2","0.45","100","60","5","46","46","true"
"582","10","0","0.2","0.45","100","60","5","33","33","true"
"571","10","0","0.2","0.45","100","60","5","53","53","true"
"591","10","0","0.2","0.45","100","60","5","17","17","true"
"556","10","0","0.2","0.45","100","60","5","100","100","false"
"574","10","0","0.2","0.45","100","60","5","60","60","true"
"573","10","0","0.2","0.45","100","60","5","60","60","true"
"567","10","0","0.2","0.45","100","60","5","100","100","false"
"589","10","0","0.2","0.45","100","60","5","32","32","true"
"585","10","0","0.2","0.45","100","60","5","38","38","true"
"568","10","0","0.2","0.45","100","60","5","86","86","true"
"598","10","0","0.2","0.45","100","60","5","17","17","true"
"599","10","0","0.2","0.45","100","60","5","27","27","true"
"580","10","0","0.2","0.45","100","60","5","67","67","true"
"594","10","0","0.2","0.45","100","60","5","34","34","true"
"597","10","0","0.2","0.45","100","60","5","28","28","true"
"590","10","0","0.2","0.45","100","60","5","63","63","true"
"593","10","0","0.2","0.45","100","60","5","29","29","true"
"587","10","0","0.2","0.45","100","60","5","66","66","true"
"592","10","0","0.2","0.45","100","60","5","47","47","true"
"575","10","0","0.2","0.45","100","60","5","85","85","true"
"604","10","0","0.2","0.5","100","60","5","20","20","true"
"576","10","0","0.2","0.45","100","60","5","100","100","false"
"601","10","0","0.2","0.5","100","60","5","61","61","true"
"578","10","0","0.2","0.45","100","60","5","100","100","false"
"603","10","0","0.2","0.5","100","60","5","44","44","true"
"588","10","0","0.2","0.45","100","60","5","100","100","false"
"611","10","0","0.2","0.5","100","60","5","29","29","true"
"586","10","0","0.2","0.45","100","60","5","84","84","true"
"610","10","0","0.2","0.5","100","60","5","21","21","true"
"605","10","0","0.2","0.5","100","60","5","47","47","true"
"602","10","0","0.2","0.5","100","60","5","54","54","true"
"612","10","0","0.2","0.5","100","60","5","46","46","true"
"618","10","0","0.2","0.5","100","60","5","19","19","true"
"608","10","0","0.2","0.5","100","60","5","59","59","true"
"619","10","0","0.2","0.5","100","60","5","24","24","true"
"622","10","0","0.2","0.5","100","60","5","15","15","true"
"596","10","0","0.2","0.45","100","60","5","68","68","true"
"607","10","0","0.2","0.5","100","60","5","73","73","true"
"616","10","0","0.2","0.5","100","60","5","45","45","true"
"631","10","0","0.2","0.5","100","60","5","16","16","true"
"606","10","0","0.2","0.5","100","60","5","100","100","false"
"625","10","0","0.2","0.5","100","60","5","35","35","true"
"621","10","0","0.2","0.5","100","60","5","44","44","true"
"629","10","0","0.2","0.5","100","60","5","34","34","true"
"624","10","0","0.2","0.5","100","60","5","55","55","true"
"595","10","0","0.2","0.45","100","60","5","100","100","false"
"615","10","0","0.2","0.5","100","60","5","70","70","true"
"609","10","0","0.2","0.5","100","60","5","80","80","true"
"600","10","0","0.2","0.45","100","60","5","100","100","false"
"623","10","0","0.2","0.5","100","60","5","63","63","true"
"638","10","0","0.2","0.5","100","60","5","24","24","true"
"627","10","0","0.2","0.5","100","60","5","65","65","true"
"613","10","0","0.2","0.5","100","60","5","89","89","true"
"617","10","0","0.2","0.5","100","60","5","100","100","false"
"614","10","0","0.2","0.5","100","60","5","74","74","true"
"620","10","0","0.2","0.5","100","60","5","85","85","true"
"637","10","0","0.2","0.5","100","60","5","54","54","true"
"632","10","0","0.2","0.5","100","60","5","93","93","true"
"644","10","0","0.2","0.5","100","60","5","19","19","true"
"640","10","0","0.2","0.5","100","60","5","54","54","true"
"641","10","0","0.2","0.5","100","60","5","44","44","true"
"626","10","0","0.2","0.5","100","60","5","100","100","false"
"636","10","0","0.2","0.5","100","60","5","89","89","true"
"630","10","0","0.2","0.5","100","60","5","100","100","false"
"634","10","0","0.2","0.5","100","60","5","97","97","true"
"652","10","0","0.2","0.5","100","60","5","23","23","true"
"646","10","0","0.2","0.5","100","60","5","77","77","true"
"653","10","0","0.2","0.5","100","60","5","19","19","true"
"649","10","0","0.2","0.5","100","60","5","39","39","true"
"658","10","0","0.2","0.5","100","60","5","20","20","true"
"633","10","0","0.2","0.5","100","60","5","100","100","false"
"650","10","0","0.2","0.5","100","60","5","42","42","true"
"659","10","0","0.2","0.5","100","60","5","28","28","true"
"642","10","0","0.2","0.5","100","60","5","87","87","true"
"635","10","0","0.2","0.5","100","60","5","100","100","false"
"639","10","0","0.2","0.5","100","60","5","100","100","false"
"657","10","0","0.2","0.5","100","60","5","45","45","true"
"660","10","0","0.2","0.5","100","60","5","50","50","true"
"665","10","0","0.2","0.5","100","60","5","42","42","true"
"643","10","0","0.2","0.5","100","60","5","100","100","false"
"628","10","0","0.2","0.5","100","60","5","100","100","false"
"668","10","0","0.2","0.5","100","60","5","30","30","true"
"645","10","0","0.2","0.5","100","60","5","100","100","false"
"666","10","0","0.2","0.5","100","60","5","21","21","true"
"655","10","0","0.2","0.5","100","60","5","65","65","true"
"654","10","0","0.2","0.5","100","60","5","71","71","true"
"656","10","0","0.2","0.5","100","60","5","59","59","true"
"672","10","0","0.2","0.5","100","60","5","31","31","true"
"663","10","0","0.2","0.5","100","60","5","68","68","true"
"674","10","0","0.2","0.5","100","60","5","26","26","true"
"648","10","0","0.2","0.5","100","60","5","62","62","true"
"667","10","0","0.2","0.5","100","60","5","55","55","true"
"673","10","0","0.2","0.5","100","60","5","31","31","true"
"651","10","0","0.2","0.5","100","60","5","100","100","false"
"669","10","0","0.2","0.5","100","60","5","89","89","true"
"647","10","0","0.2","0.5","100","60","5","86","86","true"
"661","10","0","0.2","0.5","100","60","5","85","85","true"
"679","10","0","0.2","0.5","100","60","5","25","25","true"
"670","10","0","0.2","0.5","100","60","5","47","47","true"
"689","10","0","0.2","0.5","100","60","5","12","12","true"
"664","10","0","0.2","0.5","100","60","5","89","89","true"
"680","10","0","0.2","0.5","100","60","5","39","39","true"
"662","10","0","0.2","0.5","100","60","5","98","98","true"
"683","10","0","0.2","0.5","100","60","5","50","50","true"
"678","10","0","0.2","0.5","100","60","5","48","48","true"
"694","10","0","0.2","0.5","100","60","5","27","27","true"
"676","10","0","0.2","0.5","100","60","5","86","86","true"
"696","10","0","0.2","0.5","100","60","5","23","23","true"
"691","10","0","0.2","0.5","100","60","5","28","28","true"
"690","10","0","0.2","0.5","100","60","5","44","44","true"
"671","10","0","0.2","0.5","100","60","5","100","100","false"
"685","10","0","0.2","0.5","100","60","5","47","47","true"
"686","10","0","0.2","0.5","100","60","5","48","48","true"
"675","10","0","0.2","0.5","100","60","5","100","100","false"
"682","10","0","0.2","0.5","100","60","5","81","81","true"
"698","10","0","0.2","0.5","100","60","5","32","32","true"
"693","10","0","0.2","0.5","100","60","5","37","37","true"
"700","10","0","0.2","0.5","100","60","5","27","27","true"
"697","10","0","0.2","0.5","100","60","5","45","45","true"
"692","10","0","0.2","0.5","100","60","5","63","63","true"
"688","10","0","0.2","0.5","100","60","5","70","70","true"
"701","10","0","0.2","0.55","100","60","5","49","49","true"
"708","10","0","0.2","0.55","100","60","5","19","19","true"
"677","10","0","0.2","0.5","100","60","5","97","97","true"
"687","10","0","0.2","0.5","100","60","5","100","100","false"
"714","10","0","0.2","0.55","100","60","5","21","21","true"
"703","10","0","0.2","0.55","100","60","5","65","65","true"
"702","10","0","0.2","0.55","100","60","5","42","42","true"
"704","10","0","0.2","0.55","100","60","5","47","47","true"
"705","10","0","0.2","0.55","100","60","5","41","41","true"
"681","10","0","0.2","0.5","100","60","5","100","100","false"
"716","10","0","0.2","0.55","100","60","5","14","14","true"
"695","10","0","0.2","0.5","100","60","5","100","100","false"
"707","10","0","0.2","0.55","100","60","5","23","23","true"
"684","10","0","0.2","0.5","100","60","5","100","100","false"
"699","10","0","0.2","0.5","100","60","5","74","74","true"
"726","10","0","0.2","0.55","100","60","5","15","15","true"
"719","10","0","0.2","0.55","100","60","5","39","39","true"
"729","10","0","0.2","0.55","100","60","5","14","14","true"
"721","10","0","0.2","0.55","100","60","5","43","43","true"
"706","10","0","0.2","0.55","100","60","5","100","100","false"
"727","10","0","0.2","0.55","100","60","5","38","38","true"
"728","10","0","0.2","0.55","100","60","5","40","40","true"
"725","10","0","0.2","0.55","100","60","5","57","57","true"
"712","10","0","0.2","0.55","100","60","5","82","82","true"
"711","10","0","0.2","0.55","100","60","5","95","95","true"
"718","10","0","0.2","0.55","100","60","5","99","99","true"
"733","10","0","0.2","0.55","100","60","5","34","34","true"
"713","10","0","0.2","0.55","100","60","5","90","90","true"
"720","10","0","0.2","0.55","100","60","5","50","50","true"
"709","10","0","0.2","0.55","100","60","5","64","64","true"
"717","10","0","0.2","0.55","100","60","5","55","55","true"
"734","10","0","0.2","0.55","100","60","5","33","33","true"
"741","10","0","0.2","0.55","100","60","5","12","12","true"
"724","10","0","0.2","0.55","100","60","5","45","45","true"
"730","10","0","0.2","0.55","100","60","5","57","57","true"
"740","10","0","0.2","0.55","100","60","5","20","20","true"
"710","10","0","0.2","0.55","100","60","5","100","100","false"
"732","10","0","0.2","0.55","100","60","5","59","59","true"
"746","10","0","0.2","0.55","100","60","5","25","25","true"
"747","10","0","0.2","0.55","100","60","5","16","16","true"
"722","10","0","0.2","0.55","100","60","5","100","100","false"
"736","10","0","0.2","0.55","100","60","5","54","54","true"
"745","10","0","0.2","0.55","100","60","5","35","35","true"
"739","10","0","0.2","0.55","100","60","5","35","35","true"
"723","10","0","0.2","0.55","100","60","5","68","68","true"
"715","10","0","0.2","0.55","100","60","5","100","100","false"
"760","10","0","0.2","0.55","100","60","5","35","35","true"
"757","10","0","0.2","0.55","100","60","5","29","29","true"
"744","10","0","0.2","0.55","100","60","5","61","61","true"
"743","10","0","0.2","0.55","100","60","5","68","68","true"
"738","10","0","0.2","0.55","100","60","5","84","84","true"
"731","10","0","0.2","0.55","100","60","5","82","82","true"
"759","10","0","0.2","0.55","100","60","5","56","56","true"
"752","10","0","0.2","0.55","100","60","5","48","48","true"
"753","10","0","0.2","0.55","100","60","5","44","44","true"
"758","10","0","0.2","0.55","100","60","5","67","67","true"
"742","10","0","0.2","0.55","100","60","5","89","89","true"
