Easting	Northing	Elevation
11070	47820	600.858522
11080	47820	606.436255
11090	47820	612.974154
11100	47820	616.107298
11110	47820	626.52951
11120	47820	630.445403
11130	47820	641.296994
11140	47820	645.053742
11150	47820	656.566174
11160	47820	660.256229
11170	47820	671.705841
11180	47820	675.559671
11190	47820	686.844123
11200	47820	690.414552
11210	47820	697.716418
11220	47820	705.303144
11230	47820	710.713648
11240	47820	723.304552
11250	47820	727.132483
11260	47820	734.362574
11270	47820	737.094674
11280	47820	747.197756
11290	47820	750.853711
11300	47820	756.019051
11310	47820	758.146148
11320	47820	765.15079
11330	47820	767.693454
11340	47820	773.661858
11350	47820	775.273144
11360	47820	780.184961
11370	47820	781.892807
11380	47820	785.901547
11390	47820	793.339691
11400	47820	796.116091
11410	47820	803.607393
11420	47820	806.234672
11430	47820	815.239005
11440	47820	818.744761
11450	47820	828.831974
11460	47820	831.789937
11470	47820	840.617682
11480	47820	843.841345
11490	47820	852.886292
11500	47820	856.14843
11510	47820	867.649221
11520	47820	871.705422
11530	47820	879.710907
11540	47820	891.413421
11550	47820	895.26441
11560	47820	909.095301
11570	47820	914.33071
11580	47820	930.7877
11590	47820	935.850421
11600	47820	950.803961
11610	47820	955.560493
11620	47820	966.800628
11630	47820	969.995481
11640	47820	978.381738
11650	47820	980.832818
11660	47820	986.588324
11670	47820	988.220131
11680	47820	991.406761
11690	47820	995.273529
11700	47820	996.233744
11710	47820	998.507165
11720	47820	999.114799
11730	47820	1000.333246
11740	47820	1000.569935
11750	47820	1001.537591
11760	47820	1001.959746
11770	47820	1005.69416
11780	47820	1006.975092
11790	47820	1010.515604
11800	47820	1011.541991
11810	47820	1014.716934
11820	47820	1015.804826
11830	47820	1018.019519
11840	47820	1020.375284
11850	47820	1023.144537
11860	47820	1029.008883
11870	47820	1031.5165
11880	47820	1040.19686
11890	47820	1043.121503
11900	47820	1051.309693
11910	47820	1053.643152
11920	47820	1060.62908
11930	47820	1063.110058
11940	47820	1071.78797
11950	47820	1074.729786
11960	47820	1083.758449
11970	47820	1086.818262
11980	47820	1093.382152
11990	47820	1099.901377
12000	47820	1106.581887
12010	47820	1117.65975
12020	47820	1121.092065
12030	47820	1131.075737
12040	47820	1134.334304
12050	47820	1143.947443
12060	47820	1147.099263
12070	47820	1156.308252
12080	47820	1159.295758
12090	47820	1167.83151
12100	47820	1170.824049
12110	47820	1179.732092
12120	47820	1182.65004
12130	47820	1188.067171
12140	47820	1193.048548
12150	47820	1197.458342
12160	47820	1203.648989
12170	47820	1205.699591
12180	47820	1211.580644
12190	47820	1213.419351
12200	47820	1217.017379
12210	47820	1217.641899
12220	47820	1218.672826
12230	47820	1218.77929
12240	47820	1218.4469
12250	47820	1218.088201
12260	47820	1216.006215
12270	47820	1215.011033
12280	47820	1212.601895
12290	47820	1209.572465
12300	47820	1205.352651
12310	47820	1198.709892
12320	47820	1196.608267
12330	47820	1190.698782
12340	47820	1188.685062
12350	47820	1182.213869
12360	47820	1179.979681
12370	47820	1173.201812
12380	47820	1170.750742
12390	47820	1162.504235
12400	47820	1159.498705
12410	47820	1150.583019
12420	47820	1147.79607
12430	47820	1142.316432
12440	47820	1137.421212
12450	47820	1133.005445
12460	47820	1127.074104
12470	47820	1125.208919
12480	47820	1117.612415
12490	47820	1114.674108
12500	47820	1106.779582
12510	47820	1104.503959
10500	47830	677.11714
10510	47830	672.164201
10520	47830	669.782124
10530	47830	662.525486
10540	47830	660.087061
10550	47830	652.917867
10560	47830	650.359975
10570	47830	642.493755
10580	47830	639.8075
10590	47830	631.335916
10600	47830	628.268527
10610	47830	622.083416
10620	47830	615.641621
10630	47830	609.832458
10640	47830	602.029411
10650	47830	599.570107
10660	47830	591.187483
10670	47830	588.749889
10680	47830	581.736866
10690	47830	579.533866
10700	47830	571.998226
10710	47830	569.589779
10720	47830	562.811903
10730	47830	560.738947
10740	47830	553.956456
10750	47830	551.557329
10760	47830	546.55153
10770	47830	540.754925
10780	47830	535.518104
10790	47830	528.385105
10800	47830	525.482947
10810	47830	516.480967
10820	47830	513.140967
10830	47830	501.904934
10840	47830	497.852926
10850	47830	485.713444
10860	47830	481.727169
10870	47830	470.825441
10880	47830	467.636242
10890	47830	461.083945
10900	47830	459.766312
10910	47830	461.956842
10920	47830	467.515872
10930	47830	475.907517
10940	47830	490.991008
10950	47830	496.904945
10960	47830	514.798426
10970	47830	520.800429
10980	47830	538.236195
10990	47830	543.188595
11000	47830	556.99557
11010	47830	561.191809
11020	47830	570.02703
11030	47830	573.466064
11040	47830	583.149547
11050	47830	585.737671
11060	47830	589.90608
11070	47830	593.607246
11080	47830	597.615631
11090	47830	604.178857
11100	47830	607.621112
11110	47830	618.861629
11120	47830	622.972868
11130	47830	634.695519
11140	47830	638.528394
11150	47830	650.418256
11160	47830	654.757959
11170	47830	667.112171
11180	47830	671.165154
11190	47830	683.466647
11200	47830	687.327062
11210	47830	695.250067
11220	47830	703.530765
11230	47830	709.679527
11240	47830	724.121674
11250	47830	728.512698
11260	47830	736.842418
11270	47830	740.088711
11280	47830	750.159543
11290	47830	753.46655
11300	47830	757.411055
11310	47830	759.25314
11320	47830	765.678954
11330	47830	768.120745
11340	47830	773.868337
11350	47830	775.496205
11360	47830	780.407251
11370	47830	782.080303
11380	47830	786.085147
11390	47830	793.639341
11400	47830	796.476992
11410	47830	803.325392
11420	47830	805.75811
11430	47830	814.757156
11440	47830	818.521006
11450	47830	828.436802
11460	47830	831.294661
11470	47830	840.000888
11480	47830	843.296951
11490	47830	852.552288
11500	47830	855.874685
11510	47830	867.475196
11520	47830	871.514295
11530	47830	879.284902
11540	47830	890.533916
11550	47830	894.430366
11560	47830	906.730016
11570	47830	911.525293
11580	47830	926.970877
11590	47830	931.243774
11600	47830	945.582032
11610	47830	950.369136
11620	47830	960.548275
11630	47830	963.554339
11640	47830	971.912276
11650	47830	974.508527
11660	47830	980.107431
11670	47830	981.619692
11680	47830	984.585694
11690	47830	988.321894
11700	47830	989.286326
11710	47830	991.599052
11720	47830	992.226379
11730	47830	993.323474
11740	47830	993.707922
11750	47830	995.37639
11760	47830	996.131727
11770	47830	1001.006033
11780	47830	1002.48373
11790	47830	1006.23192
11800	47830	1007.162654
11810	47830	1010.176981
11820	47830	1011.502411
11830	47830	1014.747624
11840	47830	1018.44522
11850	47830	1022.546586
11860	47830	1028.968891
11870	47830	1030.960724
11880	47830	1037.91296
11890	47830	1040.690384
11900	47830	1049.276965
11910	47830	1051.73625
11920	47830	1059.009803
11930	47830	1061.64565
11940	47830	1071.250387
11950	47830	1074.325687
11960	47830	1084.137942
11970	47830	1087.553706
11980	47830	1094.876056
11990	47830	1101.825468
12000	47830	1108.644665
12010	47830	1119.641421
12020	47830	1123.12395
12030	47830	1132.933482
12040	47830	1136.078652
12050	47830	1145.975391
12060	47830	1149.003185
12070	47830	1157.99913
12080	47830	1160.968633
12090	47830	1169.30378
12100	47830	1172.225976
12110	47830	1181.157816
12120	47830	1184.206559
12130	47830	1189.912857
12140	47830	1195.127548
12150	47830	1199.616142
12160	47830	1206.018254
12170	47830	1208.155364
12180	47830	1214.228523
12190	47830	1216.100977
12200	47830	1219.893576
12210	47830	1220.683341
12220	47830	1222.301511
12230	47830	1222.591285
12240	47830	1222.844268
12250	47830	1222.687446
12260	47830	1221.281079
12270	47830	1220.588743
12280	47830	1218.646962
12290	47830	1215.886294
12300	47830	1211.762787
12310	47830	1204.867333
12320	47830	1202.615041
12330	47830	1196.206765
12340	47830	1194.054736
12350	47830	1187.152624
12360	47830	1184.771595
12370	47830	1177.598164
12380	47830	1175.12623
12390	47830	1166.7766
12400	47830	1163.725049
12410	47830	1153.735625
12420	47830	1150.596766
12430	47830	1144.481088
12440	47830	1139.370054
12450	47830	1134.466586
12460	47830	1127.306005
12470	47830	1124.94161
12480	47830	1117.470534
12490	47830	1113.863536
12500	47830	1104.685907
12510	47830	1102.262133
10500	47840	673.334525
10510	47840	668.462682
10520	47840	666.153442
10530	47840	659.23191
10540	47840	656.931245
10550	47840	650.246453
10560	47840	647.861398
10570	47840	640.503651
10580	47840	637.983541
10590	47840	629.485542
10600	47840	626.417957
10610	47840	620.278738
10620	47840	614.357715
10630	47840	608.597266
10640	47840	600.222799
10650	47840	597.477353
10660	47840	589.013699
10670	47840	586.400769
10680	47840	578.82353
10690	47840	576.415293
10700	47840	568.147584
10710	47840	565.63091
10720	47840	558.885915
10730	47840	556.963157
10740	47840	550.555199
10750	47840	548.335285
10760	47840	543.889429
10770	47840	538.80659
10780	47840	533.081947
10790	47840	523.3125
10800	47840	519.959258
10810	47840	508.969067
10820	47840	504.718619
10830	47840	491.425517
10840	47840	487.966257
10850	47840	476.565594
10860	47840	472.764931
10870	47840	464.234147
10880	47840	461.61758
10890	47840	459.158037
10900	47840	459.887086
10910	47840	464.722103
10920	47840	472.552685
10930	47840	482.794331
10940	47840	498.576602
10950	47840	504.451772
10960	47840	522.519951
10970	47840	528.652155
10980	47840	541.436197
10990	47840	546.304701
11000	47840	559.014242
11010	47840	562.517646
11020	47840	569.068357
11030	47840	571.223161
11040	47840	577.677036
11050	47840	579.760034
11060	47840	582.886108
11070	47840	585.312663
11080	47840	587.404006
11090	47840	594.97656
11100	47840	599.027742
11110	47840	610.51731
11120	47840	613.872164
11130	47840	628.193432
11140	47840	632.833167
11150	47840	646.819482
11160	47840	652.362051
11170	47840	667.394412
11180	47840	672.046877
11190	47840	685.111336
11200	47840	689.459792
11210	47840	698.198484
11220	47840	707.011093
11230	47840	716.236866
11240	47840	730.360005
11250	47840	734.590941
11260	47840	745.041159
11270	47840	748.741274
11280	47840	756.885717
11290	47840	758.920103
11300	47840	762.359811
11310	47840	763.705408
11320	47840	768.504688
11330	47840	770.358612
11340	47840	775.107376
11350	47840	776.430959
11360	47840	779.859774
11370	47840	780.740259
11380	47840	785.587818
11390	47840	795.340339
11400	47840	798.718775
11410	47840	804.420704
11420	47840	806.803146
11430	47840	815.759065
11440	47840	819.556929
11450	47840	827.063331
11460	47840	829.995117
11470	47840	839.980116
11480	47840	843.594927
11490	47840	851.729025
11500	47840	854.894789
11510	47840	867.5961
11520	47840	871.078988
11530	47840	878.162622
11540	47840	889.707727
11550	47840	893.96882
11560	47840	904.096675
11570	47840	908.242647
11580	47840	922.527714
11590	47840	925.917616
11600	47840	939.268791
11610	47840	944.033064
11620	47840	954.056279
11630	47840	956.631018
11640	47840	964.303259
11650	47840	966.845736
11660	47840	973.016736
11670	47840	974.630467
11680	47840	977.763197
11690	47840	981.369679
11700	47840	982.219192
11710	47840	984.088449
11720	47840	984.54354
11730	47840	985.058145
11740	47840	985.715715
11750	47840	988.759501
11760	47840	990.188245
11770	47840	995.875777
11780	47840	997.60758
11790	47840	1001.687035
11800	47840	1002.447685
11810	47840	1004.929058
11820	47840	1006.561781
11830	47840	1011.396271
11840	47840	1016.12152
11850	47840	1020.771075
11860	47840	1027.093636
11870	47840	1028.910749
11880	47840	1034.333533
11890	47840	1036.850587
11900	47840	1045.522708
11910	47840	1048.207053
11920	47840	1056.024796
11930	47840	1058.907593
11940	47840	1069.687242
11950	47840	1072.76463
11960	47840	1083.455951
11970	47840	1087.380591
11980	47840	1095.158
11990	47840	1102.481426
12000	47840	1109.49321
12010	47840	1120.039592
12020	47840	1123.502029
12030	47840	1133.831886
12040	47840	1137.268273
12050	47840	1147.701554
12060	47840	1150.703687
12070	47840	1159.818617
12080	47840	1162.893104
12090	47840	1171.824511
12100	47840	1174.550804
12110	47840	1182.882812
12120	47840	1185.762626
12130	47840	1191.381509
12140	47840	1196.655468
12150	47840	1201.286255
12160	47840	1207.936447
12170	47840	1210.131745
12180	47840	1216.297919
12190	47840	1218.16474
12200	47840	1221.820763
12210	47840	1222.580629
12220	47840	1224.175307
12230	47840	1224.485521
12240	47840	1225.338732
12250	47840	1225.402092
12260	47840	1224.49151
12270	47840	1224.050652
12280	47840	1222.680413
12290	47840	1220.588027
12300	47840	1217.158336
12310	47840	1210.593713
12320	47840	1208.263395
12330	47840	1201.234056
12340	47840	1198.825421
12350	47840	1191.587049
12360	47840	1189.145174
12370	47840	1181.413357
12380	47840	1178.827612
12390	47840	1170.50465
12400	47840	1167.567764
12410	47840	1156.17464
12420	47840	1152.76459
12430	47840	1146.133344
12440	47840	1140.672997
12450	47840	1134.9308
12460	47840	1125.524905
12470	47840	1122.228441
12480	47840	1115.634218
12490	47840	1111.245063
12500	47840	1100.20164
12510	47840	1097.341794
10500	47850	669.508502
10510	47850	664.764161
10520	47850	662.519591
10530	47850	655.883764
10540	47850	653.699568
10550	47850	647.459819
10560	47850	645.238404
10570	47850	638.316155
10580	47850	635.922737
10590	47850	626.914523
10600	47850	623.894341
10610	47850	617.871523
10620	47850	611.983822
10630	47850	606.32634
10640	47850	598.06734
10650	47850	595.335972
10660	47850	587.431396
10670	47850	584.689272
10680	47850	576.610443
10690	47850	573.983787
10700	47850	565.872664
10710	47850	563.290559
10720	47850	556.067778
10730	47850	553.925308
10740	47850	547.234108
10750	47850	544.99466
10760	47850	540.593612
10770	47850	535.313759
10780	47850	529.520516
10790	47850	520.327647
10800	47850	517.342968
10810	47850	505.459591
10820	47850	501.016119
10830	47850	487.171254
10840	47850	482.560271
10850	47850	469.462634
10860	47850	465.570416
10870	47850	459.366991
10880	47850	458.11425
10890	47850	462.048446
10900	47850	465.570312
10910	47850	474.383613
10920	47850	484.189649
10930	47850	494.746099
10940	47850	510.464599
10950	47850	515.415707
10960	47850	530.301744
10970	47850	535.271846
10980	47850	543.652995
10990	47850	546.889379
11000	47850	556.069008
11010	47850	558.924135
11020	47850	564.865359
11030	47850	566.24803
11040	47850	570.075557
11050	47850	571.326829
11060	47850	575.160371
11070	47850	579.556377
11080	47850	583.382871
11090	47850	592.352756
11100	47850	597.334122
11110	47850	612.088207
11120	47850	616.732782
11130	47850	632.751674
11140	47850	637.735645
11150	47850	652.157034
11160	47850	657.38702
11170	47850	672.940742
11180	47850	677.894968
11190	47850	690.890894
11200	47850	694.834899
11210	47850	702.804989
11220	47850	710.920298
11230	47850	720.494979
11240	47850	733.682592
11250	47850	737.728706
11260	47850	748.827239
11270	47850	752.346206
11280	47850	759.616535
11290	47850	761.324346
11300	47850	765.535218
11310	47850	767.036876
11320	47850	771.890878
11330	47850	773.625221
11340	47850	778.732286
11350	47850	780.636007
11360	47850	786.342776
11370	47850	788.223816
11380	47850	793.003938
11390	47850	801.18272
11400	47850	804.00573
11410	47850	810.957557
11420	47850	813.484936
11430	47850	821.968708
11440	47850	825.201715
11450	47850	833.233352
11460	47850	836.090973
11470	47850	845.322715
11480	47850	848.633901
11490	47850	858.533327
11500	47850	862.122775
11510	47850	873.694233
11520	47850	876.791777
11530	47850	883.108503
11540	47850	893.216805
11550	47850	896.818203
11560	47850	906.286257
11570	47850	909.865542
11580	47850	921.666318
11590	47850	924.93704
11600	47850	935.565859
11610	47850	939.149668
11620	47850	948.012623
11630	47850	950.329364
11640	47850	956.995712
11650	47850	959.136254
11660	47850	964.833508
11670	47850	966.441491
11680	47850	969.599209
11690	47850	973.569452
11700	47850	974.518502
11710	47850	976.625405
11720	47850	977.144635
11730	47850	977.480503
11740	47850	978.202984
11750	47850	981.727156
11760	47850	983.426482
11770	47850	988.837199
11780	47850	990.608401
11790	47850	995.457818
11800	47850	996.806907
11810	47850	1002.373726
11820	47850	1004.430215
11830	47850	1008.623752
11840	47850	1012.735574
11850	47850	1016.82898
11860	47850	1022.322959
11870	47850	1023.820434
11880	47850	1027.744841
11890	47850	1030.729567
11900	47850	1042.069763
11910	47850	1045.063578
11920	47850	1054.784934
11930	47850	1058.335106
11940	47850	1070.040912
11950	47850	1073.148443
11960	47850	1084.638654
11970	47850	1089.004802
11980	47850	1096.412214
11990	47850	1103.651609
12000	47850	1110.811502
12010	47850	1121.42886
12020	47850	1124.699309
12030	47850	1134.723449
12040	47850	1138.106225
12050	47850	1148.025073
12060	47850	1151.20522
12070	47850	1160.816674
12080	47850	1164.044163
12090	47850	1173.081638
12100	47850	1175.721741
12110	47850	1183.707362
12120	47850	1186.435843
12130	47850	1191.944953
12140	47850	1197.246554
12150	47850	1202.024394
12160	47850	1209.056767
12170	47850	1211.357348
12180	47850	1217.592148
12190	47850	1219.370773
12200	47850	1222.862702
12210	47850	1223.652785
12220	47850	1225.429211
12230	47850	1225.800624
12240	47850	1226.576534
12250	47850	1226.670523
12260	47850	1226.180407
12270	47850	1225.755948
12280	47850	1224.520308
12290	47850	1222.715049
12300	47850	1219.92251
12310	47850	1214.196783
12320	47850	1212.006155
12330	47850	1204.975164
12340	47850	1202.526087
12350	47850	1195.463985
12360	47850	1193.109245
12370	47850	1185.16649
12380	47850	1182.308449
12390	47850	1173.527085
12400	47850	1170.540412
12410	47850	1158.925859
12420	47850	1154.890334
12430	47850	1147.248498
12440	47850	1142.267808
12450	47850	1136.859244
12460	47850	1127.92289
12470	47850	1124.793352
12480	47850	1117.860073
12490	47850	1114.291913
12500	47850	1104.514518
12510	47850	1101.61386
10500	47860	665.820949
10510	47860	661.222522
10520	47860	659.154284
10530	47860	652.811784
10540	47860	650.672542
10550	47860	644.457642
10560	47860	642.356801
10570	47860	635.517188
10580	47860	633.058287
10590	47860	623.962573
10600	47860	621.066018
10610	47860	615.301921
10620	47860	609.606153
10630	47860	603.953086
10640	47860	595.609403
10650	47860	592.859133
10660	47860	585.197904
10670	47860	582.480784
10680	47860	574.140153
10690	47860	571.274907
10700	47860	563.326354
10710	47860	560.770517
10720	47860	553.188605
10730	47860	550.681098
10740	47860	543.44662
10750	47860	541.097319
10760	47860	536.478113
10770	47860	531.125714
10780	47860	525.427751
10790	47860	516.355228
10800	47860	513.225718
10810	47860	501.211762
10820	47860	496.763522
10830	47860	482.662729
10840	47860	477.691483
10850	47860	464.533237
10860	47860	460.833377
10870	47860	456.562325
10880	47860	458.04842
10890	47860	467.921918
10900	47860	472.76918
10910	47860	482.774438
10920	47860	493.202599
10930	47860	503.760906
10940	47860	517.190071
10950	47860	521.108608
10960	47860	532.766755
10970	47860	536.6287
10980	47860	541.889955
10990	47860	543.825247
11000	47860	549.383144
11010	47860	551.139891
11020	47860	556.205076
11030	47860	557.932198
11040	47860	563.094584
11050	47860	564.785706
11060	47860	570.24487
11070	47860	576.705526
11080	47860	582.648921
11090	47860	593.316597
11100	47860	598.766341
11110	47860	614.798876
11120	47860	619.807613
11130	47860	636.170853
11140	47860	641.416058
11150	47860	656.589592
11160	47860	661.695078
11170	47860	677.270011
11180	47860	682.309992
11190	47860	695.688546
11200	47860	699.73198
11210	47860	707.967497
11220	47860	716.46601
11230	47860	725.427933
11240	47860	737.197023
11250	47860	740.810378
11260	47860	750.93507
11270	47860	753.946274
11280	47860	760.889597
11290	47860	762.753603
11300	47860	767.996761
11310	47860	769.777673
11320	47860	774.876607
11330	47860	776.494985
11340	47860	782.1898
11350	47860	784.657446
11360	47860	792.204024
11370	47860	794.744798
11380	47860	799.518742
11390	47860	806.787485
11400	47860	809.299722
11410	47860	816.859732
11420	47860	819.438077
11430	47860	827.643794
11440	47860	830.5905
11450	47860	839.248897
11460	47860	842.20073
11470	47860	851.648954
11480	47860	855.163239
11490	47860	866.108864
11500	47860	869.684659
11510	47860	879.430122
11520	47860	882.163214
11530	47860	887.765252
11540	47860	896.535568
11550	47860	899.50934
11560	47860	908.129526
11570	47860	911.220542
11580	47860	921.011388
11590	47860	924.032638
11600	47860	932.464916
11610	47860	935.111359
11620	47860	942.145185
11630	47860	944.143459
11640	47860	949.971934
11650	47860	951.866957
11660	47860	957.149932
11670	47860	958.6562
11680	47860	961.62622
11690	47860	965.431366
11700	47860	966.275586
11710	47860	968.668142
11720	47860	969.431011
11730	47860	971.064574
11740	47860	972.011716
11750	47860	975.766284
11760	47860	977.370889
11770	47860	981.885212
11780	47860	983.842626
11790	47860	990.047527
11800	47860	992.14785
11810	47860	999.607963
11820	47860	1001.839698
11830	47860	1005.548206
11840	47860	1008.902293
11850	47860	1012.552353
11860	47860	1018.415407
11870	47860	1020.262871
11880	47860	1025.647053
11890	47860	1029.20387
11900	47860	1042.196368
11910	47860	1045.601862
11920	47860	1056.146309
11930	47860	1059.86063
11940	47860	1071.74373
11950	47860	1074.997729
11960	47860	1086.619322
11970	47860	1090.953087
11980	47860	1098.127833
11990	47860	1105.078731
12000	47860	1111.968406
12010	47860	1122.480588
12020	47860	1125.663883
12030	47860	1135.474123
12040	47860	1138.7965
12050	47860	1148.576292
12060	47860	1151.712289
12070	47860	1161.25843
12080	47860	1164.486528
12090	47860	1173.534364
12100	47860	1176.128894
12110	47860	1183.925218
12120	47860	1186.567615
12130	47860	1191.961738
12140	47860	1197.264172
12150	47860	1202.248895
12160	47860	1209.70593
12170	47860	1212.112993
12180	47860	1218.462494
12190	47860	1220.187366
12200	47860	1223.629672
12210	47860	1224.420514
12220	47860	1226.326396
12230	47860	1226.824975
12240	47860	1227.670525
12250	47860	1227.754489
12260	47860	1227.242763
12270	47860	1226.780699
12280	47860	1225.597749
12290	47860	1224.02819
12300	47860	1221.609537
12310	47860	1216.694742
12320	47860	1214.717569
12330	47860	1208.027152
12340	47860	1205.639121
12350	47860	1198.735858
12360	47860	1196.43927
12370	47860	1188.731885
12380	47860	1185.766271
12390	47860	1176.70597
12400	47860	1173.638898
12410	47860	1162.820412
12420	47860	1159.002377
12430	47860	1151.63092
12440	47860	1145.900073
12450	47860	1140.14944
12460	47860	1131.725207
12470	47860	1128.969464
12480	47860	1121.252189
12490	47860	1117.973117
12500	47860	1108.490274
12510	47860	1105.466351
10500	47870	662.555959
10510	47870	658.112311
10520	47870	656.234854
10530	47870	650.047936
10540	47870	647.865988
10550	47870	641.268399
10560	47870	639.235448
10570	47870	632.297557
10580	47870	629.705247
10590	47870	620.789723
10600	47870	618.046365
10610	47870	612.60288
10620	47870	607.289161
10630	47870	601.671702
10640	47870	593.086962
10650	47870	590.237428
10660	47870	582.71558
10670	47870	580.146898
10680	47870	571.765997
10690	47870	568.669167
10700	47870	560.758764
10710	47870	558.268612
10720	47870	550.350779
10730	47870	547.341194
10740	47870	539.360388
10750	47870	536.841186
10760	47870	531.823883
10770	47870	526.343507
10780	47870	520.655047
10790	47870	511.207612
10800	47870	507.620966
10810	47870	496.02112
10820	47870	491.67658
10830	47870	477.568244
10840	47870	472.962966
10850	47870	460.995548
10860	47870	457.727
10870	47870	455.992465
10880	47870	460.5157
10890	47870	474.876736
10900	47870	479.891143
10910	47870	489.031124
10920	47870	498.8337
10930	47870	508.815283
10940	47870	518.926626
10950	47870	521.730472
10960	47870	529.939505
10970	47870	532.625768
10980	47870	535.939458
10990	47870	537.103415
11000	47870	540.10249
11010	47870	540.911635
11020	47870	545.666199
11030	47870	548.548129
11040	47870	557.717142
11050	47870	560.659451
11060	47870	567.891992
11070	47870	575.844082
11080	47870	583.669219
11090	47870	595.68564
11100	47870	601.114242
11110	47870	616.769701
11120	47870	621.527333
11130	47870	637.739408
11140	47870	643.23605
11150	47870	659.385563
11160	47870	664.594059
11170	47870	680.155896
11180	47870	685.214155
11190	47870	699.349853
11200	47870	703.880489
11210	47870	713.123958
11220	47870	722.689779
11230	47870	730.517396
11240	47870	740.748631
11250	47870	743.867678
11260	47870	752.347545
11270	47870	754.690201
11280	47870	761.402432
11290	47870	763.567589
11300	47870	769.813396
11310	47870	771.95908
11320	47870	777.566968
11330	47870	779.159876
11340	47870	785.314002
11350	47870	788.180092
11360	47870	796.86222
11370	47870	799.729202
11380	47870	804.546229
11390	47870	811.446137
11400	47870	813.826436
11410	47870	821.631696
11420	47870	824.228674
11430	47870	832.305849
11440	47870	835.126842
11450	47870	844.431304
11460	47870	847.605307
11470	47870	857.922437
11480	47870	861.924593
11490	47870	873.314851
11500	47870	876.588842
11510	47870	884.220384
11520	47870	886.635996
11530	47870	891.618867
11540	47870	899.293355
11550	47870	901.778892
11560	47870	909.388067
11570	47870	912.039579
11580	47870	920.19315
11590	47870	922.808031
11600	47870	929.47421
11610	47870	931.424656
11620	47870	936.393869
11630	47870	938.035493
11640	47870	943.104541
11650	47870	944.835653
11660	47870	949.713264
11670	47870	951.099288
11680	47870	953.830372
11690	47870	957.243394
11700	47870	957.876686
11710	47870	960.687291
11720	47870	961.849394
11730	47870	965.471521
11740	47870	966.739957
11750	47870	970.689533
11760	47870	972.061841
11770	47870	975.840409
11780	47870	978.030723
11790	47870	985.471776
11800	47870	988.137296
11810	47870	996.091582
11820	47870	998.294591
11830	47870	1001.812707
11840	47870	1004.472316
11850	47870	1008.054884
11860	47870	1015.661207
11870	47870	1018.433942
11880	47870	1027.216347
11890	47870	1031.319798
11900	47870	1044.87615
11910	47870	1048.594572
11920	47870	1059.015152
11930	47870	1062.520984
11940	47870	1073.943154
11950	47870	1077.375625
11960	47870	1088.662769
11970	47870	1092.669923
11980	47870	1099.734055
11990	47870	1106.32485
12000	47870	1112.729926
12010	47870	1122.97814
12020	47870	1126.152087
12030	47870	1135.845151
12040	47870	1139.116663
12050	47870	1149.03825
12060	47870	1152.000323
12070	47870	1161.105344
12080	47870	1164.213286
12090	47870	1173.265207
12100	47870	1175.855817
12110	47870	1183.596243
12120	47870	1186.198522
12130	47870	1191.502022
12140	47870	1196.807321
12150	47870	1202.017764
12160	47870	1209.872357
12170	47870	1212.388453
12180	47870	1218.919846
12190	47870	1220.640111
12200	47870	1224.156461
12210	47870	1224.936228
12220	47870	1226.923899
12230	47870	1227.568019
12240	47870	1228.581833
12250	47870	1228.64303
12260	47870	1227.870404
12270	47870	1227.343468
12280	47870	1226.159001
12290	47870	1224.767133
12300	47870	1222.515395
12310	47870	1218.308128
12320	47870	1216.572432
12330	47870	1210.437898
12340	47870	1208.192589
12350	47870	1201.459622
12360	47870	1199.205817
12370	47870	1192.062289
12380	47870	1189.162261
12390	47870	1180.164044
12400	47870	1177.078967
12410	47870	1167.619152
12420	47870	1164.553302
12430	47870	1158.287905
12440	47870	1151.193583
12450	47870	1144.673091
12460	47870	1136.336879
12470	47870	1133.844432
12480	47870	1124.905571
12490	47870	1121.501718
12500	47870	1111.587418
12510	47870	1108.397592
10500	47880	661.592052
10510	47880	657.218878
10520	47880	655.301181
10530	47880	648.893368
10540	47880	646.613396
10550	47880	639.600325
10560	47880	637.555516
10570	47880	630.712737
10580	47880	628.195693
10590	47880	619.278875
10600	47880	616.5626
10610	47880	611.200033
10620	47880	606.215867
10630	47880	600.82893
10640	47880	592.124918
10650	47880	589.120772
10660	47880	581.947464
10670	47880	579.482484
10680	47880	571.188194
10690	47880	568.019374
10700	47880	559.899031
10710	47880	557.389506
10720	47880	549.154651
10730	47880	545.809533
10740	47880	537.391903
10750	47880	534.788599
10760	47880	529.566819
10770	47880	523.684979
10780	47880	517.598844
10790	47880	507.748909
10800	47880	504.081029
10810	47880	492.734471
10820	47880	488.418248
10830	47880	474.446572
10840	47880	470.283843
10850	47880	458.980012
10860	47880	455.99031
10870	47880	457.35802
10880	47880	462.016768
10890	47880	476.384024
10900	47880	481.285469
10910	47880	489.910367
10920	47880	498.805453
10930	47880	507.698334
10940	47880	517.280969
10950	47880	519.480495
10960	47880	525.432526
10970	47880	527.256637
10980	47880	530.137154
10990	47880	531.457558
11000	47880	535.411965
11010	47880	536.72747
11020	47880	542.963113
11030	47880	546.470616
11040	47880	557.341905
11050	47880	560.695242
11060	47880	567.836025
11070	47880	575.342751
11080	47880	583.211203
11090	47880	594.750845
11100	47880	599.85173
11110	47880	614.95536
11120	47880	619.768877
11130	47880	636.843129
11140	47880	642.548444
11150	47880	659.110245
11160	47880	664.499172
11170	47880	680.632236
11180	47880	685.866866
11190	47880	700.454245
11200	47880	705.248471
11210	47880	714.937113
11220	47880	724.803013
11230	47880	732.290666
11240	47880	742.194354
11250	47880	745.304541
11260	47880	753.90997
