"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary profit"
"09/28/2025 22:18:16:098 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"308","0","0.8","1","neighbors","Optimize","25","50","8","61146.353928200144","38623.7226382727","9108.96351828855","0.039369284449809125"
"303","0","0.8","1","neighbors","Optimize","25","50","32","170727.3078629243","179953.0098022819","10589.782732541824","0.02766521531355326"
"310","0","0.8","1","neighbors","Optimize","25","50","2","19301.404920513007","8920.116484954124","10657.147564628112","0.04652928808223911"
"304","0","0.8","1","neighbors","Optimize","25","50","24","164241.79991978366","147368.65447407766","11342.748700221087","0.03567765712639289"
"311","0","0.8","1","neighbors","Optimize","25","50","1","11173.636231650275","4814.420224432587","11517.567423450708","0.04488415581399356"
"309","0","0.8","1","neighbors","Optimize","25","50","6","52267.642229977355","25914.182822308114","10188.326113799842","0.04020893677464971"
"305","0","0.8","1","neighbors","Optimize","25","50","19","126209.95231776714","81879.5550237935","10224.22956740857","0.03488379232900325"
"299","0","0.75","1","neighbors","Optimize","25","50","49","282503.4923084921","213947.58962539327","9390.528879252106","0.02732874219738422"
"307","0","0.8","1","neighbors","Optimize","25","50","9","97227.07710661992","56287.658251925015","12541.161967193975","0.03889249794782466"
"301","0","0.8","1","neighbors","Optimize","25","50","38","266018.75130263553","178865.2324040809","11834.465797388337","0.034063455848130066"
"306","0","0.8","1","neighbors","Optimize","25","50","14","113106.29933885476","71325.13153762794","10386.318351011423","0.04228544785090377"
"308","0","0.8","1","neighbors","Optimize","25","50","9","68544.36707999207","43820.016433385324","9108.963518288554","0.039369284449809125"
"303","0","0.8","1","neighbors","Optimize","25","50","33","181317.0905954661","182658.88856008343","10589.782732541824","0.02766521531355325"
"310","0","0.8","1","neighbors","Optimize","25","50","3","27718.60384379099","14337.751934220947","10699.82965855539","0.03983804087366221"
"304","0","0.8","1","neighbors","Optimize","25","50","25","167871.73026198937","155173.30711683808","11342.748700221093","0.0356776571263929"
"312","0","0.8","1","neighbors","Optimize","25","50","0","0","0","3239.2533018177787","0.05241200396237903"
"305","0","0.8","1","neighbors","Optimize","25","50","20","129046.47078167522","87611.95702934064","10224.229567408569","0.03488379232900325"
"311","0","0.8","1","neighbors","Optimize","25","50","2","21146.477575738663","10719.883537088206","11221.661479577948","0.03836939580190049"
"309","0","0.8","1","neighbors","Optimize","25","50","7","58947.98552004083","30253.084513039088","10023.109899260051","0.03897595898769776"
"306","0","0.8","1","neighbors","Optimize","25","50","15","118497.11106209602","78808.19396259548","10415.436867268265","0.0424292069605308"
"299","0","0.75","1","neighbors","Optimize","25","50","50","275630.7067187313","221128.73820457028","9390.528879252106","0.027328742197384216"
"301","0","0.8","1","neighbors","Optimize","25","50","39","277853.217100024","179050.69539211446","11834.465797388339","0.03406345584813006"
"303","0","0.8","1","neighbors","Optimize","25","50","34","191906.8733280079","185587.3492351819","10589.782732541824","0.027665215313553246"
"308","0","0.8","1","neighbors","Optimize","25","50","10","77681.22435540149","47172.349470388974","9136.85727540944","0.03990361640955143"
"307","0","0.8","1","neighbors","Optimize","25","50","10","95196.94542016726","69786.74177070054","12599.810488510879","0.04059927549311074"
"305","0","0.8","1","neighbors","Optimize","25","50","21","138751.9234167277","90373.42752242861","9705.452635052492","0.031606153068067556"
"310","0","0.8","1","neighbors","Optimize","25","50","4","38623.292495785776","16761.587248092936","10904.68865199478","0.0400799076424599"
"304","0","0.8","1","neighbors","Optimize","25","50","26","179214.4789622105","158651.28737253003","11342.748700221087","0.035677657126392884"
"306","0","0.8","1","neighbors","Optimize","25","50","16","119592.31722679164","86766.75981629592","10579.333307323894","0.04331366011249832"
"309","0","0.8","1","neighbors","Optimize","25","50","8","67860.97355260985","34225.89415173211","10212.314614754607","0.039374101574389565"
"312","0","0.8","1","neighbors","Optimize","25","50","1","8445.340577161875","4908.157329365464","8924.530394277828","0.04924630612996083"
"311","0","0.8","1","neighbors","Optimize","25","50","3","32677.051063639832","14611.62031812993","11530.573487901162","0.0396817292377627"
"301","0","0.8","1","neighbors","Optimize","25","50","40","278970.9462282206","190799.38337215234","11834.465797388339","0.034063455848130066"
"303","0","0.8","1","neighbors","Optimize","25","50","35","202496.65606054972","188728.03081500475","10589.782732541826","0.027665215313553246"
"308","0","0.8","1","neighbors","Optimize","25","50","11","85153.83726528153","52639.702002568054","8902.63514148121","0.037307401832566665"
"307","0","0.8","1","neighbors","Optimize","25","50","11","107702.01826328292","73642.4242865487","12968.586890160637","0.0381890847179605"
"305","0","0.8","1","neighbors","Optimize","25","50","22","142623.11065207684","99408.72219652143","10031.38188280507","0.034544763377622016"
"310","0","0.8","1","neighbors","Optimize","25","50","5","48695.60463786364","21317.92428347528","11267.074916192407","0.04185326545532533"
"313","0","0.8","1","neighbors","Optimize","25","50","0","0","0","3709.252588232039","0.05223674782094762"
"306","0","0.8","1","neighbors","Optimize","25","50","17","126530.14950066214","93941.7205853769","10264.566343132907","0.040405490256537425"
"304","0","0.8","1","neighbors","Optimize","25","50","27","161816.99037083267","131694.6937026737","11342.748700221091","0.0356776571263929"
"311","0","0.8","1","neighbors","Optimize","25","50","4","43557.44724541035","20008.370441569903","11530.573487901162","0.039681729237762704"
"312","0","0.8","1","neighbors","Optimize","25","50","2","17606.09335223096","9286.276295495754","9643.327624935753","0.042886313134777226"
"309","0","0.8","1","neighbors","Optimize","25","50","9","77885.58036873631","36071.260684042005","10024.60681612647","0.03772167810792576"
"301","0","0.8","1","neighbors","Optimize","25","50","41","290180.6266368114","192342.89935319216","11834.465797388339","0.03406345584813005"
"303","0","0.8","1","neighbors","Optimize","25","50","36","181302.2316108","154810.1363332831","10338.386070998078","0.026374875161592364"
"307","0","0.8","1","neighbors","Optimize","25","50","12","111538.22850388037","77468.84793376675","12564.446968021264","0.03645059857556397"
"308","0","0.8","1","neighbors","Optimize","25","50","12","89401.54750538366","61658.44101218161","8989.308440103068","0.038635065453536246"
"305","0","0.8","1","neighbors","Optimize","25","50","23","152532.0667690825","101937.47057855739","9908.956117005653","0.03365248027591078"
"310","0","0.8","1","neighbors","Optimize","25","50","6","59962.67955405604","23768.815866108023","11267.074916192407","0.041853265455325334"
"306","0","0.8","1","neighbors","Optimize","25","50","18","125755.08283861453","103515.88846126664","10134.65628473054","0.03942334188313974"
"295","0","0.75","1","neighbors","Optimize","25","50","46","215572.60669281037","200256.91759937836","7350.304075470378","0.026069312290256604"
"304","0","0.8","1","neighbors","Optimize","25","50","28","139757.35784847027","130729.33165190263","11342.748700221091","0.035677657126392884"
"313","0","0.8","1","neighbors","Optimize","25","50","1","10571.879399365873","4346.382455589006","10571.879399365873","0.059390962223967995"
"311","0","0.8","1","neighbors","Optimize","25","50","5","46226.65735560655","26173.52173092915","11530.573487901163","0.0396817292377627"
"301","0","0.8","1","neighbors","Optimize","25","50","42","302015.0924341998","193061.42019723193","11834.465797388342","0.03406345584813006"
"309","0","0.8","1","neighbors","Optimize","25","50","10","87596.58508902453","38234.047654853275","9711.004720288189","0.0333316607959149"
"303","0","0.8","1","neighbors","Optimize","25","50","37","191126.90642353825","156613.4960392708","9824.674812738274","0.024694086263490428"
"312","0","0.8","1","neighbors","Optimize","25","50","3","26087.242031540445","14335.958590525634","9643.32762493575","0.04288631313477722"
"307","0","0.8","1","neighbors","Optimize","25","50","13","109447.60223811246","84946.60569677736","12289.983646696004","0.03351837849673937"
"308","0","0.8","1","neighbors","Optimize","25","50","13","91608.21955921347","66900.10613996796","8949.780268392718","0.03893977189939994"
"305","0","0.8","1","neighbors","Optimize","25","50","24","161181.20616430638","106326.81110044141","9583.026869253077","0.030713869966356312"
"310","0","0.8","1","neighbors","Optimize","25","50","7","70172.03133788644","28801.144885345686","11267.074916192407","0.04185326545532532"
"306","0","0.8","1","neighbors","Optimize","25","50","19","135889.7391233451","105911.02381996349","10134.65628473054","0.03942334188313974"
"304","0","0.8","1","neighbors","Optimize","25","50","29","135513.5861227136","135917.05833742628","10823.775090308358","0.033830841323531785"
"313","0","0.8","1","neighbors","Optimize","25","50","2","21438.702275679785","8446.02506448259","10866.822876313909","0.04948848010363794"
"309","0","0.8","1","neighbors","Optimize","25","50","11","91074.35367520794","43116.35908548764","9711.00472028819","0.03333166079591491"
"301","0","0.8","1","neighbors","Optimize","25","50","43","313849.5582315882","193927.93871817796","11834.465797388342","0.034063455848130066"
"311","0","0.8","1","neighbors","Optimize","25","50","6","57647.61057477931","27762.113321225705","11420.953219172769","0.03706992949587354"
"303","0","0.8","1","neighbors","Optimize","25","50","38","185675.9955119682","162693.58088488417","10035.09305687542","0.025159461910883193"
"312","0","0.8","1","neighbors","Optimize","25","50","4","35730.56965647619","18201.641563021083","9643.32762493575","0.042886313134777226"
"295","0","0.75","1","neighbors","Optimize","25","50","47","216326.35192584593","209041.85904762175","7594.558248073402","0.026355220124045314"
"308","0","0.8","1","neighbors","Optimize","25","50","14","100159.19279697079","70650.51377801338","8949.780268392722","0.03893977189939995"
"310","0","0.8","1","neighbors","Optimize","25","50","8","81439.10625407886","31471.784716009184","11267.074916192407","0.04185326545532532"
"307","0","0.8","1","neighbors","Optimize","25","50","14","121737.58588480848","87444.14334691333","12289.983646696004","0.03351837849673938"
"305","0","0.8","1","neighbors","Optimize","25","50","25","170413.11791528735","109479.59577420882","9231.911750980995","0.02883214849216513"
"306","0","0.8","1","neighbors","Optimize","25","50","20","145260.38345395477","109474.77719189525","10071.29469593824","0.03916653402547319"
"304","0","0.8","1","neighbors","Optimize","25","50","30","139973.23855783395","141439.65435638916","11310.03038531281","0.035137941267471856"
"313","0","0.8","1","neighbors","Optimize","25","50","3","30471.707881907863","15139.431492742342","11735.928829164362","0.054043037362595234"
"309","0","0.8","1","neighbors","Optimize","25","50","12","93820.91491394583","53263.96863193843","9616.806009380412","0.03266247733880374"
"311","0","0.8","1","neighbors","Optimize","25","50","7","65533.72916181622","31877.116706801673","11851.962600044764","0.037797499023677406"
"301","0","0.8","1","neighbors","Optimize","25","50","44","320074.8354095621","202374.77594817625","11834.465797388339","0.03406345584813006"
"303","0","0.8","1","neighbors","Optimize","25","50","39","195711.08856884367","165071.5869543471","10035.09305687542","0.025159461910883193"
"312","0","0.8","1","neighbors","Optimize","25","50","5","43341.667868796016","24076.675066201973","9527.857480783621","0.04017476007256886"
"305","0","0.8","1","neighbors","Optimize","25","50","26","179751.640629994","112767.67564915206","9338.522714706629","0.02926688789944669"
"295","0","0.75","1","neighbors","Optimize","25","50","48","203686.26817109983","207871.7889463231","7603.910597293546","0.027991994520164244"
"310","0","0.8","1","neighbors","Optimize","25","50","9","78921.36966775077","42174.979555843354","11267.074916192407","0.04185326545532532"
"306","0","0.8","1","neighbors","Optimize","25","50","21","145119.3087827837","117666.61108071628","10071.294695938237","0.03916653402547319"
"308","0","0.8","1","neighbors","Optimize","25","50","15","100065.18680833047","74502.81511418396","8687.093062474716","0.035376170426715474"
"307","0","0.8","1","neighbors","Optimize","25","50","15","133905.1434706942","90183.1882300821","12167.55758588569","0.03286278085508257"
"304","0","0.8","1","neighbors","Optimize","25","50","31","150904.14800038736","142522.42915701776","10930.90944255343","0.03375821085121973"
"313","0","0.8","1","neighbors","Optimize","25","50","4","39257.68274146339","18528.201054891662","11703.29624682411","0.0507681244950105"
"309","0","0.8","1","neighbors","Optimize","25","50","13","103583.00576086486","55077.87546289809","9762.090846919025","0.033360046895101775"
"311","0","0.8","1","neighbors","Optimize","25","50","8","66014.26081646926","39877.37323077282","11811.925664479431","0.03737531314301654"
"303","0","0.8","1","neighbors","Optimize","25","50","40","205746.18162571907","167716.57593013305","10035.093056875416","0.025159461910883193"
"301","0","0.8","1","neighbors","Optimize","25","50","45","331909.3012069505","203493.10891179217","11834.465797388339","0.034063455848130066"
"312","0","0.8","1","neighbors","Optimize","25","50","6","52754.96239596152","27839.179066663557","9413.294527165504","0.03576585693148008"
"306","0","0.8","1","neighbors","Optimize","25","50","22","140100.47582965254","115099.54632450522","10134.65628473054","0.03942334188313975"
"305","0","0.8","1","neighbors","Optimize","25","50","27","179068.93409779033","120982.40546135773","8896.386814910229","0.02676377948189085"
"310","0","0.8","1","neighbors","Optimize","25","50","10","89318.03321932234","44617.25292711245","11058.77057079375","0.040162532067068414"
"295","0","0.75","1","neighbors","Optimize","25","50","49","211346.96265570074","210416.20938253388","7660.694484600935","0.029187271001680077"
"308","0","0.8","1","neighbors","Optimize","25","50","16","108749.05189361463","75803.84080824132","8683.865085284175","0.03415074764738818"
"304","0","0.8","1","neighbors","Optimize","25","50","32","161835.0574429408","143841.81209276372","10930.909442553431","0.03375821085121974"
"307","0","0.8","1","neighbors","Optimize","25","50","16","146072.70105657988","93170.56851234125","12167.557585885688","0.03286278085508257"
"313","0","0.8","1","neighbors","Optimize","25","50","5","48892.698225070235","22960.856455848043","11655.123345478523","0.04776221920425092"
"303","0","0.8","1","neighbors","Optimize","25","50","41","180629.6486558979","180113.40041334013","9975.853590686858","0.024466007169041154"
"309","0","0.8","1","neighbors","Optimize","25","50","14","112723.57990436416","57132.83255583725","9140.574143499309","0.02869996249576829"
"301","0","0.8","1","neighbors","Optimize","25","50","46","312644.2793371021","231191.59097923146","11055.776354092919","0.03203028606259538"
"311","0","0.8","1","neighbors","Optimize","25","50","9","69782.46112414433","44896.0428770451","12286.913571094623","0.03867436829478587"
"306","0","0.8","1","neighbors","Optimize","25","50","23","143125.89010106697","121139.96789742493","9893.061323101152","0.03830439665272699"
"312","0","0.8","1","neighbors","Optimize","25","50","7","61952.24236876854","31978.424372925998","9197.27997280701","0.031975074466089264"
"310","0","0.8","1","neighbors","Optimize","25","50","11","99997.62533838201","45053.61047401127","10679.592119059695","0.03739826425985237"
"305","0","0.8","1","neighbors","Optimize","25","50","28","188156.47478217562","123363.75249510216","9087.540684385298","0.02635280427423811"
"304","0","0.8","1","neighbors","Optimize","25","50","33","172378.03741717673","145509.18897475666","10542.979974235965","0.031330257412060886"
"303","0","0.8","1","neighbors","Optimize","25","50","42","190605.50224658477","182001.58393722156","9975.853590686858","0.024466007169041157"
"313","0","0.8","1","neighbors","Optimize","25","50","6","53920.84313975684","28029.761615982035","11655.123345478522","0.04776221920425093"
"295","0","0.75","1","neighbors","Optimize","25","50","50","219007.65714030177","213034.38310082542","7660.6944846009355","0.029187271001680077"
"308","0","0.8","1","neighbors","Optimize","25","50","17","117375.9639011107","77363.1335650877","8626.912007496076","0.033664583269732"
"307","0","0.8","1","neighbors","Optimize","25","50","17","150629.20380942925","101143.20553899936","12167.55758588569","0.03286278085508257"
"306","0","0.8","1","neighbors","Optimize","25","50","24","152039.96604025186","125118.2664087028","10291.66586989958","0.03844067481441213"
"310","0","0.8","1","neighbors","Optimize","25","50","12","100229.89509307893","56914.391873024164","10770.109490354713","0.037547451687153274"
"301","0","0.8","1","neighbors","Optimize","25","50","47","293834.06583792885","223719.42843324222","11055.776354092919","0.03203028606259539"
"309","0","0.8","1","neighbors","Optimize","25","50","15","122268.7064019588","59196.30432660103","9545.126497594641","0.029926715948587253"
"312","0","0.8","1","neighbors","Optimize","25","50","8","71117.18496486473","36068.51022195669","9164.9425960962","0.030677003433543387"
"311","0","0.8","1","neighbors","Optimize","25","50","10","81551.7502456259","46981.9885796029","12286.913571094627","0.03867436829478587"
"305","0","0.8","1","neighbors","Optimize","25","50","29","189772.34783449583","134632.52962375188","9087.540684385298","0.026352804274238095"
"304","0","0.8","1","neighbors","Optimize","25","50","34","175222.16449695427","151757.63269442797","10769.749207171106","0.03210036444299135"
"303","0","0.8","1","neighbors","Optimize","25","50","43","200581.35583727164","184148.305192707","9975.853590686858","0.024466007169041157"
"313","0","0.8","1","neighbors","Optimize","25","50","7","62628.57654144194","32381.769430078406","11045.530975480753","0.04233850731295921"
"310","0","0.8","1","neighbors","Optimize","25","50","13","106084.82084092882","62194.958401923475","10770.109490354713","0.037547451687153274"
"307","0","0.8","1","neighbors","Optimize","25","50","18","148295.52052778957","101672.59898546428","10904.526825285162","0.028691053238280872"
"308","0","0.8","1","neighbors","Optimize","25","50","18","126002.87590860676","79141.69938617226","8626.912007496077","0.03366458326973199"
"306","0","0.8","1","neighbors","Optimize","25","50","25","160679.77288889803","129542.96419515704","10291.665869899582","0.03844067481441212"
"301","0","0.8","1","neighbors","Optimize","25","50","48","288183.2662670632","230544.5145327768","10638.320590539619","0.031454293600537565"
"309","0","0.8","1","neighbors","Optimize","25","50","16","122044.68077382035","70943.42286930642","9545.126497594645","0.029926715948587253"
"305","0","0.8","1","neighbors","Optimize","25","50","30","193344.6046141955","142333.21195319","9087.540684385296","0.026352804274238105"
"311","0","0.8","1","neighbors","Optimize","25","50","11","88936.8099141059","50581.09285471458","12089.187564068588","0.03790207271806622"
"310","0","0.8","1","neighbors","Optimize","25","50","14","110910.55280837537","67461.26574609811","10770.109490354711","0.03754745168715328"
"304","0","0.8","1","neighbors","Optimize","25","50","35","184366.0043665781","155505.8799270679","11065.459625130503","0.03181087461525135"
"312","0","0.8","1","neighbors","Optimize","25","50","9","75394.1381630792","45148.74152098783","9164.942596096202","0.03067700343354339"
"303","0","0.8","1","neighbors","Optimize","25","50","44","210557.2094279585","186544.6387798985","9975.853590686858","0.024466007169041154"
"313","0","0.8","1","neighbors","Optimize","25","50","8","70540.23951972487","36945.93617208453","10303.202054939533","0.036527512637816624"
"306","0","0.8","1","neighbors","Optimize","25","50","26","165313.05959079452","136538.67338625685","10291.665869899582","0.03844067481441213"
"314","0","0.8","1","neighbors","Optimize","25","50","0","0","0","3913.6190304090264","0.047696939118614966"
"301","0","0.8","1","neighbors","Optimize","25","50","49","288236.9167919808","237688.58312299455","10638.32059053962","0.03145429360053757"
"307","0","0.8","1","neighbors","Optimize","25","50","19","159592.15294880955","102723.59840742922","11296.632421019913","0.029221356812921356"
"308","0","0.8","1","neighbors","Optimize","25","50","19","134415.04795769465","81245.43404263664","8412.172049087843","0.03160871604844716"
"309","0","0.8","1","neighbors","Optimize","25","50","17","131589.807271415","73079.95772340326","9545.126497594641","0.029926715948587253"
"311","0","0.8","1","neighbors","Optimize","25","50","12","99437.10154050103","53519.79657139012","12286.913571094627","0.03867436829478587"
"305","0","0.8","1","neighbors","Optimize","25","50","31","202432.1452985808","144687.56276304467","9087.540684385298","0.026352804274238098"
"310","0","0.8","1","neighbors","Optimize","25","50","15","116253.26147121712","73200.04067140752","10770.109490354711","0.03754745168715329"
"312","0","0.8","1","neighbors","Optimize","25","50","10","80662.13550136064","51807.21613439304","9164.942596096198","0.030677003433543383"
"304","0","0.8","1","neighbors","Optimize","25","50","36","192027.02336156045","160525.0665340323","10908.547714146845","0.03132372200801073"
"306","0","0.8","1","neighbors","Optimize","25","50","27","160329.24867767596","136718.64350175354","10369.530242427165","0.039582496068853924"
"303","0","0.8","1","neighbors","Optimize","25","50","45","220533.06301864533","189181.0995109892","9975.853590686856","0.024466007169041147"
"301","0","0.8","1","neighbors","Optimize","25","50","50","298948.4344755217","237528.7582651464","10711.517683540811","0.0319452231257767"
"313","0","0.8","1","neighbors","Optimize","25","50","9","77689.09257696319","42552.722560082984","10428.560674582533","0.03826606537499732"
"307","0","0.8","1","neighbors","Optimize","25","50","20","165915.2554415861","109277.15112964345","11296.632421019916","0.02922135681292136"
"308","0","0.8","1","neighbors","Optimize","25","50","20","142904.43957056818","83509.2509267335","8489.391612873587","0.031558866021933446"
"311","0","0.8","1","neighbors","Optimize","25","50","13","101179.946988067","59306.70393750403","12286.913571094627","0.03867436829478587"
"309","0","0.8","1","neighbors","Optimize","25","50","18","132035.76559813542","78339.23486422398","9417.217331394186","0.029010176343586894"
"310","0","0.8","1","neighbors","Optimize","25","50","16","120056.87588004122","79598.77118798108","10308.236908686036","0.033994310262125634"
"305","0","0.8","1","neighbors","Optimize","25","50","32","211519.68598296613","147152.55377234728","9087.540684385296","0.026352804274238095"
"306","0","0.8","1","neighbors","Optimize","25","50","28","169169.1678578299","140084.48488106247","9430.907861209376","0.03475773883008746"
"312","0","0.8","1","neighbors","Optimize","25","50","11","82563.38823548642","54963.71134175383","9164.942596096202","0.030677003433543383"
"314","0","0.8","1","neighbors","Optimize","25","50","1","9337.593685646218","6050.7132209453075","10185.587670465164","0.04703505678329896"
"304","0","0.8","1","neighbors","Optimize","25","50","37","192471.24535127182","168616.15397678717","10721.573901207312","0.029831626606850032"
"307","0","0.8","1","neighbors","Optimize","25","50","21","177211.887862606","110909.44720057101","11296.632421019916","0.029221356812921356"
"303","0","0.8","1","neighbors","Optimize","25","50","46","217591.52656585537","196383.65025328053","9975.853590686856","0.024466007169041157"
"305","0","0.8","1","neighbors","Optimize","25","50","33","220607.22666735144","149722.7204373219","9087.540684385294","0.026352804274238098"
"313","0","0.8","1","neighbors","Optimize","25","50","10","88206.41339633596","45238.14641290378","10517.320819372771","0.03923384095805975"
"310","0","0.8","1","neighbors","Optimize","25","50","17","129928.39034449347","81153.75371412175","9871.51446445225","0.030993297693426146"
"311","0","0.8","1","neighbors","Optimize","25","50","14","104221.14148856747","59166.82395028032","11877.270680667625","0.035976389198162005"
"309","0","0.8","1","neighbors","Optimize","25","50","19","141536.39946259244","80232.26614094657","9500.633864457059","0.028899802123538012"
"306","0","0.8","1","neighbors","Optimize","25","50","29","177462.7911889988","144263.1187788658","9430.907861209376","0.03475773883008746"
"315","0","0.8","1","neighbors","Optimize","25","50","0","0","0","3091.579613154191","0.05210975784938899"
"308","0","0.8","1","neighbors","Optimize","25","50","21","151365.93742632092","85996.94356650306","8461.497855752697","0.031024534062191144"
"304","0","0.8","1","neighbors","Optimize","25","50","38","191287.6629782395","179507.7015651496","10868.5424598642","0.03059416401814243"
"305","0","0.8","1","neighbors","Optimize","25","50","34","229694.76735173672","152392.7413579684","9087.540684385296","0.026352804274238098"
"303","0","0.8","1","neighbors","Optimize","25","50","47","227567.38015654226","199578.33223736307","9975.853590686853","0.024466007169041157"
"310","0","0.8","1","neighbors","Optimize","25","50","18","132583.4343552823","86948.16440410234","9871.514464452246","0.030993297693426146"
"314","0","0.8","1","neighbors","Optimize","25","50","2","19175.81559197997","10816.243656581857","11243.347517923305","0.04100003244855736"
"312","0","0.8","1","neighbors","Optimize","25","50","12","91728.33083158264","57943.90455032961","9164.942596096202","0.03067700343354339"
"306","0","0.8","1","neighbors","Optimize","25","50","30","159756.15942015976","152411.7815090223","9430.907861209376","0.034757738830087474"
"313","0","0.8","1","neighbors","Optimize","25","50","11","98163.48184647193","47392.3550153362","9957.068450135948","0.036958313877035825"
"309","0","0.8","1","neighbors","Optimize","25","50","20","144987.86706825002","87467.81754665977","9659.462737022592","0.02845150124292223"
"307","0","0.8","1","neighbors","Optimize","25","50","22","183692.67495891522","118310.18612127131","11296.632421019913","0.029221356812921363"
"304","0","0.8","1","neighbors","Optimize","25","50","39","201201.3216879205","180783.97565329165","9913.658709680987","0.027256857292888688"
"315","0","0.8","1","neighbors","Optimize","25","50","1","8363.330005890357","4503.580288999935","8554.185912703928","0.049287687966212766"
"305","0","0.8","1","neighbors","Optimize","25","50","35","238782.30803612198","155157.461606125","9087.540684385296","0.026352804274238098"
"310","0","0.8","1","neighbors","Optimize","25","50","19","142054.03379453105","89374.18378073069","9871.514464452248","0.030993297693426146"
"306","0","0.8","1","neighbors","Optimize","25","50","31","169187.06728136912","154950.07454524856","9430.907861209376","0.03475773883008746"
"308","0","0.8","1","neighbors","Optimize","25","50","22","158287.99467377373","91147.81691482443","8461.4978557527","0.03102453406219113"
"311","0","0.8","1","neighbors","Optimize","25","50","15","115146.1562982384","60328.25358870079","11690.709928827895","0.034985563164966406"
"303","0","0.8","1","neighbors","Optimize","25","50","48","237543.23374722913","202974.7903385525","9975.853590686856","0.02446600716904116"
"313","0","0.8","1","neighbors","Optimize","25","50","12","106862.10144845807","52232.70279947494","9957.068450135946","0.036958313877035825"
"305","0","0.8","1","neighbors","Optimize","25","50","36","247869.84872050726","158011.91042301524","9087.5406843853","0.026352804274238105"
"304","0","0.8","1","neighbors","Optimize","25","50","40","211001.79256440158","182393.43857500103","9800.470876481095","0.02607777353159219"
"309","0","0.8","1","neighbors","Optimize","25","50","21","154647.32980527254","89166.18830380928","9659.46273702259","0.028451501242922235"
"310","0","0.8","1","neighbors","Optimize","25","50","20","139819.1969872505","95200.40573523432","9871.51446445225","0.030993297693426146"
"306","0","0.8","1","neighbors","Optimize","25","50","32","175727.22185538508","160326.23274977133","9291.668919141151","0.03349466787134038"
"314","0","0.8","1","neighbors","Optimize","25","50","3","30922.120405915364","15825.755758969397","12647.148155039407","0.04483810641191126"
"312","0","0.8","1","neighbors","Optimize","25","50","13","100655.99323724076","60940.255998972905","8927.662405658128","0.029293438723255537"
"303","0","0.8","1","neighbors","Optimize","25","50","49","243714.84760577942","210328.45366237205","9975.853590686855","0.024466007169041157"
"315","0","0.8","1","neighbors","Optimize","25","50","2","17058.286666897828","8807.830191844285","9498.119374999631","0.043431773027069"
"313","0","0.8","1","neighbors","Optimize","25","50","13","113269.91377149742","59486.53679827145","9957.068450135946","0.036958313877035825"
"305","0","0.8","1","neighbors","Optimize","25","50","37","256957.38940489263","160951.31390896172","9087.5406843853","0.026352804274238098"
"306","0","0.8","1","neighbors","Optimize","25","50","33","185158.12971659444","163126.08721126648","9430.907861209376","0.03475773883008746"
"308","0","0.8","1","neighbors","Optimize","25","50","23","159243.67275573677","99492.40020829882","8489.39161287359","0.031558866021933446"
"307","0","0.8","1","neighbors","Optimize","25","50","23","185390.7345248165","126045.18785249314","11296.632421019916","0.02922135681292136"
"309","0","0.8","1","neighbors","Optimize","25","50","22","164306.79254229515","90985.47346983099","9659.46273702259","0.02845150124292223"
"311","0","0.8","1","neighbors","Optimize","25","50","16","121550.91933412898","67682.11668230184","11857.55943856976","0.03396883816568009"
"304","0","0.8","1","neighbors","Optimize","25","50","41","208223.10156079664","188222.93128231194","9800.470876481095","0.026077773531592196"
"310","0","0.8","1","neighbors","Optimize","25","50","21","142036.08767920456","100609.92782621327","9497.680443656478","0.029771824199487908"
"305","0","0.8","1","neighbors","Optimize","25","50","38","249178.4087273038","168909.1801772195","9087.540684385298","0.026352804274238105"
"306","0","0.8","1","neighbors","Optimize","25","50","34","187305.5535712201","171477.83349542643","8651.49594393093","0.031898349256191"
"312","0","0.8","1","neighbors","Optimize","25","50","14","109583.65564289888","64121.9152998097","8927.66240565813","0.029293438723255547"
"315","0","0.8","1","neighbors","Optimize","25","50","3","24594.99951459627","14407.600178012137","9748.675944049603","0.04084041664589237"
"303","0","0.8","1","neighbors","Optimize","25","50","50","253749.9406626548","214085.2423860038","10035.09305687542","0.025159461910883193"
"309","0","0.8","1","neighbors","Optimize","25","50","23","173966.25527931776","92918.57103976901","9659.46273702259","0.02845150124292223"
"310","0","0.8","1","neighbors","Optimize","25","50","22","151842.9046116671","101853.96615127455","9806.816932462547","0.032125031339616035"
"308","0","0.8","1","neighbors","Optimize","25","50","24","164275.1834632115","105768.94767531965","8489.391612873587","0.031558866021933446"
"307","0","0.8","1","neighbors","Optimize","25","50","24","196687.36694583643","128286.69694831774","11296.632421019916","0.02922135681292136"
"313","0","0.8","1","neighbors","Optimize","25","50","14","110045.94773166002","68852.06371295941","10264.765555076207","0.03988629546167311"
"311","0","0.8","1","neighbors","Optimize","25","50","17","116361.00356276541","80337.74813465854","11857.559438569764","0.03396883816568009"
"304","0","0.8","1","neighbors","Optimize","25","50","42","218180.48434826144","190359.75357985613","9957.38278746475","0.026564926138832812"
