"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary risk"
"09/28/2025 22:18:05:532 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"199","0","1","1.3","neighbors","Optimize","25","50","40","260573.4608667818","213469.36436566061","10303.417822763102","0.03818143645078674"
"202","0","1","1.4","neighbors","Optimize","25","50","33","176028.19722229333","127510.8638254785","8578.223553087897","0.036345120458998376"
"210","0","1","1.4","neighbors","Optimize","25","50","0","0","0","3966.796837816295","0.06500114425148873"
"209","0","1","1.4","neighbors","Optimize","25","50","7","66315.21777141484","47747.762482138205","11702.274398416159","0.04902358627746838"
"207","0","1","1.4","neighbors","Optimize","25","50","15","189556.03983496438","108457.97494147143","15383.66754081709","0.04692910371022832"
"204","0","1","1.4","neighbors","Optimize","25","50","26","191951.79971639684","153574.45175227284","11396.87211386779","0.034571073449800586"
"201","0","1","1.4","neighbors","Optimize","25","50","35","198937.79661760657","136215.49210586728","9884.236178896756","0.03780389072721534"
"208","0","1","1.4","neighbors","Optimize","25","50","9","105538.40127141499","62836.27634330631","12119.83530331472","0.04883584711088516"
"206","0","1","1.4","neighbors","Optimize","25","50","17","149742.2060093397","73501.91179185045","12962.429793270836","0.04595337749680576"
"198","0","1","1.3","neighbors","Optimize","25","50","42","228514.50898280158","208847.25917425985","9094.716146064375","0.038876029014327476"
"205","0","1","1.4","neighbors","Optimize","25","50","26","167438.0900867455","133736.55364051278","10802.036783194106","0.046770910060186216"
"202","0","1","1.4","neighbors","Optimize","25","50","34","180505.7423529806","131977.87813617924","9195.424990864156","0.03929194482862112"
"200","0","1","1.3","neighbors","Optimize","25","50","41","349531.396586684","284683.67293405865","11230.534484974838","0.03245515143111312"
"209","0","1","1.4","neighbors","Optimize","25","50","8","78659.14450554107","50975.67410960464","12343.92673412623","0.05474567306204588"
"199","0","1","1.3","neighbors","Optimize","25","50","41","262481.01531765505","220662.55220281015","9720.55102534123","0.03623386849486004"
"207","0","1","1.4","neighbors","Optimize","25","50","16","200013.2177321804","118388.39051605774","15415.690308482335","0.04631250839534136"
"210","0","1","1.4","neighbors","Optimize","25","50","1","8558.635703636266","5722.0177166348585","10723.198341233783","0.06764677787779108"
"204","0","1","1.4","neighbors","Optimize","25","50","27","203459.52546961646","155328.6713734825","11507.725753219618","0.036550095266635496"
"201","0","1","1.4","neighbors","Optimize","25","50","36","206777.9927577782","138534.79664570847","9663.352792196354","0.03536039710527577"
"208","0","1","1.4","neighbors","Optimize","25","50","10","115252.0510309786","69311.19529140028","11207.82258642545","0.044015474988822086"
"209","0","1","1.4","neighbors","Optimize","25","50","9","87572.12210401287","57451.3272638901","12223.198775407867","0.053568510375392904"
"205","0","1","1.4","neighbors","Optimize","25","50","27","152107.1119310362","124464.47353374113","10802.036783194106","0.04677091006018623"
"206","0","1","1.4","neighbors","Optimize","25","50","18","162605.1823480343","75727.42916023839","12862.976338694552","0.04552332105976374"
"198","0","1","1.3","neighbors","Optimize","25","50","43","213971.48459934993","216819.1978376421","9094.716146064375","0.03887602901432749"
"202","0","1","1.4","neighbors","Optimize","25","50","35","182224.7027237567","138510.16745553532","8514.187013477886","0.03873025884536552"
"199","0","1","1.3","neighbors","Optimize","25","50","42","231100.1572156785","218338.73779598775","9927.724728570602","0.03890629868362263"
"200","0","1","1.3","neighbors","Optimize","25","50","42","347840.27535671747","295175.38738876255","11230.534484974838","0.032455151431113126"
"201","0","1","1.4","neighbors","Optimize","25","50","37","216441.3455499746","138294.63647066793","9663.352792196356","0.03536039710527577"
"207","0","1","1.4","neighbors","Optimize","25","50","17","206391.25039083444","129548.74251626061","14311.61106442368","0.04388379870893933"
"204","0","1","1.4","neighbors","Optimize","25","50","28","213523.36227408968","157912.69102992042","10912.555845751765","0.0352976398098205"
"210","0","1","1.4","neighbors","Optimize","25","50","2","19557.73881698579","11971.97298209583","12607.699007237965","0.06453831989945134"
"208","0","1","1.4","neighbors","Optimize","25","50","11","116222.7155199848","81092.31041652974","11560.440144477645","0.044615499631149955"
"209","0","1","1.4","neighbors","Optimize","25","50","10","90405.6303183924","57382.8965494067","12189.291210993208","0.051977256740993016"
"206","0","1","1.4","neighbors","Optimize","25","50","19","175108.40551103","77612.54104338103","12503.223162995762","0.044890511517565956"
"205","0","1","1.4","neighbors","Optimize","25","50","28","154702.99122527606","128572.50731227308","9910.153908559003","0.042133842199833224"
"198","0","1","1.3","neighbors","Optimize","25","50","44","223957.12666091855","218774.29794632675","9985.642061568606","0.04172025933005236"
"202","0","1","1.4","neighbors","Optimize","25","50","36","191550.28037551587","137878.57185543884","9325.577651759131","0.04287350767457343"
"200","0","1","1.3","neighbors","Optimize","25","50","43","325069.78409871244","301307.35832857306","11230.53448497484","0.03245515143111312"
"199","0","1","1.3","neighbors","Optimize","25","50","43","229640.28057237464","222960.63735009596","10633.355061798507","0.040540026393573854"
"201","0","1","1.4","neighbors","Optimize","25","50","38","226104.69834217092","138175.3231923379","9663.352792196358","0.035360397105275755"
"204","0","1","1.4","neighbors","Optimize","25","50","29","222264.1657499547","161953.49224087357","10879.289079281103","0.03376289530465337"
"207","0","1","1.4","neighbors","Optimize","25","50","18","206041.16598548612","145322.54905950162","15064.174191453729","0.04431191251204938"
"209","0","1","1.4","neighbors","Optimize","25","50","11","87960.14013409075","63910.339221677365","12189.291210993208","0.05197725674099303"
"210","0","1","1.4","neighbors","Optimize","25","50","3","30664.213870245214","18183.50203448095","13148.92490618558","0.06098599238156115"
"208","0","1","1.4","neighbors","Optimize","25","50","12","117582.04342372042","92358.43135683693","11560.440144477647","0.044615499631149955"
"206","0","1","1.4","neighbors","Optimize","25","50","20","172708.7150630938","95438.18820847792","12503.223162995766","0.044890511517565956"
"205","0","1","1.4","neighbors","Optimize","25","50","29","156526.58901166907","132549.90194016564","10123.148377822152","0.043237509703147825"
"200","0","1","1.3","neighbors","Optimize","25","50","44","336300.3185836873","302763.22212302516","11230.534484974838","0.03245515143111312"
"209","0","1","1.4","neighbors","Optimize","25","50","12","99769.43206539676","65663.28771432221","11809.291931306003","0.04948064242632752"
"198","0","1","1.3","neighbors","Optimize","25","50","45","233942.76872248712","220900.64010876467","9985.642061568607","0.041720259330052356"
"199","0","1","1.3","neighbors","Optimize","25","50","44","206083.09753168945","234026.03445277485","10009.740558200232","0.038311780472583476"
"201","0","1","1.4","neighbors","Optimize","25","50","39","235768.0511343672","138177.1698578543","9663.352792196356","0.03536039710527576"
"202","0","1","1.4","neighbors","Optimize","25","50","37","193803.44127009698","144624.94793956054","9079.157071195767","0.040478768967199354"
"204","0","1","1.4","neighbors","Optimize","25","50","30","233296.76608723242","163690.6613670539","11032.600337277669","0.03318109940583391"
"207","0","1","1.4","neighbors","Optimize","25","50","19","221105.34017693988","147113.16474756598","15064.174191453732","0.04431191251204938"
"208","0","1","1.4","neighbors","Optimize","25","50","13","107356.453400379","73607.30217830396","11174.145253325158","0.04047503449022108"
"210","0","1","1.4","neighbors","Optimize","25","50","4","40396.81225702713","23443.00045811798","13208.025888426208","0.06064399612396984"
"206","0","1","1.4","neighbors","Optimize","25","50","21","163078.15608640466","105399.73181899865","12013.180706773042","0.0432329030163948"
"205","0","1","1.4","neighbors","Optimize","25","50","30","162948.40819545038","135149.6914554108","10123.148377822154","0.043237509703147825"
"200","0","1","1.3","neighbors","Optimize","25","50","45","332919.34810342366","312167.66038861865","11230.53448497484","0.03245515143111312"
"209","0","1","1.4","neighbors","Optimize","25","50","13","111578.72399670276","67746.10864402346","11809.291931306003","0.04948064242632752"
"201","0","1","1.4","neighbors","Optimize","25","50","40","245431.40392656357","138300.17161381996","9663.352792196356","0.03536039710527577"
"198","0","1","1.3","neighbors","Optimize","25","50","46","238685.65341554728","226695.05403757928","9364.624802179182","0.040277537904944156"
"199","0","1","1.3","neighbors","Optimize","25","50","45","216050.30486526864","233779.69184295397","10620.482550391926","0.042707264737386286"
"202","0","1","1.4","neighbors","Optimize","25","50","38","200111.54989699676","148054.541417716","9183.937028344004","0.042255320240194634"
"204","0","1","1.4","neighbors","Optimize","25","50","31","209829.90181690644","124746.80323492829","11032.600337277672","0.03318109940583391"
"208","0","1","1.4","neighbors","Optimize","25","50","14","108375.24440132787","80313.96819671373","11174.145253325161","0.04047503449022107"
"207","0","1","1.4","neighbors","Optimize","25","50","20","236169.51436839363","149409.30647119952","15064.174191453732","0.04431191251204937"
"206","0","1","1.4","neighbors","Optimize","25","50","22","163708.21075047078","115662.03886739629","11676.017436588469","0.04105909732778322"
"210","0","1","1.4","neighbors","Optimize","25","50","5","53604.83814545332","27362.77467771042","13208.025888426208","0.06064399612396985"
"205","0","1","1.4","neighbors","Optimize","25","50","31","161412.6837931041","141134.88260284349","10123.148377822152","0.043237509703147825"
"200","0","1","1.3","neighbors","Optimize","25","50","46","329707.91051529185","321327.41599283833","10868.502457550338","0.029922043483704468"
"209","0","1","1.4","neighbors","Optimize","25","50","14","117349.62394599416","76390.5641886911","11295.696143039439","0.04616219002560348"
"201","0","1","1.4","neighbors","Optimize","25","50","41","255094.75671875995","138544.0057698788","9663.352792196356","0.03536039710527576"
"198","0","1","1.3","neighbors","Optimize","25","50","47","248635.97714901692","228743.05791484276","9950.3237334696","0.04231715718295684"
"199","0","1","1.3","neighbors","Optimize","25","50","46","226902.3129446143","233188.27868739454","10852.00807934562","0.04331647148311979"
"204","0","1","1.4","neighbors","Optimize","25","50","32","213048.68207279834","130852.0141982665","11032.600337277672","0.03318109940583391"
"208","0","1","1.4","neighbors","Optimize","25","50","15","119204.84467042584","81906.09895890307","11756.44739268833","0.0435705813348269"
"209","0","1","1.4","neighbors","Optimize","25","50","15","128271.716484539","79731.82327962563","11450.331666172457","0.04893060634665633"
"202","0","1","1.4","neighbors","Optimize","25","50","39","192535.60345524337","149642.48816541088","9183.937028344006","0.04225532024019465"
"207","0","1","1.4","neighbors","Optimize","25","50","21","239279.3365630561","159836.73162205954","15064.174191453734","0.04431191251204937"
"205","0","1","1.4","neighbors","Optimize","25","50","32","163711.4109608398","145838.01817043163","9717.141866647878","0.0407566249763347"
"201","0","1","1.4","neighbors","Optimize","25","50","42","264677.2082373542","138847.074898184","9582.451518594204","0.03516667496970168"
"206","0","1","1.4","neighbors","Optimize","25","50","23","171757.48751229714","120864.23536541846","12013.180706773042","0.043232903016394805"
"210","0","1","1.4","neighbors","Optimize","25","50","6","60843.946841465906","31521.103496330525","12269.542714593012","0.05360645487815052"
"200","0","1","1.3","neighbors","Optimize","25","50","47","328670.14217782416","329784.1358510372","11545.100666623712","0.03359694048618504"
"199","0","1","1.3","neighbors","Optimize","25","50","47","178714.56401461162","189394.13335100867","10492.474095210406","0.03935716694223743"
"198","0","1","1.3","neighbors","Optimize","25","50","48","258586.3008824865","230947.72061983738","9950.323733469599","0.04231715718295683"
"204","0","1","1.4","neighbors","Optimize","25","50","33","224059.7576903678","128176.80153292259","11011.075617569459","0.034788066364655"
"209","0","1","1.4","neighbors","Optimize","25","50","16","132297.86214567436","87833.60313006963","11450.331666172457","0.04893060634665633"
"208","0","1","1.4","neighbors","Optimize","25","50","16","130650.16993903456","82602.89224022797","11445.325268608733","0.04210509678493311"
"207","0","1","1.4","neighbors","Optimize","25","50","22","239281.453197196","168508.68795391344","15064.174191453732","0.04431191251204937"
"202","0","1","1.4","neighbors","Optimize","25","50","40","199833.0103772987","152002.77880104014","9361.65721780221","0.040837903733956"
"200","0","1","1.3","neighbors","Optimize","25","50","48","340514.603770756","331216.42828972905","11844.461592931802","0.0348451560828107"
"199","0","1","1.3","neighbors","Optimize","25","50","48","151897.63276962997","172924.98957669386","12014.411504366715","0.04644917788126899"
"206","0","1","1.4","neighbors","Optimize","25","50","24","183705.04394434928","121078.5475067236","11947.556432052175","0.04265355682764639"
"201","0","1","1.4","neighbors","Optimize","25","50","43","265202.47749384417","149499.8800974566","9582.451518594204","0.03516667496970169"
"209","0","1","1.4","neighbors","Optimize","25","50","17","143980.8774504911","90272.0737628528","11683.015304816765","0.05024220621235511"
"204","0","1","1.4","neighbors","Optimize","25","50","34","229396.51249029074","133354.30403329746","11011.075617569462","0.034788066364655014"
"198","0","1","1.3","neighbors","Optimize","25","50","49","268536.6246159561","233304.6010495657","9950.3237334696","0.04231715718295684"
"205","0","1","1.4","neighbors","Optimize","25","50","33","169448.95920579002","149431.6200598624","9717.141866647878","0.0407566249763347"
"210","0","1","1.4","neighbors","Optimize","25","50","7","68600.60116401444","37282.3252810885","11542.662652911718","0.044879681912303425"
"200","0","1","1.3","neighbors","Optimize","25","50","49","352359.0653636878","332790.13031670736","11844.461592931802","0.0348451560828107"
"209","0","1","1.4","neighbors","Optimize","25","50","18","155663.89275530787","92914.62278565636","11683.015304816761","0.05024220621235509"
"208","0","1","1.4","neighbors","Optimize","25","50","17","133501.76984667854","86548.49138769516","11554.962557402721","0.040514380080752505"
"202","0","1","1.4","neighbors","Optimize","25","50","41","201787.92628134417","157730.76043830664","9361.65721780221","0.040837903733955995"
"199","0","1","1.3","neighbors","Optimize","25","50","49","153303.9748860983","175547.28615450542","11619.576779854544","0.04275587185343243"
"201","0","1","1.4","neighbors","Optimize","25","50","44","264288.9209881335","159384.75597284222","9582.451518594205","0.03516667496970169"
"198","0","1","1.3","neighbors","Optimize","25","50","50","246805.77474807584","230201.30943681876","9950.3237334696","0.04231715718295683"
"207","0","1","1.4","neighbors","Optimize","25","50","23","232791.26080251788","168133.66165801577","14791.746293251193","0.04228797139694529"
"193","0","1","1.3","neighbors","Optimize","25","50","28","172182.9005308887","120111.73655552602","10395.580028136677","0.04096683866873883"
"205","0","1","1.4","neighbors","Optimize","25","50","34","167562.96491993277","157754.21793780924","9717.141866647882","0.0407566249763347"
"206","0","1","1.4","neighbors","Optimize","25","50","25","195627.82445318598","121766.88129609446","11922.780508836695","0.04173721296664927"
"204","0","1","1.4","neighbors","Optimize","25","50","35","237439.85633336756","136634.25483166528","11011.075617569459","0.034788066364655"
"209","0","1","1.4","neighbors","Optimize","25","50","19","167192.27253699163","95982.40351898852","11528.379781683743","0.04747378989130225"
"210","0","1","1.4","neighbors","Optimize","25","50","8","80540.65079801122","40859.1486515463","11940.049633996783","0.04728623978601124"
"200","0","1","1.3","neighbors","Optimize","25","50","50","312560.319009614","280793.9963412075","11844.461592931802","0.03484515608281069"
"201","0","1","1.4","neighbors","Optimize","25","50","45","268170.9956263999","166760.22454873353","9582.451518594205","0.03516667496970169"
"202","0","1","1.4","neighbors","Optimize","25","50","42","199280.32350990677","170755.3909752088","9564.304071410654","0.042391781237352336"
"208","0","1","1.4","neighbors","Optimize","25","50","18","145270.76660483348","87617.11539901937","11768.996758154915","0.04169820212335064"
"199","0","1","1.3","neighbors","Optimize","25","50","50","164811.81612414838","175799.75900330493","11507.841238050087","0.04211227153156334"
"207","0","1","1.4","neighbors","Optimize","25","50","24","220651.49503367353","187799.274247032","14791.746293251193","0.04228797139694528"
"209","0","1","1.4","neighbors","Optimize","25","50","20","176736.51108000425","100876.9916775753","10703.296772455264","0.043874523205500414"
"204","0","1","1.4","neighbors","Optimize","25","50","36","240066.15367879404","144214.7479127113","11011.075617569462","0.03478806636465501"
"193","0","1","1.3","neighbors","Optimize","25","50","29","168103.5886390531","126842.62458437216","10395.580028136677","0.04096683866873882"
"205","0","1","1.4","neighbors","Optimize","25","50","35","147910.16721078253","164002.5651672801","9717.14186664788","0.0407566249763347"
"206","0","1","1.4","neighbors","Optimize","25","50","26","193026.9967826529","125171.59078058609","11922.780508836695","0.04173721296664925"
"210","0","1","1.4","neighbors","Optimize","25","50","9","92480.70043200799","45162.8200011045","11940.049633996783","0.04728623978601123"
"201","0","1","1.4","neighbors","Optimize","25","50","46","277245.430556365","167071.80522365257","9074.434929965224","0.03337966397081437"
"202","0","1","1.4","neighbors","Optimize","25","50","43","209038.42073204624","170845.31595457546","10063.812514434176","0.04864627194555475"
"185","0","1","1.3","neighbors","Optimize","25","50","50","249182.13535775692","169020.94379949913","11762.430110917743","0.033699988637349736"
"209","0","1","1.4","neighbors","Optimize","25","50","21","164192.23110655995","108809.35351484663","10888.372865965292","0.04494568413797184"
"208","0","1","1.4","neighbors","Optimize","25","50","19","157039.7633629884","89170.5487336387","11768.996758154917","0.04169820212335064"
"212","0","1","1.4","neighbors","Optimize","25","50","0","0","0","5132.164769523654","0.07673379483940972"
"205","0","1","1.4","neighbors","Optimize","25","50","36","142992.77672308014","160607.4526682487","10285.706404206636","0.04353044443948287"
"213","0","1","1.4","neighbors","Optimize","25","50","0","0","0","3663.2647039316657","0.08605161711261156"
"204","0","1","1.4","neighbors","Optimize","25","50","37","238216.2676943654","151706.19915289627","10642.521075243681","0.03276786214460004"
"211","0","1","1.4","neighbors","Optimize","25","50","0","0","0","3341.5201779188237","0.07628349452025521"
"202","0","1","1.4","neighbors","Optimize","25","50","44","219102.23324648038","170743.4725783813","10063.812514434172","0.04864627194555474"
"209","0","1","1.4","neighbors","Optimize","25","50","22","174089.91691457212","111746.3159633794","10597.942881451896","0.041962568223616305"
"207","0","1","1.4","neighbors","Optimize","25","50","25","227222.1840447307","194889.01825683666","14791.746293251192","0.04228797139694529"
"212","0","1","1.4","neighbors","Optimize","25","50","1","11548.152414574162","6198.901011695026","11739.163711349029","0.06609425353446965"
"193","0","1","1.3","neighbors","Optimize","25","50","30","178173.7726642427","126116.38832198817","10070.18402518955","0.038922003760910436"
"205","0","1","1.4","neighbors","Optimize","25","50","37","148211.47352099896","164104.1419684037","10657.497580488282","0.04488822528081588"
"208","0","1","1.4","neighbors","Optimize","25","50","20","164278.45866147836","96705.30108354638","11768.996758154915","0.04169820212335064"
"213","0","1","1.4","neighbors","Optimize","25","50","1","11041.181434771412","6276.868639721112","11435.727678973695","0.06306263866589762"
"204","0","1","1.4","neighbors","Optimize","25","50","38","241480.7490597381","159733.16904177755","10487.913212089577","0.03169777850867995"
"206","0","1","1.4","neighbors","Optimize","25","50","27","201120.52850552063","130639.46533836002","11585.617238652125","0.03956340727803765"
"209","0","1","1.4","neighbors","Optimize","25","50","23","171635.35231713534","115607.09929906466","10597.942881451898","0.041962568223616284"
"212","0","1","1.4","neighbors","Optimize","25","50","2","23050.440535661055","12428.396306280967","12227.80889336971","0.05769369251189047"
"214","0","1","1.4","neighbors","Optimize","25","50","0","0","0","6107.137461112525","0.07719560694330402"
"210","0","1","1.4","neighbors","Optimize","25","50","10","90426.62270254888","62468.65369376092","11940.049633996783","0.04728623978601123"
"202","0","1","1.4","neighbors","Optimize","25","50","45","192680.37077449638","166678.7865978735","10063.812514434176","0.048646271945554743"
"201","0","1","1.4","neighbors","Optimize","25","50","47","265961.6529031263","179329.14937853607","9015.374282313956","0.032597590178158324"
"205","0","1","1.4","neighbors","Optimize","25","50","38","148115.03715352665","169395.28894790882","11063.504091662555","0.047369110007629"
"213","0","1","1.4","neighbors","Optimize","25","50","2","23524.829549942748","13045.08791740089","13511.556033038616","0.05070299506252948"
"211","0","1","1.4","neighbors","Optimize","25","50","1","11139.609775175732","5084.366515099913","11139.60977517573","0.07279317777128856"
"208","0","1","1.4","neighbors","Optimize","25","50","21","176047.4554196333","98673.6260976677","11768.996758154915","0.04169820212335064"
"209","0","1","1.4","neighbors","Optimize","25","50","24","182000.6115599429","117574.36944495315","10365.259242807591","0.04065096835791754"
"207","0","1","1.4","neighbors","Optimize","25","50","26","233905.78562837894","202974.29195610824","14311.064172767687","0.04376397210224225"
"212","0","1","1.4","neighbors","Optimize","25","50","3","30899.223468436132","21194.0541168066","12227.808893369709","0.05769369251189047"
"204","0","1","1.4","neighbors","Optimize","25","50","39","242239.8646689578","168126.47492912674","10818.946687192118","0.03364201262270062"
"193","0","1","1.3","neighbors","Optimize","25","50","31","188351.23783175967","125459.76518535982","10177.465167516992","0.03918594067521963"
"206","0","1","1.4","neighbors","Optimize","25","50","28","213043.30901435734","131439.58010334612","11922.780508836699","0.041737212966649256"
"214","0","1","1.4","neighbors","Optimize","25","50","1","11253.586226815585","6441.920115436943","12025.768907787968","0.06098842859709452"
"209","0","1","1.4","neighbors","Optimize","25","50","25","187750.8074394504","124383.01774479655","9811.002649091079","0.03871397743907092"
"201","0","1","1.4","neighbors","Optimize","25","50","48","274977.0271854403","179260.17369077404","9015.374282313956","0.032597590178158324"
"205","0","1","1.4","neighbors","Optimize","25","50","39","154434.57236836577","173320.45593122678","11063.504091662553","0.04736911000762901"
"210","0","1","1.4","neighbors","Optimize","25","50","11","102480.0447172205","65653.5937776564","12053.422014671629","0.04917093019941166"
"202","0","1","1.4","neighbors","Optimize","25","50","46","202298.24287168123","167373.95138875413","10178.726855670468","0.05110536562856623"
"213","0","1","1.4","neighbors","Optimize","25","50","3","36524.65086977683","19695.804615800014","14380.788416559632","0.05193271952428608"
"208","0","1","1.4","neighbors","Optimize","25","50","22","174280.49672937318","102682.54770099271","11768.996758154915","0.04169820212335063"
"204","0","1","1.4","neighbors","Optimize","25","50","40","253331.9974168157","168867.73071089786","11092.13274785793","0.034910917450104356"
"212","0","1","1.4","neighbors","Optimize","25","50","4","36015.70263538167","26918.01003107411","11807.186226877793","0.055119396872592874"
"206","0","1","1.4","neighbors","Optimize","25","50","29","212144.1174585314","144407.78836159987","11922.780508836697","0.041737212966649256"
"211","0","1","1.4","neighbors","Optimize","25","50","2","21886.50296585871","11178.728955417619","11469.378445693274","0.06596502123946305"
"193","0","1","1.3","neighbors","Optimize","25","50","32","198415.92697590534","125133.36152118491","10064.689144145681","0.038136852333780995"
"205","0","1","1.4","neighbors","Optimize","25","50","40","137911.96787154351","144815.68655303202","11485.929369552929","0.051194457406910567"
"201","0","1","1.4","neighbors","Optimize","25","50","49","273692.9775674993","188052.55923987235","9015.374282313956","0.032597590178158324"
"209","0","1","1.4","neighbors","Optimize","25","50","26","197716.4456116745","126396.07996647559","9965.638172224095","0.04148239376012377"
"214","0","1","1.4","neighbors","Optimize","25","50","2","23207.343885490143","12349.304425239963","12711.137365512137","0.05236323761547191"
"202","0","1","1.4","neighbors","Optimize","25","50","47","212339.68976789937","167717.53539220168","10041.446896218118","0.04800959103850663"
"207","0","1","1.4","neighbors","Optimize","25","50","27","248193.39238501777","205113.4093155408","14287.606756638772","0.04292044493492489"
"210","0","1","1.4","neighbors","Optimize","25","50","12","106838.21686324516","73422.59297297314","12278.613748959197","0.04827281841799841"
"212","0","1","1.4","neighbors","Optimize","25","50","5","45579.729456564935","31280.036400517976","12501.107002805311","0.06144749849821946"
"204","0","1","1.4","neighbors","Optimize","25","50","41","264424.1301646736","169991.2640497719","11092.13274785793","0.03491091745010437"
"208","0","1","1.4","neighbors","Optimize","25","50","23","175634.6811635589","110291.50168222142","11490.08414670439","0.0401620428624506"
"213","0","1","1.4","neighbors","Optimize","25","50","4","47037.82584062284","29403.076440757606","14660.246051932392","0.05129832925050624"
"201","0","1","1.4","neighbors","Optimize","25","50","50","282708.35184981336","187863.48149708984","9015.374282313955","0.032597590178158324"
"209","0","1","1.4","neighbors","Optimize","25","50","27","184709.43134502298","124304.05456316021","9965.638172224099","0.041482393760123776"
"205","0","1","1.4","neighbors","Optimize","25","50","41","148228.85789654794","146009.86164705196","11485.929369552929","0.051194457406910567"
"206","0","1","1.4","neighbors","Optimize","25","50","30","221769.3486957867","148091.61420335094","11922.780508836697","0.041737212966649256"
"193","0","1","1.3","neighbors","Optimize","25","50","33","208406.44188398242","125094.23133436724","9990.51490807705","0.037442501685642476"
"209","0","1","1.4","neighbors","Optimize","25","50","28","175379.52099617722","135489.27796306924","9811.002649091079","0.03871397743907093"
"212","0","1","1.4","neighbors","Optimize","25","50","6","56549.4685131866","36039.43286843952","11976.89098537478","0.055655065760005604"
"211","0","1","1.4","neighbors","Optimize","25","50","3","31227.153878995963","18450.060045537302","11894.153949310405","0.06951980144530137"
"204","0","1","1.4","neighbors","Optimize","25","50","42","275516.26291253144","171489.5615058456","11092.13274785793","0.03491091745010437"
"202","0","1","1.4","neighbors","Optimize","25","50","48","211926.052449156","173738.3510526578","9726.230455605713","0.04697451870462314"
"214","0","1","1.4","neighbors","Optimize","25","50","3","33711.461201927006","18532.161714423077","12711.13736551214","0.05236323761547191"
"208","0","1","1.4","neighbors","Optimize","25","50","24","187735.6718280717","112649.45509277433","12100.9906645128","0.042076468840176"
"213","0","1","1.4","neighbors","Optimize","25","50","5","57496.27783540244","38117.59435794005","14473.265009540255","0.04961993247937371"
"207","0","1","1.4","neighbors","Optimize","25","50","28","257563.5048933782","212199.39358769282","14045.177832571118","0.04225617455576661"
"210","0","1","1.4","neighbors","Optimize","25","50","13","112265.17237886302","79791.98961789737","11449.668637703571","0.04569813423300843"
"206","0","1","1.4","neighbors","Optimize","25","50","31","230085.13068617423","154014.53987801593","11922.780508836697","0.04173721296664925"
"205","0","1","1.4","neighbors","Optimize","25","50","42","136653.45854108507","156436.23814638704","11172.249928789843","0.049265358373148"
"212","0","1","1.4","neighbors","Optimize","25","50","7","68526.35949856137","40047.32616264753","11976.89098537478","0.055655065760005604"
"209","0","1","1.4","neighbors","Optimize","25","50","29","185962.09297292656","136305.83692169478","10582.571976749328","0.04429786967393822"
"215","0","1","1.4","neighbors","Optimize","25","50","0","0","0","4440.557986260931","0.08305921779266466"
"202","0","1","1.4","neighbors","Optimize","25","50","49","198442.52451832956","166041.95738466238","8370.93556272133","0.04002722361735416"
"193","0","1","1.3","neighbors","Optimize","25","50","34","218347.286430991","125316.49130547087","9940.844547008612","0.03687148917343761"
"214","0","1","1.4","neighbors","Optimize","25","50","4","46422.59856743914","23213.877821712966","12711.13736551214","0.0523632376154719"
"204","0","1","1.4","neighbors","Optimize","25","50","43","246436.9107956987","181957.81884257894","10843.296844359029","0.03345776518879079"
"208","0","1","1.4","neighbors","Optimize","25","50","25","194965.99449174755","121935.59818492705","11886.956463760604","0.04089264679757787"
"213","0","1","1.4","neighbors","Optimize","25","50","6","61748.74976284487","49076.79316321783","14473.265009540257","0.049619932479373706"
"211","0","1","1.4","neighbors","Optimize","25","50","4","37602.09534215644","23443.42924793217","11445.084320030508","0.06069344204278569"
"207","0","1","1.4","neighbors","Optimize","25","50","29","266192.30545647134","219930.83143668078","14045.177832571122","0.04225617455576661"
"209","0","1","1.4","neighbors","Optimize","25","50","30","194708.52573592783","139746.25162006065","10331.150145884101","0.04053448926436654"
"205","0","1","1.4","neighbors","Optimize","25","50","43","136556.3881128768","158771.75567934552","11012.765343334831","0.04814232536821577"
"212","0","1","1.4","neighbors","Optimize","25","50","8","80082.62781744426","44350.8167888581","11556.268318882863","0.053080770120708005"
"210","0","1","1.4","neighbors","Optimize","25","50","14","123870.4326846578","82160.58061528395","11605.260305794764","0.048629299084576465"
"206","0","1","1.4","neighbors","Optimize","25","50","32","237116.78010112944","160680.71772038628","11930.447521167547","0.04258913910900598"
"214","0","1","1.4","neighbors","Optimize","25","50","5","58974.8505771799","28442.722276968387","12552.252009740763","0.04938101618598071"
"215","0","1","1.4","neighbors","Optimize","25","50","1","11911.970311660754","6723.436819122386","12448.780723709788","0.07619711494569374"
"202","0","1","1.4","neighbors","Optimize","25","50","50","203373.04292147275","170515.39146194913","8370.93556272133","0.04002722361735416"
"213","0","1","1.4","neighbors","Optimize","25","50","7","68443.42169835512","51930.8995624028","14473.265009540255","0.0496199324793737"
"208","0","1","1.4","neighbors","Optimize","25","50","26","206559.8230902407","124907.09975194588","11593.828598493135","0.03923148668083006"
"193","0","1","1.3","neighbors","Optimize","25","50","35","228288.13097799954","125741.1583252007","9940.84454700861","0.03687148917343761"
