"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"PD_simple.nlogo"
"experiment"
"10/07/2024 00:31:12:079 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","payoff-benefit","init-coop-freq","payoff-cost","[step]","(count turtles with [strategy = 1]) / (count turtles)"
"774","1","0.5","0.39","92","0.013527575442247659"
"784","1","0.5","0.4","29","0.01040582726326743"
"770","1","0.5","0.39","100","0.013527575442247659"
"776","1","0.5","0.39","80","0.005202913631633715"
"780","1","0.5","0.39","70","0.008324661810613945"
"788","1","0.5","0.4","14","0.015608740894901144"
"786","1","0.5","0.4","25","0.015608740894901144"
"790","1","0.5","0.4","2","0.005202913631633715"
"783","1","0.5","0.4","33","0.01040582726326743"
"787","1","0.5","0.4","25","0.008324661810613945"
"791","1","0.5","0.4","1","0.05931321540062435"
"773","1","0.5","0.39","93","0.005202913631633715"
"781","1","0.5","0.4","56","0.013527575442247659"
"784","1","0.5","0.4","30","0.01040582726326743"
"780","1","0.5","0.39","71","0.007284079084287201"
"775","1","0.5","0.39","87","0.005202913631633715"
"776","1","0.5","0.39","81","0.005202913631633715"
"790","1","0.5","0.4","3","0.005202913631633715"
"774","1","0.5","0.39","93","0.013527575442247659"
"783","1","0.5","0.4","34","0.01040582726326743"
"779","1","0.5","0.39","73","0.005202913631633715"
"788","1","0.5","0.4","15","0.015608740894901144"
"786","1","0.5","0.4","26","0.015608740894901144"
"792","1","0.5","0.4","0","0.5098855359001041"
"780","1","0.5","0.39","72","0.007284079084287201"
"781","1","0.5","0.4","57","0.013527575442247659"
"775","1","0.5","0.39","88","0.005202913631633715"
"791","1","0.5","0.4","2","0.008324661810613945"
"787","1","0.5","0.4","26","0.008324661810613945"
"784","1","0.5","0.4","31","0.01040582726326743"
"773","1","0.5","0.39","94","0.005202913631633715"
"790","1","0.5","0.4","4","0.005202913631633715"
"776","1","0.5","0.39","82","0.005202913631633715"
"788","1","0.5","0.4","16","0.015608740894901144"
"783","1","0.5","0.4","35","0.01040582726326743"
"781","1","0.5","0.4","58","0.013527575442247659"
"775","1","0.5","0.39","89","0.005202913631633715"
"774","1","0.5","0.39","94","0.013527575442247659"
"779","1","0.5","0.39","74","0.005202913631633715"
"786","1","0.5","0.4","27","0.015608740894901144"
"773","1","0.5","0.39","95","0.005202913631633715"
"780","1","0.5","0.39","73","0.008324661810613945"
"790","1","0.5","0.4","5","0.005202913631633715"
"787","1","0.5","0.4","27","0.007284079084287201"
"792","1","0.5","0.4","1","0.061394380853277836"
"784","1","0.5","0.4","32","0.01040582726326743"
"791","1","0.5","0.4","3","0"
"776","1","0.5","0.39","83","0.005202913631633715"
"781","1","0.5","0.4","59","0.013527575442247659"
"783","1","0.5","0.4","36","0.01040582726326743"
"788","1","0.5","0.4","17","0.015608740894901144"
"774","1","0.5","0.39","95","0.013527575442247659"
"779","1","0.5","0.39","75","0.005202913631633715"
"775","1","0.5","0.39","90","0.005202913631633715"
"786","1","0.5","0.4","28","0.015608740894901144"
"792","1","0.5","0.4","2","0.011446409989594173"
"780","1","0.5","0.39","74","0.007284079084287201"
"790","1","0.5","0.4","6","0.005202913631633715"
"773","1","0.5","0.39","96","0.005202913631633715"
"784","1","0.5","0.4","33","0.01040582726326743"
"787","1","0.5","0.4","28","0.007284079084287201"
"781","1","0.5","0.4","60","0.013527575442247659"
"776","1","0.5","0.39","84","0.005202913631633715"
"783","1","0.5","0.4","37","0.01040582726326743"
"788","1","0.5","0.4","18","0.015608740894901144"
"779","1","0.5","0.39","76","0.005202913631633715"
"793","1","0.5","0.4","0","0.522372528616025"
"774","1","0.5","0.39","96","0.013527575442247659"
"775","1","0.5","0.39","91","0.005202913631633715"
"792","1","0.5","0.4","3","0.005202913631633715"
"773","1","0.5","0.39","97","0.005202913631633715"
"786","1","0.5","0.4","29","0.015608740894901144"
"790","1","0.5","0.4","7","0.005202913631633715"
"780","1","0.5","0.39","75","0.007284079084287201"
"787","1","0.5","0.4","29","0.007284079084287201"
"784","1","0.5","0.4","34","0.01040582726326743"
"779","1","0.5","0.39","77","0.005202913631633715"
"783","1","0.5","0.4","38","0.01040582726326743"
"788","1","0.5","0.4","19","0.015608740894901144"
"781","1","0.5","0.4","61","0.013527575442247659"
"775","1","0.5","0.39","92","0.005202913631633715"
"776","1","0.5","0.39","85","0.005202913631633715"
"773","1","0.5","0.39","98","0.005202913631633715"
"774","1","0.5","0.39","97","0.013527575442247659"
"793","1","0.5","0.4","1","0.08012486992715921"
"792","1","0.5","0.4","4","0.005202913631633715"
"790","1","0.5","0.4","8","0.005202913631633715"
"786","1","0.5","0.4","30","0.015608740894901144"
"780","1","0.5","0.39","76","0.008324661810613945"
"784","1","0.5","0.4","35","0.01040582726326743"
"787","1","0.5","0.4","30","0.007284079084287201"
"779","1","0.5","0.39","78","0.005202913631633715"
"783","1","0.5","0.4","39","0.01040582726326743"
"776","1","0.5","0.39","86","0.005202913631633715"
"773","1","0.5","0.39","99","0.005202913631633715"
"781","1","0.5","0.4","62","0.013527575442247659"
"793","1","0.5","0.4","2","0.01768990634755463"
"775","1","0.5","0.39","93","0.005202913631633715"
"774","1","0.5","0.39","98","0.013527575442247659"
"790","1","0.5","0.4","9","0.005202913631633715"
"788","1","0.5","0.4","20","0.015608740894901144"
"792","1","0.5","0.4","5","0.005202913631633715"
"780","1","0.5","0.39","77","0.007284079084287201"
"786","1","0.5","0.4","31","0.015608740894901144"
"787","1","0.5","0.4","31","0.007284079084287201"
"779","1","0.5","0.39","79","0.005202913631633715"
"773","1","0.5","0.39","100","0.005202913631633715"
"776","1","0.5","0.39","87","0.005202913631633715"
"783","1","0.5","0.4","40","0.01040582726326743"
"784","1","0.5","0.4","36","0.01040582726326743"
"775","1","0.5","0.39","94","0.005202913631633715"
"793","1","0.5","0.4","3","0.013527575442247659"
"781","1","0.5","0.4","63","0.013527575442247659"
"790","1","0.5","0.4","10","0.005202913631633715"
"780","1","0.5","0.39","78","0.007284079084287201"
"792","1","0.5","0.4","6","0.005202913631633715"
"774","1","0.5","0.39","99","0.013527575442247659"
"787","1","0.5","0.4","32","0.008324661810613945"
"786","1","0.5","0.4","32","0.015608740894901144"
"788","1","0.5","0.4","21","0.015608740894901144"
"776","1","0.5","0.39","88","0.005202913631633715"
"779","1","0.5","0.39","80","0.005202913631633715"
"775","1","0.5","0.39","95","0.005202913631633715"
"793","1","0.5","0.4","4","0.013527575442247659"
"784","1","0.5","0.4","37","0.01040582726326743"
"783","1","0.5","0.4","41","0.01040582726326743"
"792","1","0.5","0.4","7","0.005202913631633715"
"790","1","0.5","0.4","11","0.005202913631633715"
"780","1","0.5","0.39","79","0.007284079084287201"
"781","1","0.5","0.4","64","0.013527575442247659"
"774","1","0.5","0.39","100","0.013527575442247659"
"788","1","0.5","0.4","22","0.015608740894901144"
"786","1","0.5","0.4","33","0.015608740894901144"
"775","1","0.5","0.39","96","0.005202913631633715"
"787","1","0.5","0.4","33","0.008324661810613945"
"776","1","0.5","0.39","89","0.005202913631633715"
"794","1","0.5","0.4","0","0.4984391259105099"
"779","1","0.5","0.39","81","0.005202913631633715"
"781","1","0.5","0.4","65","0.013527575442247659"
"780","1","0.5","0.39","80","0.008324661810613945"
"783","1","0.5","0.4","42","0.01040582726326743"
"792","1","0.5","0.4","8","0.005202913631633715"
"784","1","0.5","0.4","38","0.01040582726326743"
"793","1","0.5","0.4","5","0.012486992715920915"
"776","1","0.5","0.39","90","0.005202913631633715"
"775","1","0.5","0.39","97","0.005202913631633715"
"790","1","0.5","0.4","12","0.005202913631633715"
"788","1","0.5","0.4","23","0.015608740894901144"
"787","1","0.5","0.4","34","0.007284079084287201"
"786","1","0.5","0.4","34","0.015608740894901144"
"779","1","0.5","0.39","82","0.005202913631633715"
"795","1","0.5","0.4","0","0.5327783558792925"
"780","1","0.5","0.39","81","0.007284079084287201"
"781","1","0.5","0.4","66","0.013527575442247659"
"792","1","0.5","0.4","9","0.005202913631633715"
"783","1","0.5","0.4","43","0.01040582726326743"
"776","1","0.5","0.39","91","0.005202913631633715"
"793","1","0.5","0.4","6","0.013527575442247659"
"784","1","0.5","0.4","39","0.01040582726326743"
"775","1","0.5","0.39","98","0.005202913631633715"
"794","1","0.5","0.4","1","0.07700312174817898"
"790","1","0.5","0.4","13","0.005202913631633715"
"786","1","0.5","0.4","35","0.015608740894901144"
"779","1","0.5","0.39","83","0.005202913631633715"
"788","1","0.5","0.4","24","0.015608740894901144"
"781","1","0.5","0.4","67","0.013527575442247659"
"780","1","0.5","0.39","82","0.008324661810613945"
"783","1","0.5","0.4","44","0.01040582726326743"
"787","1","0.5","0.4","35","0.007284079084287201"
"792","1","0.5","0.4","10","0.005202913631633715"
"793","1","0.5","0.4","7","0.013527575442247659"
"776","1","0.5","0.39","92","0.005202913631633715"
"784","1","0.5","0.4","40","0.01040582726326743"
"794","1","0.5","0.4","2","0.012486992715920915"
"795","1","0.5","0.4","1","0.06555671175858481"
"775","1","0.5","0.39","99","0.005202913631633715"
"786","1","0.5","0.4","36","0.015608740894901144"
"779","1","0.5","0.39","84","0.005202913631633715"
"788","1","0.5","0.4","25","0.015608740894901144"
"790","1","0.5","0.4","14","0.005202913631633715"
"781","1","0.5","0.4","68","0.013527575442247659"
"780","1","0.5","0.39","83","0.007284079084287201"
"793","1","0.5","0.4","8","0.012486992715920915"
"792","1","0.5","0.4","11","0.005202913631633715"
"783","1","0.5","0.4","45","0.01040582726326743"
"776","1","0.5","0.39","93","0.005202913631633715"
"794","1","0.5","0.4","3","0.01040582726326743"
"787","1","0.5","0.4","36","0.007284079084287201"
"779","1","0.5","0.39","85","0.005202913631633715"
"784","1","0.5","0.4","41","0.01040582726326743"
"795","1","0.5","0.4","2","0.01768990634755463"
"788","1","0.5","0.4","26","0.015608740894901144"
"790","1","0.5","0.4","15","0.005202913631633715"
"775","1","0.5","0.39","100","0.005202913631633715"
"786","1","0.5","0.4","37","0.015608740894901144"
"781","1","0.5","0.4","69","0.013527575442247659"
"780","1","0.5","0.39","84","0.007284079084287201"
"793","1","0.5","0.4","9","0.013527575442247659"
"776","1","0.5","0.39","94","0.005202913631633715"
"788","1","0.5","0.4","27","0.015608740894901144"
"792","1","0.5","0.4","12","0.005202913631633715"
"779","1","0.5","0.39","86","0.005202913631633715"
"794","1","0.5","0.4","4","0.01040582726326743"
"784","1","0.5","0.4","42","0.01040582726326743"
"787","1","0.5","0.4","37","0.007284079084287201"
"783","1","0.5","0.4","46","0.01040582726326743"
"795","1","0.5","0.4","3","0.007284079084287201"
"790","1","0.5","0.4","16","0.005202913631633715"
"781","1","0.5","0.4","70","0.013527575442247659"
"786","1","0.5","0.4","38","0.015608740894901144"
"787","1","0.5","0.4","38","0.007284079084287201"
"780","1","0.5","0.39","85","0.007284079084287201"
"794","1","0.5","0.4","5","0.01040582726326743"
"776","1","0.5","0.39","95","0.005202913631633715"
"784","1","0.5","0.4","43","0.01040582726326743"
"793","1","0.5","0.4","10","0.013527575442247659"
"796","1","0.5","0.4","0","0.46930280957336107"
"779","1","0.5","0.39","87","0.005202913631633715"
"792","1","0.5","0.4","13","0.005202913631633715"
"788","1","0.5","0.4","28","0.015608740894901144"
"783","1","0.5","0.4","47","0.01040582726326743"
"781","1","0.5","0.4","71","0.013527575442247659"
"790","1","0.5","0.4","17","0.005202913631633715"
"776","1","0.5","0.39","96","0.005202913631633715"
"795","1","0.5","0.4","4","0.007284079084287201"
"780","1","0.5","0.39","86","0.007284079084287201"
"779","1","0.5","0.39","88","0.005202913631633715"
"794","1","0.5","0.4","6","0.01040582726326743"
"784","1","0.5","0.4","44","0.01040582726326743"
"792","1","0.5","0.4","14","0.005202913631633715"
"786","1","0.5","0.4","39","0.015608740894901144"
"793","1","0.5","0.4","11","0.012486992715920915"
"787","1","0.5","0.4","39","0.007284079084287201"
"788","1","0.5","0.4","29","0.015608740894901144"
"796","1","0.5","0.4","1","0.06763787721123829"
"783","1","0.5","0.4","48","0.01040582726326743"
"781","1","0.5","0.4","72","0.013527575442247659"
"790","1","0.5","0.4","18","0.005202913631633715"
"792","1","0.5","0.4","15","0.005202913631633715"
"795","1","0.5","0.4","5","0.008324661810613945"
"779","1","0.5","0.39","89","0.005202913631633715"
"776","1","0.5","0.39","97","0.005202913631633715"
"794","1","0.5","0.4","7","0.01040582726326743"
"784","1","0.5","0.4","45","0.01040582726326743"
"780","1","0.5","0.39","87","0.007284079084287201"
"793","1","0.5","0.4","12","0.012486992715920915"
"786","1","0.5","0.4","40","0.015608740894901144"
"783","1","0.5","0.4","49","0.01040582726326743"
"781","1","0.5","0.4","73","0.013527575442247659"
"787","1","0.5","0.4","40","0.008324661810613945"
"792","1","0.5","0.4","16","0.005202913631633715"
"796","1","0.5","0.4","2","0.013527575442247659"
"794","1","0.5","0.4","8","0.01040582726326743"
"788","1","0.5","0.4","30","0.015608740894901144"
"779","1","0.5","0.39","90","0.005202913631633715"
"795","1","0.5","0.4","6","0.008324661810613945"
"784","1","0.5","0.4","46","0.01040582726326743"
"776","1","0.5","0.39","98","0.005202913631633715"
"780","1","0.5","0.39","88","0.007284079084287201"
"793","1","0.5","0.4","13","0.012486992715920915"
"790","1","0.5","0.4","19","0.005202913631633715"
"783","1","0.5","0.4","50","0.01040582726326743"
"786","1","0.5","0.4","41","0.015608740894901144"
"792","1","0.5","0.4","17","0.005202913631633715"
"779","1","0.5","0.39","91","0.005202913631633715"
"796","1","0.5","0.4","3","0.01040582726326743"
"781","1","0.5","0.4","74","0.013527575442247659"
"795","1","0.5","0.4","7","0.007284079084287201"
"780","1","0.5","0.39","89","0.008324661810613945"
"776","1","0.5","0.39","99","0.005202913631633715"
"787","1","0.5","0.4","41","0.007284079084287201"
"788","1","0.5","0.4","31","0.015608740894901144"
"784","1","0.5","0.4","47","0.01040582726326743"
"793","1","0.5","0.4","14","0.012486992715920915"
"792","1","0.5","0.4","18","0.005202913631633715"
"794","1","0.5","0.4","9","0.01040582726326743"
"779","1","0.5","0.39","92","0.005202913631633715"
"790","1","0.5","0.4","20","0.005202913631633715"
"786","1","0.5","0.4","42","0.015608740894901144"
"783","1","0.5","0.4","51","0.01040582726326743"
"795","1","0.5","0.4","8","0.007284079084287201"
"796","1","0.5","0.4","4","0.01040582726326743"
"787","1","0.5","0.4","42","0.008324661810613945"
"781","1","0.5","0.4","75","0.013527575442247659"
"792","1","0.5","0.4","19","0.005202913631633715"
"780","1","0.5","0.39","90","0.008324661810613945"
"776","1","0.5","0.39","100","0.005202913631633715"
"779","1","0.5","0.39","93","0.005202913631633715"
"784","1","0.5","0.4","48","0.01040582726326743"
"793","1","0.5","0.4","15","0.013527575442247659"
"794","1","0.5","0.4","10","0.01040582726326743"
"786","1","0.5","0.4","43","0.015608740894901144"
"788","1","0.5","0.4","32","0.015608740894901144"
"790","1","0.5","0.4","21","0.005202913631633715"
"783","1","0.5","0.4","52","0.01040582726326743"
"781","1","0.5","0.4","76","0.013527575442247659"
"795","1","0.5","0.4","9","0.008324661810613945"
"792","1","0.5","0.4","20","0.005202913631633715"
"787","1","0.5","0.4","43","0.007284079084287201"
"784","1","0.5","0.4","49","0.01040582726326743"
"794","1","0.5","0.4","11","0.01040582726326743"
"796","1","0.5","0.4","5","0.01040582726326743"
"780","1","0.5","0.39","91","0.007284079084287201"
"793","1","0.5","0.4","16","0.013527575442247659"
"779","1","0.5","0.39","94","0.005202913631633715"
"783","1","0.5","0.4","53","0.01040582726326743"
"788","1","0.5","0.4","33","0.015608740894901144"
"790","1","0.5","0.4","22","0.005202913631633715"
"792","1","0.5","0.4","21","0.005202913631633715"
"795","1","0.5","0.4","10","0.007284079084287201"
"797","1","0.5","0.4","0","0.48803329864724243"
"786","1","0.5","0.4","44","0.015608740894901144"
"794","1","0.5","0.4","12","0.01040582726326743"
"796","1","0.5","0.4","6","0.01040582726326743"
"787","1","0.5","0.4","44","0.008324661810613945"
"781","1","0.5","0.4","77","0.013527575442247659"
"779","1","0.5","0.39","95","0.005202913631633715"
"793","1","0.5","0.4","17","0.012486992715920915"
"780","1","0.5","0.39","92","0.008324661810613945"
"784","1","0.5","0.4","50","0.01040582726326743"
"788","1","0.5","0.4","34","0.015608740894901144"
"790","1","0.5","0.4","23","0.005202913631633715"
"783","1","0.5","0.4","54","0.01040582726326743"
"795","1","0.5","0.4","11","0.008324661810613945"
"786","1","0.5","0.4","45","0.015608740894901144"
"796","1","0.5","0.4","7","0.01040582726326743"
"794","1","0.5","0.4","13","0.01040582726326743"
"792","1","0.5","0.4","22","0.005202913631633715"
"781","1","0.5","0.4","78","0.013527575442247659"
"787","1","0.5","0.4","45","0.008324661810613945"
"793","1","0.5","0.4","18","0.012486992715920915"
"788","1","0.5","0.4","35","0.015608740894901144"
"784","1","0.5","0.4","51","0.01040582726326743"
"779","1","0.5","0.39","96","0.005202913631633715"
"797","1","0.5","0.4","1","0.047866805411030174"
"783","1","0.5","0.4","55","0.01040582726326743"
"780","1","0.5","0.39","93","0.007284079084287201"
"796","1","0.5","0.4","8","0.01040582726326743"
"786","1","0.5","0.4","46","0.015608740894901144"
"792","1","0.5","0.4","23","0.005202913631633715"
"790","1","0.5","0.4","24","0.005202913631633715"
"779","1","0.5","0.39","97","0.005202913631633715"
"781","1","0.5","0.4","79","0.013527575442247659"
"795","1","0.5","0.4","12","0.007284079084287201"
"793","1","0.5","0.4","19","0.013527575442247659"
"784","1","0.5","0.4","52","0.01040582726326743"
"797","1","0.5","0.4","2","0.003121748178980229"
"783","1","0.5","0.4","56","0.01040582726326743"
"779","1","0.5","0.39","98","0.005202913631633715"
"794","1","0.5","0.4","14","0.01040582726326743"
"790","1","0.5","0.4","25","0.005202913631633715"
"796","1","0.5","0.4","9","0.01040582726326743"
"787","1","0.5","0.4","46","0.008324661810613945"
"786","1","0.5","0.4","47","0.015608740894901144"
"792","1","0.5","0.4","24","0.005202913631633715"
"788","1","0.5","0.4","36","0.015608740894901144"
"780","1","0.5","0.39","94","0.008324661810613945"
"781","1","0.5","0.4","80","0.013527575442247659"
"793","1","0.5","0.4","20","0.012486992715920915"
"784","1","0.5","0.4","53","0.01040582726326743"
"783","1","0.5","0.4","57","0.01040582726326743"
"779","1","0.5","0.39","99","0.005202913631633715"
"796","1","0.5","0.4","10","0.01040582726326743"
"790","1","0.5","0.4","26","0.005202913631633715"
"792","1","0.5","0.4","25","0.005202913631633715"
"795","1","0.5","0.4","13","0.008324661810613945"
"786","1","0.5","0.4","48","0.015608740894901144"
"794","1","0.5","0.4","15","0.01040582726326743"
"780","1","0.5","0.39","95","0.007284079084287201"
"781","1","0.5","0.4","81","0.013527575442247659"
"797","1","0.5","0.4","3","0"
"787","1","0.5","0.4","47","0.008324661810613945"
"784","1","0.5","0.4","54","0.01040582726326743"
"788","1","0.5","0.4","37","0.015608740894901144"
"793","1","0.5","0.4","21","0.012486992715920915"
"783","1","0.5","0.4","58","0.01040582726326743"
"792","1","0.5","0.4","26","0.005202913631633715"
"779","1","0.5","0.39","100","0.005202913631633715"
"795","1","0.5","0.4","14","0.007284079084287201"
"796","1","0.5","0.4","11","0.01040582726326743"
"790","1","0.5","0.4","27","0.005202913631633715"
"786","1","0.5","0.4","49","0.015608740894901144"
"780","1","0.5","0.39","96","0.008324661810613945"
"781","1","0.5","0.4","82","0.013527575442247659"
"794","1","0.5","0.4","16","0.01040582726326743"
"787","1","0.5","0.4","48","0.008324661810613945"
"788","1","0.5","0.4","38","0.015608740894901144"
"795","1","0.5","0.4","15","0.008324661810613945"
"793","1","0.5","0.4","22","0.012486992715920915"
"784","1","0.5","0.4","55","0.01040582726326743"
"798","1","0.5","0.4","0","0.4890738813735692"
"783","1","0.5","0.4","59","0.01040582726326743"
"796","1","0.5","0.4","12","0.01040582726326743"
"790","1","0.5","0.4","28","0.005202913631633715"
"780","1","0.5","0.39","97","0.008324661810613945"
"781","1","0.5","0.4","83","0.013527575442247659"
"799","1","0.5","0.4","0","0.49427679500520294"
"792","1","0.5","0.4","27","0.005202913631633715"
"786","1","0.5","0.4","50","0.015608740894901144"
"794","1","0.5","0.4","17","0.01040582726326743"
"793","1","0.5","0.4","23","0.013527575442247659"
"787","1","0.5","0.4","49","0.007284079084287201"
"795","1","0.5","0.4","16","0.007284079084287201"
"788","1","0.5","0.4","39","0.015608740894901144"
"783","1","0.5","0.4","60","0.01040582726326743"
"798","1","0.5","0.4","1","0.06659729448491156"
"780","1","0.5","0.39","98","0.007284079084287201"
"790","1","0.5","0.4","29","0.005202913631633715"
"784","1","0.5","0.4","56","0.01040582726326743"
"794","1","0.5","0.4","18","0.01040582726326743"
"796","1","0.5","0.4","13","0.01040582726326743"
"786","1","0.5","0.4","51","0.015608740894901144"
"781","1","0.5","0.4","84","0.013527575442247659"
"792","1","0.5","0.4","28","0.005202913631633715"
"799","1","0.5","0.4","1","0.062434963579604576"
"793","1","0.5","0.4","24","0.013527575442247659"
"787","1","0.5","0.4","50","0.008324661810613945"
"795","1","0.5","0.4","17","0.008324661810613945"
"783","1","0.5","0.4","61","0.01040582726326743"
"788","1","0.5","0.4","40","0.015608740894901144"
"798","1","0.5","0.4","2","0.021852237252861603"
"780","1","0.5","0.39","99","0.007284079084287201"
"794","1","0.5","0.4","19","0.01040582726326743"
"790","1","0.5","0.4","30","0.005202913631633715"
"799","1","0.5","0.4","2","0"
"796","1","0.5","0.4","14","0.01040582726326743"
"792","1","0.5","0.4","29","0.005202913631633715"
"781","1","0.5","0.4","85","0.013527575442247659"
"784","1","0.5","0.4","57","0.01040582726326743"
"786","1","0.5","0.4","52","0.015608740894901144"
"795","1","0.5","0.4","18","0.008324661810613945"
"787","1","0.5","0.4","51","0.007284079084287201"
"794","1","0.5","0.4","20","0.01040582726326743"
"793","1","0.5","0.4","25","0.013527575442247659"
"783","1","0.5","0.4","62","0.01040582726326743"
"788","1","0.5","0.4","41","0.015608740894901144"
"798","1","0.5","0.4","3","0.02081165452653486"
"780","1","0.5","0.39","100","0.007284079084287201"
"796","1","0.5","0.4","15","0.01040582726326743"
"792","1","0.5","0.4","30","0.005202913631633715"
"784","1","0.5","0.4","58","0.01040582726326743"
"795","1","0.5","0.4","19","0.007284079084287201"
"790","1","0.5","0.4","31","0.005202913631633715"
"800","1","0.5","0.4","0","0.48595213319458896"
"781","1","0.5","0.4","86","0.013527575442247659"
"786","1","0.5","0.4","53","0.015608740894901144"
"793","1","0.5","0.4","26","0.013527575442247659"
"788","1","0.5","0.4","42","0.015608740894901144"
"798","1","0.5","0.4","4","0.02081165452653486"
"794","1","0.5","0.4","21","0.01040582726326743"
"787","1","0.5","0.4","52","0.008324661810613945"
"792","1","0.5","0.4","31","0.005202913631633715"
"801","1","0.5","0.41","0","0.5109261186264308"
"795","1","0.5","0.4","20","0.007284079084287201"
"790","1","0.5","0.4","32","0.005202913631633715"
"800","1","0.5","0.4","1","0.06451612903225806"
"796","1","0.5","0.4","16","0.01040582726326743"
"784","1","0.5","0.4","59","0.01040582726326743"
"781","1","0.5","0.4","87","0.013527575442247659"
"786","1","0.5","0.4","54","0.015608740894901144"
"794","1","0.5","0.4","22","0.01040582726326743"
"787","1","0.5","0.4","53","0.007284079084287201"
"798","1","0.5","0.4","5","0.02081165452653486"
"783","1","0.5","0.4","63","0.01040582726326743"
"788","1","0.5","0.4","43","0.015608740894901144"
"793","1","0.5","0.4","27","0.013527575442247659"
"792","1","0.5","0.4","32","0.005202913631633715"
"795","1","0.5","0.4","21","0.008324661810613945"
"801","1","0.5","0.41","1","0.055150884495317375"
"800","1","0.5","0.4","2","0.005202913631633715"
"790","1","0.5","0.4","33","0.005202913631633715"
"796","1","0.5","0.4","17","0.01040582726326743"
"787","1","0.5","0.4","54","0.007284079084287201"
"781","1","0.5","0.4","88","0.013527575442247659"
"794","1","0.5","0.4","23","0.01040582726326743"
"784","1","0.5","0.4","60","0.01040582726326743"
"786","1","0.5","0.4","55","0.015608740894901144"
"798","1","0.5","0.4","6","0.02081165452653486"
"788","1","0.5","0.4","44","0.015608740894901144"
"783","1","0.5","0.4","64","0.01040582726326743"
"795","1","0.5","0.4","22","0.007284079084287201"
"792","1","0.5","0.4","33","0.005202913631633715"
"793","1","0.5","0.4","28","0.013527575442247659"
"790","1","0.5","0.4","34","0.005202913631633715"
"800","1","0.5","0.4","3","0.005202913631633715"
"781","1","0.5","0.4","89","0.013527575442247659"
"796","1","0.5","0.4","18","0.01040582726326743"
"801","1","0.5","0.41","2","0.002081165452653486"
"794","1","0.5","0.4","24","0.01040582726326743"
"787","1","0.5","0.4","55","0.007284079084287201"
"786","1","0.5","0.4","56","0.015608740894901144"
"784","1","0.5","0.4","61","0.01040582726326743"
"783","1","0.5","0.4","65","0.01040582726326743"
"798","1","0.5","0.4","7","0.02081165452653486"
"790","1","0.5","0.4","35","0.005202913631633715"
"788","1","0.5","0.4","45","0.015608740894901144"
"792","1","0.5","0.4","34","0.005202913631633715"
"800","1","0.5","0.4","4","0.005202913631633715"
"781","1","0.5","0.4","90","0.013527575442247659"
"793","1","0.5","0.4","29","0.012486992715920915"
"795","1","0.5","0.4","23","0.007284079084287201"
"796","1","0.5","0.4","19","0.01040582726326743"
"787","1","0.5","0.4","56","0.008324661810613945"
"794","1","0.5","0.4","25","0.01040582726326743"
"783","1","0.5","0.4","66","0.01040582726326743"
"790","1","0.5","0.4","36","0.005202913631633715"
"801","1","0.5","0.41","3","0"
"786","1","0.5","0.4","57","0.015608740894901144"
"784","1","0.5","0.4","62","0.01040582726326743"
"798","1","0.5","0.4","8","0.02081165452653486"
"788","1","0.5","0.4","46","0.015608740894901144"
"800","1","0.5","0.4","5","0.005202913631633715"
"792","1","0.5","0.4","35","0.005202913631633715"
"796","1","0.5","0.4","20","0.01040582726326743"
"781","1","0.5","0.4","91","0.013527575442247659"
"793","1","0.5","0.4","30","0.012486992715920915"
"794","1","0.5","0.4","26","0.01040582726326743"
"787","1","0.5","0.4","57","0.008324661810613945"
"790","1","0.5","0.4","37","0.005202913631633715"
"795","1","0.5","0.4","24","0.008324661810613945"
"784","1","0.5","0.4","63","0.01040582726326743"
"783","1","0.5","0.4","67","0.01040582726326743"
"786","1","0.5","0.4","58","0.015608740894901144"
"798","1","0.5","0.4","9","0.02081165452653486"
"788","1","0.5","0.4","47","0.015608740894901144"
"802","1","0.5","0.41","0","0.5202913631633714"
"781","1","0.5","0.4","92","0.013527575442247659"
"800","1","0.5","0.4","6","0.005202913631633715"
"792","1","0.5","0.4","36","0.005202913631633715"
"793","1","0.5","0.4","31","0.012486992715920915"
"796","1","0.5","0.4","21","0.01040582726326743"
"790","1","0.5","0.4","38","0.005202913631633715"
"787","1","0.5","0.4","58","0.007284079084287201"
"794","1","0.5","0.4","27","0.01040582726326743"
"786","1","0.5","0.4","59","0.015608740894901144"
"784","1","0.5","0.4","64","0.01040582726326743"
"795","1","0.5","0.4","25","0.007284079084287201"
"783","1","0.5","0.4","68","0.01040582726326743"
"788","1","0.5","0.4","48","0.015608740894901144"
"781","1","0.5","0.4","93","0.013527575442247659"
"800","1","0.5","0.4","7","0.005202913631633715"
"798","1","0.5","0.4","10","0.02081165452653486"
"796","1","0.5","0.4","22","0.01040582726326743"
"793","1","0.5","0.4","32","0.013527575442247659"
"802","1","0.5","0.41","1","0.07075962539021852"
"792","1","0.5","0.4","37","0.005202913631633715"
"790","1","0.5","0.4","39","0.005202913631633715"
"787","1","0.5","0.4","59","0.008324661810613945"
"794","1","0.5","0.4","28","0.01040582726326743"
"800","1","0.5","0.4","8","0.005202913631633715"
"783","1","0.5","0.4","69","0.01040582726326743"
"781","1","0.5","0.4","94","0.013527575442247659"
"784","1","0.5","0.4","65","0.01040582726326743"
"786","1","0.5","0.4","60","0.015608740894901144"
