"BehaviorSpace results (NetLogo 5.3.1)"
"wild_dogs.nlogo"
"sensitivity-analysis"
"04/12/2016 02:18:42:452 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","carrying-capacity","years-to-simulate","mortality-adult","mortality-disperser","mean-meeting-rate","[step]","count dogs","extinct?"
"16076","80","100","0.15","0.45","1.2","100","36","false"
"16075","80","100","0.15","0.45","1.2","100","30","false"
"16077","80","100","0.15","0.45","1.2","100","47","false"
"16078","80","100","0.15","0.45","1.2","100","72","false"
"16079","80","100","0.15","0.45","1.2","100","45","false"
"16080","80","100","0.15","0.45","1.2","100","30","false"
"16081","80","100","0.15","0.45","1.4","100","37","false"
"16082","80","100","0.15","0.45","1.4","100","44","false"
"16083","80","100","0.15","0.45","1.4","100","39","false"
"16084","80","100","0.15","0.45","1.4","100","51","false"
"16085","80","100","0.15","0.45","1.4","100","25","false"
"16086","80","100","0.15","0.45","1.4","100","64","false"
"16087","80","100","0.15","0.45","1.4","100","45","false"
"16089","80","100","0.15","0.45","1.4","100","43","false"
"16088","80","100","0.15","0.45","1.4","100","38","false"
"16091","80","100","0.15","0.45","1.4","100","31","false"
"16090","80","100","0.15","0.45","1.4","100","46","false"
"16092","80","100","0.15","0.45","1.4","100","43","false"
"16093","80","100","0.15","0.45","1.4","100","42","false"
"16094","80","100","0.15","0.45","1.4","100","27","false"
"16096","80","100","0.15","0.45","1.4","100","50","false"
"16095","80","100","0.15","0.45","1.4","100","39","false"
"16097","80","100","0.15","0.45","1.4","100","56","false"
"16098","80","100","0.15","0.45","1.4","100","49","false"
"16100","80","100","0.15","0.45","1.4","100","54","false"
"16099","80","100","0.15","0.45","1.4","100","58","false"
"16102","80","100","0.15","0.45","1.4","100","50","false"
"16101","80","100","0.15","0.45","1.4","100","44","false"
"16103","80","100","0.15","0.45","1.4","100","54","false"
"16105","80","100","0.15","0.45","1.4","100","48","false"
"16107","80","100","0.15","0.45","1.4","100","1","false"
"16104","80","100","0.15","0.45","1.4","100","55","false"
"16106","80","100","0.15","0.45","1.4","100","39","false"
"16109","80","100","0.15","0.45","1.4","100","34","false"
"16110","80","100","0.15","0.45","1.4","100","47","false"
"16108","80","100","0.15","0.45","1.4","100","49","false"
"16112","80","100","0.15","0.45","1.6","100","33","false"
"16113","80","100","0.15","0.45","1.6","100","52","false"
"16111","80","100","0.15","0.45","1.6","100","47","false"
"16114","80","100","0.15","0.45","1.6","100","62","false"
"16115","80","100","0.15","0.45","1.6","100","38","false"
"16117","80","100","0.15","0.45","1.6","100","12","false"
"16116","80","100","0.15","0.45","1.6","100","40","false"
"16119","80","100","0.15","0.45","1.6","100","43","false"
"16121","80","100","0.15","0.45","1.6","100","37","false"
"16120","80","100","0.15","0.45","1.6","100","39","false"
"16122","80","100","0.15","0.45","1.6","100","40","false"
"16118","80","100","0.15","0.45","1.6","100","41","false"
"16124","80","100","0.15","0.45","1.6","100","39","false"
"16123","80","100","0.15","0.45","1.6","100","56","false"
"16125","80","100","0.15","0.45","1.6","100","55","false"
"16127","80","100","0.15","0.45","1.6","100","39","false"
"16126","80","100","0.15","0.45","1.6","100","48","false"
"16128","80","100","0.15","0.45","1.6","100","52","false"
"16129","80","100","0.15","0.45","1.6","100","56","false"
"16131","80","100","0.15","0.45","1.6","100","31","false"
"16130","80","100","0.15","0.45","1.6","100","43","false"
"16132","80","100","0.15","0.45","1.6","100","34","false"
"16133","80","100","0.15","0.45","1.6","100","46","false"
"16134","80","100","0.15","0.45","1.6","100","39","false"
"16135","80","100","0.15","0.45","1.6","100","51","false"
"16137","80","100","0.15","0.45","1.6","100","46","false"
"16136","80","100","0.15","0.45","1.6","100","52","false"
"16138","80","100","0.15","0.45","1.6","100","53","false"
"16140","80","100","0.15","0.45","1.6","100","44","false"
"16141","80","100","0.15","0.45","1.8","100","54","false"
"16139","80","100","0.15","0.45","1.6","100","42","false"
"16142","80","100","0.15","0.45","1.8","100","42","false"
"16144","80","100","0.15","0.45","1.8","100","31","false"
"16143","80","100","0.15","0.45","1.8","100","23","false"
"16145","80","100","0.15","0.45","1.8","100","14","false"
"16146","80","100","0.15","0.45","1.8","100","62","false"
"16147","80","100","0.15","0.45","1.8","100","52","false"
"16148","80","100","0.15","0.45","1.8","100","52","false"
"16151","80","100","0.15","0.45","1.8","100","43","false"
"16150","80","100","0.15","0.45","1.8","100","36","false"
"16149","80","100","0.15","0.45","1.8","100","25","false"
"16152","80","100","0.15","0.45","1.8","100","38","false"
"16153","80","100","0.15","0.45","1.8","100","54","false"
"16154","80","100","0.15","0.45","1.8","100","42","false"
"16155","80","100","0.15","0.45","1.8","100","29","false"
"16156","80","100","0.15","0.45","1.8","100","50","false"
"16157","80","100","0.15","0.45","1.8","100","43","false"
"16160","80","100","0.15","0.45","1.8","100","49","false"
"16158","80","100","0.15","0.45","1.8","100","50","false"
"16162","80","100","0.15","0.45","1.8","100","23","false"
"16161","80","100","0.15","0.45","1.8","100","49","false"
"16159","80","100","0.15","0.45","1.8","100","39","false"
"16163","80","100","0.15","0.45","1.8","100","45","false"
"16164","80","100","0.15","0.45","1.8","100","39","false"
"16165","80","100","0.15","0.45","1.8","100","57","false"
"16167","80","100","0.15","0.45","1.8","100","47","false"
"16166","80","100","0.15","0.45","1.8","100","50","false"
"16169","80","100","0.15","0.45","1.8","100","58","false"
"16168","80","100","0.15","0.45","1.8","100","35","false"
"16171","80","100","0.15","0.45","2","100","39","false"
"16170","80","100","0.15","0.45","1.8","100","40","false"
"16172","80","100","0.15","0.45","2","100","59","false"
"16173","80","100","0.15","0.45","2","100","43","false"
"16174","80","100","0.15","0.45","2","100","59","false"
"16175","80","100","0.15","0.45","2","100","53","false"
"16177","80","100","0.15","0.45","2","100","34","false"
"16176","80","100","0.15","0.45","2","100","36","false"
"16178","80","100","0.15","0.45","2","100","63","false"
"16180","80","100","0.15","0.45","2","100","55","false"
"16179","80","100","0.15","0.45","2","100","57","false"
"16181","80","100","0.15","0.45","2","100","26","false"
"16182","80","100","0.15","0.45","2","100","12","false"
"16183","80","100","0.15","0.45","2","100","51","false"
"16185","80","100","0.15","0.45","2","100","60","false"
"16184","80","100","0.15","0.45","2","100","43","false"
"16186","80","100","0.15","0.45","2","100","38","false"
"16187","80","100","0.15","0.45","2","100","64","false"
"16189","80","100","0.15","0.45","2","100","45","false"
"16190","80","100","0.15","0.45","2","100","46","false"
"16188","80","100","0.15","0.45","2","100","51","false"
"16191","80","100","0.15","0.45","2","100","85","false"
"16192","80","100","0.15","0.45","2","100","58","false"
"16193","80","100","0.15","0.45","2","100","52","false"
"16194","80","100","0.15","0.45","2","100","43","false"
"16202","80","100","0.15","0.5","0.4","100","2","false"
"16195","80","100","0.15","0.45","2","100","44","false"
"16196","80","100","0.15","0.45","2","100","40","false"
"16201","80","100","0.15","0.5","0.4","100","17","false"
"16197","80","100","0.15","0.45","2","100","44","false"
"16203","80","100","0.15","0.5","0.4","100","25","false"
"16199","80","100","0.15","0.45","2","100","51","false"
"16198","80","100","0.15","0.45","2","100","42","false"
"16200","80","100","0.15","0.45","2","100","44","false"
"16206","80","100","0.15","0.5","0.4","100","15","false"
"16205","80","100","0.15","0.5","0.4","100","38","false"
"16207","80","100","0.15","0.5","0.4","100","23","false"
"16204","80","100","0.15","0.5","0.4","100","31","false"
"16209","80","100","0.15","0.5","0.4","100","33","false"
"16208","80","100","0.15","0.5","0.4","100","40","false"
"16211","80","100","0.15","0.5","0.4","100","42","false"
"16214","80","100","0.15","0.5","0.4","100","24","false"
"16210","80","100","0.15","0.5","0.4","100","38","false"
"16213","80","100","0.15","0.5","0.4","100","19","false"
"16215","80","100","0.15","0.5","0.4","100","15","false"
"16212","80","100","0.15","0.5","0.4","100","47","false"
"16217","80","100","0.15","0.5","0.4","100","21","false"
"16216","80","100","0.15","0.5","0.4","100","18","false"
"16218","80","100","0.15","0.5","0.4","100","1","false"
"16223","80","100","0.15","0.5","0.4","92","0","true"
"16225","80","100","0.15","0.5","0.4","43","0","true"
"16219","80","100","0.15","0.5","0.4","100","49","false"
"16221","80","100","0.15","0.5","0.4","97","0","true"
"16224","80","100","0.15","0.5","0.4","100","16","false"
"16222","80","100","0.15","0.5","0.4","100","24","false"
"16227","80","100","0.15","0.5","0.4","100","24","false"
"16220","80","100","0.15","0.5","0.4","100","29","false"
"16226","80","100","0.15","0.5","0.4","100","6","false"
"16229","80","100","0.15","0.5","0.4","100","13","false"
"16228","80","100","0.15","0.5","0.4","100","41","false"
"16230","80","100","0.15","0.5","0.4","100","46","false"
"16232","80","100","0.15","0.5","0.6","100","2","false"
"16231","80","100","0.15","0.5","0.6","100","44","false"
"16236","80","100","0.15","0.5","0.6","100","28","false"
"16233","80","100","0.15","0.5","0.6","100","37","false"
"16235","80","100","0.15","0.5","0.6","100","49","false"
"16237","80","100","0.15","0.5","0.6","100","37","false"
"16234","80","100","0.15","0.5","0.6","100","51","false"
"16241","80","100","0.15","0.5","0.6","90","0","true"
"16240","80","100","0.15","0.5","0.6","100","45","false"
"16238","80","100","0.15","0.5","0.6","100","30","false"
"16239","80","100","0.15","0.5","0.6","100","51","false"
"16247","80","100","0.15","0.5","0.6","74","0","true"
"16242","80","100","0.15","0.5","0.6","100","17","false"
"16245","80","100","0.15","0.5","0.6","100","19","false"
"16243","80","100","0.15","0.5","0.6","100","21","false"
"16244","80","100","0.15","0.5","0.6","100","52","false"
"16246","80","100","0.15","0.5","0.6","100","31","false"
"16248","80","100","0.15","0.5","0.6","100","20","false"
"16251","80","100","0.15","0.5","0.6","100","12","false"
"16249","80","100","0.15","0.5","0.6","100","40","false"
"16254","80","100","0.15","0.5","0.6","55","0","true"
"16255","80","100","0.15","0.5","0.6","87","0","true"
"16250","80","100","0.15","0.5","0.6","100","39","false"
"16253","80","100","0.15","0.5","0.6","100","28","false"
"16256","80","100","0.15","0.5","0.6","100","40","false"
"16252","80","100","0.15","0.5","0.6","100","36","false"
"16259","80","100","0.15","0.5","0.6","100","1","false"
"16258","80","100","0.15","0.5","0.6","100","14","false"
"16257","80","100","0.15","0.5","0.6","100","39","false"
"16260","80","100","0.15","0.5","0.6","100","50","false"
"16261","80","100","0.15","0.5","0.8","100","37","false"
"16262","80","100","0.15","0.5","0.8","100","23","false"
"16266","80","100","0.15","0.5","0.8","100","21","false"
"16263","80","100","0.15","0.5","0.8","100","48","false"
"16265","80","100","0.15","0.5","0.8","100","45","false"
"16267","80","100","0.15","0.5","0.8","100","30","false"
"16264","80","100","0.15","0.5","0.8","100","17","false"
"16269","80","100","0.15","0.5","0.8","98","0","true"
"16268","80","100","0.15","0.5","0.8","100","24","false"
"16270","80","100","0.15","0.5","0.8","100","51","false"
"16273","80","100","0.15","0.5","0.8","100","18","false"
"16271","80","100","0.15","0.5","0.8","100","37","false"
"16272","80","100","0.15","0.5","0.8","100","43","false"
"16274","80","100","0.15","0.5","0.8","100","53","false"
"16275","80","100","0.15","0.5","0.8","100","47","false"
"16276","80","100","0.15","0.5","0.8","100","59","false"
"16277","80","100","0.15","0.5","0.8","100","33","false"
"16279","80","100","0.15","0.5","0.8","100","52","false"
"16278","80","100","0.15","0.5","0.8","100","53","false"
"16280","80","100","0.15","0.5","0.8","100","32","false"
"16281","80","100","0.15","0.5","0.8","100","41","false"
"16282","80","100","0.15","0.5","0.8","100","25","false"
"16284","80","100","0.15","0.5","0.8","100","31","false"
"16285","80","100","0.15","0.5","0.8","100","56","false"
"16287","80","100","0.15","0.5","0.8","100","22","false"
"16286","80","100","0.15","0.5","0.8","100","29","false"
"16288","80","100","0.15","0.5","0.8","100","14","false"
"16283","80","100","0.15","0.5","0.8","100","31","false"
"16289","80","100","0.15","0.5","0.8","100","43","false"
"16290","80","100","0.15","0.5","0.8","100","40","false"
"16292","80","100","0.15","0.5","1","100","47","false"
"16291","80","100","0.15","0.5","1","100","62","false"
"16295","80","100","0.15","0.5","1","100","50","false"
"16296","80","100","0.15","0.5","1","100","25","false"
"16293","80","100","0.15","0.5","1","100","40","false"
"16294","80","100","0.15","0.5","1","100","36","false"
"16300","80","100","0.15","0.5","1","70","0","true"
"16297","80","100","0.15","0.5","1","100","21","false"
"16298","80","100","0.15","0.5","1","100","15","false"
"16299","80","100","0.15","0.5","1","100","37","false"
"16301","80","100","0.15","0.5","1","100","31","false"
"16304","80","100","0.15","0.5","1","100","1","false"
"16303","80","100","0.15","0.5","1","100","32","false"
"16302","80","100","0.15","0.5","1","100","51","false"
"16305","80","100","0.15","0.5","1","100","50","false"
"16306","80","100","0.15","0.5","1","100","50","false"
"16307","80","100","0.15","0.5","1","100","40","false"
"16310","80","100","0.15","0.5","1","100","47","false"
"16308","80","100","0.15","0.5","1","100","38","false"
"16309","80","100","0.15","0.5","1","100","51","false"
"16311","80","100","0.15","0.5","1","100","54","false"
"16313","80","100","0.15","0.5","1","100","49","false"
"16312","80","100","0.15","0.5","1","100","31","false"
"16315","80","100","0.15","0.5","1","100","44","false"
"16314","80","100","0.15","0.5","1","100","31","false"
"16316","80","100","0.15","0.5","1","100","49","false"
"16317","80","100","0.15","0.5","1","100","25","false"
"16318","80","100","0.15","0.5","1","100","54","false"
"16319","80","100","0.15","0.5","1","100","31","false"
"16320","80","100","0.15","0.5","1","100","39","false"
"16322","80","100","0.15","0.5","1.2","100","41","false"
"16323","80","100","0.15","0.5","1.2","100","59","false"
"16321","80","100","0.15","0.5","1.2","100","40","false"
"16328","80","100","0.15","0.5","1.2","52","0","true"
"16324","80","100","0.15","0.5","1.2","100","39","false"
"16325","80","100","0.15","0.5","1.2","100","36","false"
"16326","80","100","0.15","0.5","1.2","100","55","false"
"16327","80","100","0.15","0.5","1.2","100","38","false"
"16329","80","100","0.15","0.5","1.2","100","29","false"
"16330","80","100","0.15","0.5","1.2","100","46","false"
"16333","80","100","0.15","0.5","1.2","100","7","false"
"16332","80","100","0.15","0.5","1.2","100","49","false"
"16331","80","100","0.15","0.5","1.2","100","36","false"
"16334","80","100","0.15","0.5","1.2","100","34","false"
"16335","80","100","0.15","0.5","1.2","100","37","false"
"16336","80","100","0.15","0.5","1.2","100","47","false"
"16337","80","100","0.15","0.5","1.2","100","46","false"
"16338","80","100","0.15","0.5","1.2","100","57","false"
"16340","80","100","0.15","0.5","1.2","100","36","false"
"16339","80","100","0.15","0.5","1.2","100","50","false"
"16342","80","100","0.15","0.5","1.2","100","45","false"
"16343","80","100","0.15","0.5","1.2","100","41","false"
"16344","80","100","0.15","0.5","1.2","100","44","false"
"16341","80","100","0.15","0.5","1.2","100","27","false"
"16345","80","100","0.15","0.5","1.2","100","66","false"
"16346","80","100","0.15","0.5","1.2","100","40","false"
"16347","80","100","0.15","0.5","1.2","100","12","false"
"16349","80","100","0.15","0.5","1.2","100","22","false"
"16348","80","100","0.15","0.5","1.2","100","15","false"
"16350","80","100","0.15","0.5","1.2","100","56","false"
"16354","80","100","0.15","0.5","1.4","100","14","false"
"16351","80","100","0.15","0.5","1.4","100","37","false"
"16353","80","100","0.15","0.5","1.4","100","50","false"
"16355","80","100","0.15","0.5","1.4","100","7","false"
"16352","80","100","0.15","0.5","1.4","100","60","false"
"16359","80","100","0.15","0.5","1.4","79","0","true"
"16357","80","100","0.15","0.5","1.4","100","33","false"
"16363","80","100","0.15","0.5","1.4","55","0","true"
"16356","80","100","0.15","0.5","1.4","100","32","false"
"16358","80","100","0.15","0.5","1.4","100","61","false"
"16360","80","100","0.15","0.5","1.4","100","41","false"
"16362","80","100","0.15","0.5","1.4","100","34","false"
"16361","80","100","0.15","0.5","1.4","100","43","false"
"16364","80","100","0.15","0.5","1.4","100","60","false"
"16370","80","100","0.15","0.5","1.4","75","0","true"
"16367","80","100","0.15","0.5","1.4","100","34","false"
"16365","80","100","0.15","0.5","1.4","100","45","false"
"16368","80","100","0.15","0.5","1.4","100","34","false"
"16372","80","100","0.15","0.5","1.4","84","0","true"
"16366","80","100","0.15","0.5","1.4","100","49","false"
"16369","80","100","0.15","0.5","1.4","100","43","false"
"16371","80","100","0.15","0.5","1.4","100","37","false"
"16376","80","100","0.15","0.5","1.4","100","17","false"
"16375","80","100","0.15","0.5","1.4","99","0","true"
"16374","80","100","0.15","0.5","1.4","100","43","false"
"16373","80","100","0.15","0.5","1.4","100","49","false"
"16377","80","100","0.15","0.5","1.4","100","42","false"
"16379","80","100","0.15","0.5","1.4","100","14","false"
"16378","80","100","0.15","0.5","1.4","100","34","false"
"16380","80","100","0.15","0.5","1.4","100","52","false"
"16384","80","100","0.15","0.5","1.6","100","39","false"
"16381","80","100","0.15","0.5","1.6","100","52","false"
"16382","80","100","0.15","0.5","1.6","100","43","false"
"16383","80","100","0.15","0.5","1.6","100","53","false"
"16385","80","100","0.15","0.5","1.6","100","46","false"
"16386","80","100","0.15","0.5","1.6","100","57","false"
"16387","80","100","0.15","0.5","1.6","100","37","false"
"16388","80","100","0.15","0.5","1.6","100","37","false"
"16389","80","100","0.15","0.5","1.6","100","48","false"
"16390","80","100","0.15","0.5","1.6","100","40","false"
"16393","80","100","0.15","0.5","1.6","100","49","false"
"16391","80","100","0.15","0.5","1.6","100","50","false"
"16392","80","100","0.15","0.5","1.6","100","60","false"
"16394","80","100","0.15","0.5","1.6","100","48","false"
"16401","80","100","0.15","0.5","1.6","100","8","false"
"16396","80","100","0.15","0.5","1.6","100","63","false"
"16395","80","100","0.15","0.5","1.6","100","43","false"
"16397","80","100","0.15","0.5","1.6","100","31","false"
"16398","80","100","0.15","0.5","1.6","100","43","false"
"16399","80","100","0.15","0.5","1.6","100","40","false"
"16400","80","100","0.15","0.5","1.6","100","54","false"
"16402","80","100","0.15","0.5","1.6","100","57","false"
"16403","80","100","0.15","0.5","1.6","100","47","false"
"16405","80","100","0.15","0.5","1.6","100","17","false"
"16404","80","100","0.15","0.5","1.6","100","47","false"
"16406","80","100","0.15","0.5","1.6","100","40","false"
"16408","80","100","0.15","0.5","1.6","100","38","false"
"16407","80","100","0.15","0.5","1.6","100","48","false"
"16409","80","100","0.15","0.5","1.6","100","69","false"
"16411","80","100","0.15","0.5","1.8","100","12","false"
"16410","80","100","0.15","0.5","1.6","100","59","false"
"16412","80","100","0.15","0.5","1.8","100","17","false"
"16413","80","100","0.15","0.5","1.8","100","44","false"
"16414","80","100","0.15","0.5","1.8","100","43","false"
"16415","80","100","0.15","0.5","1.8","100","51","false"
"16417","80","100","0.15","0.5","1.8","100","33","false"
"16416","80","100","0.15","0.5","1.8","100","51","false"
"16418","80","100","0.15","0.5","1.8","100","48","false"
"16419","80","100","0.15","0.5","1.8","100","48","false"
"16421","80","100","0.15","0.5","1.8","100","58","false"
"16420","80","100","0.15","0.5","1.8","100","59","false"
"16422","80","100","0.15","0.5","1.8","100","58","false"
"16423","80","100","0.15","0.5","1.8","100","51","false"
"16425","80","100","0.15","0.5","1.8","100","65","false"
"16424","80","100","0.15","0.5","1.8","100","46","false"
"16426","80","100","0.15","0.5","1.8","100","49","false"
"16427","80","100","0.15","0.5","1.8","100","52","false"
"16428","80","100","0.15","0.5","1.8","100","34","false"
"16430","80","100","0.15","0.5","1.8","100","50","false"
"16433","80","100","0.15","0.5","1.8","100","35","false"
"16431","80","100","0.15","0.5","1.8","100","51","false"
"16432","80","100","0.15","0.5","1.8","100","67","false"
"16429","80","100","0.15","0.5","1.8","100","47","false"
"16436","80","100","0.15","0.5","1.8","100","18","false"
"16434","80","100","0.15","0.5","1.8","100","41","false"
"16435","80","100","0.15","0.5","1.8","100","30","false"
"16443","80","100","0.15","0.5","2","100","10","false"
"16437","80","100","0.15","0.5","1.8","100","31","false"
"16438","80","100","0.15","0.5","1.8","100","37","false"
"16439","80","100","0.15","0.5","1.8","100","47","false"
"16440","80","100","0.15","0.5","1.8","100","43","false"
"16442","80","100","0.15","0.5","2","100","35","false"
"16441","80","100","0.15","0.5","2","100","43","false"
"16444","80","100","0.15","0.5","2","100","20","false"
"16445","80","100","0.15","0.5","2","100","39","false"
"16446","80","100","0.15","0.5","2","100","30","false"
"16447","80","100","0.15","0.5","2","100","39","false"
"16449","80","100","0.15","0.5","2","100","39","false"
"16448","80","100","0.15","0.5","2","100","38","false"
"16450","80","100","0.15","0.5","2","100","47","false"
"16452","80","100","0.15","0.5","2","100","37","false"
"16451","80","100","0.15","0.5","2","100","52","false"
"16454","80","100","0.15","0.5","2","100","28","false"
"16453","80","100","0.15","0.5","2","100","56","false"
"16455","80","100","0.15","0.5","2","100","24","false"
"16456","80","100","0.15","0.5","2","100","40","false"
"16457","80","100","0.15","0.5","2","100","49","false"
"16458","80","100","0.15","0.5","2","100","47","false"
"16459","80","100","0.15","0.5","2","100","38","false"
"16460","80","100","0.15","0.5","2","100","0","false"
"16465","80","100","0.15","0.5","2","100","25","false"
"16461","80","100","0.15","0.5","2","100","46","false"
"16462","80","100","0.15","0.5","2","100","32","false"
"16463","80","100","0.15","0.5","2","100","35","false"
"16464","80","100","0.15","0.5","2","100","35","false"
"16466","80","100","0.15","0.5","2","100","52","false"
"16467","80","100","0.15","0.5","2","100","35","false"
"16471","80","100","0.15","0.55","0.4","92","0","true"
"16468","80","100","0.15","0.5","2","100","42","false"
"16475","80","100","0.15","0.55","0.4","50","0","true"
"16469","80","100","0.15","0.5","2","100","49","false"
"16470","80","100","0.15","0.5","2","100","39","false"
"16473","80","100","0.15","0.55","0.4","100","43","false"
"16472","80","100","0.15","0.55","0.4","100","58","false"
"16479","80","100","0.15","0.55","0.4","39","0","true"
"16477","80","100","0.15","0.55","0.4","49","0","true"
"16476","80","100","0.15","0.55","0.4","100","40","false"
"16474","80","100","0.15","0.55","0.4","100","25","false"
"16481","80","100","0.15","0.55","0.4","65","0","true"
"16483","80","100","0.15","0.55","0.4","86","0","true"
"16478","80","100","0.15","0.55","0.4","100","42","false"
"16484","80","100","0.15","0.55","0.4","65","0","true"
"16480","80","100","0.15","0.55","0.4","100","29","false"
"16482","80","100","0.15","0.55","0.4","100","38","false"
"16486","80","100","0.15","0.55","0.4","100","14","false"
"16489","80","100","0.15","0.55","0.4","84","0","true"
"16491","80","100","0.15","0.55","0.4","57","0","true"
"16487","80","100","0.15","0.55","0.4","100","21","false"
"16485","80","100","0.15","0.55","0.4","100","28","false"
"16492","80","100","0.15","0.55","0.4","100","6","false"
"16488","80","100","0.15","0.55","0.4","100","17","false"
"16490","80","100","0.15","0.55","0.4","100","2","false"
"16495","80","100","0.15","0.55","0.4","100","22","false"
"16493","80","100","0.15","0.55","0.4","100","37","false"
"16496","80","100","0.15","0.55","0.4","100","50","false"
"16494","80","100","0.15","0.55","0.4","100","42","false"
"16497","80","100","0.15","0.55","0.4","100","39","false"
"16501","80","100","0.15","0.55","0.6","100","14","false"
"16498","80","100","0.15","0.55","0.4","100","21","false"
"16499","80","100","0.15","0.55","0.4","100","44","false"
"16502","80","100","0.15","0.55","0.6","100","1","false"
"16500","80","100","0.15","0.55","0.4","100","16","false"
"16507","80","100","0.15","0.55","0.6","59","0","true"
"16504","80","100","0.15","0.55","0.6","100","17","false"
"16503","80","100","0.15","0.55","0.6","100","2","false"
"16511","80","100","0.15","0.55","0.6","57","0","true"
"16506","80","100","0.15","0.55","0.6","100","28","false"
"16505","80","100","0.15","0.55","0.6","100","68","false"
"16509","80","100","0.15","0.55","0.6","100","42","false"
"16508","80","100","0.15","0.55","0.6","100","39","false"
"16513","80","100","0.15","0.55","0.6","100","46","false"
"16510","80","100","0.15","0.55","0.6","100","45","false"
"16512","80","100","0.15","0.55","0.6","100","24","false"
"16514","80","100","0.15","0.55","0.6","100","23","false"
"16515","80","100","0.15","0.55","0.6","100","22","false"
"16516","80","100","0.15","0.55","0.6","100","36","false"
"16517","80","100","0.15","0.55","0.6","100","28","false"
"16518","80","100","0.15","0.55","0.6","100","38","false"
"16521","80","100","0.15","0.55","0.6","100","1","false"
"16519","80","100","0.15","0.55","0.6","100","8","false"
"16526","80","100","0.15","0.55","0.6","63","0","true"
"16525","80","100","0.15","0.55","0.6","87","0","true"
"16523","80","100","0.15","0.55","0.6","100","22","false"
"16522","80","100","0.15","0.55","0.6","100","32","false"
"16520","80","100","0.15","0.55","0.6","100","34","false"
"16524","80","100","0.15","0.55","0.6","100","33","false"
"16528","80","100","0.15","0.55","0.6","92","0","true"
"16530","80","100","0.15","0.55","0.6","88","0","true"
"16527","80","100","0.15","0.55","0.6","100","35","false"
"16534","80","100","0.15","0.55","0.8","50","0","true"
"16529","80","100","0.15","0.55","0.6","100","22","false"
"16533","80","100","0.15","0.55","0.8","100","19","false"
"16531","80","100","0.15","0.55","0.8","100","19","false"
"16532","80","100","0.15","0.55","0.8","100","36","false"
"16535","80","100","0.15","0.55","0.8","100","40","false"
"16536","80","100","0.15","0.55","0.8","100","34","false"
"16537","80","100","0.15","0.55","0.8","100","40","false"
"16538","80","100","0.15","0.55","0.8","100","30","false"
"16539","80","100","0.15","0.55","0.8","100","29","false"
"16542","80","100","0.15","0.55","0.8","100","57","false"
"16543","80","100","0.15","0.55","0.8","100","7","false"
"16541","80","100","0.15","0.55","0.8","100","50","false"
"16540","80","100","0.15","0.55","0.8","100","55","false"
"16544","80","100","0.15","0.55","0.8","100","53","false"
"16545","80","100","0.15","0.55","0.8","100","19","false"
"16550","80","100","0.15","0.55","0.8","88","0","true"
"16546","80","100","0.15","0.55","0.8","100","17","false"
"16547","80","100","0.15","0.55","0.8","100","33","false"
"16552","80","100","0.15","0.55","0.8","78","0","true"
"16553","80","100","0.15","0.55","0.8","65","0","true"
"16548","80","100","0.15","0.55","0.8","100","41","false"
"16549","80","100","0.15","0.55","0.8","100","38","false"
"16551","80","100","0.15","0.55","0.8","100","38","false"
"16554","80","100","0.15","0.55","0.8","100","29","false"
"16555","80","100","0.15","0.55","0.8","100","6","false"
"16556","80","100","0.15","0.55","0.8","100","24","false"
"16559","80","100","0.15","0.55","0.8","100","38","false"
"16557","80","100","0.15","0.55","0.8","100","28","false"
"16558","80","100","0.15","0.55","0.8","100","63","false"
"16560","80","100","0.15","0.55","0.8","100","24","false"
"16563","80","100","0.15","0.55","1","100","31","false"
"16567","80","100","0.15","0.55","1","70","0","true"
"16562","80","100","0.15","0.55","1","100","42","false"
"16561","80","100","0.15","0.55","1","100","57","false"
"16565","80","100","0.15","0.55","1","100","62","false"
"16564","80","100","0.15","0.55","1","100","20","false"
"16566","80","100","0.15","0.55","1","100","13","false"
"16574","80","100","0.15","0.55","1","50","0","true"
"16568","80","100","0.15","0.55","1","100","51","false"
"16570","80","100","0.15","0.55","1","84","0","true"
"16571","80","100","0.15","0.55","1","100","56","false"
"16575","80","100","0.15","0.55","1","100","24","false"
"16576","80","100","0.15","0.55","1","54","0","true"
"16569","80","100","0.15","0.55","1","100","20","false"
"16573","80","100","0.15","0.55","1","100","28","false"
"16572","80","100","0.15","0.55","1","100","38","false"
"16577","80","100","0.15","0.55","1","93","0","true"
"16578","80","100","0.15","0.55","1","100","38","false"
"16579","80","100","0.15","0.55","1","100","34","false"
"16582","80","100","0.15","0.55","1","100","34","false"
"16581","80","100","0.15","0.55","1","100","42","false"
"16580","80","100","0.15","0.55","1","100","36","false"
"16583","80","100","0.15","0.55","1","100","42","false"
"16588","80","100","0.15","0.55","1","46","0","true"
"16585","80","100","0.15","0.55","1","100","36","false"
"16584","80","100","0.15","0.55","1","100","31","false"
"16586","80","100","0.15","0.55","1","100","20","false"
"16589","80","100","0.15","0.55","1","100","39","false"
"16587","80","100","0.15","0.55","1","100","45","false"
"16590","80","100","0.15","0.55","1","100","46","false"
"16591","80","100","0.15","0.55","1.2","100","35","false"
"16592","80","100","0.15","0.55","1.2","100","35","false"
"16593","80","100","0.15","0.55","1.2","100","44","false"
"16595","80","100","0.15","0.55","1.2","100","44","false"
