"BehaviorSpace results (NetLogo 6.2.0)"
"BusinessInvestor.nlogo"
"vary-time-horizon"
"10/07/2021 01:21:37:948 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","profit-multiplier","risk-multiplier","vision-mode","sense-radius","failure-max","turtle-coloring-mode","failure-min","max-ticks","color-patches-by","num-investors","time-horizon","[step]","mean [wealth] of turtles","mean [failures] of turtles","mean [profit] of turtles","mean [p-failure] of turtles"
"369","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","132066.45804566855","0.66","6904.037481793234","0.02939742534642217"
"384","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","126731.82336920724","0.71","6853.446263341032","0.026790866167044368"
"370","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","125879.47026590785","0.77","7207.704787468584","0.0279866178118214"
"385","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","128242.71581828447","0.7","6899.810587401634","0.031657972284382836"
"382","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","127452.01685836987","0.76","6736.335278646667","0.02701028906881293"
"381","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","127535.96503115603","0.89","6698.468098956401","0.027602304185459683"
"386","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","127388.59701652516","0.51","6618.674879554712","0.02710678088311474"
"389","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","127210.17604079512","0.69","6854.926112791013","0.025474465847069937"
"390","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","127971.84552565623","0.73","6841.916972658597","0.029474342598401083"
"383","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","127844.89278470665","0.69","6652.567509044105","0.029167990254857664"
"391","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","114633.76263064845","0.75","6743.04444707584","0.027456264668811146"
"387","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","116447.32510245673","0.78","6864.172010792099","0.027476427801502598"
"392","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","121575.82488953335","0.79","6564.133098421087","0.028072679705093334"
"393","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","131188.3831676187","0.72","6759.738219700409","0.02975612151629297"
"394","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","128754.6719523311","0.83","6886.227890783312","0.02970364176792663"
"375","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","124358.05159578938","0.61","7013.970361968822","0.027809388937711736"
"395","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","112968.7598827094","0.96","6810.910048683232","0.029632817232999126"
"399","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","123846.5142352406","0.75","6784.518560071455","0.029072909931949574"
"401","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","129048.85552830782","0.67","6961.75593688914","0.02571591730852504"
"403","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","108977.71030467255","0.82","6442.708660457368","0.027775417740108235"
"405","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","129123.91447047648","0.76","7161.1819769371305","0.029371782762863393"
"402","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","115063.81080173863","0.87","6801.769088348661","0.028900589481983697"
"397","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","121241.13189872356","0.83","6826.535416892315","0.026979459824454377"
"406","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","119651.73332039457","0.77","6602.850652444785","0.029989833649290146"
"396","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","118434.17493355395","0.7","6486.405319532081","0.026976440465084028"
"388","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","112559.68148138282","1","6857.808757319","0.03372381156828577"
"404","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","116789.778953804","0.55","6409.996644491486","0.024780509038828814"
"408","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","124825.53287769522","0.82","6861.876411426259","0.030673579685686257"
"407","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","121138.95634646741","0.82","6489.979360102629","0.0324601767041529"
"410","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","124239.15572159238","0.76","7032.853360101743","0.031137261775435753"
"409","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","111004.89866411863","0.9","7069.382128258607","0.029857227874961055"
"411","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","124402.3001684995","0.74","6761.23455423122","0.02652211975367312"
"398","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","114230.38596207747","0.81","6665.074173205076","0.031603523793100885"
"400","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","20","24","129822.88820793832","0.73","6887.177960719273","0.029596773332330222"
"412","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","122059.6251759574","0.84","6809.207978619877","0.028168729614629667"
"415","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","123957.20018014773","0.74","6755.229055131267","0.02884782360170763"
"414","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","115036.01196461171","0.73","6773.6206968297165","0.029504330516312866"
"416","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","105018.49364829862","0.94","6590.172698320013","0.0290367926577442"
"417","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","127427.72034844624","0.6","6712.752144983962","0.028407958093964215"
"418","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","134068.34366797595","0.74","6813.550227957258","0.027710271349638688"
"421","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","121218.53823032475","0.8","6729.433588761664","0.028395349868890096"
"425","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","134164.0703880837","0.71","6784.766194217224","0.02727839307097231"
"413","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","115657.1991809804","0.83","6731.129186091139","0.029871838919033368"
"419","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","119629.755172123","0.79","7008.711283027503","0.030026086581408117"
"427","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","128277.5677000023","0.71","7091.251342995258","0.028579544766540274"
"424","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","128194.81319964166","0.68","6507.541824342758","0.029756428961676185"
"426","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","115223.02969411934","0.83","6753.834038510842","0.030228452273328436"
"420","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","21","24","112702.14217390587","0.92","6905.406298406221","0.03122860005285135"
"429","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","114535.09586726764","0.72","6546.0421377649545","0.027578767488890356"
"432","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","114630.48693558345","0.89","6781.677701969133","0.027585117667865436"
"428","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","116170.27803718392","0.84","6813.830107598612","0.030420303893457054"
"423","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","115743.98463089985","0.78","6921.329258982243","0.028020440616585013"
"433","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","125626.42563414635","0.82","6817.84820824382","0.032208835754208395"
"435","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","110349.87253789668","0.74","6584.5735994075685","0.028856546905119372"
"436","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","131542.02836847352","0.69","6467.266654810828","0.025975883890499908"
"434","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","116963.0557328603","0.9","6894.957836387504","0.02861066501168819"
"438","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","124723.86797340494","0.74","6955.214529522917","0.027595792446958006"
"437","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","127366.32198852106","0.69","6655.973383227654","0.028917350571390058"
"439","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","107237.35313961103","0.84","6591.542547376464","0.028792348296611498"
"442","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","118140.2977697643","0.77","6729.154975132704","0.029954965228514346"
"441","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","113491.84982905621","0.73","6564.640159468014","0.027433734911980517"
"443","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","119786.55179656085","0.73","6518.769814753457","0.026401471204647278"
"440","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","100632.75493523537","0.99","6490.796620977838","0.03544174593903364"
"446","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","118122.14433410125","0.81","6592.464270788666","0.03025827603091997"
"447","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","116043.125563154","0.85","6685.46588436769","0.029788870966250235"
"444","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","112646.50481232561","0.78","6601.272675325272","0.030220727650866093"
"448","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","115782.36092689287","0.79","7073.237810724309","0.02848369475819249"
"449","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","118060.03575903378","0.87","6501.982072014086","0.029553025603762814"
"450","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","118271.57567040795","0.82","6885.258618667617","0.028843466964749726"
"422","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","104806.68280170042","0.78","6611.43342920556","0.0272821578251906"
"451","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","131185.6522436206","0.68","7251.789619436421","0.027060144473431066"
"452","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","117868.04449167271","0.81","6817.748196020054","0.029951990823990863"
"431","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","115878.05054706652","0.68","6478.773673983513","0.028805260399828888"
"430","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","22","24","128579.84550900846","0.61","6438.2327200438995","0.027447862428008146"
"455","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","112660.99317373976","0.83","6492.463529449876","0.030873519739384535"
"454","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","127286.63846166736","0.72","6880.830752940168","0.02821556298953102"
"456","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","117337.6604110781","0.7","6470.955233791681","0.02702919921838871"
"453","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","121345.60093487777","0.58","6641.463082977765","0.029402403190067657"
"457","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","121133.6067101374","0.7","6895.134495640676","0.029661868122395848"
"445","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","122565.09296034345","0.68","6481.363706427651","0.027343770294991375"
"462","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","121568.69520992159","0.79","6821.155059086175","0.029555378310933328"
"461","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","116442.69900566194","0.87","6828.596532683698","0.0296698364391884"
"458","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","122142.40555490332","0.7","6699.740545501977","0.02846389077406316"
"459","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","121577.5639199846","0.66","6621.756662140082","0.026522825464695022"
"463","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","117567.02951326719","0.76","6464.572699139642","0.0291094689605807"
"466","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","126986.59194347402","0.55","6644.240180227533","0.02730857824659919"
"464","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","126355.01237846684","0.69","6787.40925440485","0.028136804694916674"
"468","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","114917.60176544695","0.81","6819.88821498982","0.029414934293677857"
"469","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","122535.97055409371","0.7","6291.5169446258315","0.028870746481832067"
"472","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","116864.49435663185","0.94","6762.824978863839","0.029865265810469093"
"473","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","128488.53027545178","0.69","6888.072836712025","0.027865338803292613"
"474","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","121028.621583756","0.75","6683.623453957183","0.03007069531225053"
"467","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","105119.79158568288","0.81","6325.241722687292","0.028701087222770115"
"470","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","106298.24920909073","0.86","6072.236996686177","0.030696564832918063"
"476","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","128779.73792448992","0.76","6839.112539783422","0.03158405809932851"
"475","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","132965.26744296972","0.62","6664.908410543473","0.02890399966055508"
"465","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","111762.24586675312","0.75","6515.286182800922","0.0271424088399533"
"479","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","122400.47281963457","0.74","6520.5106918284155","0.029258128654528082"
"478","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","117866.07499901183","0.8","6377.312492939368","0.02707598225446734"
"471","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","124886.33111426063","0.73","6692.390395293748","0.03318967924806132"
"477","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","117396.47182175529","0.69","6758.234146463684","0.02869504311738149"
"460","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","23","24","126218.4986447617","0.84","7192.170792063841","0.03258126273391858"
"480","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","24","24","134129.3445759303","0.74","6812.259281145836","0.026138048277650407"
"481","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","117020.17724433923","0.8","6992.183812921211","0.02894295519756955"
"483","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","120868.89563166715","0.87","6711.737612634623","0.02795567875084943"
"485","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","115084.41673843111","0.79","6354.089492198869","0.029589810644061673"
"482","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","121196.09120523615","0.77","6477.132390328712","0.0266847389566701"
"484","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","112899.14060376884","0.74","6389.95231065121","0.031381623952229466"
"486","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","125228.08035930581","0.69","6612.336117699954","0.029259208301184825"
"487","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","119745.74419825649","0.78","6451.598412646604","0.030385227374452213"
"488","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","120622.98740421682","0.66","6300.533062131821","0.028468595921328492"
"489","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","119985.31839775041","0.74","6458.184619587767","0.02546142175250784"
"492","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","122462.65694517113","0.58","6642.958227392154","0.026179037511251665"
"493","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","131453.25017352364","0.6","6843.959186729731","0.02855469374150779"
"495","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","120030.05660649281","0.82","7054.578489170152","0.031234520742604174"
"490","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","112529.09833466582","0.77","6543.381014351765","0.030104204773133518"
"494","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","101584.08712672815","0.78","6331.794217327617","0.028295540547604737"
"491","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","142230.08010494508","0.47","6953.369597491919","0.025531011349468894"
"496","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","118878.85573319372","0.91","6873.174041105556","0.029078377977918304"
"499","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","119281.87059303539","0.74","6932.403587602741","0.03179891542698156"
"497","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","130471.16443591684","0.65","6861.248536848285","0.02769792651086865"
"500","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","120067.8643473486","0.62","6517.186575665363","0.028794850463557915"
"498","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","25","24","126262.38587877256","0.65","6386.069411748828","0.026036515856837982"
