"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"10/07/2025 21:50:53:651 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"1552","0.1","red","radius","0.01","exp utility","50","7","25","24","153470.52710567086"
"1556","0.1","red","radius","0.01","exp utility","50","7","25","24","148214.6735083052"
"1551","0.1","red","radius","0.01","exp utility","50","7","25","24","140605.12465717213"
"1554","0.1","red","radius","0.01","exp utility","50","7","25","24","141734.2862298776"
"1553","0.1","red","radius","0.01","exp utility","50","7","25","24","138948.03464121412"
"1560","0.1","red","radius","0.01","exp utility","50","7","25","24","152089.01515228627"
"1558","0.1","red","radius","0.01","exp utility","50","7","25","24","159176.9308891383"
"1557","0.1","red","radius","0.01","exp utility","50","7","25","24","157654.2320810256"
"1559","0.1","red","radius","0.01","exp utility","50","7","25","24","146250.49638811644"
"1561","0.1","red","radius","0.01","exp utility","50","8","25","24","140772.77471148258"
"1566","0.1","red","radius","0.01","exp utility","50","8","25","24","143684.00322408107"
"1562","0.1","red","radius","0.01","exp utility","50","8","25","24","147433.55131043555"
"1564","0.1","red","radius","0.01","exp utility","50","8","25","24","155151.47921321366"
"1563","0.1","red","radius","0.01","exp utility","50","8","25","24","151668.9371426769"
"1567","0.1","red","radius","0.01","exp utility","50","8","25","24","143638.34814415645"
"1568","0.1","red","radius","0.01","exp utility","50","8","25","24","149068.50822254329"
"1565","0.1","red","radius","0.01","exp utility","50","8","25","24","133945.0329689721"
"1570","0.1","red","radius","0.01","exp utility","50","8","25","24","143049.76687744522"
"1569","0.1","red","radius","0.01","exp utility","50","8","25","24","152239.9312554418"
"1572","0.1","red","radius","0.01","exp utility","50","8","25","24","137091.18893240116"
"1571","0.1","red","radius","0.01","exp utility","50","8","25","24","135241.78224679493"
"1573","0.1","red","radius","0.01","exp utility","50","8","25","24","143576.93646182766"
"1574","0.1","red","radius","0.01","exp utility","50","8","25","24","153437.4351371808"
"1575","0.1","red","radius","0.01","exp utility","50","8","25","24","144854.7242966766"
"1578","0.1","red","radius","0.01","exp utility","50","8","25","24","157686.17281484551"
"1577","0.1","red","radius","0.01","exp utility","50","8","25","24","145596.5023422908"
"1576","0.1","red","radius","0.01","exp utility","50","8","25","24","132824.97169149786"
"1579","0.1","red","radius","0.01","exp utility","50","8","25","24","142882.34565105932"
"1581","0.1","red","radius","0.01","exp utility","50","8","25","24","155201.28696965205"
"1583","0.1","red","radius","0.01","exp utility","50","8","25","24","149896.5421886069"
"1582","0.1","red","radius","0.01","exp utility","50","8","25","24","152400.79927341727"
"1580","0.1","red","radius","0.01","exp utility","50","8","25","24","167018.56325151422"
"1584","0.1","red","radius","0.01","exp utility","50","8","25","24","144087.2514913399"
"1586","0.1","red","radius","0.01","exp utility","50","8","25","24","149448.66132765758"
"1587","0.1","red","radius","0.01","exp utility","50","8","25","24","147617.5219147332"
"1585","0.1","red","radius","0.01","exp utility","50","8","25","24","137297.40982507053"
"1588","0.1","red","radius","0.01","exp utility","50","8","25","24","153602.54028859976"
"1589","0.1","red","radius","0.01","exp utility","50","8","25","24","160827.27316895215"
"1590","0.1","red","radius","0.01","exp utility","50","8","25","24","135610.4928355772"
"1591","0.1","red","radius","0.01","exp utility","50","9","25","24","138356.76697519905"
"1592","0.1","red","radius","0.01","exp utility","50","9","25","24","169556.0642533535"
"1595","0.1","red","radius","0.01","exp utility","50","9","25","24","157793.5138041774"
"1593","0.1","red","radius","0.01","exp utility","50","9","25","24","158919.02704244957"
"1594","0.1","red","radius","0.01","exp utility","50","9","25","24","157282.46973154528"
"1597","0.1","red","radius","0.01","exp utility","50","9","25","24","150841.1731737704"
"1600","0.1","red","radius","0.01","exp utility","50","9","25","24","147296.46964166668"
"1598","0.1","red","radius","0.01","exp utility","50","9","25","24","148054.76344636647"
"1596","0.1","red","radius","0.01","exp utility","50","9","25","24","132251.83796703655"
"1602","0.1","red","radius","0.01","exp utility","50","9","25","24","150894.28316729554"
"1599","0.1","red","radius","0.01","exp utility","50","9","25","24","142285.33750417858"
"1604","0.1","red","radius","0.01","exp utility","50","9","25","24","135479.34199664538"
"1603","0.1","red","radius","0.01","exp utility","50","9","25","24","159543.048081385"
"1601","0.1","red","radius","0.01","exp utility","50","9","25","24","131426.07711789868"
"1605","0.1","red","radius","0.01","exp utility","50","9","25","24","130496.80910366522"
"1606","0.1","red","radius","0.01","exp utility","50","9","25","24","152225.71474525373"
"1607","0.1","red","radius","0.01","exp utility","50","9","25","24","153083.83678528908"
"1608","0.1","red","radius","0.01","exp utility","50","9","25","24","133066.07156160474"
"1610","0.1","red","radius","0.01","exp utility","50","9","25","24","169724.01328560335"
"1609","0.1","red","radius","0.01","exp utility","50","9","25","24","148014.79477041052"
"1611","0.1","red","radius","0.01","exp utility","50","9","25","24","142896.95391514312"
"1612","0.1","red","radius","0.01","exp utility","50","9","25","24","148079.21958263192"
"1614","0.1","red","radius","0.01","exp utility","50","9","25","24","156861.1103556088"
"1613","0.1","red","radius","0.01","exp utility","50","9","25","24","162393.0532114859"
"1615","0.1","red","radius","0.01","exp utility","50","9","25","24","149554.52653848703"
"1616","0.1","red","radius","0.01","exp utility","50","9","25","24","143297.6483810686"
"1617","0.1","red","radius","0.01","exp utility","50","9","25","24","142014.68809287614"
"1618","0.1","red","radius","0.01","exp utility","50","9","25","24","146537.80844921022"
"1620","0.1","red","radius","0.01","exp utility","50","9","25","24","156825.51584569176"
"1619","0.1","red","radius","0.01","exp utility","50","9","25","24","147811.60575130067"
"1621","0.1","red","radius","0.01","exp utility","50","10","25","24","148763.23039861536"
"1624","0.1","red","radius","0.01","exp utility","50","10","25","24","156220.2292064731"
"1622","0.1","red","radius","0.01","exp utility","50","10","25","24","150282.17764121102"
"1623","0.1","red","radius","0.01","exp utility","50","10","25","24","138341.60432425144"
"1625","0.1","red","radius","0.01","exp utility","50","10","25","24","163055.8524377032"
"1628","0.1","red","radius","0.01","exp utility","50","10","25","24","167008.55544373597"
"1627","0.1","red","radius","0.01","exp utility","50","10","25","24","154834.95642695934"
"1626","0.1","red","radius","0.01","exp utility","50","10","25","24","167242.42667208082"
"1629","0.1","red","radius","0.01","exp utility","50","10","25","24","140927.15155439024"
"1630","0.1","red","radius","0.01","exp utility","50","10","25","24","135460.07641740364"
"1634","0.1","red","radius","0.01","exp utility","50","10","25","24","158502.66266814206"
"1631","0.1","red","radius","0.01","exp utility","50","10","25","24","137349.18962873524"
"1633","0.1","red","radius","0.01","exp utility","50","10","25","24","152543.79305854006"
"1635","0.1","red","radius","0.01","exp utility","50","10","25","24","146247.79387128854"
"1632","0.1","red","radius","0.01","exp utility","50","10","25","24","145478.1539884697"
"1638","0.1","red","radius","0.01","exp utility","50","10","25","24","158896.62706892865"
"1651","0.1","red","radius","0.01","exp utility","60","0","25","24","68708.47535040516"
"1652","0.1","red","radius","0.01","exp utility","60","0","25","24","74047.8371596847"
"1636","0.1","red","radius","0.01","exp utility","50","10","25","24","144315.35163063716"
"1637","0.1","red","radius","0.01","exp utility","50","10","25","24","138365.0239488952"
"1639","0.1","red","radius","0.01","exp utility","50","10","25","24","144090.66797773182"
"1640","0.1","red","radius","0.01","exp utility","50","10","25","24","153671.74452049928"
"1653","0.1","red","radius","0.01","exp utility","60","0","25","24","80137.77746029112"
"1654","0.1","red","radius","0.01","exp utility","60","0","25","24","69172.23994791743"
"1656","0.1","red","radius","0.01","exp utility","60","0","25","24","77989.4336986181"
"1655","0.1","red","radius","0.01","exp utility","60","0","25","24","61959.0049007203"
"1657","0.1","red","radius","0.01","exp utility","60","0","25","24","90166.52305350268"
"1658","0.1","red","radius","0.01","exp utility","60","0","25","24","69033.64303730284"
"1641","0.1","red","radius","0.01","exp utility","50","10","25","24","150089.36754584123"
"1659","0.1","red","radius","0.01","exp utility","60","0","25","24","71313.88227344264"
"1660","0.1","red","radius","0.01","exp utility","60","0","25","24","85951.93762613328"
"1661","0.1","red","radius","0.01","exp utility","60","0","25","24","93784.88971475755"
"1662","0.1","red","radius","0.01","exp utility","60","0","25","24","80285.18441364735"
"1663","0.1","red","radius","0.01","exp utility","60","0","25","24","80765.31749252409"
"1666","0.1","red","radius","0.01","exp utility","60","0","25","24","85042.423856786"
"1665","0.1","red","radius","0.01","exp utility","60","0","25","24","78519.42037716687"
"1643","0.1","red","radius","0.01","exp utility","50","10","25","24","129174.83797396073"
"1664","0.1","red","radius","0.01","exp utility","60","0","25","24","69140.36411841372"
"1642","0.1","red","radius","0.01","exp utility","50","10","25","24","146857.9223274662"
"1668","0.1","red","radius","0.01","exp utility","60","0","25","24","67185.09449464479"
"1669","0.1","red","radius","0.01","exp utility","60","0","25","24","87415.58029560556"
"1667","0.1","red","radius","0.01","exp utility","60","0","25","24","88640.5685556549"
"1672","0.1","red","radius","0.01","exp utility","60","0","25","24","89637.05493383347"
"1673","0.1","red","radius","0.01","exp utility","60","0","25","24","64487.99739139853"
"1670","0.1","red","radius","0.01","exp utility","60","0","25","24","81874.69651547162"
"1671","0.1","red","radius","0.01","exp utility","60","0","25","24","70191.92316867707"
"1644","0.1","red","radius","0.01","exp utility","50","10","25","24","140223.61417315574"
"1674","0.1","red","radius","0.01","exp utility","60","0","25","24","73602.6688357496"
"1675","0.1","red","radius","0.01","exp utility","60","0","25","24","65101.673709428454"
"1676","0.1","red","radius","0.01","exp utility","60","0","25","24","78867.46740759787"
"1679","0.1","red","radius","0.01","exp utility","60","0","25","24","79195.62153848699"
"1677","0.1","red","radius","0.01","exp utility","60","0","25","24","77034.64753104716"
"1678","0.1","red","radius","0.01","exp utility","60","0","25","24","78907.47758610906"
"1680","0.1","red","radius","0.01","exp utility","60","0","25","24","66532.40607445709"
"1681","0.1","red","radius","0.01","exp utility","60","1","25","24","121493.02441844238"
"1645","0.1","red","radius","0.01","exp utility","50","10","25","24","144394.23849205635"
"1682","0.1","red","radius","0.01","exp utility","60","1","25","24","124899.89490510737"
"1683","0.1","red","radius","0.01","exp utility","60","1","25","24","121886.20647684351"
"1684","0.1","red","radius","0.01","exp utility","60","1","25","24","106153.16279355103"
"1685","0.1","red","radius","0.01","exp utility","60","1","25","24","135877.69989234235"
"1686","0.1","red","radius","0.01","exp utility","60","1","25","24","131109.85785455882"
"1688","0.1","red","radius","0.01","exp utility","60","1","25","24","121190.4750196983"
"1689","0.1","red","radius","0.01","exp utility","60","1","25","24","119140.20427993758"
"1647","0.1","red","radius","0.01","exp utility","50","10","25","24","140487.8368642559"
"1687","0.1","red","radius","0.01","exp utility","60","1","25","24","122027.52111849897"
"1690","0.1","red","radius","0.01","exp utility","60","1","25","24","126398.04677533252"
"1691","0.1","red","radius","0.01","exp utility","60","1","25","24","128253.65321364345"
"1692","0.1","red","radius","0.01","exp utility","60","1","25","24","138505.23105775498"
"1693","0.1","red","radius","0.01","exp utility","60","1","25","24","110977.32833196865"
"1694","0.1","red","radius","0.01","exp utility","60","1","25","24","131978.9894201084"
"1695","0.1","red","radius","0.01","exp utility","60","1","25","24","139849.25153615695"
"1648","0.1","red","radius","0.01","exp utility","50","10","25","24","138925.5346203023"
"1646","0.1","red","radius","0.01","exp utility","50","10","25","24","143189.96443300584"
"1698","0.1","red","radius","0.01","exp utility","60","1","25","24","145892.915431987"
"1697","0.1","red","radius","0.01","exp utility","60","1","25","24","117460.06164839165"
"1696","0.1","red","radius","0.01","exp utility","60","1","25","24","112412.02279709258"
"1699","0.1","red","radius","0.01","exp utility","60","1","25","24","112408.90173063008"
"1701","0.1","red","radius","0.01","exp utility","60","1","25","24","124051.2621774856"
"1700","0.1","red","radius","0.01","exp utility","60","1","25","24","133265.90597128135"
"1703","0.1","red","radius","0.01","exp utility","60","1","25","24","114229.23653108448"
"1702","0.1","red","radius","0.01","exp utility","60","1","25","24","147051.8178389161"
"1649","0.1","red","radius","0.01","exp utility","50","10","25","24","130163.99795286803"
"1704","0.1","red","radius","0.01","exp utility","60","1","25","24","122740.04730900117"
"1705","0.1","red","radius","0.01","exp utility","60","1","25","24","130257.62059802534"
"1706","0.1","red","radius","0.01","exp utility","60","1","25","24","114658.79436289668"
"1707","0.1","red","radius","0.01","exp utility","60","1","25","24","141388.55077892047"
"1708","0.1","red","radius","0.01","exp utility","60","1","25","24","124290.45171536216"
"1709","0.1","red","radius","0.01","exp utility","60","1","25","24","130730.32498024583"
"1710","0.1","red","radius","0.01","exp utility","60","1","25","24","113430.59435688469"
"1650","0.1","red","radius","0.01","exp utility","50","10","25","24","131713.14895262674"
"1711","0.1","red","radius","0.01","exp utility","60","2","25","24","129148.85614220276"
"1712","0.1","red","radius","0.01","exp utility","60","2","25","24","145604.19989072852"
"1713","0.1","red","radius","0.01","exp utility","60","2","25","24","140999.45417012193"
"1715","0.1","red","radius","0.01","exp utility","60","2","25","24","137837.7905365235"
"1714","0.1","red","radius","0.01","exp utility","60","2","25","24","145773.73207922638"
"1716","0.1","red","radius","0.01","exp utility","60","2","25","24","134008.5342680271"
"1719","0.1","red","radius","0.01","exp utility","60","2","25","24","124878.42559291006"
"1718","0.1","red","radius","0.01","exp utility","60","2","25","24","123288.8140354027"
"1721","0.1","red","radius","0.01","exp utility","60","2","25","24","140146.49322979563"
"1717","0.1","red","radius","0.01","exp utility","60","2","25","24","125705.40972333649"
"1722","0.1","red","radius","0.01","exp utility","60","2","25","24","148973.9585064626"
"1720","0.1","red","radius","0.01","exp utility","60","2","25","24","131103.27370885067"
"1724","0.1","red","radius","0.01","exp utility","60","2","25","24","133835.03172260028"
"1723","0.1","red","radius","0.01","exp utility","60","2","25","24","132937.21234056712"
"1725","0.1","red","radius","0.01","exp utility","60","2","25","24","135263.30268690677"
"1726","0.1","red","radius","0.01","exp utility","60","2","25","24","155055.64557181328"
"1727","0.1","red","radius","0.01","exp utility","60","2","25","24","148991.17749364176"
"1728","0.1","red","radius","0.01","exp utility","60","2","25","24","126320.72674238269"
"1729","0.1","red","radius","0.01","exp utility","60","2","25","24","128492.0867924893"
"1731","0.1","red","radius","0.01","exp utility","60","2","25","24","128128.85511609593"
"1734","0.1","red","radius","0.01","exp utility","60","2","25","24","133195.53303022144"
"1730","0.1","red","radius","0.01","exp utility","60","2","25","24","134058.8611553818"
"1732","0.1","red","radius","0.01","exp utility","60","2","25","24","160173.673991505"
"1733","0.1","red","radius","0.01","exp utility","60","2","25","24","135667.86470055813"
"1737","0.1","red","radius","0.01","exp utility","60","2","25","24","132233.34474103354"
"1736","0.1","red","radius","0.01","exp utility","60","2","25","24","140726.12363722798"
"1738","0.1","red","radius","0.01","exp utility","60","2","25","24","136431.28938665034"
"1735","0.1","red","radius","0.01","exp utility","60","2","25","24","127883.72671757944"
"1739","0.1","red","radius","0.01","exp utility","60","2","25","24","141619.38320077854"
"1740","0.1","red","radius","0.01","exp utility","60","2","25","24","132101.67668856433"
"1742","0.1","red","radius","0.01","exp utility","60","3","25","24","141876.3519630235"
"1741","0.1","red","radius","0.01","exp utility","60","3","25","24","132818.25178026696"
"1743","0.1","red","radius","0.01","exp utility","60","3","25","24","149503.25847438636"
"1746","0.1","red","radius","0.01","exp utility","60","3","25","24","143843.17947263565"
"1744","0.1","red","radius","0.01","exp utility","60","3","25","24","134858.45427441367"
"1748","0.1","red","radius","0.01","exp utility","60","3","25","24","127758.44024774242"
"1752","0.1","red","radius","0.01","exp utility","60","3","25","24","135100.3887963563"
"1750","0.1","red","radius","0.01","exp utility","60","3","25","24","147627.39270455166"
"1753","0.1","red","radius","0.01","exp utility","60","3","25","24","142256.52301500636"
"1749","0.1","red","radius","0.01","exp utility","60","3","25","24","132218.32340029866"
"1745","0.1","red","radius","0.01","exp utility","60","3","25","24","132444.51894155043"
"1747","0.1","red","radius","0.01","exp utility","60","3","25","24","147013.56097503172"
"1751","0.1","red","radius","0.01","exp utility","60","3","25","24","121944.40755355515"
"1754","0.1","red","radius","0.01","exp utility","60","3","25","24","146245.5088236363"
"1755","0.1","red","radius","0.01","exp utility","60","3","25","24","139490.3237668465"
"1756","0.1","red","radius","0.01","exp utility","60","3","25","24","149362.25952180763"
"1758","0.1","red","radius","0.01","exp utility","60","3","25","24","123665.40810164853"
"1757","0.1","red","radius","0.01","exp utility","60","3","25","24","122521.13798847461"
"1760","0.1","red","radius","0.01","exp utility","60","3","25","24","129528.88087045106"
"1759","0.1","red","radius","0.01","exp utility","60","3","25","24","144460.89233858505"
"1767","0.1","red","radius","0.01","exp utility","60","3","25","24","136363.67985400383"
"1766","0.1","red","radius","0.01","exp utility","60","3","25","24","134115.83169882547"
"1761","0.1","red","radius","0.01","exp utility","60","3","25","24","136879.8819237455"
"1764","0.1","red","radius","0.01","exp utility","60","3","25","24","145212.5826558301"
"1763","0.1","red","radius","0.01","exp utility","60","3","25","24","135711.76468918563"
"1762","0.1","red","radius","0.01","exp utility","60","3","25","24","138186.76327809962"
"1769","0.1","red","radius","0.01","exp utility","60","3","25","24","142656.6016250605"
"1765","0.1","red","radius","0.01","exp utility","60","3","25","24","149507.37531735483"
"1768","0.1","red","radius","0.01","exp utility","60","3","25","24","137725.86915253184"
"1770","0.1","red","radius","0.01","exp utility","60","3","25","24","128304.33908683219"
"1771","0.1","red","radius","0.01","exp utility","60","4","25","24","140034.83211244288"
"1772","0.1","red","radius","0.01","exp utility","60","4","25","24","124278.48160649835"
"1776","0.1","red","radius","0.01","exp utility","60","4","25","24","133506.2048567528"
"1773","0.1","red","radius","0.01","exp utility","60","4","25","24","119081.98151808055"
"1774","0.1","red","radius","0.01","exp utility","60","4","25","24","157173.93775491722"
"1775","0.1","red","radius","0.01","exp utility","60","4","25","24","144046.13735241833"
"1781","0.1","red","radius","0.01","exp utility","60","4","25","24","143700.9548751693"
"1784","0.1","red","radius","0.01","exp utility","60","4","25","24","155409.2428048091"
"1782","0.1","red","radius","0.01","exp utility","60","4","25","24","142969.84598925378"
"1780","0.1","red","radius","0.01","exp utility","60","4","25","24","121224.42732782793"
"1783","0.1","red","radius","0.01","exp utility","60","4","25","24","140622.32544106757"
"1777","0.1","red","radius","0.01","exp utility","60","4","25","24","156810.13516022405"
"1778","0.1","red","radius","0.01","exp utility","60","4","25","24","129493.34393195977"
"1779","0.1","red","radius","0.01","exp utility","60","4","25","24","152519.73124966916"
"1785","0.1","red","radius","0.01","exp utility","60","4","25","24","128808.36011161492"
"1786","0.1","red","radius","0.01","exp utility","60","4","25","24","138048.3949955926"
"1789","0.1","red","radius","0.01","exp utility","60","4","25","24","148561.02885284412"
"1787","0.1","red","radius","0.01","exp utility","60","4","25","24","130858.66829177107"
"1790","0.1","red","radius","0.01","exp utility","60","4","25","24","141835.4149889845"
"1788","0.1","red","radius","0.01","exp utility","60","4","25","24","142101.17895387264"
"1791","0.1","red","radius","0.01","exp utility","60","4","25","24","132437.45994795416"
"1794","0.1","red","radius","0.01","exp utility","60","4","25","24","137185.6697713014"
"1795","0.1","red","radius","0.01","exp utility","60","4","25","24","149351.78538577878"
"1793","0.1","red","radius","0.01","exp utility","60","4","25","24","133215.47363477544"
"1792","0.1","red","radius","0.01","exp utility","60","4","25","24","142469.43145279447"
"1799","0.1","red","radius","0.01","exp utility","60","4","25","24","121042.826122003"
"1796","0.1","red","radius","0.01","exp utility","60","4","25","24","132181.93093616999"
"1797","0.1","red","radius","0.01","exp utility","60","4","25","24","136695.34612224178"
"1798","0.1","red","radius","0.01","exp utility","60","4","25","24","141050.3964528562"
"1800","0.1","red","radius","0.01","exp utility","60","4","25","24","143284.70929674458"
"1805","0.1","red","radius","0.01","exp utility","60","5","25","24","127290.532130551"
"1801","0.1","red","radius","0.01","exp utility","60","5","25","24","148826.60565510206"
"1803","0.1","red","radius","0.01","exp utility","60","5","25","24","137862.52858370927"
"1804","0.1","red","radius","0.01","exp utility","60","5","25","24","144516.06219375733"
"1807","0.1","red","radius","0.01","exp utility","60","5","25","24","139898.5787076345"
"1802","0.1","red","radius","0.01","exp utility","60","5","25","24","135071.87627533538"
"1806","0.1","red","radius","0.01","exp utility","60","5","25","24","151416.2631874587"
"1811","0.1","red","radius","0.01","exp utility","60","5","25","24","148587.6796643616"
"1809","0.1","red","radius","0.01","exp utility","60","5","25","24","133056.44759728567"
"1808","0.1","red","radius","0.01","exp utility","60","5","25","24","139116.80825370256"
"1813","0.1","red","radius","0.01","exp utility","60","5","25","24","155800.5246615759"
"1815","0.1","red","radius","0.01","exp utility","60","5","25","24","159642.2538593178"
"1812","0.1","red","radius","0.01","exp utility","60","5","25","24","150901.08966695436"
"1810","0.1","red","radius","0.01","exp utility","60","5","25","24","146906.07477682515"
"1814","0.1","red","radius","0.01","exp utility","60","5","25","24","120470.26952933798"
"1817","0.1","red","radius","0.01","exp utility","60","5","25","24","156414.12693147335"
"1816","0.1","red","radius","0.01","exp utility","60","5","25","24","149422.22908581386"
"1822","0.1","red","radius","0.01","exp utility","60","5","25","24","137049.17054933097"
"1818","0.1","red","radius","0.01","exp utility","60","5","25","24","148745.04730002888"
"1826","0.1","red","radius","0.01","exp utility","60","5","25","24","141747.9450599955"
"1820","0.1","red","radius","0.01","exp utility","60","5","25","24","141833.0775886148"
"1819","0.1","red","radius","0.01","exp utility","60","5","25","24","156942.29793652197"
"1823","0.1","red","radius","0.01","exp utility","60","5","25","24","143722.0682264384"
"1825","0.1","red","radius","0.01","exp utility","60","5","25","24","138143.56152427327"
"1824","0.1","red","radius","0.01","exp utility","60","5","25","24","133164.04178356292"
"1827","0.1","red","radius","0.01","exp utility","60","5","25","24","142070.05990181692"
"1821","0.1","red","radius","0.01","exp utility","60","5","25","24","128707.86381402236"
"1829","0.1","red","radius","0.01","exp utility","60","5","25","24","135600.36264313286"
"1828","0.1","red","radius","0.01","exp utility","60","5","25","24","142915.4590507529"
"1830","0.1","red","radius","0.01","exp utility","60","5","25","24","129088.12465613242"
"1832","0.1","red","radius","0.01","exp utility","60","6","25","24","143638.26735796922"
"1831","0.1","red","radius","0.01","exp utility","60","6","25","24","154847.84600790552"
"1833","0.1","red","radius","0.01","exp utility","60","6","25","24","159231.25618918595"
"1835","0.1","red","radius","0.01","exp utility","60","6","25","24","139775.61375644166"
"1834","0.1","red","radius","0.01","exp utility","60","6","25","24","149594.52095083537"
"1836","0.1","red","radius","0.01","exp utility","60","6","25","24","140036.44470596864"
"1842","0.1","red","radius","0.01","exp utility","60","6","25","24","135225.91950500887"
"1840","0.1","red","radius","0.01","exp utility","60","6","25","24","135621.05596023548"
"1841","0.1","red","radius","0.01","exp utility","60","6","25","24","160220.06568236885"
"1838","0.1","red","radius","0.01","exp utility","60","6","25","24","122421.70348630198"
"1839","0.1","red","radius","0.01","exp utility","60","6","25","24","134309.23413425143"
"1843","0.1","red","radius","0.01","exp utility","60","6","25","24","137205.28135333938"
"1837","0.1","red","radius","0.01","exp utility","60","6","25","24","126401.51585075344"
"1844","0.1","red","radius","0.01","exp utility","60","6","25","24","138516.89010743384"
"1845","0.1","red","radius","0.01","exp utility","60","6","25","24","139168.0772179326"
"1846","0.1","red","radius","0.01","exp utility","60","6","25","24","149652.5815722555"
"1847","0.1","red","radius","0.01","exp utility","60","6","25","24","132161.52446225277"
"1849","0.1","red","radius","0.01","exp utility","60","6","25","24","150935.31074223193"
"1848","0.1","red","radius","0.01","exp utility","60","6","25","24","144408.32920275128"
"1852","0.1","red","radius","0.01","exp utility","60","6","25","24","140301.9591123058"
"1853","0.1","red","radius","0.01","exp utility","60","6","25","24","149362.06785420023"
"1851","0.1","red","radius","0.01","exp utility","60","6","25","24","152332.05839572134"
"1850","0.1","red","radius","0.01","exp utility","60","6","25","24","140627.26258825223"
"1856","0.1","red","radius","0.01","exp utility","60","6","25","24","135499.33150032506"
"1855","0.1","red","radius","0.01","exp utility","60","6","25","24","146237.29123198992"
"1854","0.1","red","radius","0.01","exp utility","60","6","25","24","145016.65843098305"
"1857","0.1","red","radius","0.01","exp utility","60","6","25","24","157465.27296037806"
"1859","0.1","red","radius","0.01","exp utility","60","6","25","24","150127.76757878443"
"1858","0.1","red","radius","0.01","exp utility","60","6","25","24","145373.3311839097"
"1860","0.1","red","radius","0.01","exp utility","60","6","25","24","144044.25276190048"
"1862","0.1","red","radius","0.01","exp utility","60","7","25","24","145322.74748863885"
"1861","0.1","red","radius","0.01","exp utility","60","7","25","24","154085.68602809176"
"1864","0.1","red","radius","0.01","exp utility","60","7","25","24","149322.29486027345"
"1863","0.1","red","radius","0.01","exp utility","60","7","25","24","149751.87100203094"
"1869","0.1","red","radius","0.01","exp utility","60","7","25","24","132713.95087404602"
"1874","0.1","red","radius","0.01","exp utility","60","7","25","24","158388.51926607467"
"1866","0.1","red","radius","0.01","exp utility","60","7","25","24","139274.61511137712"
"1868","0.1","red","radius","0.01","exp utility","60","7","25","24","166670.83448854557"
"1867","0.1","red","radius","0.01","exp utility","60","7","25","24","132170.90215401302"
"1871","0.1","red","radius","0.01","exp utility","60","7","25","24","132835.13993155418"
"1865","0.1","red","radius","0.01","exp utility","60","7","25","24","137463.5054177992"
"1870","0.1","red","radius","0.01","exp utility","60","7","25","24","128852.05514652701"
"1872","0.1","red","radius","0.01","exp utility","60","7","25","24","142066.5181868994"
"1873","0.1","red","radius","0.01","exp utility","60","7","25","24","147335.79475248166"
"1875","0.1","red","radius","0.01","exp utility","60","7","25","24","144316.72082319888"
"1877","0.1","red","radius","0.01","exp utility","60","7","25","24","138408.34107508196"
"1876","0.1","red","radius","0.01","exp utility","60","7","25","24","140146.68088978127"
"1886","0.1","red","radius","0.01","exp utility","60","7","25","24","142451.63438456904"
"1879","0.1","red","radius","0.01","exp utility","60","7","25","24","123831.21178762754"
"1878","0.1","red","radius","0.01","exp utility","60","7","25","24","131884.74864347986"
"1881","0.1","red","radius","0.01","exp utility","60","7","25","24","127506.33917571316"
"1880","0.1","red","radius","0.01","exp utility","60","7","25","24","149470.28800319094"
"1883","0.1","red","radius","0.01","exp utility","60","7","25","24","132533.3954188695"
"1885","0.1","red","radius","0.01","exp utility","60","7","25","24","145387.2969525465"
"1882","0.1","red","radius","0.01","exp utility","60","7","25","24","154892.74354216922"
"1887","0.1","red","radius","0.01","exp utility","60","7","25","24","142282.7590404683"
"1889","0.1","red","radius","0.01","exp utility","60","7","25","24","135055.96706070716"
"1888","0.1","red","radius","0.01","exp utility","60","7","25","24","156206.27415906868"
"1884","0.1","red","radius","0.01","exp utility","60","7","25","24","132264.42524045848"
"1890","0.1","red","radius","0.01","exp utility","60","7","25","24","138123.2950212623"
"1891","0.1","red","radius","0.01","exp utility","60","8","25","24","135097.5600857982"
"1892","0.1","red","radius","0.01","exp utility","60","8","25","24","137553.6211338711"
"1893","0.1","red","radius","0.01","exp utility","60","8","25","24","127390.66458852612"
"1895","0.1","red","radius","0.01","exp utility","60","8","25","24","137225.03507478497"
"1894","0.1","red","radius","0.01","exp utility","60","8","25","24","139280.70338899046"
"1896","0.1","red","radius","0.01","exp utility","60","8","25","24","163871.2380962308"
"1898","0.1","red","radius","0.01","exp utility","60","8","25","24","152170.60588720872"
"1900","0.1","red","radius","0.01","exp utility","60","8","25","24","128398.18088628912"
"1897","0.1","red","radius","0.01","exp utility","60","8","25","24","139331.83209904324"
"1901","0.1","red","radius","0.01","exp utility","60","8","25","24","134667.2651048136"
"1903","0.1","red","radius","0.01","exp utility","60","8","25","24","142427.6615292089"
"1899","0.1","red","radius","0.01","exp utility","60","8","25","24","138569.99513326524"
"1904","0.1","red","radius","0.01","exp utility","60","8","25","24","136353.59196558432"
"1905","0.1","red","radius","0.01","exp utility","60","8","25","24","159005.69998900735"
"1902","0.1","red","radius","0.01","exp utility","60","8","25","24","128950.10430211763"
