"BehaviorSpace results (NetLogo 6.0.2)"
"butterfly_class_7.nlogo"
"optimize-mating"
"01/30/2018 02:13:59:262 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","initialization","q","real-terrain","[step]","corridor-width","cluster-size","mean-elevation"
"778","""edge""","0.35","true","999","9.617131028831984","18.64","592.28"
"781","""edge""","0.35","true","999","18.492727603130675","13.04","617.636"
"780","""edge""","0.35","true","999","16.328174772620205","10.04","605.34"
"782","""edge""","0.35","true","999","21.438141187277967","8.16","602.2879999999998"
"783","""edge""","0.35","true","999","12.731002716116288","14.2","594.4279999999999"
"784","""edge""","0.35","true","999","10.015100308206392","15.88","586.2159999999999"
"785","""edge""","0.35","true","999","23.5794619169681","9.12","618.972"
"786","""edge""","0.35","true","999","17.613266234965078","8","604.4780000000001"
"789","""edge""","0.35","true","999","18.77181614275876","9.48","612.9619999999999"
"790","""edge""","0.35","true","999","18.954393609440576","10.84","608.8380000000002"
"788","""edge""","0.35","true","999","19.959911996790243","13.56","628.5279999999999"
"787","""edge""","0.35","true","999","13.857161192227428","9.12","604.2339999999999"
"791","""edge""","0.35","true","999","25.466970851543902","10.28","633.14"
"792","""edge""","0.35","true","999","20.098754581692525","8.08","624.4419999999999"
"794","""edge""","0.35","true","999","21.49501835967526","9.12","628.284"
"793","""edge""","0.35","true","999","24.867281826709863","8.36","627.22"
"795","""edge""","0.35","true","999","23.981887558770246","8.4","617.6459999999998"
"796","""edge""","0.35","true","999","17.717189074755773","10.76","611.9479999999999"
"797","""edge""","0.35","true","999","22.35542543773026","6.92","611.756"
"798","""edge""","0.35","true","999","18.433111945726882","8.4","614.3879999999999"
"801","""edge""","0.4","true","999","15.613740336232654","12.4","613.468"
"799","""edge""","0.35","true","999","21.26371378003204","8","607.944"
"800","""edge""","0.35","true","999","19.30390953232556","8.16","617.092"
"802","""edge""","0.4","true","999","10.93089486302894","14.36","609.1419999999999"
"803","""edge""","0.4","true","999","19.697356331309674","8.72","608.42"
"804","""edge""","0.4","true","999","19.250880242071595","13","631.2220000000001"
"805","""edge""","0.4","true","999","15.875287105334612","13.32","629.13"
"807","""edge""","0.4","true","999","16.233546699827873","9.64","628.5859999999999"
"808","""edge""","0.4","true","999","8.435117546805358","13.88","580.3899999999999"
"806","""edge""","0.4","true","999","10.45045728753694","10.36","598.992"
"809","""edge""","0.4","true","999","13.723851005334426","12.16","617.39"
"810","""edge""","0.4","true","999","13.326175977898377","8.76","621.9059999999998"
"811","""edge""","0.4","true","999","15.779168349651368","11.2","612.1319999999997"
"812","""edge""","0.4","true","999","18.39112745145097","10.84","620.1579999999999"
"813","""edge""","0.4","true","999","16.87004511396442","8.36","596.794"
"814","""edge""","0.4","true","999","12.945695386465093","14.76","617.09"
"815","""edge""","0.4","true","999","8.823287982078583","18","581.6899999999998"
"817","""edge""","0.4","true","999","6.7259466346731855","16.24","577.4679999999998"
"818","""edge""","0.4","true","999","5.8797822706333855","22.8","581.15"
"820","""edge""","0.4","true","999","11.533939306491584","10.6","597.8740000000001"
"816","""edge""","0.4","true","999","17.142606096037326","10.8","622.8360000000002"
"822","""edge""","0.4","true","999","17.519330623281718","7.08","596.3919999999998"
"821","""edge""","0.4","true","999","8.706486747618175","14","586.566"
"819","""edge""","0.4","true","999","19.582875871743806","7.32","614.3360000000001"
"823","""edge""","0.4","true","999","17.054937511742533","11.36","635.794"
"824","""edge""","0.4","true","999","11.775874329925351","12.4","584.026"
"825","""edge""","0.4","true","999","14.046304238909025","11.72","615.6200000000001"
"827","""edge""","0.4","true","999","18.908456380017068","10.24","605.846"
"826","""edge""","0.4","true","999","18.177554574046027","9.8","607.422"
"829","""edge""","0.4","true","999","15.273938812676704","13.92","608.934"
"828","""edge""","0.4","true","999","8.710676614967383","15.8","585.274"
"831","""edge""","0.4","true","999","14.53313569351816","14.8","627.8799999999999"
"830","""edge""","0.4","true","999","11.733619511493401","12.4","584.638"
"832","""edge""","0.4","true","999","16.441051922178524","7.48","609.4499999999999"
"833","""edge""","0.4","true","999","18.6367136763564","12.28","614.2639999999999"
"834","""edge""","0.4","true","999","10.068769295184838","13.76","586.852"
"835","""edge""","0.4","true","999","11.649002677015728","18.32","618.9779999999996"
"836","""edge""","0.4","true","999","18.294904273732275","8.28","618.1199999999999"
"837","""edge""","0.4","true","999","9.624549973251113","17.76","588.1039999999999"
"841","""edge""","0.4","true","999","16.647315486826628","10.72","600.8159999999999"
"842","""edge""","0.4","true","999","10.570564080397624","15.92","587.79"
"839","""edge""","0.4","true","999","15.691711610827605","13.16","636.4779999999998"
"840","""edge""","0.4","true","999","16.265619723974773","11.88","635.862"
"843","""edge""","0.4","true","999","14.284295925089495","9.76","608.33"
"838","""edge""","0.4","true","999","19.44742911434168","8.8","616.3879999999999"
"844","""edge""","0.4","true","999","17.03178192099487","10.32","617.426"
"845","""edge""","0.4","true","999","17.81903498049434","12.88","619.9259999999999"
"847","""edge""","0.4","true","999","18.983619802297685","7.68","622.928"
"848","""edge""","0.4","true","999","10.77648479181032","13.08","589.8960000000002"
"850","""edge""","0.4","true","999","16.605485734534348","9.96","603.8620000000001"
"846","""edge""","0.4","true","999","15.529880990780438","10.96","630.3839999999999"
"853","""edge""","0.4","true","999","11.201085470522742","12.28","612.5719999999999"
"851","""edge""","0.4","true","999","18.918987478351973","8.2","621.5159999999997"
"849","""edge""","0.4","true","999","18.319386307029788","9.88","622.3879999999998"
"852","""edge""","0.4","true","999","14.54243926372501","12.44","601.5699999999998"
"854","""edge""","0.4","true","999","12.946069082666941","16.32","611.3599999999999"
"856","""edge""","0.4","true","999","18.342635330293067","11.24","617.158"
"855","""edge""","0.4","true","999","11.003390851673041","14.12","578.9280000000002"
"857","""edge""","0.4","true","999","22.17275033385351","10.52","627.0619999999998"
"859","""edge""","0.4","true","999","10.25478848956873","15.96","580.762"
"861","""edge""","0.4","true","999","11.53216326245569","11.96","593.204"
"860","""edge""","0.4","true","999","18.025143853850878","6.92","612.5899999999998"
"863","""edge""","0.4","true","999","17.756314413669","12.68","616.776"
"858","""edge""","0.4","true","999","20.503168937934927","8.96","617.814"
"862","""edge""","0.4","true","999","13.80589851374573","12.04","598.022"
"864","""edge""","0.4","true","999","15.288919805909318","13.96","623.3660000000001"
"865","""edge""","0.4","true","999","12.114039444920243","16.4","610.654"
"866","""edge""","0.4","true","999","15.160124113624237","13.52","613.164"
"867","""edge""","0.4","true","999","16.828883948327533","13.28","618.358"
"869","""edge""","0.4","true","999","17.181867818994288","12.2","606.8899999999999"
"868","""edge""","0.4","true","999","10.966484675603148","14.52","599.5"
"870","""edge""","0.4","true","999","15.318952126451169","13.72","610.7639999999998"
"872","""edge""","0.4","true","999","12.552465587197588","12.2","593.8619999999999"
"873","""edge""","0.4","true","999","12.260309325757557","18.84","594.4019999999999"
"871","""edge""","0.4","true","999","8.877789189058321","14.28","590.99"
"874","""edge""","0.4","true","999","16.343279879990696","14.16","621.2639999999999"
"875","""edge""","0.4","true","999","13.667093262204048","14.68","607.8439999999998"
"878","""edge""","0.4","true","999","12.126128457158837","17.76","627.4519999999999"
"877","""edge""","0.4","true","999","9.413862662767349","17.48","584.674"
"876","""edge""","0.4","true","999","17.470903437328193","8","620.6659999999997"
"881","""edge""","0.4","true","999","16.018073000867965","10.52","610.766"
"880","""edge""","0.4","true","999","13.57164405786349","10.16","598.8439999999998"
"879","""edge""","0.4","true","999","17.721617462841174","9.12","603.358"
"882","""edge""","0.4","true","999","15.8949950248592","10.64","604.0839999999998"
"883","""edge""","0.4","true","999","18.56654363056508","7.92","612.77"
"884","""edge""","0.4","true","999","11.962854691473762","13.76","608.5859999999999"
"885","""edge""","0.4","true","999","9.519517274151687","14.56","583.8099999999997"
"886","""edge""","0.4","true","999","9.383158864829257","16.16","576.98"
"887","""edge""","0.4","true","999","22.36476057606853","7.4","616.9619999999999"
"890","""edge""","0.4","true","999","11.437328436895951","18.52","617.2919999999999"
"894","""edge""","0.4","true","999","17.963861548554174","8.44","616.9899999999999"
"891","""edge""","0.4","true","999","10.59975492661502","15.72","584.934"
"888","""edge""","0.4","true","999","14.182085123506196","15.84","619.9039999999999"
"889","""edge""","0.4","true","999","14.327568572539663","12.48","623.3199999999999"
"893","""edge""","0.4","true","999","14.774782798911074","7.96","596.8459999999999"
"892","""edge""","0.4","true","999","10.090238815244327","13.2","592.928"
"897","""edge""","0.4","true","999","16.213754936882136","13.24","610.9779999999998"
"896","""edge""","0.4","true","999","17.33489469503453","11.56","603.6320000000001"
"898","""edge""","0.4","true","999","16.32197050885163","10.28","626.5120000000001"
"895","""edge""","0.4","true","999","11.171218916421394","13.52","615.3679999999999"
"899","""edge""","0.4","true","999","22.361119314291024","8.12","625.182"
"900","""edge""","0.4","true","999","13.182570779994169","19.88","630.694"
"903","""edge""","0.45","true","999","10.683156000050726","18.36","585.2439999999998"
"901","""edge""","0.45","true","999","16.216998776831453","9.28","611.3860000000001"
"902","""edge""","0.45","true","999","13.363889319640663","8.28","605.7219999999999"
"904","""edge""","0.45","true","999","10.41208417273986","11.04","612.692"
"906","""edge""","0.45","true","999","7.431975053419786","17.64","578"
"905","""edge""","0.45","true","999","17.52604124085779","7.2","614.722"
"907","""edge""","0.45","true","999","15.385012074953256","8.64","605.808"
"908","""edge""","0.45","true","999","16.32938056993487","10.84","611.0319999999999"
"910","""edge""","0.45","true","999","14.806604505585046","9.72","598.4379999999998"
"909","""edge""","0.45","true","999","6.267156588455819","16.52","569.7599999999999"
"913","""edge""","0.45","true","999","7.028227099587784","17.2","583.1800000000002"
"911","""edge""","0.45","true","999","6.943718988765667","19.48","577.2659999999997"
"912","""edge""","0.45","true","999","10.765032790624986","14.8","590.6279999999997"
"914","""edge""","0.45","true","999","8.114136494778283","18.84","578.492"
"915","""edge""","0.45","true","999","16.95964450786353","8.28","613.036"
"916","""edge""","0.45","true","999","11.941593417183272","11.32","608.7259999999999"
"917","""edge""","0.45","true","999","9.831367347634936","17.68","583.6699999999998"
"918","""edge""","0.45","true","999","9.361082672337838","12.08","606.5920000000001"
"920","""edge""","0.45","true","999","11.701112428382737","13.04","612.438"
"923","""edge""","0.45","true","999","9.831855142273435","16.44","580.0100000000001"
"919","""edge""","0.45","true","999","10.10028146292232","14.84","582.2159999999999"
"921","""edge""","0.45","true","999","14.286296534562252","10.16","626.2599999999999"
"922","""edge""","0.45","true","999","10.965922066346023","11.04","603.118"
"924","""edge""","0.45","true","999","15.646420937785136","11.16","624.6219999999997"
"925","""edge""","0.45","true","999","7.803859511478203","17.12","581.0939999999998"
"926","""edge""","0.45","true","999","9.298417840831501","17.84","580.7259999999999"
"928","""edge""","0.45","true","999","13.480711709182497","9.16","598.7040000000001"
"927","""edge""","0.45","true","999","11.32363680571309","12.72","607.1219999999998"
"929","""edge""","0.45","true","999","8.82587214052357","9.8","584.256"
"930","""edge""","0.45","true","999","9.94240480545154","13.52","583.63"
"932","""edge""","0.45","true","999","12.228442415176934","8.92","611.3380000000001"
"931","""edge""","0.45","true","999","12.385587243076861","11.72","599.4079999999999"
"934","""edge""","0.45","true","999","11.383062371037056","8.16","589.444"
"933","""edge""","0.45","true","999","6.338873066663644","16.84","577.5199999999998"
"935","""edge""","0.45","true","999","15.207282806772051","6.72","610.652"
"936","""edge""","0.45","true","999","15.150573605821958","13.68","613.35"
"938","""edge""","0.45","true","999","12.640338327081986","7.76","604.958"
"937","""edge""","0.45","true","999","9.843317907348112","13.32","607.6180000000002"
"939","""edge""","0.45","true","999","16.99677886798862","9.68","618.05"
"941","""edge""","0.45","true","999","8.522493104327463","15.96","585.6239999999999"
"940","""edge""","0.45","true","999","11.114170645251532","12.8","608.6699999999998"
"942","""edge""","0.45","true","999","17.353359998976956","12.92","624.0219999999999"
"943","""edge""","0.45","true","999","8.401610402411128","17.44","594.3939999999999"
"944","""edge""","0.45","true","999","11.528277493792224","13.24","598.6099999999997"
"945","""edge""","0.45","true","999","16.30633878045083","10.84","616.3419999999999"
"946","""edge""","0.45","true","999","13.91302162689807","9.24","608.8379999999997"
"947","""edge""","0.45","true","999","19.051392885352147","12.76","625.2779999999999"
"948","""edge""","0.45","true","999","9.881201989633329","15.84","577.632"
"949","""edge""","0.45","true","999","15.117577035422743","13.4","630.1659999999997"
"950","""edge""","0.45","true","999","8.51167160707592","10.96","588.6579999999999"
"951","""edge""","0.45","true","999","16.922390949202878","7.4","608.7739999999999"
"953","""edge""","0.45","true","999","15.778981712718538","13.28","616.6999999999998"
"954","""edge""","0.45","true","999","12.255091289200761","13.52","618.5340000000001"
"952","""edge""","0.45","true","999","15.553649208936356","13.44","628.082"
"955","""edge""","0.45","true","999","12.641645725074312","14.12","608.79"
"956","""edge""","0.45","true","999","13.156608613607894","10.6","601.6019999999999"
"957","""edge""","0.45","true","999","12.516470285337842","8.72","593.706"
"958","""edge""","0.45","true","999","7.307297094864962","16.72","579.2539999999999"
"961","""edge""","0.45","true","999","14.672884897514786","10.04","617.5999999999998"
"959","""edge""","0.45","true","999","8.71676565828311","18.2","585.4319999999999"
"962","""edge""","0.45","true","999","8.5912387206743","17.08","586.672"
"960","""edge""","0.45","true","999","8.781576217244245","20.52","567.9499999999999"
"963","""edge""","0.45","true","999","14.775246428323097","11.48","603.9319999999998"
"964","""edge""","0.45","true","999","6.8985305146483595","18.16","578.7399999999998"
"965","""edge""","0.45","true","999","9.910554677943011","12.2","598.7059999999998"
"967","""edge""","0.45","true","999","13.241594493983571","12.2","598.4360000000001"
"966","""edge""","0.45","true","999","12.046580033939758","10.04","600.0759999999997"
"968","""edge""","0.45","true","999","16.356311568944747","10.64","612.8059999999999"
"969","""edge""","0.45","true","999","16.941425210566024","12.2","610.2779999999998"
"970","""edge""","0.45","true","999","12.834239694906357","7.24","607.8919999999998"
"971","""edge""","0.45","true","999","16.992743955668065","7.92","612.0479999999998"
"973","""edge""","0.45","true","999","15.737049379729429","9.04","601.4920000000001"
"972","""edge""","0.45","true","999","10.889250266431311","11.48","602.6119999999999"
"974","""edge""","0.45","true","999","17.39823198724863","8.32","608.328"
"975","""edge""","0.45","true","999","17.259644658367417","10.6","622.184"
"976","""edge""","0.45","true","999","15.378399092977736","12.72","612.9979999999999"
"977","""edge""","0.45","true","999","13.136531564255144","11.24","591.0099999999999"
"978","""edge""","0.45","true","999","13.032364068848779","10.6","584.6399999999999"
"979","""edge""","0.45","true","999","11.914201046351103","10.24","595.634"
"980","""edge""","0.45","true","999","11.218726489154854","15.48","581.6039999999998"
"981","""edge""","0.45","true","999","11.854752759145233","9.16","600.8720000000001"
"982","""edge""","0.45","true","999","13.183987543950206","13.28","613.7419999999998"
"983","""edge""","0.45","true","999","6.0492021008036305","18.4","575.8599999999999"
"984","""edge""","0.45","true","999","6.68546673473513","20.8","584.7139999999999"
"985","""edge""","0.45","true","999","11.456676998513778","11.76","579.958"
"986","""edge""","0.45","true","999","15.967640160516693","8.44","612.9219999999998"
"987","""edge""","0.45","true","999","13.231018910043161","11.92","605.2719999999999"
"988","""edge""","0.45","true","999","13.558512959670756","12.16","614.8559999999999"
"989","""edge""","0.45","true","999","14.160338140629642","12.44","610.628"
"990","""edge""","0.45","true","999","15.218562500382992","7.12","610.1619999999999"
"991","""edge""","0.45","true","999","17.43937503670463","6.8","612.318"
"992","""edge""","0.45","true","999","10.145263337536976","14.44","580.318"
"993","""edge""","0.45","true","999","13.49003148300176","8.84","594.5840000000001"
"994","""edge""","0.45","true","999","9.886225265702873","13.68","607.136"
"995","""edge""","0.45","true","999","7.803927121624418","15.24","578.318"
"996","""edge""","0.45","true","999","7.932964630463295","19.32","576.712"
"997","""edge""","0.45","true","999","13.706970606346124","10.16","621.9179999999999"
"999","""edge""","0.45","true","999","9.330177122739249","17.96","581.1539999999999"
"1000","""edge""","0.45","true","999","12.072074931570548","11.12","596.73"
"998","""edge""","0.45","true","999","9.996152967281741","11.92","601.506"
"1001","""edge""","0.5","true","999","10.092569827570127","12.44","603.718"
"1002","""edge""","0.5","true","999","10.991774048394886","11.6","587.6419999999999"
"1003","""edge""","0.5","true","999","7.99426700992152","11.68","585.2199999999999"
"1004","""edge""","0.5","true","999","11.561013386897457","11.08","608.1719999999998"
"1006","""edge""","0.5","true","999","12.443575164341915","10.04","606.8599999999999"
"1008","""edge""","0.5","true","999","8.127494127612842","13.36","601.136"
"1007","""edge""","0.5","true","999","12.203590032771313","7.64","601.9019999999998"
"1005","""edge""","0.5","true","999","11.06000508859564","6.52","590.9860000000001"
"1009","""edge""","0.5","true","999","9.434961102090504","11.8","583.928"
"1010","""edge""","0.5","true","999","13.89020917149106","11.44","603.882"
"1011","""edge""","0.5","true","999","10.744833276356731","7.84","601.3419999999999"
"1012","""edge""","0.5","true","999","10.23515504482274","10.64","615.8199999999998"
"1013","""edge""","0.5","true","999","10.15627615611856","16.08","609.958"
"1017","""edge""","0.5","true","999","8.009135454075917","12.72","600.4599999999999"
"1014","""edge""","0.5","true","999","9.865018850503427","10.48","601.28"
"1015","""edge""","0.5","true","999","7.881771941898341","12.6","597.0519999999999"
"1016","""edge""","0.5","true","999","8.378037061901699","12.96","604.7959999999999"
"1018","""edge""","0.5","true","999","5.811950589177233","22.92","571.4999999999998"
"1019","""edge""","0.5","true","999","10.677132299608491","11","595.2879999999999"
"1020","""edge""","0.5","true","999","11.2644122629963","9.68","602.244"
"1021","""edge""","0.5","true","999","10.98572716510303","10.08","601.5339999999998"
"1023","""edge""","0.5","true","999","11.333448211899517","11.24","605.0959999999999"
"1022","""edge""","0.5","true","999","13.6413293915785","10.32","619.582"
"1024","""edge""","0.5","true","999","4.783637763402694","26.12","568.174"
"1025","""edge""","0.5","true","999","7.075222288072491","12.6","594.2640000000001"
"1026","""edge""","0.5","true","999","5.611730749707528","22.04","573.3419999999999"
"1027","""edge""","0.5","true","999","13.537128460595126","7.6","590.358"
"1028","""edge""","0.5","true","999","10.439531137817726","13","606.4819999999999"
"1030","""edge""","0.5","true","999","10.494342485273194","15.36","611.7579999999999"
"1031","""edge""","0.5","true","999","10.234432217694595","7.2","590.8539999999999"
"1032","""edge""","0.5","true","999","4.445375044008012","23.76","568.1020000000001"
"1029","""edge""","0.5","true","999","13.084086801341291","7.8","604.4459999999998"
"1033","""edge""","0.5","true","999","7.6196900580934","13.68","606.078"
"1036","""edge""","0.5","true","999","9.770421918945488","10.56","618.42"
"1034","""edge""","0.5","true","999","9.897778670101205","9.16","590.6080000000001"
"1038","""edge""","0.5","true","999","10.885492240792578","11.44","608.036"
"1035","""edge""","0.5","true","999","11.484575585791228","10.88","607.5999999999999"
"1037","""edge""","0.5","true","999","8.835599035424027","14.2","595.8419999999999"
"1039","""edge""","0.5","true","999","11.872298233635743","10.08","602.2599999999999"
"1041","""edge""","0.5","true","999","11.326668034439994","15.56","610.0539999999997"
"1042","""edge""","0.5","true","999","5.906660176489035","24.28","571.3819999999998"
"1040","""edge""","0.5","true","999","8.031057558897006","13.28","599.0459999999999"
"1043","""edge""","0.5","true","999","11.936679902775811","11.08","608.206"
"1044","""edge""","0.5","true","999","14.653837019966137","6.04","594.664"
"1045","""edge""","0.5","true","999","8.685783055506787","16.76","587.6179999999999"
"1046","""edge""","0.5","true","999","4.72902127477179","23.88","571.8799999999997"
"1047","""edge""","0.5","true","999","10.87614082433095","7.68","587.544"
"1048","""edge""","0.5","true","999","9.119393377307583","11.16","596.982"
"1050","""edge""","0.5","true","999","9.463814252903756","12.6","601.538"
"1049","""edge""","0.5","true","999","7.901753103423142","11.32","576.376"
"1051","""edge""","0.5","true","999","11.889309482317387","11","609.6659999999999"
"1052","""edge""","0.5","true","999","9.839352791420108","9.24","604.6080000000001"
"1053","""edge""","0.5","true","999","4.63249612991325","28.2","564.2279999999997"
"1054","""edge""","0.5","true","999","9.556820176991069","10.88","605.4459999999998"
"1055","""edge""","0.5","true","999","12.536190070287262","10.56","616.7319999999999"
"1056","""edge""","0.5","true","999","7.567270652595846","11.6","587.2659999999997"
"1057","""edge""","0.5","true","999","7.621157333563416","19.8","573.792"
"1058","""edge""","0.5","true","999","10.908366979033715","16.48","611.7679999999997"
"1059","""edge""","0.5","true","999","6.911210144180898","17.52","585.2959999999998"
"1060","""edge""","0.5","true","999","12.542671694535242","7.32","605.7199999999998"
"1062","""edge""","0.5","true","999","8.941089956206566","16","584.1159999999998"
"1061","""edge""","0.5","true","999","11.761708643803482","8.6","586.6039999999999"
"1064","""edge""","0.5","true","999","12.142181389042397","9.2","607.7639999999999"
"1063","""edge""","0.5","true","999","7.500545796978255","9.4","585.562"
"1065","""edge""","0.5","true","999","11.002643768555952","8.2","591.856"
"1066","""edge""","0.5","true","999","4.460450511183628","23.84","571.078"
"1067","""edge""","0.5","true","999","8.124675355749172","18.36","582.66"
"1068","""edge""","0.5","true","999","12.791575690312264","12.16","608.3759999999999"
"1069","""edge""","0.5","true","999","11.778546968000525","11.12","599.946"
"1070","""edge""","0.5","true","999","11.166661817448032","7.32","603.136"
"1071","""edge""","0.5","true","999","6.077243332240096","25.96","568.8979999999998"
"1072","""edge""","0.5","true","999","6.039497796864498","22.36","570.4939999999999"
"1073","""edge""","0.5","true","999","9.267100785370008","12.32","591.7319999999999"
"1074","""edge""","0.5","true","999","9.214453382691392","16.52","576.87"
"1075","""edge""","0.5","true","999","9.39535610885965","12.16","597.39"
"1078","""edge""","0.5","true","999","4.536907732318819","24.44","570.3339999999998"
"1076","""edge""","0.5","true","999","8.312768713543095","23.12","574.1579999999998"
"1079","""edge""","0.5","true","999","7.972717428435755","13.76","593.2579999999999"
"1077","""edge""","0.5","true","999","10.643902124473172","13.68","586.7900000000002"
"1080","""edge""","0.5","true","999","11.982341646204208","10.96","609.1339999999999"
"1081","""edge""","0.5","true","999","4.961893861656812","22.64","571.5699999999998"
"1082","""edge""","0.5","true","999","9.481122421566637","14.64","611.6759999999998"
"1084","""edge""","0.5","true","999","4.923217930709245","24.48","574.1839999999997"
"1083","""edge""","0.5","true","999","7.037182501393592","12.88","605.5160000000001"
"1085","""edge""","0.5","true","999","10.761092890617372","6.88","588.096"
"1086","""edge""","0.5","true","999","6.55455831578368","17.44","577.6560000000001"
"1087","""edge""","0.5","true","999","8.41436699214105","11.52","588.1099999999999"
"1088","""edge""","0.5","true","999","14.3868250279341","10.88","602.4039999999999"
"1090","""edge""","0.5","true","999","10.35767647048651","10.48","582.7379999999999"
"1091","""edge""","0.5","true","999","12.480581622690385","7.2","586.964"
"1089","""edge""","0.5","true","999","9.825936237235762","11","597.0599999999998"
"1092","""edge""","0.5","true","999","13.913476041073764","7.52","603.9479999999999"
"1095","""edge""","0.5","true","999","11.197252318906509","12.4","606.6279999999997"
"1094","""edge""","0.5","true","999","10.779934398457579","11.84","583.7699999999999"
"1093","""edge""","0.5","true","999","8.719741236658287","18.44","616.0099999999999"
"1096","""edge""","0.5","true","999","11.078913964715538","10.6","590.3860000000001"
"1098","""edge""","0.5","true","999","12.836908688355322","10.76","601.1899999999999"
"1097","""edge""","0.5","true","999","3.9726246135702152","22.4","567.528"
"1099","""edge""","0.5","true","999","9.929666752442987","10.2","573.8759999999999"
"1100","""edge""","0.5","true","999","10.910241686049764","14.88","609.4699999999998"
"1102","""edge""","0.55","true","999","8.90430531355102","12.56","596.708"
"1101","""edge""","0.55","true","999","6.2610579593664255","15.2","570.802"
"1103","""edge""","0.55","true","999","8.541173911193177","13.48","584.1740000000001"
"1104","""edge""","0.55","true","999","10.12592180939317","10.8","593.1479999999999"
"1105","""edge""","0.55","true","999","8.444020464627572","13.36","605.9159999999999"
"1106","""edge""","0.55","true","999","7.61136274766136","9.32","579.6859999999998"
"1108","""edge""","0.55","true","999","5.877536845078579","14.08","591.774"
"1107","""edge""","0.55","true","999","9.975430464269461","7.24","572.9780000000001"
"1109","""edge""","0.55","true","999","8.44865428972165","10.84","576.1699999999997"
"1110","""edge""","0.55","true","999","8.207234466952142","15.44","573.8440000000003"
"1111","""edge""","0.55","true","999","5.093678358682206","28.6","568.3039999999999"
"1113","""edge""","0.55","true","999","6.875775555180755","15.32","575.31"
"1112","""edge""","0.55","true","999","8.198960525724367","8.24","565.8499999999999"
"1116","""edge""","0.55","true","999","7.4423996029854145","10.68","578.7199999999998"
"1114","""edge""","0.55","true","999","7.749649244865023","10.56","588.5039999999999"
"1118","""edge""","0.55","true","999","9.468367679185134","7.68","572.922"
"1119","""edge""","0.55","true","999","7.118420501826087","12.48","584.6200000000001"
"1115","""edge""","0.55","true","999","11.876141175365392","6.84","582.3399999999999"
"1117","""edge""","0.55","true","999","9.124874463782115","7.12","577.51"
"1121","""edge""","0.55","true","999","8.026552244846345","13.76","593.5779999999999"
"1120","""edge""","0.55","true","999","9.21163180903944","12.24","596.6420000000002"
"1123","""edge""","0.55","true","999","7.233131942188953","18.44","624.194"
"1122","""edge""","0.55","true","999","10.696862917419066","8.96","587.674"
"1124","""edge""","0.55","true","999","7.164779645915935","9.36","585.526"
"1125","""edge""","0.55","true","999","4.822699803590273","14.04","565.75"
"1126","""edge""","0.55","true","999","8.279352689306345","7.76","575.464"
"1127","""edge""","0.55","true","999","7.815910741020124","11.96","585.7539999999999"
"1128","""edge""","0.55","true","999","10.51878491376621","9.2","580.178"
"1129","""edge""","0.55","true","999","5.8107463493511","10.76","576.888"
"1130","""edge""","0.55","true","999","8.0659054655106","13.04","598.3579999999998"
"1131","""edge""","0.55","true","999","5.906901300349312","29.92","565.8179999999998"
"1133","""edge""","0.55","true","999","4.001098446880125","31.48","563.2439999999999"
"1132","""edge""","0.55","true","999","7.703602921864779","14.8","587.4079999999999"
"1134","""edge""","0.55","true","999","9.720068519663368","11.76","589.7219999999999"
"1136","""edge""","0.55","true","999","4.387546866087899","28.84","568.4979999999996"
"1135","""edge""","0.55","true","999","8.152247108393961","15.92","607.8399999999998"
"1138","""edge""","0.55","true","999","8.927030302592485","15.44","627.0019999999997"
"1137","""edge""","0.55","true","999","7.806626364310035","12.8","579.016"
"1141","""edge""","0.55","true","999","6.589882583643758","16.24","575.5319999999999"
"1139","""edge""","0.55","true","999","4.783031563625175","23.92","572.8439999999997"
"1142","""edge""","0.55","true","999","3.849519173112803","31.76","562.4599999999998"
"1140","""edge""","0.55","true","999","9.680092567856004","11.52","592.6919999999998"
"1143","""edge""","0.55","true","999","8.32311310454727","12.04","578.8439999999998"
"1145","""edge""","0.55","true","999","6.534489416097356","12.08","575.432"
"1144","""edge""","0.55","true","999","6.475689838827266","14.16","585.296"
"1146","""edge""","0.55","true","999","9.375450872133154","12.84","597.9780000000002"
"1147","""edge""","0.55","true","999","7.404930428502592","9.24","577.756"
"1149","""edge""","0.55","true","999","6.7393707103847005","10.16","566.956"
"1148","""edge""","0.55","true","999","7.61316506542723","16.84","564.578"
"1151","""edge""","0.55","true","999","8.666188912659948","9.76","580.7059999999999"
"1150","""edge""","0.55","true","999","10.92040277083113","8.04","592.2700000000001"
"1153","""edge""","0.55","true","999","6.453953311747072","14.56","584.78"
"1152","""edge""","0.55","true","999","9.20227103934386","12.52","570.234"
"1154","""edge""","0.55","true","999","8.095632990987756","14.44","620.5319999999997"
"1156","""edge""","0.55","true","999","5.448032380332296","13.12","580.2040000000001"
"1155","""edge""","0.55","true","999","9.018725359949999","8.84","593.924"
"1159","""edge""","0.55","true","999","8.360949453147054","6.72","571.6"
"1160","""edge""","0.55","true","999","5.360271333370521","27.52","561.0859999999999"
"1158","""edge""","0.55","true","999","7.395237100535367","24.68","625.6659999999997"
"1161","""edge""","0.55","true","999","6.889719829238374","12.12","580.746"
"1157","""edge""","0.55","true","999","5.976624603146219","24.24","567.5839999999998"
"1162","""edge""","0.55","true","999","7.7108757691908405","13.08","586.59"
"1163","""edge""","0.55","true","999","7.511045272131578","17.48","588.2899999999997"
