"BehaviorSpace results (NetLogo 6.0.2)"
"butterfly_class_7.nlogo"
"optimize-mating-big"
"01/30/2018 02:52:39:900 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","initialization","q","real-terrain","[step]","corridor-width","cluster-size","mean-elevation"
"657","""edge""","0.3","true","999","30.826549239180597","5.92","613.0000000000002"
"658","""edge""","0.3","true","999","26.09062801484492","7.84","619.7099999999998"
"660","""edge""","0.3","true","999","21.93935249894282","12.08","617.366"
"661","""edge""","0.3","true","999","23.862237214600086","14.28","631.558"
"659","""edge""","0.3","true","999","29.41993489870996","9.08","624.4939999999999"
"662","""edge""","0.3","true","999","26.009680517428652","9.72","622.7099999999999"
"663","""edge""","0.3","true","999","13.939267991415557","12.16","600.9499999999999"
"664","""edge""","0.3","true","999","28.121541981962864","9.48","619.9559999999998"
"665","""edge""","0.3","true","999","28.569691867281936","11.6","629.864"
"666","""edge""","0.3","true","999","22.454442455647005","8.48","638.2339999999999"
"667","""edge""","0.3","true","999","28.607312761914642","8.6","620.97"
"668","""edge""","0.3","true","999","24.872754309049476","11.44","628.558"
"669","""edge""","0.3","true","999","15.971404692117453","9.2","601.47"
"670","""edge""","0.3","true","999","24.219248876915767","11.28","622.908"
"672","""edge""","0.3","true","999","28.437096104623414","10.04","633.488"
"671","""edge""","0.3","true","999","23.633521365602192","17.44","641.7959999999998"
"675","""edge""","0.3","true","999","24.95423821000812","7.16","616.164"
"673","""edge""","0.3","true","999","20.072040362887602","9.24","609.5820000000001"
"676","""edge""","0.3","true","999","29.630013054773553","7.84","634.5699999999999"
"674","""edge""","0.3","true","999","28.47031975846671","9.56","624.1580000000001"
"678","""edge""","0.3","true","999","28.63885532424593","11.6","630.1379999999998"
"677","""edge""","0.3","true","999","21.317255366876253","17.48","627.9940000000001"
"680","""edge""","0.3","true","999","25.34988152950403","16.76","631.056"
"679","""edge""","0.3","true","999","25.483915947032383","6.36","619.19"
"681","""edge""","0.3","true","999","33.442695232922794","4.96","625.776"
"682","""edge""","0.3","true","999","20.148401079331453","8.4","613.7400000000001"
"683","""edge""","0.3","true","999","24.267118262828205","10.32","628.492"
"685","""edge""","0.3","true","999","24.664412884291824","12.32","623.702"
"684","""edge""","0.3","true","999","29.779899130321184","10.2","631.6059999999999"
"687","""edge""","0.3","true","999","13.910540350193937","13.72","599.5879999999999"
"686","""edge""","0.3","true","999","15.953312276766834","10.12","603.362"
"689","""edge""","0.3","true","999","28.021978570740792","6.72","623.186"
"688","""edge""","0.3","true","999","24.162235802868324","9.84","618.4899999999998"
"693","""edge""","0.3","true","999","17.726325998634575","8.24","601.826"
"692","""edge""","0.3","true","999","16.93198753840684","10.08","605.8740000000001"
"694","""edge""","0.3","true","999","19.651502435616788","10.8","605.68"
"690","""edge""","0.3","true","999","22.984395070479493","6.52","622.3459999999999"
"695","""edge""","0.3","true","999","23.69725611104494","12.04","624.7039999999998"
"691","""edge""","0.3","true","999","26.929619516589494","7.64","607.068"
"696","""edge""","0.3","true","999","19.984530018555798","8.56","606.9859999999999"
"698","""edge""","0.3","true","999","18.228012083418697","5.32","602.866"
"699","""edge""","0.3","true","999","26.89505205411189","10.6","625.862"
"697","""edge""","0.3","true","999","18.644872948053823","14.36","629.082"
"701","""edge""","0.35","true","999","10.533651067734578","13.68","585.3760000000001"
"702","""edge""","0.35","true","999","22.080410451961516","13.08","628.9879999999998"
"700","""edge""","0.3","true","999","25.93651385547367","10.16","623.9459999999999"
"703","""edge""","0.35","true","999","23.737662335133198","7.32","623.94"
"705","""edge""","0.35","true","999","23.559214888414715","6.08","616.6260000000001"
"704","""edge""","0.35","true","999","22.133918950215023","9.6","636.862"
"707","""edge""","0.35","true","999","21.055634324270127","8.48","624.4040000000001"
"706","""edge""","0.35","true","999","24.544392818669433","9.64","628.9419999999997"
"709","""edge""","0.35","true","999","27.628827492146165","11.08","630.404"
"708","""edge""","0.35","true","999","20.350153921471755","7.12","629.0119999999998"
"710","""edge""","0.35","true","999","21.988812808749746","7.8","614.13"
"714","""edge""","0.35","true","999","19.76930446533539","11.88","617.6619999999999"
"711","""edge""","0.35","true","999","25.85164852261173","11.96","626.8779999999999"
"712","""edge""","0.35","true","999","19.492141976551054","10.4","633.4619999999998"
"715","""edge""","0.35","true","999","12.17542702292584","13.36","602.688"
"713","""edge""","0.35","true","999","11.866948929163296","11.36","594.7759999999998"
"716","""edge""","0.35","true","999","10.982957062029348","13.64","595.8080000000001"
"717","""edge""","0.35","true","999","18.597041192672858","9.96","610.5099999999999"
"718","""edge""","0.35","true","999","22.436323833855845","10.4","618.8219999999998"
"720","""edge""","0.35","true","999","15.374336507575569","15.44","623.626"
"719","""edge""","0.35","true","999","23.6593192958809","9.04","634.1199999999999"
"721","""edge""","0.35","true","999","20.64987314444105","12.24","620.6339999999998"
"723","""edge""","0.35","true","999","11.154802332924012","16.6","586.6879999999998"
"722","""edge""","0.35","true","999","12.943104737454242","14.52","608.5559999999999"
"724","""edge""","0.35","true","999","13.79420342226253","14.6","595.3660000000001"
"725","""edge""","0.35","true","999","26.172076309232242","9.12","623.0780000000001"
"726","""edge""","0.35","true","999","14.498986669393469","13.8","596.368"
"728","""edge""","0.35","true","999","12.686328115024498","13.04","601.452"
"727","""edge""","0.35","true","999","25.663569192897192","7","617.1699999999998"
"729","""edge""","0.35","true","999","14.55142231502203","16.64","630.198"
"730","""edge""","0.35","true","999","19.446379813251756","6.76","612.9199999999998"
"731","""edge""","0.35","true","999","23.9306646794731","12.12","630.1979999999999"
"734","""edge""","0.35","true","999","19.324082918555202","6.8","609.5839999999998"
"732","""edge""","0.35","true","999","18.873826696054266","10.88","636.414"
"733","""edge""","0.35","true","999","25.12805925706801","13.04","628.6579999999999"
"735","""edge""","0.35","true","999","21.65417328858512","17.56","621.2840000000001"
"736","""edge""","0.35","true","999","24.33458285213468","9.92","630.4479999999999"
"737","""edge""","0.35","true","999","15.766008192689743","13.16","619.79"
"738","""edge""","0.35","true","999","20.060517963145223","7.44","613.202"
"740","""edge""","0.35","true","999","18.87885346876881","19.16","629.5039999999998"
"739","""edge""","0.35","true","999","22.27222853038253","10.88","628.8159999999998"
"741","""edge""","0.35","true","999","18.853989056827995","12.84","617.5819999999999"
"742","""edge""","0.35","true","999","17.54550910904294","9.48","611.4359999999998"
"744","""edge""","0.35","true","999","18.198076056633344","7.4","619.7239999999999"
"743","""edge""","0.35","true","999","24.606371930796985","11.2","628.7999999999998"
"745","""edge""","0.35","true","999","19.059774295060837","10.72","620.012"
"747","""edge""","0.35","true","999","17.261138942297055","8.6","636.158"
"748","""edge""","0.35","true","999","22.569357671561747","11.48","609.8959999999998"
"746","""edge""","0.35","true","999","12.992146252074855","10.64","594.6899999999998"
"749","""edge""","0.35","true","999","18.20217282882041","9.72","635.4219999999998"
"750","""edge""","0.35","true","999","22.953734821409704","7.08","614.2639999999999"
"751","""edge""","0.35","true","999","24.025383568798716","7.72","619.4079999999998"
"754","""edge""","0.35","true","999","17.70802500971816","10.52","617.4879999999999"
"753","""edge""","0.35","true","999","22.92175385431015","7.84","624.3479999999998"
"752","""edge""","0.35","true","999","22.895659891917333","12.24","637.2819999999998"
"755","""edge""","0.35","true","999","18.834392360170877","21.44","630.992"
"756","""edge""","0.35","true","999","19.50885871753451","8.92","630.028"
"757","""edge""","0.35","true","999","25.61003499676635","9.16","619.6499999999999"
"758","""edge""","0.35","true","999","20.35788840790893","13.2","622.8659999999999"
"759","""edge""","0.35","true","999","16.11274239001665","9.88","604.2499999999999"
"760","""edge""","0.35","true","999","15.969331252331513","7.8","618.3499999999999"
"761","""edge""","0.35","true","999","23.22126578643128","10.16","626.9899999999999"
"762","""edge""","0.35","true","999","25.57313615270878","7.92","623.224"
"763","""edge""","0.35","true","999","14.104151354842895","12.72","624.5500000000001"
"764","""edge""","0.35","true","999","10.85286534765048","18.08","595.4180000000001"
"766","""edge""","0.35","true","999","23.45709685835483","7.76","629.5379999999999"
"765","""edge""","0.35","true","999","23.194730010998413","8.96","617.3539999999999"
"770","""edge""","0.35","true","999","21.87725007710862","9.32","618.6979999999998"
"767","""edge""","0.35","true","999","23.041889241957467","8.52","621.8019999999998"
"769","""edge""","0.35","true","999","22.42220577075012","8.04","624.0919999999999"
"768","""edge""","0.35","true","999","13.149081191020269","12.24","596.4"
"771","""edge""","0.35","true","999","17.57358538816642","11.16","601.956"
"772","""edge""","0.35","true","999","20.65882553797679","10.2","630.0200000000001"
"773","""edge""","0.35","true","999","19.997388117916458","13.2","632.6139999999999"
"775","""edge""","0.35","true","999","21.57122206698558","7.16","616.5919999999999"
"774","""edge""","0.35","true","999","15.58683833082324","21","627.1659999999999"
"776","""edge""","0.35","true","999","19.23737019240849","10.36","636.152"
"778","""edge""","0.35","true","999","21.403321686779723","14.64","627.788"
"777","""edge""","0.35","true","999","22.749879264979775","10.4","639.986"
"779","""edge""","0.35","true","999","23.769838474934016","6.12","619.2860000000001"
"780","""edge""","0.35","true","999","18.92454827515136","15.68","622.7059999999998"
"782","""edge""","0.35","true","999","15.666499317880616","10.08","593.358"
"781","""edge""","0.35","true","999","17.33176367501352","9.28","632.3919999999998"
"784","""edge""","0.35","true","999","14.084943055661045","8.8","598.6759999999999"
"783","""edge""","0.35","true","999","18.084755154223544","8.88","623.178"
"785","""edge""","0.35","true","999","20.391573748029383","6.52","624.972"
"789","""edge""","0.35","true","999","18.543401117136572","12.44","613.616"
"786","""edge""","0.35","true","999","17.369022989109766","8.44","618.122"
"788","""edge""","0.35","true","999","14.379055693641908","14.6","617.4179999999999"
"790","""edge""","0.35","true","999","22.781943213563576","7.6","628.0839999999998"
"787","""edge""","0.35","true","999","18.049072144129717","21.28","634.9419999999999"
"794","""edge""","0.35","true","999","26.300650007772564","7.36","620.5039999999999"
"791","""edge""","0.35","true","999","22.33723889730088","11.96","626.738"
"792","""edge""","0.35","true","999","17.5526436605441","13.24","626.9319999999998"
"793","""edge""","0.35","true","999","22.91289579551858","8.32","631.6340000000001"
"795","""edge""","0.35","true","999","20.826102971796654","12.84","624.812"
"796","""edge""","0.35","true","999","11.784956138857636","18.6","595.236"
"797","""edge""","0.35","true","999","22.660323836151065","8.8","615.454"
"798","""edge""","0.35","true","999","19.077702973186828","10.52","611.2219999999999"
"799","""edge""","0.35","true","999","24.11351032946679","8.36","621.772"
"800","""edge""","0.35","true","999","21.74765171108533","7.24","630.684"
"801","""edge""","0.4","true","999","17.967853196708184","10","619.9979999999999"
"802","""edge""","0.4","true","999","18.725725131898162","11.24","626.05"
"803","""edge""","0.4","true","999","13.61698095842915","12.96","602.2339999999998"
"805","""edge""","0.4","true","999","22.68725604642178","10.76","626.1839999999999"
"804","""edge""","0.4","true","999","20.235926179066553","9.72","626.252"
"808","""edge""","0.4","true","999","17.571402593061006","15","622.0039999999996"
"809","""edge""","0.4","true","999","17.888674664376715","10.8","609.4499999999998"
"807","""edge""","0.4","true","999","18.777072914837635","10.84","628.3399999999999"
"812","""edge""","0.4","true","999","16.435662434576304","7.76","603.0879999999999"
"806","""edge""","0.4","true","999","16.65769357939716","13.04","606.2559999999999"
"810","""edge""","0.4","true","999","12.897777338987197","10.72","605.0179999999999"
"815","""edge""","0.4","true","999","17.330577441983387","17","621.4959999999999"
"811","""edge""","0.4","true","999","13.568166258027679","17.08","621.1299999999998"
"813","""edge""","0.4","true","999","14.474566607180082","12.4","595.94"
"814","""edge""","0.4","true","999","16.02374680168761","16.4","619.5879999999999"
"816","""edge""","0.4","true","999","15.206287736201338","10.12","621.6639999999999"
"817","""edge""","0.4","true","999","16.219944808236995","8.44","602.7579999999998"
"818","""edge""","0.4","true","999","9.245120128276065","18.68","583.8840000000001"
"819","""edge""","0.4","true","999","17.823739377976352","7.16","611.2419999999998"
"820","""edge""","0.4","true","999","17.908907264253795","15.44","620.5919999999999"
"821","""edge""","0.4","true","999","20.03494652429747","8.24","621.2499999999999"
"822","""edge""","0.4","true","999","18.818166318438454","13.44","616.4139999999999"
"824","""edge""","0.4","true","999","16.27437067874884","7.68","614.106"
"823","""edge""","0.4","true","999","18.278953258670885","7.84","614.7059999999997"
"825","""edge""","0.4","true","999","11.556281172493982","13.84","586.6200000000001"
"827","""edge""","0.4","true","999","15.338121085595514","6.92","605.834"
"826","""edge""","0.4","true","999","20.393037504280745","8.6","618.6239999999999"
"830","""edge""","0.4","true","999","19.31625887588866","10.64","614.7659999999998"
"829","""edge""","0.4","true","999","15.51724400812072","10.36","601.4199999999997"
"828","""edge""","0.4","true","999","12.966710142909157","11.48","612.902"
"831","""edge""","0.4","true","999","13.369271472880083","10.24","602.756"
"832","""edge""","0.4","true","999","13.936104283060429","9.64","599.2099999999998"
"833","""edge""","0.4","true","999","16.884363338370733","11.96","617.674"
"834","""edge""","0.4","true","999","19.987412187141405","8.56","620.7660000000001"
"835","""edge""","0.4","true","999","13.233782163299304","12.12","602.4160000000002"
"836","""edge""","0.4","true","999","9.715157262373392","16.96","583.7959999999998"
"837","""edge""","0.4","true","999","16.611409755592952","14.16","623.8779999999999"
"838","""edge""","0.4","true","999","8.29969878324243","16.64","589.266"
"839","""edge""","0.4","true","999","13.17553824394683","15.4","612.0219999999999"
"840","""edge""","0.4","true","999","7.13461311253004","16.48","584.8539999999998"
"841","""edge""","0.4","true","999","9.904632974205267","21.16","588.2239999999998"
"843","""edge""","0.4","true","999","17.41797228497006","11.04","610.2279999999998"
"842","""edge""","0.4","true","999","15.783254929382077","13.16","612.566"
"844","""edge""","0.4","true","999","19.692686054639626","7.88","626.0959999999999"
"846","""edge""","0.4","true","999","17.44570536045501","11.08","628.51"
"848","""edge""","0.4","true","999","16.388624404233187","8.44","620.9159999999999"
"845","""edge""","0.4","true","999","14.420300083022955","11.32","623.68"
"849","""edge""","0.4","true","999","13.569068931340833","11.76","633.4919999999998"
"847","""edge""","0.4","true","999","18.062444976032694","13.8","617.7459999999999"
"850","""edge""","0.4","true","999","14.151683164490782","11.68","609.7719999999999"
"851","""edge""","0.4","true","999","12.54742263823736","12.36","593.364"
"852","""edge""","0.4","true","999","16.974286804949852","9.12","609.716"
"853","""edge""","0.4","true","999","13.61618058585749","14.08","617.3879999999999"
"855","""edge""","0.4","true","999","19.14203278237373","7.6","615.484"
"854","""edge""","0.4","true","999","16.919138584853812","8.12","618.4699999999999"
"856","""edge""","0.4","true","999","14.684369512068585","9.84","607.3939999999999"
"857","""edge""","0.4","true","999","15.46678053986641","14.84","604.0579999999999"
"859","""edge""","0.4","true","999","17.75768708025622","14.2","615.5619999999999"
"858","""edge""","0.4","true","999","17.047083792981017","12.24","624.2979999999998"
"860","""edge""","0.4","true","999","10.699195307618831","18.96","589.41"
"861","""edge""","0.4","true","999","18.745583039749057","9.16","623.576"
"862","""edge""","0.4","true","999","20.57967528544843","7.92","621.4939999999999"
"863","""edge""","0.4","true","999","14.001629328659051","10.2","600.8879999999998"
"865","""edge""","0.4","true","999","10.471660085906759","12.48","584.8839999999999"
"864","""edge""","0.4","true","999","13.801181426470675","11.04","638.2040000000002"
"867","""edge""","0.4","true","999","12.756242763433985","13.16","591.738"
"866","""edge""","0.4","true","999","17.769445300513237","7.88","612.5319999999999"
"869","""edge""","0.4","true","999","15.66735291474497","9.68","610.544"
"868","""edge""","0.4","true","999","16.203061680542074","7.64","610.7080000000001"
"871","""edge""","0.4","true","999","18.4463682478455","9.12","621.5759999999999"
"873","""edge""","0.4","true","999","12.667018500712766","12.6","593.1939999999997"
"872","""edge""","0.4","true","999","17.371267202758318","8.4","613.9379999999999"
"870","""edge""","0.4","true","999","15.227316581515181","9.36","593.9639999999998"
"875","""edge""","0.4","true","999","10.660659468541407","18.52","588.4859999999999"
"874","""edge""","0.4","true","999","18.701893423709297","9.44","611.538"
"877","""edge""","0.4","true","999","19.343732034467752","6.08","617.6619999999999"
"876","""edge""","0.4","true","999","18.510368258161286","14.76","625.2339999999999"
"879","""edge""","0.4","true","999","9.998907753136063","13.6","596.4599999999998"
"878","""edge""","0.4","true","999","18.385264326925476","8.24","600.862"
"880","""edge""","0.4","true","999","9.754475720979407","14.28","585.508"
"881","""edge""","0.4","true","999","19.853385983214856","7.76","613.2819999999998"
"882","""edge""","0.4","true","999","13.221567209279398","9.44","608.4479999999999"
"884","""edge""","0.4","true","999","16.36073653965713","12.36","620.1379999999999"
"883","""edge""","0.4","true","999","17.96048574545506","9.68","620.2419999999998"
"886","""edge""","0.4","true","999","20.244828312190965","6.8","610.516"
"885","""edge""","0.4","true","999","12.152001566355445","13.68","590.924"
"889","""edge""","0.4","true","999","13.333495649684847","16.6","625.0339999999999"
"887","""edge""","0.4","true","999","15.742157975156346","9.4","613.18"
"888","""edge""","0.4","true","999","15.382402084725467","8.48","619.7920000000001"
"892","""edge""","0.4","true","999","16.764556053695255","8.92","607.4879999999997"
"893","""edge""","0.4","true","999","17.959238197129544","8.36","622.2599999999999"
"895","""edge""","0.4","true","999","20.26402593040272","8.8","614.8759999999999"
"891","""edge""","0.4","true","999","10.821896351415042","13.24","592.324"
"890","""edge""","0.4","true","999","8.891708084178562","22.28","591.9279999999998"
"894","""edge""","0.4","true","999","12.265246166852704","11.24","599.746"
"897","""edge""","0.4","true","999","15.924038186240203","11.76","638.0999999999999"
"896","""edge""","0.4","true","999","16.55761868403724","9.16","601.8639999999998"
"898","""edge""","0.4","true","999","12.68307927661483","15.44","618.348"
"899","""edge""","0.4","true","999","17.49396940311875","10","627.8539999999998"
"900","""edge""","0.4","true","999","12.954513708910563","15.16","618.4999999999999"
"901","""edge""","0.45","true","999","10.829418832541073","10.44","594.8559999999999"
"902","""edge""","0.45","true","999","6.670652966979246","21.32","575.5739999999998"
"903","""edge""","0.45","true","999","14.276597682531385","11.68","603.3959999999998"
"904","""edge""","0.45","true","999","15.938517056334181","6.68","593.934"
"907","""edge""","0.45","true","999","9.494547075832598","19.76","582.062"
"905","""edge""","0.45","true","999","13.476942007974257","11.52","609.4199999999998"
"906","""edge""","0.45","true","999","12.614693929651565","8.12","587.99"
"908","""edge""","0.45","true","999","13.400352402908098","12.16","601.7399999999999"
"909","""edge""","0.45","true","999","8.967481893159047","20.2","572.8979999999999"
"910","""edge""","0.45","true","999","10.61671957667937","11.76","590.7079999999999"
"913","""edge""","0.45","true","999","13.096666319272916","7.68","591.938"
"914","""edge""","0.45","true","999","11.485838004459085","13.28","588.5279999999999"
"915","""edge""","0.45","true","999","12.091146190354523","12.56","598.894"
"912","""edge""","0.45","true","999","13.675248563725171","9.76","620.9459999999998"
"917","""edge""","0.45","true","999","10.66986086446815","13.08","607.1979999999999"
"911","""edge""","0.45","true","999","9.179171487451798","14.04","608.4300000000001"
"918","""edge""","0.45","true","999","4.710799845757627","22.8","570.4599999999999"
"916","""edge""","0.45","true","999","12.923431578518084","9.08","614.0099999999999"
"919","""edge""","0.45","true","999","15.680586005732875","9.84","609.684"
"920","""edge""","0.45","true","999","16.83984517754074","8.72","618.0559999999998"
"921","""edge""","0.45","true","999","12.641011724763745","14.64","640.2839999999999"
"922","""edge""","0.45","true","999","8.366150843293193","17.92","576.8779999999999"
"925","""edge""","0.45","true","999","10.079236341659964","16.36","585.6519999999997"
"923","""edge""","0.45","true","999","15.879427322592653","11.64","624.7399999999998"
"924","""edge""","0.45","true","999","12.737716586431336","8.96","609.462"
"926","""edge""","0.45","true","999","9.612147739985826","11.04","605.0259999999998"
"927","""edge""","0.45","true","999","12.380172720647302","11.24","587.7459999999999"
"928","""edge""","0.45","true","999","12.03987374286071","11.16","605.0519999999998"
"929","""edge""","0.45","true","999","8.220014488016172","10.88","600.036"
"930","""edge""","0.45","true","999","6.915917996289189","18.92","573.8179999999999"
"934","""edge""","0.45","true","999","10.986734715818203","11.24","602.4459999999998"
"931","""edge""","0.45","true","999","11.163527683233648","11.44","610.2380000000002"
"932","""edge""","0.45","true","999","8.781681963145925","17.04","582.8320000000001"
"933","""edge""","0.45","true","999","12.310020913665449","9.12","591.1639999999998"
"935","""edge""","0.45","true","999","13.057208408911974","7.88","611.794"
"936","""edge""","0.45","true","999","11.531733624749968","12.12","605.06"
"938","""edge""","0.45","true","999","6.88893861645091","21.04","575.9659999999999"
"937","""edge""","0.45","true","999","13.457863228414116","10.6","590.328"
"939","""edge""","0.45","true","999","8.367696386647145","17.88","585.424"
"940","""edge""","0.45","true","999","11.241221834844458","8.48","595.2819999999999"
"941","""edge""","0.45","true","999","9.421574388713323","13.16","603.5059999999999"
"942","""edge""","0.45","true","999","10.086069637982364","11.4","595.8339999999998"
"943","""edge""","0.45","true","999","11.684652507566549","13.4","609.0619999999998"
"944","""edge""","0.45","true","999","18.217566020221717","12.08","621.7919999999998"
"945","""edge""","0.45","true","999","14.0394468261352","10.08","610.8340000000001"
"948","""edge""","0.45","true","999","8.081437718489186","21.44","583.748"
"949","""edge""","0.45","true","999","9.028418382863217","10.12","594.65"
"950","""edge""","0.45","true","999","9.986643594069246","14.24","612.7339999999999"
"946","""edge""","0.45","true","999","14.9890837657622","10.28","598.2"
"947","""edge""","0.45","true","999","7.202515742571795","18.68","581.3919999999998"
"952","""edge""","0.45","true","999","17.448112719593777","11.48","631.5699999999997"
"951","""edge""","0.45","true","999","11.991860478928615","11.6","600.1099999999999"
"953","""edge""","0.45","true","999","12.3556507420223","10.32","606.8419999999996"
"954","""edge""","0.45","true","999","16.077627158868996","5.6","599.626"
"955","""edge""","0.45","true","999","7.2880407703286165","19.08","575.48"
"958","""edge""","0.45","true","999","13.618980676267125","10.36","609.5879999999999"
"956","""edge""","0.45","true","999","9.797724270852859","13.52","611.598"
"957","""edge""","0.45","true","999","16.659957653648746","11.48","613.608"
"959","""edge""","0.45","true","999","15.310103522116087","9.96","616.8839999999999"
"960","""edge""","0.45","true","999","16.37945997714471","11","622.882"
"962","""edge""","0.45","true","999","14.772502734905636","10.24","617.1659999999998"
"961","""edge""","0.45","true","999","10.870150978496538","9.72","603.7959999999998"
"963","""edge""","0.45","true","999","8.26643194064407","16.96","584.226"
"964","""edge""","0.45","true","999","16.649782341258604","11","617.78"
"965","""edge""","0.45","true","999","13.92409504451632","8.44","590.15"
"966","""edge""","0.45","true","999","16.928960565984575","10.68","624.6460000000001"
"968","""edge""","0.45","true","999","13.047838149626644","11.68","631.454"
"967","""edge""","0.45","true","999","17.230817266265426","6.4","607.2800000000001"
"969","""edge""","0.45","true","999","19.99606166477869","7.76","611.8179999999999"
"972","""edge""","0.45","true","999","8.44994212511511","15.56","584.7119999999999"
"974","""edge""","0.45","true","999","14.279384898886743","9.48","619.5459999999999"
"971","""edge""","0.45","true","999","12.822250238960327","11.12","598.6819999999999"
"970","""edge""","0.45","true","999","12.400510049338372","11.28","601.0279999999999"
"973","""edge""","0.45","true","999","10.075388736105552","12.36","595.1579999999999"
"975","""edge""","0.45","true","999","10.814265621865099","12.52","605.5559999999999"
"978","""edge""","0.45","true","999","15.828400865568423","8.72","620.1299999999999"
"976","""edge""","0.45","true","999","12.340222848693738","6.88","593.946"
"979","""edge""","0.45","true","999","11.60454304520187","10.84","599.71"
"977","""edge""","0.45","true","999","12.166745177000827","10.68","596.8299999999998"
"980","""edge""","0.45","true","999","14.924770437609478","12.16","615.2319999999999"
"981","""edge""","0.45","true","999","14.19604515346137","10.4","619.5119999999997"
"982","""edge""","0.45","true","999","15.602399093049295","7.04","607.68"
"983","""edge""","0.45","true","999","15.31002384505391","10.72","607.1899999999998"
"984","""edge""","0.45","true","999","12.145377896538877","10.44","601.7799999999999"
"986","""edge""","0.45","true","999","14.51967989765111","7.96","600.134"
"985","""edge""","0.45","true","999","12.178420915602718","10.4","599.63"
"987","""edge""","0.45","true","999","6.270360816385037","19.44","581.414"
"988","""edge""","0.45","true","999","15.669664887254218","9.24","611.462"
"991","""edge""","0.45","true","999","8.774132362858808","13.56","616.8459999999999"
"989","""edge""","0.45","true","999","11.47805746529189","14.44","607.5619999999998"
"990","""edge""","0.45","true","999","15.890114495111389","7.64","604.166"
"995","""edge""","0.45","true","999","9.253117475876824","15.72","580.8419999999999"
"992","""edge""","0.45","true","999","13.451881236039208","11.36","618.3979999999999"
"994","""edge""","0.45","true","999","13.127484849504611","10.4","615.4799999999997"
"993","""edge""","0.45","true","999","11.728156210383728","12.12","597.182"
"996","""edge""","0.45","true","999","14.48355968327117","8.36","609.9620000000001"
"997","""edge""","0.45","true","999","12.773518264251653","12.2","607.8100000000001"
"998","""edge""","0.45","true","999","16.4663358319727","9.88","622.4819999999996"
"1000","""edge""","0.45","true","999","10.181558775890485","12.64","581.2979999999998"
"999","""edge""","0.45","true","999","9.729430158279973","12.12","600.5139999999999"
"1002","""edge""","0.5","true","999","9.715850696305026","12.84","578.072"
"1001","""edge""","0.5","true","999","8.416627056863188","12.56","587.3159999999998"
"1003","""edge""","0.5","true","999","9.641226441672917","15","610.91"
"1004","""edge""","0.5","true","999","10.654756708612696","14.16","600.0459999999999"
"1005","""edge""","0.5","true","999","5.05829227414066","23.48","566.3279999999999"
"1007","""edge""","0.5","true","999","9.481495637542254","11.68","601.4519999999998"
"1008","""edge""","0.5","true","999","13.498270812152468","9.92","614.1339999999998"
"1009","""edge""","0.5","true","999","10.917475396919361","11.04","605.176"
"1006","""edge""","0.5","true","999","13.85362180190306","10.08","612.2419999999998"
"1010","""edge""","0.5","true","999","9.72980372255255","15.44","623.0399999999998"
"1011","""edge""","0.5","true","999","9.049625704450172","14.08","591.6619999999999"
"1012","""edge""","0.5","true","999","12.278480279243285","10.84","596.4679999999998"
"1013","""edge""","0.5","true","999","13.733484505198069","6.84","602.6419999999997"
"1015","""edge""","0.5","true","999","10.717775653010003","9.48","597.0200000000001"
"1014","""edge""","0.5","true","999","5.37783324395214","20.96","575.836"
"1016","""edge""","0.5","true","999","5.483245472107752","24.64","570.684"
"1019","""edge""","0.5","true","999","12.338980630541844","9.68","598.7"
"1017","""edge""","0.5","true","999","9.059036690165213","11.2","585.8580000000001"
"1018","""edge""","0.5","true","999","8.300331369568022","11.68","600.67"
"1020","""edge""","0.5","true","999","9.457079976288465","9.52","589.6699999999997"
"1021","""edge""","0.5","true","999","9.365297618596184","15.8","596.6799999999998"
"1022","""edge""","0.5","true","999","9.243010094918933","14.28","585.9019999999999"
"1023","""edge""","0.5","true","999","10.127448310299417","17.88","620.918"
"1024","""edge""","0.5","true","999","11.599467149074528","7.52","598.3619999999999"
"1025","""edge""","0.5","true","999","11.064978484253471","12.88","606.2179999999998"
"1026","""edge""","0.5","true","999","9.34688337260683","7.88","586.2079999999999"
"1027","""edge""","0.5","true","999","12.33137769711428","11.28","620.0179999999999"
"1032","""edge""","0.5","true","999","4.149386309234944","24.84","564.4339999999997"
"1029","""edge""","0.5","true","999","9.965147394089582","12.04","582.632"
"1031","""edge""","0.5","true","999","12.968839309678748","9.16","591.2079999999996"
"1030","""edge""","0.5","true","999","11.086871339655296","12.68","608.784"
"1028","""edge""","0.5","true","999","10.293671771711713","9.2","580.34"
"1033","""edge""","0.5","true","999","5.481560572632626","19.24","572.6819999999999"
"1035","""edge""","0.5","true","999","11.263863421580615","11.16","598.5400000000001"
"1034","""edge""","0.5","true","999","11.04959236136527","14.28","619.0639999999999"
"1039","""edge""","0.5","true","999","10.613760887126402","10.32","605.1100000000001"
"1037","""edge""","0.5","true","999","9.150260673243105","11.56","588.288"
"1036","""edge""","0.5","true","999","10.665459766373552","12.64","628.2520000000001"
"1038","""edge""","0.5","true","999","9.988665839695026","10.4","593.5480000000001"
"1040","""edge""","0.5","true","999","9.299854126399879","11.68","596.6899999999998"
"1041","""edge""","0.5","true","999","9.706845061005158","12.4","598.318"
"1043","""edge""","0.5","true","999","12.751461646023229","8.08","601.382"
"1042","""edge""","0.5","true","999","8.94157376050959","11.56","595.8979999999999"
