"BehaviorSpace results (NetLogo 5.3.1)"
"telemarketer_class_14.nlogo"
"vary_initial_telemarketers"
"02/23/2017 01:21:55:623 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","growth-param","initial-num-marketers","[step]","count turtles"
"7","1000","50","34","50"
"4","1000","50","34","50"
"17","1000","50","32","50"
"11","1000","50","33","50"
"18","1000","50","33","50"
"15","1000","50","34","50"
"14","1000","50","30","50"
"13","1000","50","35","49"
"1","1000","50","27","50"
"3","1000","50","34","50"
"2","1000","50","34","50"
"19","1000","50","35","50"
"6","1000","50","34","50"
"16","1000","50","34","50"
"12","1000","50","35","50"
"8","1000","50","36","50"
"9","1000","50","34","50"
"5","1000","50","35","50"
"20","1000","50","34","50"
"10","1000","50","35","50"
"11","1000","50","34","50"
"7","1000","50","35","50"
"17","1000","50","33","50"
"18","1000","50","34","50"
"4","1000","50","35","50"
"13","1000","50","36","49"
"15","1000","50","35","50"
"3","1000","50","35","50"
"1","1000","50","28","50"
"2","1000","50","35","50"
"6","1000","50","35","50"
"14","1000","50","31","50"
"8","1000","50","37","50"
"19","1000","50","36","50"
"16","1000","50","35","50"
"9","1000","50","35","50"
"5","1000","50","36","50"
"12","1000","50","36","49"
"10","1000","50","36","50"
"20","1000","50","35","50"
"11","1000","50","35","50"
"7","1000","50","36","50"
"13","1000","50","37","48"
"15","1000","50","36","50"
"4","1000","50","36","50"
"1","1000","50","29","50"
"3","1000","50","36","50"
"18","1000","50","35","50"
"17","1000","50","34","50"
"6","1000","50","36","50"
"2","1000","50","36","49"
"8","1000","50","38","50"
"19","1000","50","37","49"
"9","1000","50","36","49"
"5","1000","50","37","50"
"14","1000","50","32","50"
"16","1000","50","36","50"
"12","1000","50","37","48"
"10","1000","50","37","50"
"20","1000","50","36","50"
"7","1000","50","37","49"
"4","1000","50","37","50"
"11","1000","50","36","50"
"15","1000","50","37","49"
"13","1000","50","38","48"
"1","1000","50","30","50"
"3","1000","50","37","50"
"6","1000","50","37","50"
"18","1000","50","36","50"
"2","1000","50","37","49"
"17","1000","50","35","50"
"9","1000","50","37","47"
"5","1000","50","38","50"
"8","1000","50","39","50"
"19","1000","50","38","48"
"12","1000","50","38","47"
"14","1000","50","33","50"
"16","1000","50","37","50"
"10","1000","50","38","49"
"11","1000","50","37","50"
"7","1000","50","38","49"
"20","1000","50","37","50"
"1","1000","50","31","50"
"4","1000","50","38","50"
"15","1000","50","38","49"
"6","1000","50","38","50"
"3","1000","50","38","50"
"13","1000","50","39","48"
"17","1000","50","36","50"
"18","1000","50","37","50"
"2","1000","50","38","49"
"9","1000","50","38","46"
"12","1000","50","39","47"
"19","1000","50","39","47"
"5","1000","50","39","50"
"8","1000","50","40","50"
"10","1000","50","39","49"
"11","1000","50","38","49"
"16","1000","50","38","50"
"1","1000","50","32","50"
"3","1000","50","39","50"
"20","1000","50","38","49"
"15","1000","50","39","48"
"7","1000","50","39","48"
"6","1000","50","39","50"
"4","1000","50","39","48"
"14","1000","50","34","50"
"2","1000","50","39","48"
"13","1000","50","40","43"
"9","1000","50","39","44"
"18","1000","50","38","49"
"5","1000","50","40","46"
"12","1000","50","40","46"
"19","1000","50","40","47"
"8","1000","50","41","50"
"17","1000","50","37","50"
"11","1000","50","39","49"
"10","1000","50","40","49"
"16","1000","50","39","48"
"1","1000","50","33","50"
"7","1000","50","40","48"
"15","1000","50","40","46"
"4","1000","50","40","46"
"6","1000","50","40","49"
"3","1000","50","40","49"
"2","1000","50","40","47"
"20","1000","50","39","49"
"14","1000","50","35","50"
"9","1000","50","40","43"
"13","1000","50","41","39"
"5","1000","50","41","45"
"19","1000","50","41","45"
"18","1000","50","39","48"
"8","1000","50","42","48"
"12","1000","50","41","45"
"11","1000","50","40","48"
"17","1000","50","38","49"
"1","1000","50","34","50"
"10","1000","50","41","49"
"15","1000","50","41","46"
"4","1000","50","41","46"
"7","1000","50","41","47"
"16","1000","50","40","47"
"6","1000","50","41","46"
"3","1000","50","41","49"
"2","1000","50","41","46"
"20","1000","50","40","47"
"9","1000","50","41","43"
"13","1000","50","42","39"
"5","1000","50","42","43"
"12","1000","50","42","42"
"18","1000","50","40","48"
"14","1000","50","36","49"
"19","1000","50","42","42"
"11","1000","50","41","45"
"8","1000","50","43","46"
"1","1000","50","35","50"
"10","1000","50","42","49"
"15","1000","50","42","45"
"7","1000","50","42","45"
"17","1000","50","39","47"
"4","1000","50","42","43"
"6","1000","50","42","45"
"2","1000","50","42","42"
"3","1000","50","42","47"
"16","1000","50","41","46"
"13","1000","50","43","38"
"9","1000","50","42","41"
"20","1000","50","41","47"
"5","1000","50","43","42"
"12","1000","50","43","41"
"19","1000","50","43","40"
"11","1000","50","42","43"
"8","1000","50","44","44"
"18","1000","50","41","46"
"1","1000","50","36","50"
"14","1000","50","37","49"
"2","1000","50","43","40"
"7","1000","50","43","43"
"15","1000","50","43","43"
"6","1000","50","43","42"
"10","1000","50","43","45"
"3","1000","50","43","45"
"4","1000","50","43","41"
"9","1000","50","43","40"
"17","1000","50","40","47"
"5","1000","50","44","41"
"16","1000","50","42","45"
"13","1000","50","44","38"
"20","1000","50","42","44"
"19","1000","50","44","37"
"12","1000","50","44","38"
"1","1000","50","37","49"
"11","1000","50","43","39"
"8","1000","50","45","40"
"18","1000","50","42","44"
"7","1000","50","44","40"
"3","1000","50","44","41"
"6","1000","50","44","38"
"14","1000","50","38","48"
"2","1000","50","44","38"
"10","1000","50","44","44"
"4","1000","50","44","39"
"15","1000","50","44","42"
"9","1000","50","44","38"
"5","1000","50","45","40"
"17","1000","50","41","46"
"13","1000","50","45","35"
"12","1000","50","45","35"
"19","1000","50","45","36"
"16","1000","50","43","44"
"20","1000","50","43","41"
"11","1000","50","44","37"
"6","1000","50","45","37"
"8","1000","50","46","40"
"7","1000","50","45","38"
"3","1000","50","45","40"
"18","1000","50","43","43"
"5","1000","50","46","37"
"2","1000","50","45","37"
"1","1000","50","38","49"
"9","1000","50","45","35"
"10","1000","50","45","40"
"13","1000","50","46","34"
"12","1000","50","46","33"
"14","1000","50","39","44"
"4","1000","50","45","37"
"15","1000","50","45","38"
"20","1000","50","44","39"
"19","1000","50","46","33"
"17","1000","50","42","41"
"16","1000","50","44","42"
"6","1000","50","46","35"
"11","1000","50","45","37"
"5","1000","50","47","36"
"7","1000","50","46","38"
"8","1000","50","47","39"
"2","1000","50","46","32"
"3","1000","50","46","38"
"1","1000","50","39","48"
"9","1000","50","46","35"
"18","1000","50","44","41"
"10","1000","50","46","38"
"13","1000","50","47","32"
"19","1000","50","47","32"
"15","1000","50","46","38"
"14","1000","50","40","44"
"4","1000","50","46","37"
"20","1000","50","45","38"
"12","1000","50","47","32"
"17","1000","50","43","40"
"6","1000","50","47","33"
"7","1000","50","47","34"
"3","1000","50","47","37"
"5","1000","50","48","35"
"16","1000","50","45","38"
"2","1000","50","47","30"
"11","1000","50","46","34"
"9","1000","50","47","32"
"8","1000","50","48","35"
"1","1000","50","40","47"
"10","1000","50","47","37"
"18","1000","50","45","38"
"15","1000","50","47","37"
"13","1000","50","48","30"
"19","1000","50","48","30"
"12","1000","50","48","30"
"6","1000","50","48","30"
"4","1000","50","47","34"
"20","1000","50","46","38"
"14","1000","50","41","42"
"7","1000","50","48","31"
"5","1000","50","49","32"
"3","1000","50","48","36"
"8","1000","50","49","34"
"2","1000","50","48","26"
"16","1000","50","46","35"
"9","1000","50","48","28"
"17","1000","50","44","40"
"11","1000","50","47","31"
"1","1000","50","41","46"
"10","1000","50","48","36"
"15","1000","50","48","36"
"6","1000","50","49","30"
"13","1000","50","49","23"
"18","1000","50","46","35"
"12","1000","50","49","28"
"19","1000","50","49","28"
"20","1000","50","47","38"
"4","1000","50","48","32"
"5","1000","50","50","31"
"11","1000","50","48","30"
"7","1000","50","49","25"
"8","1000","50","50","33"
"9","1000","50","49","26"
"3","1000","50","49","35"
"2","1000","50","49","24"
"6","1000","50","50","27"
"16","1000","50","47","35"
"17","1000","50","45","37"
"15","1000","50","49","34"
"1","1000","50","42","45"
"13","1000","50","50","21"
"18","1000","50","47","34"
"14","1000","50","42","40"
"10","1000","50","49","36"
"19","1000","50","50","27"
"12","1000","50","50","25"
"11","1000","50","49","29"
"7","1000","50","50","23"
"20","1000","50","48","33"
"4","1000","50","49","32"
"9","1000","50","50","25"
"8","1000","50","51","32"
"3","1000","50","50","33"
"2","1000","50","50","22"
"5","1000","50","51","29"
"6","1000","50","51","26"
"15","1000","50","50","28"
"13","1000","50","51","20"
"17","1000","50","46","36"
"19","1000","50","51","27"
"12","1000","50","51","23"
"18","1000","50","48","33"
"16","1000","50","48","32"
"10","1000","50","50","34"
"7","1000","50","51","23"
"11","1000","50","50","26"
"1","1000","50","43","43"
"9","1000","50","51","24"
"5","1000","50","52","28"
"20","1000","50","49","32"
"6","1000","50","52","25"
"14","1000","50","43","39"
"2","1000","50","51","22"
"4","1000","50","50","31"
"3","1000","50","51","30"
"8","1000","50","52","30"
"15","1000","50","51","26"
"13","1000","50","52","19"
"19","1000","50","52","26"
"12","1000","50","52","23"
"17","1000","50","47","32"
"11","1000","50","51","23"
"18","1000","50","49","33"
"7","1000","50","52","22"
"10","1000","50","51","33"
"9","1000","50","52","23"
